year,month,state,fips,dead
2020,04,Alabama,01,4956
2020,04,Alaska,02,369
2020,04,Arizona,04,5775
2020,04,Arkansas,05,2719
2020,04,California,06,25531
2020,04,Colorado,08,4546
2020,04,Connecticut,09,5301
2020,04,Delaware,10,1042
2020,04,District of Columbia,11,794
2020,04,Florida,12,18890
2020,04,Georgia,13,8651
2020,04,Hawaii,15,917
2020,04,Idaho,16,1169
2020,04,Illinois,17,12706
2020,04,Indiana,18,6684
2020,04,Iowa,19,2682
2020,04,Kansas,20,2360
2020,04,Kentucky,21,4295
2020,04,Louisiana,22,5770
2020,04,Maine,23,1296
2020,04,Maryland,24,6105
2020,04,Massachusetts,25,9639
2020,04,Michigan,26,13185
2020,04,Minnesota,27,4202
2020,04,Mississippi,28,3175
2020,04,Missouri,29,5874
2020,04,Montana,30,860
2020,04,Nebraska,31,1458
2020,04,Nevada,32,2423
2020,04,New Hampshire,33,1132
2020,04,New Jersey,34,17958
2020,04,New Mexico,35,1793
2020,04,New York,36,41699
2020,04,North Carolina,37,8698
2020,04,North Dakota,38,596
2020,04,Ohio,39,11514
2020,04,Oklahoma,40,3511
2020,04,Oregon,41,3259
2020,04,Pennsylvania,42,15365
2020,04,Rhode Island,44,1149
2020,04,South Carolina,45,4643
2020,04,South Dakota,46,692
2020,04,Tennessee,47,6274
2020,04,Texas,48,18329
2020,04,Utah,49,1619
2020,04,Vermont,50,549
2020,04,Virginia,51,6940
2020,04,Washington,53,5401
2020,04,West Virginia,54,2032
2020,04,Wisconsin,55,4926
2020,04,Wyoming,56,426
2020,05,Alabama,01,5190
2020,05,Alaska,02,408
2020,05,Arizona,04,5836
2020,05,Arkansas,05,2815
2020,05,California,06,24851
2020,05,Colorado,08,3809
2020,05,Connecticut,09,4005
2020,05,Delaware,10,1089
2020,05,District of Columbia,11,729
2020,05,Florida,12,18789
2020,05,Georgia,13,8461
2020,05,Hawaii,15,961
2020,05,Idaho,16,1233
2020,05,Illinois,17,12505
2020,05,Indiana,18,6576
2020,05,Iowa,19,2891
2020,05,Kansas,20,2368
2020,05,Kentucky,21,4427
2020,05,Louisiana,22,4803
2020,05,Maine,23,1254
2020,05,Maryland,24,6082
2020,05,Massachusetts,25,7681
2020,05,Michigan,26,9476
2020,05,Minnesota,27,4545
2020,05,Mississippi,28,3404
2020,05,Missouri,29,5695
2020,05,Montana,30,828
2020,05,Nebraska,31,1588
2020,05,Nevada,32,2329
2020,05,New Hampshire,33,1243
2020,05,New Jersey,34,9629
2020,05,New Mexico,35,1973
2020,05,New York,36,18081
2020,05,North Carolina,37,8936
2020,05,North Dakota,38,589
2020,05,Ohio,39,11715
2020,05,Oklahoma,40,3466
2020,05,Oregon,41,3215
2020,05,Pennsylvania,42,13777
2020,05,Rhode Island,44,1293
2020,05,South Carolina,45,4748
2020,05,South Dakota,46,709
2020,05,Tennessee,47,6406
2020,05,Texas,48,18516
2020,05,Utah,49,1666
2020,05,Vermont,50,519
2020,05,Virginia,51,6784
2020,05,Washington,53,5011
2020,05,West Virginia,54,2004
2020,05,Wisconsin,55,4814
2020,05,Wyoming,56,430
2020,06,Alabama,01,5006
2020,06,Alaska,02,380
2020,06,Arizona,04,6486
2020,06,Arkansas,05,2962
2020,06,California,06,23915
2020,06,Colorado,08,3531
2020,06,Connecticut,09,2617
2020,06,Delaware,10,808
2020,06,District of Columbia,11,485
2020,06,Florida,12,18580
2020,06,Georgia,13,7672
2020,06,Hawaii,15,954
2020,06,Idaho,16,1223
2020,06,Illinois,17,10046
2020,06,Indiana,18,5915
2020,06,Iowa,19,2522
2020,06,Kansas,20,2262
2020,06,Kentucky,21,4126
2020,06,Louisiana,22,4263
2020,06,Maine,23,1167
2020,06,Maryland,24,4755
2020,06,Massachusetts,25,4764
2020,06,Michigan,26,8377
2020,06,Minnesota,27,4012
2020,06,Mississippi,28,3148
2020,06,Missouri,29,5240
2020,06,Montana,30,831
2020,06,Nebraska,31,1415
2020,06,Nevada,32,2284
2020,06,New Hampshire,33,1114
2020,06,New Jersey,34,6360
2020,06,New Mexico,35,1837
2020,06,New York,36,12889
2020,06,North Carolina,37,8254
2020,06,North Dakota,38,555
2020,06,Ohio,39,10514
2020,06,Oklahoma,40,3387
2020,06,Oregon,41,3037
2020,06,Pennsylvania,42,11097
2020,06,Rhode Island,44,925
2020,06,South Carolina,45,4657
2020,06,South Dakota,46,648
2020,06,Tennessee,47,6275
2020,06,Texas,48,18962
2020,06,Utah,49,1647
2020,06,Vermont,50,507
2020,06,Virginia,51,6078
2020,06,Washington,53,4728
2020,06,West Virginia,54,1882
2020,06,Wisconsin,55,4456
2020,06,Wyoming,56,438
2020,07,Alabama,01,5869
2020,07,Alaska,02,433
2020,07,Arizona,04,8251
2020,07,Arkansas,05,3134
2020,07,California,06,27320
2020,07,Colorado,08,3562
2020,07,Connecticut,09,2547
2020,07,Delaware,10,877
2020,07,District of Columbia,11,455
2020,07,Florida,12,23764
2020,07,Georgia,13,9240
2020,07,Hawaii,15,987
2020,07,Idaho,16,1332
2020,07,Illinois,17,9628
2020,07,Indiana,18,5923
2020,07,Iowa,19,2719
2020,07,Kansas,20,2440
2020,07,Kentucky,21,4465
2020,07,Louisiana,22,5005
2020,07,Maine,23,1258
2020,07,Maryland,24,4617
2020,07,Massachusetts,25,4649
2020,07,Michigan,26,8555
2020,07,Minnesota,27,3778
2020,07,Mississippi,28,3709
2020,07,Missouri,29,5710
2020,07,Montana,30,873
2020,07,Nebraska,31,1471
2020,07,Nevada,32,2713
2020,07,New Hampshire,33,1121
2020,07,New Jersey,34,6145
2020,07,New Mexico,35,1913
2020,07,New York,36,12821
2020,07,North Carolina,37,8976
2020,07,North Dakota,38,533
2020,07,Ohio,39,11225
2020,07,Oklahoma,40,3766
2020,07,Oregon,41,3256
2020,07,Pennsylvania,42,11456
2020,07,Rhode Island,44,775
2020,07,South Carolina,45,5855
2020,07,South Dakota,46,716
2020,07,Tennessee,47,7023
2020,07,Texas,48,26190
2020,07,Utah,49,1850
2020,07,Vermont,50,490
2020,07,Virginia,51,6502
2020,07,Washington,53,5240
2020,07,West Virginia,54,2083
2020,07,Wisconsin,55,4727
2020,07,Wyoming,56,462
2020,08,Alabama,01,5892
2020,08,Alaska,02,438
2020,08,Arizona,04,6601
2020,08,Arkansas,05,3334
2020,08,California,06,27451
2020,08,Colorado,08,3614
2020,08,Connecticut,09,2515
2020,08,Delaware,10,856
2020,08,District of Columbia,11,442
2020,08,Florida,12,23442
2020,08,Georgia,13,9680
2020,08,Hawaii,15,1050
2020,08,Idaho,16,1470
2020,08,Illinois,17,9841
2020,08,Indiana,18,5886
2020,08,Iowa,19,2896
2020,08,Kansas,20,2520
2020,08,Kentucky,21,4568
2020,08,Louisiana,22,5198
2020,08,Maine,23,1249
2020,08,Maryland,24,4593
2020,08,Massachusetts,25,4482
2020,08,Michigan,26,8652
2020,08,Minnesota,27,3984
2020,08,Mississippi,28,3806
2020,08,Missouri,29,5924
2020,08,Montana,30,936
2020,08,Nebraska,31,1560
2020,08,Nevada,32,2830
2020,08,New Hampshire,33,1041
2020,08,New Jersey,34,5982
2020,08,New Mexico,35,1862
2020,08,New York,36,12613
2020,08,North Carolina,37,9267
2020,08,North Dakota,38,564
2020,08,Ohio,39,11391
2020,08,Oklahoma,40,3874
2020,08,Oregon,41,3384
2020,08,Pennsylvania,42,11454
2020,08,Rhode Island,44,868
2020,08,South Carolina,45,5735
2020,08,South Dakota,46,733
2020,08,Tennessee,47,7032
2020,08,Texas,48,23582
2020,08,Utah,49,1805
2020,08,Vermont,50,521
2020,08,Virginia,51,6640
2020,08,Washington,53,5224
2020,08,West Virginia,54,2118
2020,08,Wisconsin,55,4852
2020,08,Wyoming,56,479
2020,09,Alabama,01,5224
2020,09,Alaska,02,432
2020,09,Arizona,04,5391
2020,09,Arkansas,05,3185
2020,09,California,06,24446
2020,09,Colorado,08,3388
2020,09,Connecticut,09,2573
2020,09,Delaware,10,826
2020,09,District of Columbia,11,408
2020,09,Florida,12,19456
2020,09,Georgia,13,8513
2020,09,Hawaii,15,1071
2020,09,Idaho,16,1340
2020,09,Illinois,17,9527
2020,09,Indiana,18,5810
2020,09,Iowa,19,2781
2020,09,Kansas,20,2546
2020,09,Kentucky,21,4418
2020,09,Louisiana,22,4448
2020,09,Maine,23,1287
2020,09,Maryland,24,4448
2020,09,Massachusetts,25,4528
2020,09,Michigan,26,8538
2020,09,Minnesota,27,3958
2020,09,Mississippi,28,3220
2020,09,Missouri,29,5949
2020,09,Montana,30,963
2020,09,Nebraska,31,1488
2020,09,Nevada,32,2340
2020,09,New Hampshire,33,1056
2020,09,New Jersey,34,5910
2020,09,New Mexico,35,1733
2020,09,New York,36,12590
2020,09,North Carolina,37,9104
2020,09,North Dakota,38,633
2020,09,Ohio,39,10878
2020,09,Oklahoma,40,3710
2020,09,Oregon,41,3207
2020,09,Pennsylvania,42,11303
2020,09,Rhode Island,44,846
2020,09,South Carolina,45,5111
2020,09,South Dakota,46,761
2020,09,Tennessee,47,6857
2020,09,Texas,48,19638
2020,09,Utah,49,1661
2020,09,Vermont,50,509
2020,09,Virginia,51,6458
2020,09,Washington,53,5033
2020,09,West Virginia,54,2047
2020,09,Wisconsin,55,4696
2020,09,Wyoming,56,489
2020,10,Alabama,01,5322
2020,10,Alaska,02,481
2020,10,Arizona,04,5572
2020,10,Arkansas,05,3478
2020,10,California,06,24459
2020,10,Colorado,08,3746
2020,10,Connecticut,09,2827
2020,10,Delaware,10,904
2020,10,District of Columbia,11,468
2020,10,Florida,12,19331
2020,10,Georgia,13,8508
2020,10,Hawaii,15,1024
2020,10,Idaho,16,1446
2020,10,Illinois,17,10596
2020,10,Indiana,18,6604
2020,10,Iowa,19,3254
2020,10,Kansas,20,2863
2020,10,Kentucky,21,4958
2020,10,Louisiana,22,4428
2020,10,Maine,23,1249
2020,10,Maryland,24,4801
2020,10,Massachusetts,25,4937
2020,10,Michigan,26,9547
2020,10,Minnesota,27,4476
2020,10,Mississippi,28,3258
2020,10,Missouri,29,6680
2020,10,Montana,30,1304
2020,10,Nebraska,31,1805
2020,10,Nevada,32,2388
2020,10,New Hampshire,33,1096
2020,10,New Jersey,34,6266
2020,10,New Mexico,35,1926
2020,10,New York,36,13446
2020,10,North Carolina,37,9402
2020,10,North Dakota,38,908
2020,10,Ohio,39,11834
2020,10,Oklahoma,40,4316
2020,10,Oregon,41,3325
2020,10,Pennsylvania,42,12004
2020,10,Rhode Island,44,883
2020,10,South Carolina,45,5120
2020,10,South Dakota,46,961
2020,10,Tennessee,47,7571
2020,10,Texas,48,20944
2020,10,Utah,49,1866
2020,10,Vermont,50,536
2020,10,Virginia,51,6700
2020,10,Washington,53,5201
2020,10,West Virginia,54,2134
2020,10,Wisconsin,55,5729
2020,10,Wyoming,56,561
2020,11,Alabama,01,5681
2020,11,Alaska,02,511
2020,11,Arizona,04,6054
2020,11,Arkansas,05,3710
2020,11,California,06,26508
2020,11,Colorado,08,4655
2020,11,Connecticut,09,3136
2020,11,Delaware,10,866
2020,11,District of Columbia,11,472
2020,11,Florida,12,19216
2020,11,Georgia,13,8614
2020,11,Hawaii,15,972
2020,11,Idaho,16,1716
2020,11,Illinois,17,13283
2020,11,Indiana,18,7689
2020,11,Iowa,19,4043
2020,11,Kansas,20,3300
2020,11,Kentucky,21,5347
2020,11,Louisiana,22,4577
2020,11,Maine,23,1406
2020,11,Maryland,24,4977
2020,11,Massachusetts,25,5184
2020,11,Michigan,26,10943
2020,11,Minnesota,27,5479
2020,11,Mississippi,28,3452
2020,11,Missouri,29,7767
2020,11,Montana,30,1326
2020,11,Nebraska,31,2298
2020,11,Nevada,32,2715
2020,11,New Hampshire,33,1181
2020,11,New Jersey,34,7127
2020,11,New Mexico,35,2601
2020,11,New York,36,14208
2020,11,North Carolina,37,9688
2020,11,North Dakota,38,1033
2020,11,Ohio,39,13899
2020,11,Oklahoma,40,4937
2020,11,Oregon,41,3642
2020,11,Pennsylvania,42,14106
2020,11,Rhode Island,44,1006
2020,11,South Carolina,45,5161
2020,11,South Dakota,46,1430
2020,11,Tennessee,47,7901
2020,11,Texas,48,23087
2020,11,Utah,49,2049
2020,11,Vermont,50,547
2020,11,Virginia,51,6913
2020,11,Washington,53,5548
2020,11,West Virginia,54,2393
2020,11,Wisconsin,55,7109
2020,11,Wyoming,56,627
2020,12,Alabama,01,7212
2020,12,Alaska,02,525
2020,12,Arizona,04,9062
2020,12,Arkansas,05,4091
2020,12,California,06,40949
2020,12,Colorado,08,5185
2020,12,Connecticut,09,3865
2020,12,Delaware,10,1250
2020,12,District of Columbia,11,596
2020,12,Florida,12,22557
2020,12,Georgia,13,10457
2020,12,Hawaii,15,1007
2020,12,Idaho,16,1698
2020,12,Illinois,17,14504
2020,12,Indiana,18,8944
2020,12,Iowa,19,3918
2020,12,Kansas,20,3989
2020,12,Kentucky,21,6275
2020,12,Louisiana,22,5378
2020,12,Maine,23,1547
2020,12,Maryland,24,6084
2020,12,Massachusetts,25,6329
2020,12,Michigan,26,12452
2020,12,Minnesota,27,5744
2020,12,Mississippi,28,4298
2020,12,Missouri,29,8219
2020,12,Montana,30,1280
2020,12,Nebraska,31,2066
2020,12,Nevada,32,3733
2020,12,New Hampshire,33,1393
2020,12,New Jersey,34,9233
2020,12,New Mexico,35,2967
2020,12,New York,36,18117
2020,12,North Carolina,37,11424
2020,12,North Dakota,38,813
2020,12,Ohio,39,17851
2020,12,Oklahoma,40,5820
2020,12,Oregon,41,4080
2020,12,Pennsylvania,42,19172
2020,12,Rhode Island,44,1362
2020,12,South Carolina,45,6137
2020,12,South Dakota,46,1049
2020,12,Tennessee,47,9530
2020,12,Texas,48,26664
2020,12,Utah,49,2236
2020,12,Vermont,50,621
2020,12,Virginia,51,8307
2020,12,Washington,53,6137
2020,12,West Virginia,54,3065
2020,12,Wisconsin,55,6678
2020,12,Wyoming,56,698
2021,01,Alabama,01,8048
2021,01,Alaska,02,486
2021,01,Arizona,04,10057
2021,01,Arkansas,05,4198
2021,01,California,06,47999
2021,01,Colorado,08,4372
2021,01,Connecticut,09,3761
2021,01,Delaware,10,1229
2021,01,District of Columbia,11,661
2021,01,Florida,12,24337
2021,01,Georgia,13,12910
2021,01,Hawaii,15,990
2021,01,Idaho,16,1518
2021,01,Illinois,17,12349
2021,01,Indiana,18,8027
2021,01,Iowa,19,3324
2021,01,Kansas,20,3323
2021,01,Kentucky,21,5793
2021,01,Louisiana,22,5928
2021,01,Maine,23,1574
2021,01,Maryland,24,6075
2021,01,Massachusetts,25,6814
2021,01,Michigan,26,10598
2021,01,Minnesota,27,4616
2021,01,Mississippi,28,4501
2021,01,Missouri,29,7383
2021,01,Montana,30,1061
2021,01,Nebraska,31,1792
2021,01,Nevada,32,3610
2021,01,New Hampshire,33,1460
2021,01,New Jersey,34,9098
2021,01,New Mexico,35,2469
2021,01,New York,36,20466
2021,01,North Carolina,37,12948
2021,01,North Dakota,38,595
2021,01,Ohio,39,15265
2021,01,Oklahoma,40,5795
2021,01,Oregon,41,3854
2021,01,Pennsylvania,42,16996
2021,01,Rhode Island,44,1237
2021,01,South Carolina,45,7340
2021,01,South Dakota,46,898
2021,01,Tennessee,47,9679
2021,01,Texas,48,30259
2021,01,Utah,49,2121
2021,01,Vermont,50,573
2021,01,Virginia,51,9169
2021,01,Washington,53,6063
2021,01,West Virginia,54,2974
2021,01,Wisconsin,55,5733
2021,01,Wyoming,56,590
2021,02,Alabama,01,5661
2021,02,Alaska,02,386
2021,02,Arizona,04,6567
2021,02,Arkansas,05,3216
2021,02,California,06,29951
2021,02,Colorado,08,3466
2021,02,Connecticut,09,2807
2021,02,Delaware,10,931
2021,02,District of Columbia,11,518
2021,02,Florida,12,20355
2021,02,Georgia,13,9378
2021,02,Hawaii,15,999
2021,02,Idaho,16,1224
2021,02,Illinois,17,10095
2021,02,Indiana,18,5916
2021,02,Iowa,19,2537
2021,02,Kansas,20,2481
2021,02,Kentucky,21,4607
2021,02,Louisiana,22,4610
2021,02,Maine,23,1230
2021,02,Maryland,24,4908
2021,02,Massachusetts,25,5403
2021,02,Michigan,26,8713
2021,02,Minnesota,27,3756
2021,02,Mississippi,28,3388
2021,02,Missouri,29,5680
2021,02,Montana,30,860
2021,02,Nebraska,31,1330
2021,02,Nevada,32,2640
2021,02,New Hampshire,33,1062
2021,02,New Jersey,34,7535
2021,02,New Mexico,35,1876
2021,02,New York,36,16544
2021,02,North Carolina,37,9703
2021,02,North Dakota,38,532
2021,02,Ohio,39,11682
2021,02,Oklahoma,40,4148
2021,02,Oregon,41,3235
2021,02,Pennsylvania,42,12547
2021,02,Rhode Island,44,943
2021,02,South Carolina,45,5372
2021,02,South Dakota,46,713
2021,02,Tennessee,47,6949
2021,02,Texas,48,23638
2021,02,Utah,49,1682
2021,02,Vermont,50,594
2021,02,Virginia,51,7302
2021,02,Washington,53,5094
2021,02,West Virginia,54,2216
2021,02,Wisconsin,55,4579
2021,02,Wyoming,56,456
2021,03,Alabama,01,5218
2021,03,Alaska,02,427
2021,03,Arizona,04,6039
2021,03,Arkansas,05,3038
2021,03,California,06,26632
2021,03,Colorado,08,3839
2021,03,Connecticut,09,2841
2021,03,Delaware,10,913
2021,03,District of Columbia,11,504
2021,03,Florida,12,20059
2021,03,Georgia,13,8372
2021,03,Hawaii,15,1078
2021,03,Idaho,16,1375
2021,03,Illinois,17,9804
2021,03,Indiana,18,5863
2021,03,Iowa,19,2491
2021,03,Kansas,20,2433
2021,03,Kentucky,21,4668
2021,03,Louisiana,22,4542
2021,03,Maine,23,1284
2021,03,Maryland,24,5007
2021,03,Massachusetts,25,5217
2021,03,Michigan,26,9137
2021,03,Minnesota,27,3930
2021,03,Mississippi,28,3184
2021,03,Missouri,29,5647
2021,03,Montana,30,907
2021,03,Nebraska,31,1450
2021,03,Nevada,32,2509
2021,03,New Hampshire,33,1068
2021,03,New Jersey,34,7294
2021,03,New Mexico,35,2024
2021,03,New York,36,15943
2021,03,North Carolina,37,8964
2021,03,North Dakota,38,593
2021,03,Ohio,39,11033
2021,03,Oklahoma,40,3817
2021,03,Oregon,41,3556
2021,03,Pennsylvania,42,12104
2021,03,Rhode Island,44,926
2021,03,South Carolina,45,5028
2021,03,South Dakota,46,716
2021,03,Tennessee,47,6796
2021,03,Texas,48,20706
2021,03,Utah,49,1701
2021,03,Vermont,50,526
2021,03,Virginia,51,6797
2021,03,Washington,53,5269
2021,03,West Virginia,54,2247
2021,03,Wisconsin,55,4563
2021,03,Wyoming,56,448
2021,04,Alabama,01,5051
2021,04,Alaska,02,436
2021,04,Arizona,04,5452
2021,04,Arkansas,05,2824
2021,04,California,06,23176
2021,04,Colorado,08,3511
2021,04,Connecticut,09,2576
2021,04,Delaware,10,883
2021,04,District of Columbia,11,455
2021,04,Florida,12,19304
2021,04,Georgia,13,8122
2021,04,Hawaii,15,1024
2021,04,Idaho,16,1290
2021,04,Illinois,17,9752
2021,04,Indiana,18,5672
2021,04,Iowa,19,2614
2021,04,Kansas,20,2260
2021,04,Kentucky,21,4502
2021,04,Louisiana,22,4223
2021,04,Maine,23,1302
2021,04,Maryland,24,4717
2021,04,Massachusetts,25,4806
2021,04,Michigan,26,10028
2021,04,Minnesota,27,3917
2021,04,Mississippi,28,2957
2021,04,Missouri,29,5457
2021,04,Montana,30,900
2021,04,Nebraska,31,1483
2021,04,Nevada,32,2272
2021,04,New Hampshire,33,1057
2021,04,New Jersey,34,7096
2021,04,New Mexico,35,1848
2021,04,New York,36,14336
2021,04,North Carolina,37,8701
2021,04,North Dakota,38,528
2021,04,Ohio,39,10673
2021,04,Oklahoma,40,3466
2021,04,Oregon,41,3333
2021,04,Pennsylvania,42,11895
2021,04,Rhode Island,44,813
2021,04,South Carolina,45,4725
2021,04,South Dakota,46,671
2021,04,Tennessee,47,6726
2021,04,Texas,48,18840
2021,04,Utah,49,1642
2021,04,Vermont,50,522
2021,04,Virginia,51,6466
2021,04,Washington,53,5194
2021,04,West Virginia,54,2163
2021,04,Wisconsin,55,4447
2021,04,Wyoming,56,415
2021,05,Alabama,01,5009
2021,05,Alaska,02,438
2021,05,Arizona,04,5746
2021,05,Arkansas,05,2990
2021,05,California,06,23461
2021,05,Colorado,08,3701
2021,05,Connecticut,09,2670
2021,05,Delaware,10,880
2021,05,District of Columbia,11,447
2021,05,Florida,12,19799
2021,05,Georgia,13,8032
2021,05,Hawaii,15,1013
2021,05,Idaho,16,1353
2021,05,Illinois,17,9846
2021,05,Indiana,18,5827
2021,05,Iowa,19,2526
2021,05,Kansas,20,2347
2021,05,Kentucky,21,4413
2021,05,Louisiana,22,4211
2021,05,Maine,23,1395
2021,05,Maryland,24,4627
2021,05,Massachusetts,25,4797
2021,05,Michigan,26,9625
2021,05,Minnesota,27,4019
2021,05,Mississippi,28,2979
2021,05,Missouri,29,5481
2021,05,Montana,30,901
2021,05,Nebraska,31,1471
2021,05,Nevada,32,2313
2021,05,New Hampshire,33,1079
2021,05,New Jersey,34,6425
2021,05,New Mexico,35,1904
2021,05,New York,36,13679
2021,05,North Carolina,37,8989
2021,05,North Dakota,38,564
2021,05,Ohio,39,10882
2021,05,Oklahoma,40,3552
2021,05,Oregon,41,3501
2021,05,Pennsylvania,42,11847
2021,05,Rhode Island,44,887
2021,05,South Carolina,45,4743
2021,05,South Dakota,46,671
2021,05,Tennessee,47,6752
2021,05,Texas,48,18909
2021,05,Utah,49,1677
2021,05,Vermont,50,541
2021,05,Virginia,51,6499
2021,05,Washington,53,5263
2021,05,West Virginia,54,2127
2021,05,Wisconsin,55,4528
2021,05,Wyoming,56,462
2021,06,Alabama,01,4795
2021,06,Alaska,02,421
2021,06,Arizona,04,5690
2021,06,Arkansas,05,2911
2021,06,California,06,22656
2021,06,Colorado,08,3542
2021,06,Connecticut,09,2495
2021,06,Delaware,10,797
2021,06,District of Columbia,11,413
2021,06,Florida,12,18801
2021,06,Georgia,13,7502
2021,06,Hawaii,15,956
2021,06,Idaho,16,1313
2021,06,Illinois,17,9185
2021,06,Indiana,18,5674
2021,06,Iowa,19,2430
2021,06,Kansas,20,2294
2021,06,Kentucky,21,4383
2021,06,Louisiana,22,4236
2021,06,Maine,23,1310
2021,06,Maryland,24,4122
2021,06,Massachusetts,25,4505
2021,06,Michigan,26,8335
2021,06,Minnesota,27,3763
2021,06,Mississippi,28,2895
2021,06,Missouri,29,5455
2021,06,Montana,30,936
2021,06,Nebraska,31,1357
2021,06,Nevada,32,2297
2021,06,New Hampshire,33,1088
2021,06,New Jersey,34,5939
2021,06,New Mexico,35,1803
2021,06,New York,36,12429
2021,06,North Carolina,37,8288
2021,06,North Dakota,38,535
2021,06,Ohio,39,10122
2021,06,Oklahoma,40,3535
2021,06,Oregon,41,3527
2021,06,Pennsylvania,42,10710
2021,06,Rhode Island,44,790
2021,06,South Carolina,45,4553
2021,06,South Dakota,46,646
2021,06,Tennessee,47,6463
2021,06,Texas,48,18166
2021,06,Utah,49,1675
2021,06,Vermont,50,473
2021,06,Virginia,51,5968
2021,06,Washington,53,5585
2021,06,West Virginia,54,2053
2021,06,Wisconsin,55,4361
2021,06,Wyoming,56,493
2021,07,Alabama,01,5036
2021,07,Alaska,02,468
2021,07,Arizona,04,5828
2021,07,Arkansas,05,3309
2021,07,California,06,23698
2021,07,Colorado,08,3630
2021,07,Connecticut,09,2600
2021,07,Delaware,10,782
2021,07,District of Columbia,11,464
2021,07,Florida,12,20983
2021,07,Georgia,13,7995
2021,07,Hawaii,15,993
2021,07,Idaho,16,1366
2021,07,Illinois,17,9609
2021,07,Indiana,18,5730
2021,07,Iowa,19,2515
2021,07,Kansas,20,2439
2021,07,Kentucky,21,4469
2021,07,Louisiana,22,4678
2021,07,Maine,23,1334
2021,07,Maryland,24,4234
2021,07,Massachusetts,25,4719
2021,07,Michigan,26,8468
2021,07,Minnesota,27,3892
2021,07,Mississippi,28,3214
2021,07,Missouri,29,6201
2021,07,Montana,30,964
2021,07,Nebraska,31,1431
2021,07,Nevada,32,2755
2021,07,New Hampshire,33,1076
2021,07,New Jersey,34,6070
2021,07,New Mexico,35,1789
2021,07,New York,36,12851
2021,07,North Carolina,37,8710
2021,07,North Dakota,38,534
2021,07,Ohio,39,10337
2021,07,Oklahoma,40,3899
2021,07,Oregon,41,3535
2021,07,Pennsylvania,42,11004
2021,07,Rhode Island,44,793
2021,07,South Carolina,45,4805
2021,07,South Dakota,46,705
2021,07,Tennessee,47,6504
2021,07,Texas,48,19625
2021,07,Utah,49,1823
2021,07,Vermont,50,553
2021,07,Virginia,51,6290
2021,07,Washington,53,5527
2021,07,West Virginia,54,2049
2021,07,Wisconsin,55,4567
2021,07,Wyoming,56,478
2021,08,Alabama,01,6853
2021,08,Alaska,02,589
2021,08,Arizona,04,6718
2021,08,Arkansas,05,3936
2021,08,California,06,27019
2021,08,Colorado,08,3846
2021,08,Connecticut,09,2752
2021,08,Delaware,10,919
2021,08,District of Columbia,11,459
2021,08,Florida,12,30105
2021,08,Georgia,13,10958
2021,08,Hawaii,15,1228
2021,08,Idaho,16,1522
2021,08,Illinois,17,10184
2021,08,Indiana,18,6418
2021,08,Iowa,19,2760
2021,08,Kansas,20,2758
2021,08,Kentucky,21,5266
2021,08,Louisiana,22,6152
2021,08,Maine,23,1326
2021,08,Maryland,24,4448
2021,08,Massachusetts,25,4932
2021,08,Michigan,26,8916
2021,08,Minnesota,27,4078
2021,08,Mississippi,28,4295
2021,08,Missouri,29,7053
2021,08,Montana,30,1118
2021,08,Nebraska,31,1582
2021,08,Nevada,32,3020
2021,08,New Hampshire,33,1116
2021,08,New Jersey,34,6465
2021,08,New Mexico,35,2012
2021,08,New York,36,13984
2021,08,North Carolina,37,10430
2021,08,North Dakota,38,531
2021,08,Ohio,39,11402
2021,08,Oklahoma,40,4873
2021,08,Oregon,41,4041
2021,08,Pennsylvania,42,11683
2021,08,Rhode Island,44,902
2021,08,South Carolina,45,5911
2021,08,South Dakota,46,723
2021,08,Tennessee,47,8230
2021,08,Texas,48,26276
2021,08,Utah,49,1943
2021,08,Vermont,50,554
2021,08,Virginia,51,7079
2021,08,Washington,53,5953
2021,08,West Virginia,54,2405
2021,08,Wisconsin,55,4921
2021,08,Wyoming,56,617
2021,09,Alabama,01,6908
2021,09,Alaska,02,635
2021,09,Arizona,04,6863
2021,09,Arkansas,05,3580
2021,09,California,06,27246
2021,09,Colorado,08,4060
2021,09,Connecticut,09,2731
2021,09,Delaware,10,960
2021,09,District of Columbia,11,480
2021,09,Florida,12,26914
2021,09,Georgia,13,11868
2021,09,Hawaii,15,1273
2021,09,Idaho,16,1976
2021,09,Illinois,17,10365
2021,09,Indiana,18,7123
2021,09,Iowa,19,3036
2021,09,Kansas,20,2873
2021,09,Kentucky,21,6120
2021,09,Louisiana,22,5553
2021,09,Maine,23,1436
2021,09,Maryland,24,4765
2021,09,Massachusetts,25,4955
2021,09,Michigan,26,9145
2021,09,Minnesota,27,4233
2021,09,Mississippi,28,3972
2021,09,Missouri,29,6399
2021,09,Montana,30,1237
2021,09,Nebraska,31,1603
2021,09,Nevada,32,2925
2021,09,New Hampshire,33,1128
2021,09,New Jersey,34,6546
2021,09,New Mexico,35,2126
2021,09,New York,36,14071
2021,09,North Carolina,37,11119
2021,09,North Dakota,38,656
2021,09,Ohio,39,12961
2021,09,Oklahoma,40,4922
2021,09,Oregon,41,4278
2021,09,Pennsylvania,42,12531
2021,09,Rhode Island,44,870
2021,09,South Carolina,45,6575
2021,09,South Dakota,46,831
2021,09,Tennessee,47,9663
2021,09,Texas,48,26978
2021,09,Utah,49,2021
2021,09,Vermont,50,651
2021,09,Virginia,51,7416
2021,09,Washington,53,6441
2021,09,West Virginia,54,2920
2021,09,Wisconsin,55,5265
