year,month,age,pop,pop0,dead,date,persondays
2021,5,24,4283961,4283961,495,2021-05,132802791
2021,5,25,4327163,4327163,509,2021-05,134142053
2021,5,26,4398261,4398261,562,2021-05,136346091
2021,5,27,4491937,4491937,580,2021-05,139250047
2021,5,28,4574450,4574450,624,2021-05,141807950
2021,5,29,4671394,4671394,668,2021-05,144813214
2021,5,30,4743877,4743877,673,2021-05,147060187
2021,5,31,4724196,4724196,764,2021-05,146450076
2021,5,32,4605565,4605565,757,2021-05,142772515
2021,5,33,4526755,4526755,773,2021-05,140329405
2021,5,34,4481456,4481456,832,2021-05,138925136
2021,5,35,4499510,4499510,789,2021-05,139484810
2021,5,36,4470585,4470585,849,2021-05,138588135
2021,5,37,4409599,4409599,893,2021-05,136697569
2021,5,38,4471874,4471874,900,2021-05,138628094
2021,5,39,4439437,4439437,972,2021-05,137622547
2021,5,40,4401771,4401771,996,2021-05,136454901
2021,5,41,4342547,4342547,1021,2021-05,134618957
2021,5,42,4175404,4175404,1055,2021-05,129437524
2021,5,43,4104902,4104902,988,2021-05,127251962
2021,5,44,4016503,4016503,1022,2021-05,124511593
2021,5,45,3919149,3919149,1108,2021-05,121493619
2021,5,46,3945207,3945207,1173,2021-05,122301417
2021,5,47,3875546,3875546,1228,2021-05,120141926
2021,5,48,3950785,3950785,1421,2021-05,122474335
2021,5,49,4154986,4154986,1477,2021-05,128804566
2021,5,50,4395909,4395909,1656,2021-05,136273179
2021,5,51,4270850,4270850,1856,2021-05,132396350
2021,5,52,4128378,4128378,1942,2021-05,127979718
2021,5,53,4037396,4037396,2058,2021-05,125159276
2021,5,54,4075670,4075670,2127,2021-05,126345770
2021,5,55,4140776,4140776,2439,2021-05,128364056
2021,5,56,4311814,4311814,2688,2021-05,133666234
2021,5,57,4389827,4389827,3052,2021-05,136084637
2021,5,58,4385706,4385706,3181,2021-05,135956886
2021,5,59,4410216,4410216,3496,2021-05,136716696
2021,5,60,4381971,4381971,3714,2021-05,135841101
2021,5,61,4303180,4303180,3960,2021-05,133398580
2021,5,62,4228490,4228490,4146,2021-05,131083190
2021,5,63,4195042,4195042,4459,2021-05,130046302
2021,5,64,4071717,4071717,4751,2021-05,126223227
2021,5,65,3926143,3926143,4695,2021-05,121710433
2021,5,66,3820765,3820765,4735,2021-05,118443715
2021,5,67,3668340,3668340,4825,2021-05,113718540
2021,5,68,3526133,3526133,4979,2021-05,109310123
2021,5,69,3398656,3398656,5113,2021-05,105358336
2021,5,70,3183283,3183283,5232,2021-05,98681773
2021,5,71,3066925,3066925,5440,2021-05,95074675
2021,5,72,2975945,2975945,5705,2021-05,92254295
2021,5,73,2946762,2946762,6112,2021-05,91349622
2021,5,74,2978207,2978207,6708,2021-05,92324417
2021,5,75,2111982,2111982,5404,2021-05,65471442
2021,5,76,2055905,2055905,5627,2021-05,63733055
2021,5,77,2004392,2004392,6062,2021-05,62136152
2021,5,78,1973064,1973064,6575,2021-05,61164984
2021,5,79,1678935,1678935,6232,2021-05,52046985
2021,5,80,1494156,1494156,6001,2021-05,46318836
2021,5,81,1353734,1353734,6130,2021-05,41965754
2021,5,82,1255730,1255730,6213,2021-05,38927630
2021,5,83,1147657,1147657,6286,2021-05,35577367
2021,5,84,1011096,1011096,6157,2021-05,31343976
2021,5,85,923630,923630,6218,2021-05,28632530
2021,5,86,830801,830801,6245,2021-05,25754831
2021,5,87,704747,704747,6007,2021-05,21847157
2021,5,88,639344,639344,6119,2021-05,19819664
2021,5,89,566772,566772,5730,2021-05,17569932
2021,5,90,497383,497383,5952,2021-05,15418873
2021,5,91,420169,420169,5527,2021-05,13025239
2021,5,92,346604,346604,5066,2021-05,10744724
2021,5,93,288054,288054,4483,2021-05,8929674
2021,5,94,228572,228572,4054,2021-05,7085732
2021,5,95,176142,176142,3567,2021-05,5460402
2021,5,96,134712,134712,2805,2021-05,4176072
2021,5,97,98707,98707,2218,2021-05,3059917
2021,5,98,69339,69339,1796,2021-05,2149509
2021,5,99,48376,48376,1273,2021-05,1499656
2021,5,100,79625,79625,2384,2021-05,2468375
2021,6,0,3567385,3567385,1610,2021-06,107021550
2021,6,1,3718648,3718648,107,2021-06,111559440
2021,6,2,3774615,3774615,99,2021-06,113238450
2021,6,3,3866288,3866288,64,2021-06,115988640
2021,6,4,3949990,3949990,68,2021-06,118499700
2021,6,5,4047201,4047201,57,2021-06,121416030
2021,6,6,4080832,4080832,37,2021-06,122424960
2021,6,7,4062925,4062925,37,2021-06,121887750
2021,6,8,4055975,4055975,45,2021-06,121679250
2021,6,9,4067125,4067125,34,2021-06,122013750
2021,6,10,4110700,4110700,54,2021-06,123321000
2021,6,11,4200885,4200885,53,2021-06,126026550
2021,6,12,4297145,4297145,71,2021-06,128914350
2021,6,13,4449691,4449691,84,2021-06,133490730
2021,6,14,4435949,4435949,96,2021-06,133078470
2021,6,15,4351377,4351377,133,2021-06,130541310
2021,6,16,4308717,4308717,147,2021-06,129261510
2021,6,17,4336477,4336477,242,2021-06,130094310
2021,6,18,4290209,4290209,350,2021-06,128706270
2021,6,19,4285495,4285495,346,2021-06,128564850
2021,6,20,4358931,4358931,383,2021-06,130767930
2021,6,21,4343293,4343293,377,2021-06,130298790
2021,6,22,4285998,4285998,412,2021-06,128579940
2021,6,23,4271945,4271945,478,2021-06,128158350
2021,6,24,4283471,4283471,448,2021-06,128504130
2021,6,25,4319718,4319718,515,2021-06,129591540
2021,6,26,4394417,4394417,538,2021-06,131832510
2021,6,27,4488215,4488215,506,2021-06,134646450
2021,6,28,4566043,4566043,599,2021-06,136981290
2021,6,29,4667088,4667088,684,2021-06,140012640
2021,6,30,4738557,4738557,675,2021-06,142156710
2021,6,31,4736061,4736061,757,2021-06,142081830
2021,6,32,4610269,4610269,734,2021-06,138308070
2021,6,33,4530714,4530714,788,2021-06,135921420
2021,6,34,4483361,4483361,754,2021-06,134500830
2021,6,35,4497636,4497636,824,2021-06,134929080
2021,6,36,4481739,4481739,831,2021-06,134452170
2021,6,37,4404701,4404701,838,2021-06,132141030
2021,6,38,4468767,4468767,905,2021-06,134063010
2021,6,39,4448958,4448958,911,2021-06,133468740
2021,6,40,4397927,4397927,964,2021-06,131937810
2021,6,41,4358208,4358208,1022,2021-06,130746240
2021,6,42,4185083,4185083,1027,2021-06,125552490
2021,6,43,4102694,4102694,1048,2021-06,123080820
2021,6,44,4032539,4032539,1035,2021-06,120976170
2021,6,45,3914630,3914630,1047,2021-06,117438900
2021,6,46,3948955,3948955,1073,2021-06,118468650
2021,6,47,3876271,3876271,1167,2021-06,116288130
2021,6,48,3940109,3940109,1281,2021-06,118203270
2021,6,49,4137520,4137520,1456,2021-06,124125600
2021,6,50,4381039,4381039,1665,2021-06,131431170
2021,6,51,4283808,4283808,1693,2021-06,128514240
2021,6,52,4132053,4132053,1837,2021-06,123961590
2021,6,53,4042077,4042077,1906,2021-06,121262310
2021,6,54,4068383,4068383,2006,2021-06,122051490
2021,6,55,4130993,4130993,2314,2021-06,123929790
2021,6,56,4296159,4296159,2577,2021-06,128884770
2021,6,57,4386308,4386308,2775,2021-06,131589240
2021,6,58,4385143,4385143,3122,2021-06,131554290
2021,6,59,4404397,4404397,3271,2021-06,132131910
2021,6,60,4385385,4385385,3499,2021-06,131561550
2021,6,61,4306274,4306274,3760,2021-06,129188220
2021,6,62,4227360,4227360,3984,2021-06,126820800
2021,6,63,4191027,4191027,4200,2021-06,125730810
2021,6,64,4089994,4089994,4371,2021-06,122699820
2021,6,65,3925250,3925250,4337,2021-06,117757500
2021,6,66,3825133,3825133,4621,2021-06,114753990
2021,6,67,3679392,3679392,4557,2021-06,110381760
2021,6,68,3529511,3529511,4747,2021-06,105885330
2021,6,69,3396942,3396942,4827,2021-06,101908260
2021,6,70,3204601,3204601,5008,2021-06,96138030
2021,6,71,3068880,3068880,4965,2021-06,92066400
2021,6,72,2979466,2979466,5369,2021-06,89383980
2021,6,73,2929331,2929331,5685,2021-06,87879930
2021,6,74,3018201,3018201,6286,2021-06,90546030
2021,6,75,2133527,2133527,5066,2021-06,64005810
2021,6,76,2056544,2056544,5322,2021-06,61696320
2021,6,77,1997454,1997454,5777,2021-06,59923620
2021,6,78,1984873,1984873,6265,2021-06,59546190
2021,6,79,1687265,1687265,5855,2021-06,50617950
2021,6,80,1500778,1500778,5855,2021-06,45023340
2021,6,81,1359913,1359913,5896,2021-06,40797390
2021,6,82,1255043,1255043,5853,2021-06,37651290
2021,6,83,1152274,1152274,5924,2021-06,34568220
2021,6,84,1014236,1014236,5862,2021-06,30427080
2021,6,85,923919,923919,5944,2021-06,27717570
2021,6,86,833131,833131,5967,2021-06,24993930
2021,6,87,705846,705846,5691,2021-06,21175380
2021,6,88,639774,639774,5699,2021-06,19193220
2021,6,89,566651,566651,5600,2021-06,16999530
2021,6,90,495826,495826,5466,2021-06,14874780
2021,6,91,422182,422182,5105,2021-06,12665460
2021,6,92,346657,346657,4755,2021-06,10399710
2021,6,93,288364,288364,4378,2021-06,8650920
2021,6,94,229592,229592,3843,2021-06,6887760
2021,6,95,176430,176430,3257,2021-06,5292900
2021,6,96,135450,135450,2726,2021-06,4063500
2021,6,97,99183,99183,2122,2021-06,2975490
2021,6,98,70026,70026,1604,2021-06,2100780
2021,6,99,48071,48071,1218,2021-06,1442130
2021,6,100,79680,79680,2418,2021-06,2390400
2021,7,0,3572166,3572166,1688,2021-07,110737146
2021,7,1,3708865,3708865,130,2021-07,114974815
2021,7,2,3771032,3771032,79,2021-07,116901992
2021,7,3,3860489,3860489,80,2021-07,119675159
2021,7,4,3939654,3939654,64,2021-07,122129274
2021,7,5,4044039,4044039,52,2021-07,125365209
2021,7,6,4080393,4080393,64,2021-07,126492183
2021,7,7,4068326,4068326,34,2021-07,126118106
2021,7,8,4055184,4055184,36,2021-07,125710704
2021,7,9,4062356,4062356,40,2021-07,125933036
2021,7,10,4107217,4107217,48,2021-07,127323727
2021,7,11,4193423,4193423,49,2021-07,129996113
2021,7,12,4283303,4283303,51,2021-07,132782393
2021,7,13,4446559,4446559,71,2021-07,137843329
2021,7,14,4436807,4436807,91,2021-07,137541017
2021,7,15,4359523,4359523,121,2021-07,135145213
2021,7,16,4313684,4313684,183,2021-07,133724204
2021,7,17,4336364,4336364,234,2021-07,134427284
2021,7,18,4296058,4296058,302,2021-07,133177798
2021,7,19,4277402,4277402,341,2021-07,132599462
2021,7,20,4353987,4353987,368,2021-07,134973597
2021,7,21,4353671,4353671,406,2021-07,134963801
2021,7,22,4284186,4284186,454,2021-07,132809766
2021,7,23,4275374,4275374,472,2021-07,132536594
2021,7,24,4283297,4283297,462,2021-07,132782207
2021,7,25,4312592,4312592,510,2021-07,133690352
2021,7,26,4390897,4390897,534,2021-07,136117807
2021,7,27,4484823,4484823,620,2021-07,139029513
2021,7,28,4557973,4557973,643,2021-07,141297163
2021,7,29,4663126,4663126,656,2021-07,144556906
2021,7,30,4733587,4733587,728,2021-07,146741197
2021,7,31,4748277,4748277,789,2021-07,147196587
2021,7,32,4615311,4615311,804,2021-07,143074641
2021,7,33,4535004,4535004,793,2021-07,140585124
2021,7,34,4485596,4485596,843,2021-07,139053476
2021,7,35,4496090,4496090,872,2021-07,139378790
2021,7,36,4493221,4493221,838,2021-07,139289851
2021,7,37,4400124,4400124,860,2021-07,136403844
2021,7,38,4465986,4465986,940,2021-07,138445566
2021,7,39,4458805,4458805,983,2021-07,138222955
2021,7,40,4394403,4394403,1045,2021-07,136226493
2021,7,41,4374189,4374189,1105,2021-07,135599859
2021,7,42,4195069,4195069,1082,2021-07,130047139
2021,7,43,4100789,4100789,1067,2021-07,127124459
2021,7,44,4048871,4048871,1144,2021-07,125515001
2021,7,45,3910397,3910397,1153,2021-07,121222307
2021,7,46,3952991,3952991,1235,2021-07,122542721
2021,7,47,3877281,3877281,1223,2021-07,120195711
2021,7,48,3929721,3929721,1411,2021-07,121821351
2021,7,49,4120360,4120360,1580,2021-07,127731160
2021,7,50,4366493,4366493,1747,2021-07,135361283
2021,7,51,4297086,4297086,1792,2021-07,133209666
2021,7,52,4136034,4136034,1861,2021-07,128217054
2021,7,53,4047061,4047061,2027,2021-07,125458891
2021,7,54,4061400,4061400,2128,2021-07,125903400
2021,7,55,4121519,4121519,2401,2021-07,127767089
2021,7,56,4280827,4280827,2680,2021-07,132705637
2021,7,57,4383119,4383119,2928,2021-07,135876689
2021,7,58,4384912,4384912,3183,2021-07,135932272
2021,7,59,4398911,4398911,3449,2021-07,136366241
2021,7,60,4389132,4389132,3833,2021-07,136063092
2021,7,61,4309695,4309695,3860,2021-07,133600545
2021,7,62,4226551,4226551,4132,2021-07,131023081
2021,7,63,4187332,4187332,4231,2021-07,129807292
2021,7,64,4108582,4108582,4604,2021-07,127366042
2021,7,65,3924656,3924656,4679,2021-07,121664336
2021,7,66,3829793,3829793,4739,2021-07,118723583
2021,7,67,3690726,3690726,4906,2021-07,114412506
2021,7,68,3533158,3533158,4882,2021-07,109527898
2021,7,69,3395486,3395486,5111,2021-07,105260066
2021,7,70,3226165,3226165,5091,2021-07,100011115
2021,7,71,3071069,3071069,5337,2021-07,95203139
2021,7,72,2983215,2983215,5662,2021-07,92479665
2021,7,73,2912123,2912123,5971,2021-07,90275813
2021,7,74,3058428,3058428,6625,2021-07,94811268
2021,7,75,2155235,2155235,5241,2021-07,66812285
2021,7,76,2057339,2057339,5750,2021-07,63777509
2021,7,77,1990669,1990669,6041,2021-07,61710739
2021,7,78,1996835,1996835,6600,2021-07,61901885
2021,7,79,1695723,1695723,6173,2021-07,52567413
2021,7,80,1507515,1507515,6213,2021-07,46732965
2021,7,81,1366196,1366196,6053,2021-07,42352076
2021,7,82,1254452,1254452,6077,2021-07,38888012
2021,7,83,1156978,1156978,6236,2021-07,35866318
2021,7,84,1017453,1017453,6263,2021-07,31541043
2021,7,85,924279,924279,6326,2021-07,28652649
2021,7,86,835526,835526,6216,2021-07,25901306
2021,7,87,706998,706998,5967,2021-07,21916938
2021,7,88,640252,640252,6031,2021-07,19847812
2021,7,89,566573,566573,5865,2021-07,17563763
2021,7,90,494307,494307,5755,2021-07,15323517
2021,7,91,424227,424227,5527,2021-07,13151037
2021,7,92,346737,346737,5024,2021-07,10748847
2021,7,93,288694,288694,4656,2021-07,8949514
2021,7,94,230630,230630,4057,2021-07,7149530
2021,7,95,176733,176733,3445,2021-07,5478723
2021,7,96,136198,136198,2918,2021-07,4222138
2021,7,97,99666,99666,2224,2021-07,3089646
2021,7,98,70718,70718,1682,2021-07,2192258
2021,7,99,47769,47769,1251,2021-07,1480839
2021,7,100,79743,79743,2490,2021-07,2472033
2021,8,0,3584016,3584016,1702,2021-08,111104496
2021,8,1,3700539,3700539,129,2021-08,114716709
2021,8,2,3769283,3769283,92,2021-08,116847773
2021,8,3,3851513,3851513,64,2021-08,119396903
2021,8,4,3932957,3932957,57,2021-08,121921667
2021,8,5,4042356,4042356,45,2021-08,125313036
2021,8,6,4079953,4079953,38,2021-08,126478543
2021,8,7,4074931,4074931,54,2021-08,126322861
2021,8,8,4054300,4054300,55,2021-08,125683300
2021,8,9,4062929,4062929,36,2021-08,125950799
2021,8,10,4110411,4110411,43,2021-08,127422741
2021,8,11,4189667,4189667,47,2021-08,129879677
2021,8,12,4271157,4271157,40,2021-08,132405867
2021,8,13,4439632,4439632,91,2021-08,137628592
2021,8,14,4443374,4443374,87,2021-08,137744594
2021,8,15,4367080,4367080,127,2021-08,135379480
2021,8,16,4320270,4320270,171,2021-08,133928370
2021,8,17,4332553,4332553,218,2021-08,134309143
2021,8,18,4303466,4303466,292,2021-08,133407446
2021,8,19,4288112,4288112,341,2021-08,132931472
2021,8,20,4353054,4353054,385,2021-08,134944674
2021,8,21,4362324,4362324,436,2021-08,135232044
2021,8,22,4288447,4288447,440,2021-08,132941857
2021,8,23,4284024,4284024,476,2021-08,132804744
2021,8,24,4281697,4281697,488,2021-08,132732607
2021,8,25,4312163,4312163,608,2021-08,133677053
2021,8,26,4390947,4390947,632,2021-08,136119357
2021,8,27,4472639,4472639,670,2021-08,138651809
2021,8,28,4556636,4556636,692,2021-08,141255716
2021,8,29,4655963,4655963,838,2021-08,144334853
2021,8,30,4733149,4733149,838,2021-08,146727619
2021,8,31,4756712,4756712,902,2021-08,147458072
2021,8,32,4624519,4624519,935,2021-08,143360089
2021,8,33,4550606,4550606,989,2021-08,141068786
2021,8,34,4485224,4485224,975,2021-08,139041944
2021,8,35,4497316,4497316,1018,2021-08,139416796
2021,8,36,4498106,4498106,1073,2021-08,139441286
2021,8,37,4409875,4409875,1065,2021-08,136706125
2021,8,38,4457612,4457612,1217,2021-08,138185972
2021,8,39,4464916,4464916,1241,2021-08,138412396
2021,8,40,4395451,4395451,1294,2021-08,136258981
2021,8,41,4388883,4388883,1298,2021-08,136055373
2021,8,42,4207904,4207904,1432,2021-08,130445024
2021,8,43,4108292,4108292,1495,2021-08,127357052
2021,8,44,4062334,4062334,1481,2021-08,125932354
2021,8,45,3915261,3915261,1422,2021-08,121373091
2021,8,46,3949684,3949684,1631,2021-08,122440204
2021,8,47,3885114,3885114,1653,2021-08,120438534
2021,8,48,3922338,3922338,1842,2021-08,121592478
2021,8,49,4099513,4099513,2014,2021-08,127084903
2021,8,50,4344756,4344756,2348,2021-08,134687436
2021,8,51,4314943,4314943,2387,2021-08,133763233
2021,8,52,4145038,4145038,2499,2021-08,128496178
2021,8,53,4050111,4050111,2610,2021-08,125553441
2021,8,54,4056786,4056786,2879,2021-08,125760366
2021,8,55,4106503,4106503,3081,2021-08,127301593
2021,8,56,4265032,4265032,3434,2021-08,132215992
2021,8,57,4375843,4375843,3779,2021-08,135651133
2021,8,58,4382917,4382917,4009,2021-08,135870427
2021,8,59,4393372,4393372,4281,2021-08,136194532
2021,8,60,4384270,4384270,4566,2021-08,135912370
2021,8,61,4320810,4320810,4939,2021-08,133945110
2021,8,62,4229636,4229636,5154,2021-08,131118716
2021,8,63,4180389,4180389,5300,2021-08,129592059
2021,8,64,4113228,4113228,5499,2021-08,127510068
2021,8,65,3937314,3937314,5674,2021-08,122056734
2021,8,66,3832143,3832143,5589,2021-08,118796433
2021,8,67,3698408,3698408,6043,2021-08,114650648
2021,8,68,3538535,3538535,5942,2021-08,109694585
2021,8,69,3409911,3409911,6104,2021-08,105707241
2021,8,70,3235533,3235533,6308,2021-08,100301523
2021,8,71,3074818,3074818,6356,2021-08,95319358
2021,8,72,2984980,2984980,6639,2021-08,92534380
2021,8,73,2912065,2912065,6971,2021-08,90274015
2021,8,74,3058496,3058496,8050,2021-08,94813376
2021,8,75,2215590,2215590,6374,2021-08,68683290
2021,8,76,2054840,2054840,6603,2021-08,63700040
2021,8,77,1986762,1986762,6998,2021-08,61589622
2021,8,78,2001109,2001109,7753,2021-08,62034379
2021,8,79,1709706,1709706,7177,2021-08,53000886
2021,8,80,1516489,1516489,7063,2021-08,47011159
2021,8,81,1373046,1373046,7125,2021-08,42564426
2021,8,82,1254350,1254350,6821,2021-08,38884850
2021,8,83,1160002,1160002,7205,2021-08,35960062
2021,8,84,1022431,1022431,6973,2021-08,31695361
2021,8,85,925080,925080,7122,2021-08,28677480
2021,8,86,837232,837232,7097,2021-08,25954192
2021,8,87,712402,712402,6867,2021-08,22084462
2021,8,88,637393,637393,6753,2021-08,19759183
2021,8,89,566997,566997,6653,2021-08,17576907
2021,8,90,493081,493081,6324,2021-08,15285511
2021,8,91,426312,426312,6039,2021-08,13215672
2021,8,92,346932,346932,5479,2021-08,10754892
2021,8,93,288677,288677,5072,2021-08,8948987
2021,8,94,230795,230795,4467,2021-08,7154645
2021,8,95,177909,177909,3807,2021-08,5515179
2021,8,96,136237,136237,3153,2021-08,4223347
2021,8,97,100043,100043,2535,2021-08,3101333
2021,8,98,71103,71103,1966,2021-08,2204193
2021,8,99,48740,48740,1406,2021-08,1510940
2021,8,100,80798,80798,2771,2021-08,2504738
2021,9,0,3595471,3595471,1720,2021-09,107864130
2021,9,1,3691800,3691800,135,2021-09,110754000
2021,9,2,3767112,3767112,92,2021-09,113013360
2021,9,3,3842107,3842107,64,2021-09,115263210
2021,9,4,3925820,3925820,46,2021-09,117774600
2021,9,5,4040221,4040221,46,2021-09,121206630
2021,9,6,4079053,4079053,36,2021-09,122371590
2021,9,7,4081077,4081077,34,2021-09,122432310
2021,9,8,4052958,4052958,26,2021-09,121588740
2021,9,9,4063042,4063042,42,2021-09,121891260
2021,9,10,4113141,4113141,42,2021-09,123394230
2021,9,11,4185439,4185439,46,2021-09,125563170
2021,9,12,4258527,4258527,49,2021-09,127755810
2021,9,13,4432199,4432199,69,2021-09,132965970
2021,9,14,4449435,4449435,100,2021-09,133483050
2021,9,15,4374137,4374137,113,2021-09,131224110
2021,9,16,4326359,4326359,183,2021-09,129790770
2021,9,17,4328239,4328239,234,2021-09,129847170
2021,9,18,4310374,4310374,286,2021-09,129311220
2021,9,19,4298321,4298321,352,2021-09,128949630
2021,9,20,4351610,4351610,374,2021-09,130548300
2021,9,21,4370463,4370463,406,2021-09,131113890
2021,9,22,4292200,4292200,482,2021-09,128766000
2021,9,23,4292168,4292168,462,2021-09,128765040
2021,9,24,4279590,4279590,494,2021-09,128387700
2021,9,25,4311223,4311223,556,2021-09,129336690
2021,9,26,4390472,4390472,599,2021-09,131714160
2021,9,27,4459923,4459923,709,2021-09,133797690
2021,9,28,4554755,4554755,673,2021-09,136642650
2021,9,29,4648242,4648242,778,2021-09,139447260
2021,9,30,4732143,4732143,856,2021-09,141964290
2021,9,31,4764573,4764573,881,2021-09,142937190
2021,9,32,4633169,4633169,904,2021-09,138995070
2021,9,33,4565660,4565660,953,2021-09,136969800
2021,9,34,4484310,4484310,1050,2021-09,134529300
2021,9,35,4498000,4498000,1032,2021-09,134940000
2021,9,36,4502446,4502446,1119,2021-09,135073380
2021,9,37,4419095,4419095,1137,2021-09,132572850
2021,9,38,4448698,4448698,1203,2021-09,133460940
2021,9,39,4470489,4470489,1318,2021-09,134114670
2021,9,40,4395966,4395966,1320,2021-09,131878980
2021,9,41,4403045,4403045,1365,2021-09,132091350
2021,9,42,4220229,4220229,1439,2021-09,126606870
2021,9,43,4115296,4115296,1492,2021-09,123458880
2021,9,44,4075305,4075305,1613,2021-09,122259150
2021,9,45,3919653,3919653,1538,2021-09,117589590
2021,9,46,3945896,3945896,1754,2021-09,118376880
2021,9,47,3892473,3892473,1690,2021-09,116774190
2021,9,48,3914474,3914474,1938,2021-09,117434220
2021,9,49,4078153,4078153,2152,2021-09,122344590
2021,9,50,4322465,4322465,2472,2021-09,129673950
2021,9,51,4332251,4332251,2555,2021-09,129967530
2021,9,52,4153510,4153510,2701,2021-09,124605300
2021,9,53,4052641,4052641,2745,2021-09,121579230
2021,9,54,4051642,4051642,3012,2021-09,121549260
2021,9,55,4090949,4090949,3185,2021-09,122728470
2021,9,56,4248673,4248673,3652,2021-09,127460190
2021,9,57,4367981,4367981,3912,2021-09,131039430
2021,9,58,4380334,4380334,4231,2021-09,131410020
2021,9,59,4387234,4387234,4598,2021-09,131617020
2021,9,60,4378809,4378809,4746,2021-09,131364270
2021,9,61,4331335,4331335,5149,2021-09,129940050
2021,9,62,4232137,4232137,5417,2021-09,126964110
2021,9,63,4172867,4172867,5624,2021-09,125186010
2021,9,64,4117300,4117300,5993,2021-09,123519000
2021,9,65,3949426,3949426,6015,2021-09,118482780
2021,9,66,3833957,3833957,6035,2021-09,115018710
2021,9,67,3705572,3705572,6090,2021-09,111167160
2021,9,68,3543412,3543412,6307,2021-09,106302360
2021,9,69,3423856,3423856,6258,2021-09,102715680
2021,9,70,3244443,3244443,6541,2021-09,97333290
2021,9,71,3078132,3078132,6600,2021-09,92343960
2021,9,72,2986322,2986322,6933,2021-09,89589660
2021,9,73,2911588,2911588,7170,2021-09,87347640
2021,9,74,3058119,3058119,8324,2021-09,91743570
2021,9,75,2275636,2275636,6824,2021-09,68269080
2021,9,76,2052048,2052048,6736,2021-09,61561440
2021,9,77,1982571,1982571,7046,2021-09,59477130
2021,9,78,2005093,2005093,7784,2021-09,60152790
2021,9,79,1723444,1723444,7472,2021-09,51703320
2021,9,80,1525247,1525247,7202,2021-09,45757410
2021,9,81,1379701,1379701,7079,2021-09,41391030
2021,9,82,1254069,1254069,7190,2021-09,37622070
2021,9,83,1162862,1162862,7365,2021-09,34885860
2021,9,84,1027263,1027263,7001,2021-09,30817890
2021,9,85,925750,925750,7097,2021-09,27772500
2021,9,86,838819,838819,7164,2021-09,25164570
2021,9,87,717704,717704,6898,2021-09,21531120
2021,9,88,634444,634444,6692,2021-09,19033320
2021,9,89,567339,567339,6665,2021-09,17020170
2021,9,90,491784,491784,6515,2021-09,14753520
2021,9,91,428338,428338,6111,2021-09,12850140
2021,9,92,347078,347078,5639,2021-09,10412340
2021,9,93,288617,288617,5132,2021-09,8658510
2021,9,94,230927,230927,4529,2021-09,6927810
2021,9,95,179061,179061,3756,2021-09,5371830
2021,9,96,136255,136255,3053,2021-09,4087650
2021,9,97,100408,100408,2568,2021-09,3012240
2021,9,98,71476,71476,1859,2021-09,2144280
2021,9,99,49706,49706,1452,2021-09,1491180
2021,9,100,81841,81841,2722,2021-09,2455230
2021,10,0,3606807,3606807,1717,2021-10,111811017
2021,10,1,3682939,3682939,130,2021-10,114171109
2021,10,2,3764816,3764816,86,2021-10,116709296
2021,10,3,3832573,3832573,50,2021-10,118809763
2021,10,4,3918553,3918553,57,2021-10,121475143
2021,10,5,4037950,4037950,45,2021-10,125176450
2021,10,6,4078017,4078017,38,2021-10,126418527
2021,10,7,4087084,4087084,26,2021-10,126699604
2021,10,8,4051480,4051480,26,2021-10,125595880
2021,10,9,4063019,4063019,40,2021-10,125953589
2021,10,10,4115734,4115734,48,2021-10,127587754
2021,10,11,4181070,4181070,35,2021-10,129613170
2021,10,12,4245755,4245755,49,2021-10,131618405
2021,10,13,4424620,4424620,79,2021-10,137163220
2021,10,14,4455346,4455346,88,2021-10,138115726
2021,10,15,4381047,4381047,131,2021-10,135812457
2021,10,16,4332301,4332301,171,2021-10,134301331
2021,10,17,4323780,4323780,243,2021-10,134037180
2021,10,18,4317134,4317134,309,2021-10,133831154
2021,10,19,4308383,4308383,364,2021-10,133559873
2021,10,20,4350018,4350018,381,2021-10,134850558
2021,10,21,4378452,4378452,436,2021-10,135732012
2021,10,22,4295806,4295806,426,2021-10,133169986
2021,10,23,4300163,4300163,450,2021-10,133305053
2021,10,24,4277335,4277335,506,2021-10,132597385
2021,10,25,4310133,4310133,519,2021-10,133614123
2021,10,26,4389848,4389848,551,2021-10,136085288
2021,10,27,4447053,4447053,592,2021-10,137858643
2021,10,28,4552715,4552715,679,2021-10,141134165
2021,10,29,4640362,4640362,719,2021-10,143851222
2021,10,30,4730971,4730971,779,2021-10,146660101
2021,10,31,4772268,4772268,785,2021-10,147940308
2021,10,32,4641656,4641656,907,2021-10,143891336
2021,10,33,4580552,4580552,894,2021-10,141997112
2021,10,34,4483241,4483241,854,2021-10,138980471
2021,10,35,4498525,4498525,971,2021-10,139454275
2021,10,36,4506628,4506628,935,2021-10,139705468
2021,10,37,4428160,4428160,1020,2021-10,137272960
2021,10,38,4439630,4439630,1061,2021-10,137628530
2021,10,39,4475904,4475904,1129,2021-10,138753024
2021,10,40,4396326,4396326,1178,2021-10,136286106
2021,10,41,4417052,4417052,1235,2021-10,136928612
2021,10,42,4232405,4232405,1272,2021-10,131204555
2021,10,43,4122156,4122156,1269,2021-10,127786836
2021,10,44,4088132,4088132,1338,2021-10,126732092
2021,10,45,3923907,3923907,1356,2021-10,121641117
2021,10,46,3941970,3941970,1535,2021-10,122201070
2021,10,47,3899696,3899696,1533,2021-10,120890576
2021,10,48,3906471,3906471,1668,2021-10,121100601
2021,10,49,4056649,4056649,1823,2021-10,125756119
