age,date,state,dead
55plus,2022-01,Ohio,3957
55plus,2022-01,Oklahoma,1159
55plus,2022-01,Oregon,465
55plus,2022-01,Pennsylvania,3519
55plus,2022-01,Rhode Island,239
55plus,2022-01,South Carolina,1134
55plus,2022-01,South Dakota,142
55plus,2022-01,Tennessee,1597
55plus,2022-01,Texas,4848
55plus,2022-01,Utah,281
55plus,2022-01,Vermont,52
55plus,2022-01,Virginia,1650
55plus,2022-01,Washington,837
55plus,2022-01,West Virginia,507
55plus,2022-01,Wisconsin,1135
55plus,2022-01,Wyoming,57
55plus,2022-02,Alabama,1051
55plus,2022-02,Alaska,58
55plus,2022-02,Arizona,993
55plus,2022-02,Arkansas,613
55plus,2022-02,California,3804
55plus,2022-02,Colorado,427
55plus,2022-02,Connecticut,281
55plus,2022-02,Delaware,102
55plus,2022-02,District of Columbia,27
55plus,2022-02,Florida,2504
55plus,2022-02,Georgia,1294
55plus,2022-02,Hawaii,85
55plus,2022-02,Idaho,230
55plus,2022-02,Illinois,1156
55plus,2022-02,Indiana,867
55plus,2022-02,Iowa,317
55plus,2022-02,Kansas,439
55plus,2022-02,Kentucky,969
55plus,2022-02,Louisiana,594
55plus,2022-02,Maine,132
55plus,2022-02,Maryland,384
55plus,2022-02,Massachusetts,458
55plus,2022-02,Michigan,924
55plus,2022-02,Minnesota,380
55plus,2022-02,Mississippi,583
55plus,2022-02,Missouri,889
55plus,2022-02,Montana,134
55plus,2022-02,Nebraska,183
55plus,2022-02,Nevada,518
55plus,2022-02,New Hampshire,94
55plus,2022-02,New Jersey,616
55plus,2022-02,New Mexico,288
55plus,2022-02,New York,1535
55plus,2022-02,North Carolina,1493
55plus,2022-02,North Dakota,69
55plus,2022-02,Ohio,1624
55plus,2022-02,Oklahoma,868
55plus,2022-02,Oregon,433
55plus,2022-02,Pennsylvania,1368
55plus,2022-02,Rhode Island,82
55plus,2022-02,South Carolina,915
55plus,2022-02,South Dakota,90
55plus,2022-02,Tennessee,1384
55plus,2022-02,Texas,3622
55plus,2022-02,Utah,199
55plus,2022-02,Vermont,36
55plus,2022-02,Virginia,938
55plus,2022-02,Washington,573
55plus,2022-02,West Virginia,439
55plus,2022-02,Wisconsin,438
55plus,2022-02,Wyoming,73
55plus,2022-03,Alabama,282
55plus,2022-03,Alaska,24
55plus,2022-03,Arizona,304
55plus,2022-03,Arkansas,137
55plus,2022-03,California,994
55plus,2022-03,Colorado,124
55plus,2022-03,Connecticut,52
55plus,2022-03,Delaware,18
55plus,2022-03,Florida,691
55plus,2022-03,Georgia,341
55plus,2022-03,Hawaii,10
55plus,2022-03,Idaho,52
55plus,2022-03,Illinois,282
55plus,2022-03,Indiana,231
55plus,2022-03,Iowa,94
55plus,2022-03,Kansas,111
55plus,2022-03,Kentucky,338
55plus,2022-03,Louisiana,165
55plus,2022-03,Maine,55
55plus,2022-03,Maryland,118
55plus,2022-03,Massachusetts,84
55plus,2022-03,Michigan,294
55plus,2022-03,Minnesota,103
55plus,2022-03,Mississippi,143
55plus,2022-03,Missouri,236
55plus,2022-03,Montana,47
55plus,2022-03,Nebraska,50
55plus,2022-03,Nevada,154
55plus,2022-03,New Hampshire,35
55plus,2022-03,New Jersey,142
55plus,2022-03,New Mexico,108
55plus,2022-03,New York,385
55plus,2022-03,North Carolina,381
55plus,2022-03,North Dakota,19
55plus,2022-03,Ohio,445
55plus,2022-03,Oklahoma,207
55plus,2022-03,Oregon,142
55plus,2022-03,Pennsylvania,367
55plus,2022-03,Rhode Island,15
55plus,2022-03,South Carolina,189
55plus,2022-03,South Dakota,27
55plus,2022-03,Tennessee,390
55plus,2022-03,Texas,861
55plus,2022-03,Utah,58
55plus,2022-03,Vermont,12
55plus,2022-03,Virginia,292
55plus,2022-03,Washington,138
55plus,2022-03,West Virginia,169
55plus,2022-03,Wisconsin,124
55plus,2022-03,Wyoming,30
55plus,2022-04,Alabama,51
55plus,2022-04,Alaska,14
55plus,2022-04,Arizona,73
55plus,2022-04,Arkansas,24
55plus,2022-04,California,284
55plus,2022-04,Colorado,35
55plus,2022-04,Connecticut,49
55plus,2022-04,Delaware,17
55plus,2022-04,Florida,209
55plus,2022-04,Georgia,99
55plus,2022-04,Hawaii,11
55plus,2022-04,Idaho,14
55plus,2022-04,Illinois,101
55plus,2022-04,Indiana,74
55plus,2022-04,Iowa,25
55plus,2022-04,Kansas,29
55plus,2022-04,Kentucky,101
55plus,2022-04,Louisiana,48
55plus,2022-04,Maine,32
55plus,2022-04,Maryland,51
55plus,2022-04,Massachusetts,75
55plus,2022-04,Michigan,131
55plus,2022-04,Minnesota,43
55plus,2022-04,Mississippi,31
55plus,2022-04,Missouri,75
55plus,2022-04,Montana,11
55plus,2022-04,Nebraska,16
55plus,2022-04,Nevada,36
55plus,2022-04,New Jersey,107
55plus,2022-04,New Mexico,28
55plus,2022-04,New York,283
55plus,2022-04,North Carolina,97
55plus,2022-04,North Dakota,14
55plus,2022-04,Ohio,142
55plus,2022-04,Oklahoma,51
55plus,2022-04,Oregon,46
55plus,2022-04,Pennsylvania,163
55plus,2022-04,Rhode Island,17
55plus,2022-04,South Carolina,35
55plus,2022-04,South Dakota,12
55plus,2022-04,Tennessee,78
55plus,2022-04,Texas,222
55plus,2022-04,Vermont,12
55plus,2022-04,Virginia,88
55plus,2022-04,Washington,58
55plus,2022-04,West Virginia,52
55plus,2022-04,Wisconsin,46
55plus,2022-04,Wyoming,10
55plus,2022-05,Alabama,38
55plus,2022-05,Alaska,13
55plus,2022-05,Arizona,67
55plus,2022-05,Arkansas,25
55plus,2022-05,California,360
55plus,2022-05,Colorado,52
55plus,2022-05,Connecticut,85
55plus,2022-05,Delaware,19
55plus,2022-05,Florida,303
55plus,2022-05,Georgia,73
55plus,2022-05,Hawaii,25
55plus,2022-05,Illinois,176
55plus,2022-05,Indiana,78
55plus,2022-05,Iowa,42
55plus,2022-05,Kansas,39
55plus,2022-05,Kentucky,80
55plus,2022-05,Louisiana,30
55plus,2022-05,Maine,50
55plus,2022-05,Maryland,82
55plus,2022-05,Massachusetts,175
55plus,2022-05,Michigan,220
55plus,2022-05,Minnesota,101
55plus,2022-05,Mississippi,16
55plus,2022-05,Missouri,52
55plus,2022-05,Montana,17
55plus,2022-05,Nebraska,15
55plus,2022-05,Nevada,51
55plus,2022-05,New Hampshire,27
55plus,2022-05,New Jersey,177
55plus,2022-05,New Mexico,34
55plus,2022-05,New York,520
55plus,2022-05,North Carolina,128
55plus,2022-05,Ohio,162
55plus,2022-05,Oklahoma,39
55plus,2022-05,Oregon,78
55plus,2022-05,Pennsylvania,299
55plus,2022-05,Rhode Island,24
55plus,2022-05,South Carolina,58
55plus,2022-05,Tennessee,84
55plus,2022-05,Texas,161
55plus,2022-05,Utah,17
55plus,2022-05,Vermont,21
55plus,2022-05,Virginia,100
55plus,2022-05,Washington,106
55plus,2022-05,West Virginia,47
55plus,2022-05,Wisconsin,82
55plus,2022-06,Alabama,77
55plus,2022-06,Alaska,12
55plus,2022-06,Arizona,152
55plus,2022-06,Arkansas,30
55plus,2022-06,California,627
55plus,2022-06,Colorado,94
55plus,2022-06,Connecticut,67
55plus,2022-06,Delaware,22
55plus,2022-06,Florida,655
55plus,2022-06,Georgia,124
55plus,2022-06,Hawaii,41
55plus,2022-06,Idaho,26
55plus,2022-06,Illinois,192
55plus,2022-06,Indiana,129
55plus,2022-06,Iowa,49
55plus,2022-06,Kansas,43
55plus,2022-06,Kentucky,133
55plus,2022-06,Louisiana,41
55plus,2022-06,Maine,31
55plus,2022-06,Maryland,103
55plus,2022-06,Massachusetts,120
55plus,2022-06,Michigan,196
55plus,2022-06,Minnesota,102
55plus,2022-06,Mississippi,62
55plus,2022-06,Missouri,93
55plus,2022-06,Montana,12
55plus,2022-06,Nebraska,18
55plus,2022-06,Nevada,73
55plus,2022-06,New Hampshire,25
55plus,2022-06,New Jersey,130
55plus,2022-06,New Mexico,61
55plus,2022-06,New York,349
55plus,2022-06,North Carolina,208
55plus,2022-06,Ohio,206
55plus,2022-06,Oklahoma,53
55plus,2022-06,Oregon,87
55plus,2022-06,Pennsylvania,292
55plus,2022-06,Rhode Island,14
55plus,2022-06,South Carolina,80
55plus,2022-06,Tennessee,125
55plus,2022-06,Texas,322
55plus,2022-06,Utah,35
55plus,2022-06,Virginia,174
55plus,2022-06,Washington,155
55plus,2022-06,West Virginia,55
55plus,2022-06,Wisconsin,75
55plus,2022-06,Wyoming,12
55plus,2022-07,Alabama,183
55plus,2022-07,Alaska,16
55plus,2022-07,Arizona,167
55plus,2022-07,Arkansas,89
55plus,2022-07,California,1029
55plus,2022-07,Colorado,99
55plus,2022-07,Connecticut,55
55plus,2022-07,Delaware,26
55plus,2022-07,Florida,933
55plus,2022-07,Georgia,291
55plus,2022-07,Hawaii,37
55plus,2022-07,Idaho,48
55plus,2022-07,Illinois,259
55plus,2022-07,Indiana,169
55plus,2022-07,Iowa,79
55plus,2022-07,Kansas,71
55plus,2022-07,Kentucky,166
55plus,2022-07,Louisiana,148
55plus,2022-07,Maine,15
55plus,2022-07,Maryland,107
55plus,2022-07,Massachusetts,104
55plus,2022-07,Michigan,193
55plus,2022-07,Minnesota,86
55plus,2022-07,Mississippi,120
55plus,2022-07,Missouri,188
55plus,2022-07,Montana,32
55plus,2022-07,Nebraska,39
55plus,2022-07,Nevada,100
55plus,2022-07,New Hampshire,22
55plus,2022-07,New Jersey,164
55plus,2022-07,New Mexico,72
55plus,2022-07,New York,399
55plus,2022-07,North Carolina,271
55plus,2022-07,North Dakota,19
55plus,2022-07,Ohio,283
55plus,2022-07,Oklahoma,110
55plus,2022-07,Oregon,127
55plus,2022-07,Pennsylvania,269
55plus,2022-07,Rhode Island,14
55plus,2022-07,South Carolina,143
55plus,2022-07,South Dakota,20
55plus,2022-07,Tennessee,252
55plus,2022-07,Texas,725
55plus,2022-07,Utah,60
55plus,2022-07,Virginia,183
55plus,2022-07,Washington,176
55plus,2022-07,West Virginia,81
55plus,2022-07,Wisconsin,103
55plus,2022-07,Wyoming,17
55plus,2022-08,Alabama,191
55plus,2022-08,Alaska,12
55plus,2022-08,Arizona,109
55plus,2022-08,Arkansas,109
55plus,2022-08,California,880
55plus,2022-08,Colorado,68
55plus,2022-08,Connecticut,80
55plus,2022-08,Delaware,20
55plus,2022-08,District of Columbia,13
55plus,2022-08,Florida,920
55plus,2022-08,Georgia,329
55plus,2022-08,Hawaii,30
55plus,2022-08,Idaho,45
55plus,2022-08,Illinois,284
55plus,2022-08,Indiana,194
55plus,2022-08,Iowa,91
55plus,2022-08,Kansas,87
55plus,2022-08,Kentucky,202
55plus,2022-08,Louisiana,142
55plus,2022-08,Maine,40
55plus,2022-08,Maryland,126
55plus,2022-08,Massachusetts,128
55plus,2022-08,Michigan,217
55plus,2022-08,Minnesota,98
55plus,2022-08,Mississippi,124
55plus,2022-08,Missouri,199
55plus,2022-08,Montana,26
55plus,2022-08,Nebraska,33
55plus,2022-08,Nevada,61
55plus,2022-08,New Hampshire,23
55plus,2022-08,New Jersey,180
55plus,2022-08,New Mexico,47
55plus,2022-08,New York,415
55plus,2022-08,North Carolina,283
55plus,2022-08,North Dakota,26
55plus,2022-08,Ohio,406
55plus,2022-08,Oklahoma,156
55plus,2022-08,Oregon,93
55plus,2022-08,Pennsylvania,331
55plus,2022-08,Rhode Island,15
55plus,2022-08,South Carolina,187
55plus,2022-08,South Dakota,27
55plus,2022-08,Tennessee,300
55plus,2022-08,Texas,731
55plus,2022-08,Utah,32
55plus,2022-08,Vermont,14
55plus,2022-08,Virginia,241
55plus,2022-08,Washington,162
55plus,2022-08,West Virginia,82
55plus,2022-08,Wisconsin,119
55plus,2022-08,Wyoming,16
55plus,2022-09,Alabama,133
55plus,2022-09,Alaska,12
55plus,2022-09,Arizona,92
55plus,2022-09,Arkansas,84
55plus,2022-09,California,558
55plus,2022-09,Colorado,63
55plus,2022-09,Connecticut,80
55plus,2022-09,Delaware,22
55plus,2022-09,District of Columbia,10
55plus,2022-09,Florida,548
55plus,2022-09,Georgia,207
55plus,2022-09,Hawaii,17
55plus,2022-09,Idaho,32
55plus,2022-09,Illinois,232
55plus,2022-09,Indiana,137
55plus,2022-09,Iowa,82
55plus,2022-09,Kansas,59
55plus,2022-09,Kentucky,180
55plus,2022-09,Louisiana,96
55plus,2022-09,Maine,33
55plus,2022-09,Maryland,117
55plus,2022-09,Massachusetts,111
55plus,2022-09,Michigan,263
55plus,2022-09,Minnesota,109
55plus,2022-09,Mississippi,88
55plus,2022-09,Missouri,148
55plus,2022-09,Montana,21
55plus,2022-09,Nebraska,34
55plus,2022-09,Nevada,34
55plus,2022-09,New Hampshire,29
55plus,2022-09,New Jersey,145
55plus,2022-09,New Mexico,46
55plus,2022-09,New York,357
55plus,2022-09,North Carolina,244
55plus,2022-09,North Dakota,19
55plus,2022-09,Ohio,339
55plus,2022-09,Oklahoma,113
55plus,2022-09,Oregon,52
55plus,2022-09,Pennsylvania,330
55plus,2022-09,Rhode Island,12
55plus,2022-09,South Carolina,116
55plus,2022-09,South Dakota,25
55plus,2022-09,Tennessee,207
55plus,2022-09,Texas,452
55plus,2022-09,Utah,28
55plus,2022-09,Vermont,11
55plus,2022-09,Virginia,198
55plus,2022-09,Washington,118
55plus,2022-09,West Virginia,85
55plus,2022-09,Wisconsin,107
55plus,2022-09,Wyoming,10
55plus,2022-10,Alabama,76
55plus,2022-10,Arizona,74
55plus,2022-10,Arkansas,54
55plus,2022-10,California,334
55plus,2022-10,Colorado,74
55plus,2022-10,Connecticut,120
55plus,2022-10,Delaware,14
55plus,2022-10,Florida,378
55plus,2022-10,Georgia,111
55plus,2022-10,Idaho,18
55plus,2022-10,Illinois,201
55plus,2022-10,Indiana,126
55plus,2022-10,Iowa,72
55plus,2022-10,Kansas,54
55plus,2022-10,Kentucky,126
55plus,2022-10,Louisiana,56
55plus,2022-10,Maine,53
55plus,2022-10,Maryland,94
55plus,2022-10,Massachusetts,161
55plus,2022-10,Michigan,274
55plus,2022-10,Minnesota,110
55plus,2022-10,Mississippi,53
55plus,2022-10,Missouri,126
55plus,2022-10,Montana,24
55plus,2022-10,Nebraska,20
55plus,2022-10,Nevada,43
55plus,2022-10,New Hampshire,42
55plus,2022-10,New Jersey,162
55plus,2022-10,New Mexico,37
55plus,2022-10,New York,528
55plus,2022-10,North Carolina,213
55plus,2022-10,Ohio,297
55plus,2022-10,Oklahoma,90
55plus,2022-10,Oregon,74
55plus,2022-10,Pennsylvania,396
55plus,2022-10,Rhode Island,18
55plus,2022-10,South Carolina,94
55plus,2022-10,South Dakota,17
55plus,2022-10,Tennessee,162
55plus,2022-10,Texas,263
55plus,2022-10,Utah,32
55plus,2022-10,Vermont,19
55plus,2022-10,Virginia,144
55plus,2022-10,Washington,99
55plus,2022-10,West Virginia,70
55plus,2022-10,Wisconsin,102
55plus,2022-10,Wyoming,12
55plus,2022-11,Alabama,67
55plus,2022-11,Arizona,198
55plus,2022-11,Arkansas,45
55plus,2022-11,California,540
55plus,2022-11,Colorado,126
55plus,2022-11,Connecticut,79
55plus,2022-11,Delaware,18
55plus,2022-11,District of Columbia,11
55plus,2022-11,Florida,288
55plus,2022-11,Georgia,103
55plus,2022-11,Hawaii,11
55plus,2022-11,Idaho,35
55plus,2022-11,Illinois,201
55plus,2022-11,Indiana,151
55plus,2022-11,Iowa,60
55plus,2022-11,Kansas,64
55plus,2022-11,Kentucky,144
55plus,2022-11,Louisiana,37
55plus,2022-11,Maine,34
55plus,2022-11,Maryland,94
55plus,2022-11,Massachusetts,148
55plus,2022-11,Michigan,287
55plus,2022-11,Minnesota,143
55plus,2022-11,Mississippi,36
55plus,2022-11,Missouri,114
55plus,2022-11,Montana,25
55plus,2022-11,Nebraska,46
55plus,2022-11,Nevada,78
55plus,2022-11,New Hampshire,35
55plus,2022-11,New Jersey,195
55plus,2022-11,New Mexico,72
55plus,2022-11,New York,506
55plus,2022-11,North Carolina,183
55plus,2022-11,North Dakota,12
55plus,2022-11,Ohio,354
55plus,2022-11,Oklahoma,66
55plus,2022-11,Oregon,62
55plus,2022-11,Pennsylvania,379
55plus,2022-11,Rhode Island,16
55plus,2022-11,South Carolina,65
55plus,2022-11,South Dakota,17
55plus,2022-11,Tennessee,170
55plus,2022-11,Texas,248
55plus,2022-11,Utah,38
55plus,2022-11,Vermont,22
55plus,2022-11,Virginia,121
55plus,2022-11,Washington,94
55plus,2022-11,West Virginia,47
55plus,2022-11,Wisconsin,151
55plus,2022-11,Wyoming,20
55plus,2022-12,Alabama,116
55plus,2022-12,Arizona,341
55plus,2022-12,Arkansas,83
55plus,2022-12,California,1189
55plus,2022-12,Colorado,128
55plus,2022-12,Connecticut,140
55plus,2022-12,Delaware,25
55plus,2022-12,District of Columbia,19
55plus,2022-12,Florida,459
55plus,2022-12,Georgia,203
55plus,2022-12,Hawaii,13
55plus,2022-12,Idaho,33
55plus,2022-12,Illinois,329
55plus,2022-12,Indiana,272
55plus,2022-12,Iowa,136
55plus,2022-12,Kansas,117
55plus,2022-12,Kentucky,182
55plus,2022-12,Louisiana,70
55plus,2022-12,Maine,43
55plus,2022-12,Maryland,172
55plus,2022-12,Massachusetts,217
55plus,2022-12,Michigan,264
55plus,2022-12,Minnesota,135
55plus,2022-12,Mississippi,70
55plus,2022-12,Missouri,221
55plus,2022-12,Montana,19
55plus,2022-12,Nebraska,75
55plus,2022-12,Nevada,110
55plus,2022-12,New Hampshire,31
55plus,2022-12,New Jersey,258
55plus,2022-12,New Mexico,101
55plus,2022-12,New York,711
55plus,2022-12,North Carolina,238
55plus,2022-12,North Dakota,16
55plus,2022-12,Ohio,417
55plus,2022-12,Oklahoma,132
55plus,2022-12,Oregon,103
55plus,2022-12,Pennsylvania,367
55plus,2022-12,Rhode Island,31
55plus,2022-12,South Carolina,164
55plus,2022-12,South Dakota,19
55plus,2022-12,Tennessee,196
55plus,2022-12,Texas,565
55plus,2022-12,Utah,59
55plus,2022-12,Vermont,14
55plus,2022-12,Virginia,200
55plus,2022-12,Washington,189
55plus,2022-12,West Virginia,81
55plus,2022-12,Wisconsin,162
55plus,2022-12,Wyoming,10
55plus,2023-01,Alabama,204
55plus,2023-01,Arizona,156
55plus,2023-01,Arkansas,121
55plus,2023-01,California,903
55plus,2023-01,Colorado,84
55plus,2023-01,Connecticut,130
55plus,2023-01,Delaware,30
55plus,2023-01,District of Columbia,12
55plus,2023-01,Florida,662
55plus,2023-01,Georgia,316
55plus,2023-01,Hawaii,22
55plus,2023-01,Idaho,25
55plus,2023-01,Illinois,288
55plus,2023-01,Indiana,172
55plus,2023-01,Iowa,61
55plus,2023-01,Kansas,95
55plus,2023-01,Kentucky,194
55plus,2023-01,Louisiana,107
55plus,2023-01,Maine,47
55plus,2023-01,Maryland,177
55plus,2023-01,Massachusetts,280
55plus,2023-01,Michigan,276
55plus,2023-01,Minnesota,116
55plus,2023-01,Mississippi,118
55plus,2023-01,Missouri,181
55plus,2023-01,Montana,26
55plus,2023-01,Nebraska,43
55plus,2023-01,Nevada,70
55plus,2023-01,New Hampshire,57
55plus,2023-01,New Jersey,288
55plus,2023-01,New Mexico,69
55plus,2023-01,New York,678
55plus,2023-01,North Carolina,420
55plus,2023-01,North Dakota,12
55plus,2023-01,Ohio,407
55plus,2023-01,Oklahoma,162
55plus,2023-01,Oregon,88
55plus,2023-01,Pennsylvania,495
55plus,2023-01,Rhode Island,32
55plus,2023-01,South Carolina,246
55plus,2023-01,South Dakota,10
55plus,2023-01,Tennessee,275
55plus,2023-01,Texas,738
55plus,2023-01,Utah,33
55plus,2023-01,Vermont,15
55plus,2023-01,Virginia,325
55plus,2023-01,Washington,129
55plus,2023-01,West Virginia,94
55plus,2023-01,Wisconsin,111
55plus,2023-01,Wyoming,10
55plus,2023-02,Alabama,121
55plus,2023-02,Arizona,72
55plus,2023-02,Arkansas,64
55plus,2023-02,California,487
55plus,2023-02,Colorado,38
55plus,2023-02,Connecticut,71
55plus,2023-02,Delaware,20
55plus,2023-02,Florida,425
55plus,2023-02,Georgia,156
55plus,2023-02,Idaho,18
55plus,2023-02,Illinois,168
55plus,2023-02,Indiana,91
55plus,2023-02,Iowa,62
55plus,2023-02,Kansas,52
55plus,2023-02,Kentucky,118
55plus,2023-02,Louisiana,70
55plus,2023-02,Maine,29
55plus,2023-02,Maryland,134
55plus,2023-02,Massachusetts,142
55plus,2023-02,Michigan,170
55plus,2023-02,Minnesota,93
55plus,2023-02,Mississippi,69
55plus,2023-02,Missouri,110
55plus,2023-02,Montana,13
55plus,2023-02,Nebraska,31
55plus,2023-02,Nevada,29
55plus,2023-02,New Hampshire,36
55plus,2023-02,New Jersey,190
55plus,2023-02,New Mexico,31
55plus,2023-02,New York,374
55plus,2023-02,North Carolina,185
55plus,2023-02,North Dakota,13
55plus,2023-02,Ohio,207
55plus,2023-02,Oklahoma,84
55plus,2023-02,Oregon,59
55plus,2023-02,Pennsylvania,300
55plus,2023-02,Rhode Island,14
55plus,2023-02,South Carolina,101
55plus,2023-02,South Dakota,21
55plus,2023-02,Tennessee,165
55plus,2023-02,Texas,400
55plus,2023-02,Utah,15
55plus,2023-02,Vermont,13
55plus,2023-02,Virginia,163
55plus,2023-02,Washington,110
55plus,2023-02,West Virginia,72
55plus,2023-02,Wisconsin,94
55plus,2023-03,Alabama,69
55plus,2023-03,Arizona,91
55plus,2023-03,Arkansas,27
55plus,2023-03,California,459
55plus,2023-03,Colorado,58
55plus,2023-03,Connecticut,51
55plus,2023-03,Delaware,19
55plus,2023-03,Florida,255
55plus,2023-03,Georgia,103
55plus,2023-03,Hawaii,10
55plus,2023-03,Idaho,31
55plus,2023-03,Illinois,189
55plus,2023-03,Indiana,108
55plus,2023-03,Iowa,65
55plus,2023-03,Kansas,56
55plus,2023-03,Kentucky,102
55plus,2023-03,Louisiana,57
55plus,2023-03,Maine,45
55plus,2023-03,Maryland,73
55plus,2023-03,Massachusetts,84
55plus,2023-03,Michigan,172
55plus,2023-03,Minnesota,107
55plus,2023-03,Mississippi,39
55plus,2023-03,Missouri,108
55plus,2023-03,Montana,19
55plus,2023-03,Nebraska,36
55plus,2023-03,Nevada,49
55plus,2023-03,New Hampshire,21
55plus,2023-03,New Jersey,109
55plus,2023-03,New Mexico,43
55plus,2023-03,New York,259
55plus,2023-03,North Carolina,145
55plus,2023-03,North Dakota,16
55plus,2023-03,Ohio,226
55plus,2023-03,Oklahoma,84
55plus,2023-03,Oregon,64
55plus,2023-03,Pennsylvania,240
55plus,2023-03,Rhode Island,10
55plus,2023-03,South Carolina,65
55plus,2023-03,South Dakota,16
55plus,2023-03,Tennessee,135
55plus,2023-03,Texas,274
55plus,2023-03,Utah,25
55plus,2023-03,Vermont,11
55plus,2023-03,Virginia,100
55plus,2023-03,Washington,115
55plus,2023-03,West Virginia,57
55plus,2023-03,Wisconsin,104
55plus,2023-03,Wyoming,15
55plus,2023-04,Alabama,49
55plus,2023-04,Arizona,78
55plus,2023-04,Arkansas,30
55plus,2023-04,California,306
55plus,2023-04,Colorado,43
55plus,2023-04,Connecticut,19
55plus,2023-04,Florida,198
55plus,2023-04,Georgia,64
55plus,2023-04,Hawaii,13
55plus,2023-04,Idaho,13
55plus,2023-04,Illinois,118
55plus,2023-04,Indiana,67
55plus,2023-04,Iowa,41
55plus,2023-04,Kansas,26
55plus,2023-04,Kentucky,63
55plus,2023-04,Louisiana,34
55plus,2023-04,Maine,21
55plus,2023-04,Maryland,40
55plus,2023-04,Massachusetts,53
55plus,2023-04,Michigan,130
55plus,2023-04,Minnesota,80
55plus,2023-04,Mississippi,28
55plus,2023-04,Missouri,83
55plus,2023-04,Montana,14
55plus,2023-04,Nebraska,31
55plus,2023-04,Nevada,26
55plus,2023-04,New Hampshire,16
55plus,2023-04,New Jersey,61
55plus,2023-04,New Mexico,40
55plus,2023-04,New York,155
55plus,2023-04,North Carolina,85
55plus,2023-04,Ohio,153
55plus,2023-04,Oklahoma,28
55plus,2023-04,Oregon,49
55plus,2023-04,Pennsylvania,119
55plus,2023-04,Rhode Island,10
55plus,2023-04,South Carolina,41
55plus,2023-04,South Dakota,14
55plus,2023-04,Tennessee,83
55plus,2023-04,Texas,201
55plus,2023-04,Utah,16
55plus,2023-04,Virginia,67
55plus,2023-04,Washington,81
55plus,2023-04,West Virginia,29
55plus,2023-04,Wisconsin,68
55plus,2023-05,Alabama,36
55plus,2023-05,Arizona,75
55plus,2023-05,Arkansas,22
55plus,2023-05,California,223
55plus,2023-05,Colorado,28
55plus,2023-05,Connecticut,15
55plus,2023-05,Florida,172
55plus,2023-05,Georgia,43
55plus,2023-05,Hawaii,12
55plus,2023-05,Illinois,63
55plus,2023-05,Indiana,38
55plus,2023-05,Iowa,18
55plus,2023-05,Kansas,17
55plus,2023-05,Kentucky,41
55plus,2023-05,Louisiana,13
55plus,2023-05,Maine,16
55plus,2023-05,Maryland,20
55plus,2023-05,Massachusetts,35
55plus,2023-05,Michigan,81
55plus,2023-05,Minnesota,58
55plus,2023-05,Mississippi,21
55plus,2023-05,Missouri,51
55plus,2023-05,Montana,15
55plus,2023-05,Nebraska,16
55plus,2023-05,Nevada,21
55plus,2023-05,New Jersey,31
55plus,2023-05,New Mexico,23
55plus,2023-05,New York,91
55plus,2023-05,North Carolina,53
55plus,2023-05,Ohio,89
55plus,2023-05,Oklahoma,25
55plus,2023-05,Oregon,29
55plus,2023-05,Pennsylvania,85
55plus,2023-05,South Carolina,36
55plus,2023-05,South Dakota,11
55plus,2023-05,Tennessee,56
55plus,2023-05,Texas,131
55plus,2023-05,Utah,12
55plus,2023-05,Virginia,42
55plus,2023-05,Washington,49
55plus,2023-05,West Virginia,12
55plus,2023-05,Wisconsin,38
55plus,2023-06,Alabama,21
55plus,2023-06,Arizona,37
55plus,2023-06,Arkansas,17
55plus,2023-06,California,188
55plus,2023-06,Colorado,21
55plus,2023-06,Florida,197
55plus,2023-06,Georgia,34
55plus,2023-06,Hawaii,12
55plus,2023-06,Illinois,41
55plus,2023-06,Indiana,33
55plus,2023-06,Iowa,18
55plus,2023-06,Kansas,10
55plus,2023-06,Kentucky,13
55plus,2023-06,Louisiana,15
55plus,2023-06,Maryland,19
55plus,2023-06,Massachusetts,24
55plus,2023-06,Michigan,38
55plus,2023-06,Minnesota,17
55plus,2023-06,Mississippi,20
55plus,2023-06,Missouri,24
55plus,2023-06,Nevada,19
55plus,2023-06,New Jersey,33
55plus,2023-06,New Mexico,13
55plus,2023-06,New York,77
55plus,2023-06,North Carolina,47
55plus,2023-06,Ohio,72
55plus,2023-06,Oklahoma,18
55plus,2023-06,Oregon,31
55plus,2023-06,Pennsylvania,61
55plus,2023-06,South Carolina,28
55plus,2023-06,Tennessee,38
55plus,2023-06,Texas,86
55plus,2023-06,Virginia,30
55plus,2023-06,Washington,30
55plus,2023-06,Wisconsin,24
55plus,2023-07,Alabama,22
55plus,2023-07,Arizona,48
55plus,2023-07,Arkansas,19
55plus,2023-07,California,190
55plus,2023-07,Colorado,11
55plus,2023-07,Connecticut,14
55plus,2023-07,Florida,229
55plus,2023-07,Georgia,43
55plus,2023-07,Hawaii,15
55plus,2023-07,Idaho,17
55plus,2023-07,Illinois,39
55plus,2023-07,Indiana,28
55plus,2023-07,Kentucky,23
55plus,2023-07,Louisiana,16
55plus,2023-07,Maryland,24
55plus,2023-07,Massachusetts,25
55plus,2023-07,Michigan,28
55plus,2023-07,Minnesota,15
55plus,2023-07,Mississippi,13
55plus,2023-07,Missouri,13
55plus,2023-07,Nevada,11
55plus,2023-07,New Jersey,37
55plus,2023-07,New Mexico,11
55plus,2023-07,New York,55
55plus,2023-07,North Carolina,49
55plus,2023-07,Ohio,31
55plus,2023-07,Oklahoma,10
55plus,2023-07,Oregon,20
