year,week,week_ending,deaths,asmr,status,covid,long_term_care
2022,42,2022-10-23,234,17.02,Unvaccinated,FALSE,FALSE
2022,43,2022-10-30,241,18.64,Unvaccinated,FALSE,FALSE
2022,44,2022-11-06,259,19.63,Unvaccinated,FALSE,FALSE
2022,45,2022-11-13,231,18.19,Unvaccinated,FALSE,FALSE
2022,46,2022-11-20,213,17.68,Unvaccinated,FALSE,FALSE
2022,47,2022-11-27,230,17.47,Unvaccinated,FALSE,FALSE
2022,48,2022-12-04,236,18.48,Unvaccinated,FALSE,FALSE
2022,49,2022-12-11,258,20.46,Unvaccinated,FALSE,FALSE
2022,50,2022-12-18,294,22.43,Unvaccinated,FALSE,FALSE
2022,51,2022-12-25,272,21.51,Unvaccinated,FALSE,FALSE
2022,52,2023-01-01,259,20.27,Unvaccinated,FALSE,FALSE
