age,date,year,week,dead
58,2020-06-27,2020,26,716
58,2020-07-04,2020,27,742
58,2020-07-11,2020,28,810
58,2020-07-18,2020,29,768
58,2020-07-25,2020,30,780
58,2020-08-01,2020,31,807
58,2020-08-08,2020,32,771
58,2020-08-15,2020,33,777
58,2020-08-22,2020,34,674
58,2020-08-29,2020,35,756
58,2020-09-05,2020,36,706
58,2020-09-12,2020,37,792
58,2020-09-19,2020,38,709
58,2020-09-26,2020,39,714
58,2020-10-03,2020,40,677
58,2020-10-10,2020,41,714
58,2020-10-17,2020,42,742
58,2020-10-24,2020,43,737
58,2020-10-31,2020,44,722
58,2020-11-07,2020,45,762
58,2020-11-14,2020,46,782
58,2020-11-21,2020,47,801
58,2020-11-28,2020,48,752
58,2020-12-05,2020,49,821
58,2020-12-12,2020,50,863
58,2020-12-19,2020,51,986
58,2020-12-26,2020,52,916
58,2021-01-02,2020,53,962
58,2021-01-09,2021,1,970
58,2021-01-16,2021,2,987
58,2021-01-23,2021,3,960
58,2021-01-30,2021,4,878
58,2021-02-06,2021,5,868
58,2021-02-13,2021,6,841
58,2021-02-20,2021,7,778
58,2021-02-27,2021,8,767
58,2021-03-06,2021,9,789
58,2021-03-13,2021,10,745
58,2021-03-20,2021,11,716
58,2021-03-27,2021,12,743
58,2021-04-03,2021,13,684
58,2021-04-10,2021,14,777
58,2021-04-17,2021,15,756
58,2021-04-24,2021,16,760
58,2021-05-01,2021,17,775
58,2021-05-08,2021,18,754
58,2021-05-15,2021,19,735
58,2021-05-22,2021,20,674
58,2021-05-29,2021,21,722
58,2021-06-05,2021,22,758
58,2021-06-12,2021,23,758
58,2021-06-19,2021,24,739
58,2021-06-26,2021,25,672
58,2021-07-03,2021,26,691
58,2021-07-10,2021,27,716
58,2021-07-17,2021,28,717
58,2021-07-24,2021,29,719
58,2021-07-31,2021,30,730
58,2021-08-07,2021,31,814
58,2021-08-14,2021,32,880
58,2021-08-21,2021,33,950
58,2021-08-28,2021,34,987
58,2021-09-04,2021,35,905
58,2021-09-11,2021,36,990
58,2021-09-18,2021,37,1028
58,2021-09-25,2021,38,954
58,2021-10-02,2021,39,1031
58,2021-10-09,2021,40,932
58,2021-10-16,2021,41,861
58,2021-10-23,2021,42,855
58,2021-10-30,2021,43,819
58,2021-11-06,2021,44,836
58,2021-11-13,2021,45,787
58,2021-11-20,2021,46,768
58,2021-11-27,2021,47,839
58,2021-12-04,2021,48,871
58,2021-12-11,2021,49,919
58,2021-12-18,2021,50,847
58,2021-12-25,2021,51,904
58,2022-01-01,2021,52,905
58,2022-01-08,2022,1,1019
58,2022-01-15,2022,2,1050
58,2022-01-22,2022,3,986
58,2022-01-29,2022,4,992
58,2022-02-05,2022,5,940
58,2022-02-12,2022,6,883
58,2022-02-19,2022,7,877
58,2022-02-26,2022,8,799
58,2022-03-05,2022,9,722
58,2022-03-12,2022,10,678
58,2022-03-19,2022,11,706
58,2022-03-26,2022,12,676
58,2022-04-02,2022,13,695
58,2022-04-09,2022,14,666
58,2022-04-16,2022,15,647
58,2022-04-23,2022,16,687
58,2022-04-30,2022,17,635
58,2022-05-07,2022,18,671
58,2022-05-14,2022,19,690
58,2022-05-21,2022,20,664
58,2022-05-28,2022,21,676
58,2022-06-04,2022,22,662
58,2022-06-11,2022,23,698
58,2022-06-18,2022,24,658
58,2022-06-25,2022,25,663
58,2022-07-02,2022,26,634
58,2022-07-09,2022,27,712
58,2022-07-16,2022,28,645
58,2022-07-23,2022,29,630
58,2022-07-30,2022,30,630
58,2022-08-06,2022,31,674
58,2022-08-13,2022,32,659
58,2022-08-20,2022,33,623
58,2022-08-27,2022,34,644
58,2022-09-03,2022,35,708
58,2022-09-10,2022,36,672
58,2022-09-17,2022,37,699
58,2022-09-24,2022,38,654
58,2022-10-01,2022,39,621
58,2022-10-08,2022,40,677
58,2022-10-15,2022,41,624
58,2022-10-22,2022,42,662
58,2022-10-29,2022,43,657
58,2022-11-05,2022,44,657
58,2022-11-12,2022,45,660
58,2022-11-19,2022,46,683
58,2022-11-26,2022,47,754
58,2022-12-03,2022,48,681
58,2022-12-10,2022,49,720
58,2022-12-17,2022,50,746
58,2022-12-24,2022,51,722
58,2022-12-31,2022,52,758
58,2023-01-07,2023,1,707
58,2023-01-14,2023,2,715
58,2023-01-21,2023,3,637
58,2023-01-28,2023,4,668
58,2023-02-04,2023,5,644
58,2023-02-11,2023,6,685
58,2023-02-18,2023,7,671
58,2023-02-25,2023,8,707
58,2023-03-04,2023,9,651
58,2023-03-11,2023,10,679
58,2023-03-18,2023,11,622
58,2023-03-25,2023,12,676
58,2023-04-01,2023,13,642
58,2023-04-08,2023,14,600
58,2023-04-15,2023,15,674
58,2023-04-22,2023,16,634
58,2023-04-29,2023,17,632
58,2023-05-06,2023,18,625
58,2023-05-13,2023,19,637
58,2023-05-20,2023,20,611
58,2023-05-27,2023,21,599
58,2023-06-03,2023,22,629
58,2023-06-10,2023,23,642
58,2023-06-17,2023,24,607
58,2023-06-24,2023,25,605
58,2023-07-01,2023,26,598
58,2023-07-08,2023,27,627
58,2023-07-15,2023,28,625
58,2023-07-22,2023,29,689
58,2023-07-29,2023,30,591
58,2023-08-05,2023,31,597
58,2023-08-12,2023,32,615
58,2023-08-19,2023,33,640
58,2023-08-26,2023,34,583
58,2023-09-02,2023,35,615
58,2023-09-09,2023,36,619
58,2023-09-16,2023,37,588
58,2023-09-23,2023,38,615
58,2023-09-30,2023,39,574
58,2023-10-07,2023,40,576
58,2023-10-14,2023,41,596
58,2023-10-21,2023,42,577
58,2023-10-28,2023,43,568
58,2023-11-04,2023,44,611
58,2023-11-11,2023,45,647
58,2023-11-18,2023,46,638
58,2023-11-25,2023,47,590
58,2023-12-02,2023,48,582
58,2023-12-09,2023,49,623
58,2023-12-16,2023,50,628
58,2023-12-23,2023,51,641
58,2023-12-30,2023,52,659
58,2024-01-06,2024,1,683
58,2024-01-13,2024,2,692
58,2024-01-20,2024,3,663
58,2024-01-27,2024,4,612
58,2024-02-03,2024,5,614
58,2024-02-10,2024,6,629
58,2024-02-17,2024,7,605
58,2024-02-24,2024,8,596
58,2024-03-02,2024,9,602
58,2024-03-09,2024,10,587
58,2024-03-16,2024,11,596
58,2024-03-23,2024,12,594
58,2024-03-30,2024,13,621
58,2024-04-06,2024,14,528
58,2024-04-13,2024,15,566
58,2024-04-20,2024,16,571
58,2024-04-27,2024,17,552
58,2024-05-04,2024,18,533
58,2024-05-11,2024,19,610
58,2024-05-18,2024,20,600
58,2024-05-25,2024,21,563
58,2024-06-01,2024,22,539
58,2024-06-08,2024,23,567
58,2024-06-15,2024,24,566
58,2024-06-22,2024,25,497
58,2024-06-29,2024,26,587
58,2024-07-06,2024,27,537
58,2024-07-13,2024,28,522
58,2024-07-20,2024,29,538
58,2024-07-27,2024,30,512
58,2024-08-03,2024,31,538
58,2024-08-10,2024,32,544
58,2024-08-17,2024,33,528
58,2024-08-24,2024,34,548
58,2024-08-31,2024,35,484
58,2024-09-07,2024,36,561
58,2024-09-14,2024,37,505
58,2024-09-21,2024,38,515
58,2024-09-28,2024,39,438
58,2024-10-05,2024,40,393
58,2024-10-12,2024,41,257
59,2018-01-06,2018,1,730
59,2018-01-13,2018,2,807
59,2018-01-20,2018,3,800
59,2018-01-27,2018,4,791
59,2018-02-03,2018,5,763
59,2018-02-10,2018,6,774
59,2018-02-17,2018,7,757
59,2018-02-24,2018,8,746
59,2018-03-03,2018,9,768
59,2018-03-10,2018,10,738
59,2018-03-17,2018,11,717
59,2018-03-24,2018,12,720
59,2018-03-31,2018,13,711
59,2018-04-07,2018,14,713
59,2018-04-14,2018,15,684
59,2018-04-21,2018,16,710
59,2018-04-28,2018,17,678
59,2018-05-05,2018,18,701
59,2018-05-12,2018,19,696
59,2018-05-19,2018,20,629
59,2018-05-26,2018,21,677
59,2018-06-02,2018,22,645
59,2018-06-09,2018,23,706
59,2018-06-16,2018,24,659
59,2018-06-23,2018,25,667
59,2018-06-30,2018,26,661
59,2018-07-07,2018,27,690
59,2018-07-14,2018,28,662
59,2018-07-21,2018,29,619
59,2018-07-28,2018,30,705
59,2018-08-04,2018,31,702
59,2018-08-11,2018,32,676
59,2018-08-18,2018,33,627
59,2018-08-25,2018,34,617
59,2018-09-01,2018,35,686
59,2018-09-08,2018,36,695
59,2018-09-15,2018,37,699
59,2018-09-22,2018,38,690
59,2018-09-29,2018,39,646
59,2018-10-06,2018,40,666
59,2018-10-13,2018,41,697
59,2018-10-20,2018,42,732
59,2018-10-27,2018,43,662
59,2018-11-03,2018,44,663
59,2018-11-10,2018,45,678
59,2018-11-17,2018,46,729
59,2018-11-24,2018,47,701
59,2018-12-01,2018,48,702
59,2018-12-08,2018,49,691
59,2018-12-15,2018,50,732
59,2018-12-22,2018,51,715
59,2018-12-29,2018,52,710
59,2019-01-05,2019,1,760
59,2019-01-12,2019,2,797
59,2019-01-19,2019,3,746
59,2019-01-26,2019,4,757
59,2019-02-02,2019,5,753
59,2019-02-09,2019,6,696
59,2019-02-16,2019,7,750
59,2019-02-23,2019,8,765
59,2019-03-02,2019,9,729
59,2019-03-09,2019,10,740
59,2019-03-16,2019,11,811
59,2019-03-23,2019,12,754
59,2019-03-30,2019,13,689
59,2019-04-06,2019,14,727
59,2019-04-13,2019,15,685
59,2019-04-20,2019,16,683
59,2019-04-27,2019,17,695
59,2019-05-04,2019,18,664
59,2019-05-11,2019,19,681
59,2019-05-18,2019,20,644
59,2019-05-25,2019,21,708
59,2019-06-01,2019,22,686
59,2019-06-08,2019,23,701
59,2019-06-15,2019,24,695
59,2019-06-22,2019,25,715
59,2019-06-29,2019,26,675
59,2019-07-06,2019,27,707
59,2019-07-13,2019,28,687
59,2019-07-20,2019,29,657
59,2019-07-27,2019,30,699
59,2019-08-03,2019,31,651
59,2019-08-10,2019,32,674
59,2019-08-17,2019,33,654
59,2019-08-24,2019,34,653
59,2019-08-31,2019,35,650
59,2019-09-07,2019,36,711
59,2019-09-14,2019,37,690
59,2019-09-21,2019,38,627
59,2019-09-28,2019,39,667
59,2019-10-05,2019,40,663
59,2019-10-12,2019,41,679
59,2019-10-19,2019,42,665
59,2019-10-26,2019,43,700
59,2019-11-02,2019,44,651
59,2019-11-09,2019,45,711
59,2019-11-16,2019,46,743
59,2019-11-23,2019,47,710
59,2019-11-30,2019,48,695
59,2019-12-07,2019,49,719
59,2019-12-14,2019,50,764
59,2019-12-21,2019,51,695
59,2019-12-28,2019,52,748
59,2020-01-04,2020,1,782
59,2020-01-11,2020,2,778
59,2020-01-18,2020,3,728
59,2020-01-25,2020,4,742
59,2020-02-01,2020,5,749
59,2020-02-08,2020,6,770
59,2020-02-15,2020,7,800
59,2020-02-22,2020,8,719
59,2020-02-29,2020,9,741
59,2020-03-07,2020,10,756
59,2020-03-14,2020,11,734
59,2020-03-21,2020,12,731
59,2020-03-28,2020,13,772
59,2020-04-04,2020,14,903
59,2020-04-11,2020,15,998
59,2020-04-18,2020,16,978
59,2020-04-25,2020,17,926
59,2020-05-02,2020,18,862
59,2020-05-09,2020,19,847
59,2020-05-16,2020,20,844
59,2020-05-23,2020,21,754
59,2020-05-30,2020,22,757
59,2020-06-06,2020,23,743
59,2020-06-13,2020,24,773
59,2020-06-20,2020,25,782
59,2020-06-27,2020,26,764
59,2020-07-04,2020,27,818
59,2020-07-11,2020,28,858
59,2020-07-18,2020,29,863
59,2020-07-25,2020,30,821
59,2020-08-01,2020,31,899
59,2020-08-08,2020,32,879
59,2020-08-15,2020,33,824
59,2020-08-22,2020,34,842
59,2020-08-29,2020,35,784
59,2020-09-05,2020,36,837
59,2020-09-12,2020,37,795
59,2020-09-19,2020,38,747
59,2020-09-26,2020,39,749
59,2020-10-03,2020,40,777
59,2020-10-10,2020,41,794
59,2020-10-17,2020,42,725
59,2020-10-24,2020,43,784
59,2020-10-31,2020,44,785
59,2020-11-07,2020,45,798
59,2020-11-14,2020,46,866
59,2020-11-21,2020,47,883
59,2020-11-28,2020,48,945
59,2020-12-05,2020,49,923
59,2020-12-12,2020,50,943
59,2020-12-19,2020,51,1012
59,2020-12-26,2020,52,1016
59,2021-01-02,2020,53,1030
59,2021-01-09,2021,1,1075
59,2021-01-16,2021,2,1051
59,2021-01-23,2021,3,983
59,2021-01-30,2021,4,961
59,2021-02-06,2021,5,945
59,2021-02-13,2021,6,943
59,2021-02-20,2021,7,870
59,2021-02-27,2021,8,858
59,2021-03-06,2021,9,852
59,2021-03-13,2021,10,809
59,2021-03-20,2021,11,768
59,2021-03-27,2021,12,794
59,2021-04-03,2021,13,799
59,2021-04-10,2021,14,796
59,2021-04-17,2021,15,868
59,2021-04-24,2021,16,813
59,2021-05-01,2021,17,772
59,2021-05-08,2021,18,816
59,2021-05-15,2021,19,790
59,2021-05-22,2021,20,768
59,2021-05-29,2021,21,800
59,2021-06-05,2021,22,749
59,2021-06-12,2021,23,838
59,2021-06-19,2021,24,754
59,2021-06-26,2021,25,748
59,2021-07-03,2021,26,740
59,2021-07-10,2021,27,760
59,2021-07-17,2021,28,781
59,2021-07-24,2021,29,790
59,2021-07-31,2021,30,786
59,2021-08-07,2021,31,888
59,2021-08-14,2021,32,961
59,2021-08-21,2021,33,948
59,2021-08-28,2021,34,1058
59,2021-09-04,2021,35,1046
59,2021-09-11,2021,36,1082
59,2021-09-18,2021,37,1114
59,2021-09-25,2021,38,1047
59,2021-10-02,2021,39,1021
59,2021-10-09,2021,40,1015
59,2021-10-16,2021,41,944
59,2021-10-23,2021,42,950
59,2021-10-30,2021,43,895
59,2021-11-06,2021,44,830
59,2021-11-13,2021,45,942
59,2021-11-20,2021,46,918
59,2021-11-27,2021,47,845
59,2021-12-04,2021,48,887
59,2021-12-11,2021,49,912
59,2021-12-18,2021,50,1016
59,2021-12-25,2021,51,970
59,2022-01-01,2021,52,916
59,2022-01-08,2022,1,1066
59,2022-01-15,2022,2,1070
59,2022-01-22,2022,3,1122
59,2022-01-29,2022,4,1039
59,2022-02-05,2022,5,1026
59,2022-02-12,2022,6,931
59,2022-02-19,2022,7,885
59,2022-02-26,2022,8,835
59,2022-03-05,2022,9,799
59,2022-03-12,2022,10,810
59,2022-03-19,2022,11,789
59,2022-03-26,2022,12,735
59,2022-04-02,2022,13,726
59,2022-04-09,2022,14,684
59,2022-04-16,2022,15,772
59,2022-04-23,2022,16,741
59,2022-04-30,2022,17,699
59,2022-05-07,2022,18,730
59,2022-05-14,2022,19,720
59,2022-05-21,2022,20,705
59,2022-05-28,2022,21,729
59,2022-06-04,2022,22,712
59,2022-06-11,2022,23,673
59,2022-06-18,2022,24,708
59,2022-06-25,2022,25,737
59,2022-07-02,2022,26,725
59,2022-07-09,2022,27,751
59,2022-07-16,2022,28,772
59,2022-07-23,2022,29,751
59,2022-07-30,2022,30,710
59,2022-08-06,2022,31,738
59,2022-08-13,2022,32,658
59,2022-08-20,2022,33,646
59,2022-08-27,2022,34,693
59,2022-09-03,2022,35,690
59,2022-09-10,2022,36,707
59,2022-09-17,2022,37,713
59,2022-09-24,2022,38,755
59,2022-10-01,2022,39,728
59,2022-10-08,2022,40,686
59,2022-10-15,2022,41,703
59,2022-10-22,2022,42,698
59,2022-10-29,2022,43,729
59,2022-11-05,2022,44,755
59,2022-11-12,2022,45,790
59,2022-11-19,2022,46,785
59,2022-11-26,2022,47,690
59,2022-12-03,2022,48,776
59,2022-12-10,2022,49,850
59,2022-12-17,2022,50,794
59,2022-12-24,2022,51,828
59,2022-12-31,2022,52,802
59,2023-01-07,2023,1,875
59,2023-01-14,2023,2,751
59,2023-01-21,2023,3,787
59,2023-01-28,2023,4,733
59,2023-02-04,2023,5,770
59,2023-02-11,2023,6,732
59,2023-02-18,2023,7,760
59,2023-02-25,2023,8,673
59,2023-03-04,2023,9,750
59,2023-03-11,2023,10,680
59,2023-03-18,2023,11,757
59,2023-03-25,2023,12,710
59,2023-04-01,2023,13,670
59,2023-04-08,2023,14,705
59,2023-04-15,2023,15,715
59,2023-04-22,2023,16,700
59,2023-04-29,2023,17,724
59,2023-05-06,2023,18,718
59,2023-05-13,2023,19,648
59,2023-05-20,2023,20,647
59,2023-05-27,2023,21,679
59,2023-06-03,2023,22,632
59,2023-06-10,2023,23,705
59,2023-06-17,2023,24,670
59,2023-06-24,2023,25,670
59,2023-07-01,2023,26,674
59,2023-07-08,2023,27,689
59,2023-07-15,2023,28,684
59,2023-07-22,2023,29,681
59,2023-07-29,2023,30,694
59,2023-08-05,2023,31,695
59,2023-08-12,2023,32,658
59,2023-08-19,2023,33,662
59,2023-08-26,2023,34,697
59,2023-09-02,2023,35,683
59,2023-09-09,2023,36,653
59,2023-09-16,2023,37,603
59,2023-09-23,2023,38,694
59,2023-09-30,2023,39,619
59,2023-10-07,2023,40,675
59,2023-10-14,2023,41,682
59,2023-10-21,2023,42,676
59,2023-10-28,2023,43,631
59,2023-11-04,2023,44,669
59,2023-11-11,2023,45,653
59,2023-11-18,2023,46,621
59,2023-11-25,2023,47,673
59,2023-12-02,2023,48,624
59,2023-12-09,2023,49,709
59,2023-12-16,2023,50,707
59,2023-12-23,2023,51,707
59,2023-12-30,2023,52,739
59,2024-01-06,2024,1,724
59,2024-01-13,2024,2,729
59,2024-01-20,2024,3,763
59,2024-01-27,2024,4,790
59,2024-02-03,2024,5,678
59,2024-02-10,2024,6,723
59,2024-02-17,2024,7,685
59,2024-02-24,2024,8,689
59,2024-03-02,2024,9,709
59,2024-03-09,2024,10,718
59,2024-03-16,2024,11,656
59,2024-03-23,2024,12,650
59,2024-03-30,2024,13,656
59,2024-04-06,2024,14,676
59,2024-04-13,2024,15,625
59,2024-04-20,2024,16,654
59,2024-04-27,2024,17,584
59,2024-05-04,2024,18,626
59,2024-05-11,2024,19,650
59,2024-05-18,2024,20,643
59,2024-05-25,2024,21,623
59,2024-06-01,2024,22,620
59,2024-06-08,2024,23,609
59,2024-06-15,2024,24,611
59,2024-06-22,2024,25,617
59,2024-06-29,2024,26,629
59,2024-07-06,2024,27,634
59,2024-07-13,2024,28,589
59,2024-07-20,2024,29,612
59,2024-07-27,2024,30,571
59,2024-08-03,2024,31,638
59,2024-08-10,2024,32,590
59,2024-08-17,2024,33,591
59,2024-08-24,2024,34,604
59,2024-08-31,2024,35,583
59,2024-09-07,2024,36,600
59,2024-09-14,2024,37,551
59,2024-09-21,2024,38,574
59,2024-09-28,2024,39,498
59,2024-10-05,2024,40,437
59,2024-10-12,2024,41,311
60,2018-01-06,2018,1,781
60,2018-01-13,2018,2,868
60,2018-01-20,2018,3,888
60,2018-01-27,2018,4,776
60,2018-02-03,2018,5,752
60,2018-02-10,2018,6,805
60,2018-02-17,2018,7,812
60,2018-02-24,2018,8,801
60,2018-03-03,2018,9,748
60,2018-03-10,2018,10,791
60,2018-03-17,2018,11,790
60,2018-03-24,2018,12,795
60,2018-03-31,2018,13,744
60,2018-04-07,2018,14,780
60,2018-04-14,2018,15,752
60,2018-04-21,2018,16,744
60,2018-04-28,2018,17,694
60,2018-05-05,2018,18,772
60,2018-05-12,2018,19,753
60,2018-05-19,2018,20,731
60,2018-05-26,2018,21,732
60,2018-06-02,2018,22,718
60,2018-06-09,2018,23,772
60,2018-06-16,2018,24,731
60,2018-06-23,2018,25,678
60,2018-06-30,2018,26,673
60,2018-07-07,2018,27,727
60,2018-07-14,2018,28,762
60,2018-07-21,2018,29,721
60,2018-07-28,2018,30,671
60,2018-08-04,2018,31,719
60,2018-08-11,2018,32,729
60,2018-08-18,2018,33,708
60,2018-08-25,2018,34,715
60,2018-09-01,2018,35,672
60,2018-09-08,2018,36,683
60,2018-09-15,2018,37,702
60,2018-09-22,2018,38,638
60,2018-09-29,2018,39,660
60,2018-10-06,2018,40,757
60,2018-10-13,2018,41,736
60,2018-10-20,2018,42,680
60,2018-10-27,2018,43,663
60,2018-11-03,2018,44,737
60,2018-11-10,2018,45,727
60,2018-11-17,2018,46,734
60,2018-11-24,2018,47,776
60,2018-12-01,2018,48,727
60,2018-12-08,2018,49,706
60,2018-12-15,2018,50,732
60,2018-12-22,2018,51,753
60,2018-12-29,2018,52,750
60,2019-01-05,2019,1,795
60,2019-01-12,2019,2,835
60,2019-01-19,2019,3,760
60,2019-01-26,2019,4,826
60,2019-02-02,2019,5,794
60,2019-02-09,2019,6,809
60,2019-02-16,2019,7,746
60,2019-02-23,2019,8,786
60,2019-03-02,2019,9,824
60,2019-03-09,2019,10,741
60,2019-03-16,2019,11,826
60,2019-03-23,2019,12,768
60,2019-03-30,2019,13,739
60,2019-04-06,2019,14,776
60,2019-04-13,2019,15,768
60,2019-04-20,2019,16,757
60,2019-04-27,2019,17,759
60,2019-05-04,2019,18,760
60,2019-05-11,2019,19,750
60,2019-05-18,2019,20,726
60,2019-05-25,2019,21,693
60,2019-06-01,2019,22,667
60,2019-06-08,2019,23,745
60,2019-06-15,2019,24,710
60,2019-06-22,2019,25,651
60,2019-06-29,2019,26,687
60,2019-07-06,2019,27,670
60,2019-07-13,2019,28,707
60,2019-07-20,2019,29,719
60,2019-07-27,2019,30,721
60,2019-08-03,2019,31,708
60,2019-08-10,2019,32,735
60,2019-08-17,2019,33,687
60,2019-08-24,2019,34,672
60,2019-08-31,2019,35,756
60,2019-09-07,2019,36,703
60,2019-09-14,2019,37,704
60,2019-09-21,2019,38,719
60,2019-09-28,2019,39,701
60,2019-10-05,2019,40,733
60,2019-10-12,2019,41,703
60,2019-10-19,2019,42,789
60,2019-10-26,2019,43,657
60,2019-11-02,2019,44,700
60,2019-11-09,2019,45,739
60,2019-11-16,2019,46,686
60,2019-11-23,2019,47,746
60,2019-11-30,2019,48,746
60,2019-12-07,2019,49,793
60,2019-12-14,2019,50,783
60,2019-12-21,2019,51,794
60,2019-12-28,2019,52,781
60,2020-01-04,2020,1,840
60,2020-01-11,2020,2,854
60,2020-01-18,2020,3,822
60,2020-01-25,2020,4,822
60,2020-02-01,2020,5,781
60,2020-02-08,2020,6,856
60,2020-02-15,2020,7,838
60,2020-02-22,2020,8,781
60,2020-02-29,2020,9,760
60,2020-03-07,2020,10,839
60,2020-03-14,2020,11,844
60,2020-03-21,2020,12,857
60,2020-03-28,2020,13,859
60,2020-04-04,2020,14,1030
60,2020-04-11,2020,15,1104
60,2020-04-18,2020,16,1018
60,2020-04-25,2020,17,982
60,2020-05-02,2020,18,897
60,2020-05-09,2020,19,863
60,2020-05-16,2020,20,881
60,2020-05-23,2020,21,890
60,2020-05-30,2020,22,838
60,2020-06-06,2020,23,803
60,2020-06-13,2020,24,885
60,2020-06-20,2020,25,788
60,2020-06-27,2020,26,807
60,2020-07-04,2020,27,852
60,2020-07-11,2020,28,923
60,2020-07-18,2020,29,865
60,2020-07-25,2020,30,888
60,2020-08-01,2020,31,915
60,2020-08-08,2020,32,944
60,2020-08-15,2020,33,898
60,2020-08-22,2020,34,858
60,2020-08-29,2020,35,858
60,2020-09-05,2020,36,830
60,2020-09-12,2020,37,859
60,2020-09-19,2020,38,836
60,2020-09-26,2020,39,787
60,2020-10-03,2020,40,794
60,2020-10-10,2020,41,819
60,2020-10-17,2020,42,757
60,2020-10-24,2020,43,859
60,2020-10-31,2020,44,840
60,2020-11-07,2020,45,893
60,2020-11-14,2020,46,903
60,2020-11-21,2020,47,959
60,2020-11-28,2020,48,968
60,2020-12-05,2020,49,983
60,2020-12-12,2020,50,1146
60,2020-12-19,2020,51,1020
60,2020-12-26,2020,52,1097
60,2021-01-02,2020,53,1125
60,2021-01-09,2021,1,1139
60,2021-01-16,2021,2,1171
60,2021-01-23,2021,3,1144
60,2021-01-30,2021,4,1084
60,2021-02-06,2021,5,1066
60,2021-02-13,2021,6,980
60,2021-02-20,2021,7,969
60,2021-02-27,2021,8,971
60,2021-03-06,2021,9,908
60,2021-03-13,2021,10,854
60,2021-03-20,2021,11,891
60,2021-03-27,2021,12,832
60,2021-04-03,2021,13,857
60,2021-04-10,2021,14,901
60,2021-04-17,2021,15,866
60,2021-04-24,2021,16,839
60,2021-05-01,2021,17,890
60,2021-05-08,2021,18,891
60,2021-05-15,2021,19,835
60,2021-05-22,2021,20,852
60,2021-05-29,2021,21,766
60,2021-06-05,2021,22,821
60,2021-06-12,2021,23,789
60,2021-06-19,2021,24,848
60,2021-06-26,2021,25,832
60,2021-07-03,2021,26,829
60,2021-07-10,2021,27,836
60,2021-07-17,2021,28,892
60,2021-07-24,2021,29,827
60,2021-07-31,2021,30,901
60,2021-08-07,2021,31,942
60,2021-08-14,2021,32,978
60,2021-08-21,2021,33,1015
60,2021-08-28,2021,34,1120
60,2021-09-04,2021,35,1165
60,2021-09-11,2021,36,1152
60,2021-09-18,2021,37,1101
60,2021-09-25,2021,38,1056
60,2021-10-02,2021,39,1097
60,2021-10-09,2021,40,1024
60,2021-10-16,2021,41,968
60,2021-10-23,2021,42,954
60,2021-10-30,2021,43,909
60,2021-11-06,2021,44,966
60,2021-11-13,2021,45,1005
60,2021-11-20,2021,46,917
60,2021-11-27,2021,47,945
60,2021-12-04,2021,48,1009
60,2021-12-11,2021,49,1065
60,2021-12-18,2021,50,1038
60,2021-12-25,2021,51,1009
60,2022-01-01,2021,52,1112
60,2022-01-08,2022,1,1144
60,2022-01-15,2022,2,1165
60,2022-01-22,2022,3,1160
60,2022-01-29,2022,4,1178
60,2022-02-05,2022,5,1121
60,2022-02-12,2022,6,1025
60,2022-02-19,2022,7,916
60,2022-02-26,2022,8,823
60,2022-03-05,2022,9,852
60,2022-03-12,2022,10,840
60,2022-03-19,2022,11,852
60,2022-03-26,2022,12,819
60,2022-04-02,2022,13,765
60,2022-04-09,2022,14,805
60,2022-04-16,2022,15,778
60,2022-04-23,2022,16,742
60,2022-04-30,2022,17,808
60,2022-05-07,2022,18,752
60,2022-05-14,2022,19,778
60,2022-05-21,2022,20,764
60,2022-05-28,2022,21,731
60,2022-06-04,2022,22,771
60,2022-06-11,2022,23,779
60,2022-06-18,2022,24,804
60,2022-06-25,2022,25,815
60,2022-07-02,2022,26,759
60,2022-07-09,2022,27,779
60,2022-07-16,2022,28,776
60,2022-07-23,2022,29,848
60,2022-07-30,2022,30,821
60,2022-08-06,2022,31,736
60,2022-08-13,2022,32,832
60,2022-08-20,2022,33,790
60,2022-08-27,2022,34,728
60,2022-09-03,2022,35,785
60,2022-09-10,2022,36,803
60,2022-09-17,2022,37,765
60,2022-09-24,2022,38,799
60,2022-10-01,2022,39,759
60,2022-10-08,2022,40,811
60,2022-10-15,2022,41,748
60,2022-10-22,2022,42,814
60,2022-10-29,2022,43,748
60,2022-11-05,2022,44,807
60,2022-11-12,2022,45,804
60,2022-11-19,2022,46,826
60,2022-11-26,2022,47,844
60,2022-12-03,2022,48,866
60,2022-12-10,2022,49,853
60,2022-12-17,2022,50,849
60,2022-12-24,2022,51,851
60,2022-12-31,2022,52,873
60,2023-01-07,2023,1,889
60,2023-01-14,2023,2,839
60,2023-01-21,2023,3,830
60,2023-01-28,2023,4,770
60,2023-02-04,2023,5,785
60,2023-02-11,2023,6,753
60,2023-02-18,2023,7,784
60,2023-02-25,2023,8,784
60,2023-03-04,2023,9,769
60,2023-03-11,2023,10,787
60,2023-03-18,2023,11,773
60,2023-03-25,2023,12,764
60,2023-04-01,2023,13,789
60,2023-04-08,2023,14,762
60,2023-04-15,2023,15,746
60,2023-04-22,2023,16,731
60,2023-04-29,2023,17,737
60,2023-05-06,2023,18,740
60,2023-05-13,2023,19,719
60,2023-05-20,2023,20,765
60,2023-05-27,2023,21,732
60,2023-06-03,2023,22,745
60,2023-06-10,2023,23,769
60,2023-06-17,2023,24,703
60,2023-06-24,2023,25,740
60,2023-07-01,2023,26,716
60,2023-07-08,2023,27,770
60,2023-07-15,2023,28,752
60,2023-07-22,2023,29,727
60,2023-07-29,2023,30,735
