year,month,age,dead
2010,08,75,6598
2010,08,80,6566
2010,08,85,4981
2010,08,90,2272
2010,08,95,627
2010,08,100,73
2010,09,1,26
2010,09,5,31
2010,09,10,29
2010,09,15,47
2010,09,20,73
2010,09,25,105
2010,09,30,188
2010,09,35,315
2010,09,40,661
2010,09,45,1446
2010,09,50,2691
2010,09,55,3846
2010,09,60,5066
2010,09,65,5694
2010,09,70,6031
2010,09,75,6309
2010,09,80,6347
2010,09,85,4955
2010,09,90,2211
2010,09,95,589
2010,09,100,92
2010,10,1,21
2010,10,5,41
2010,10,10,34
2010,10,15,40
2010,10,20,89
2010,10,25,112
2010,10,30,179
2010,10,35,322
2010,10,40,640
2010,10,45,1509
2010,10,50,2837
2010,10,55,4040
2010,10,60,5387
2010,10,65,5962
2010,10,70,6296
2010,10,75,6603
2010,10,80,6679
2010,10,85,5157
2010,10,90,2280
2010,10,95,574
2010,10,100,90
2010,11,1,36
2010,11,5,29
2010,11,10,39
2010,11,15,40
2010,11,20,73
2010,11,25,138
2010,11,30,190
2010,11,35,324
2010,11,40,627
2010,11,45,1416
2010,11,50,2637
2010,11,55,3892
2010,11,60,5263
2010,11,65,5841
2010,11,70,6224
2010,11,75,6443
2010,11,80,6415
2010,11,85,4956
2010,11,90,2315
2010,11,95,609
2010,11,100,74
2010,12,1,39
2010,12,5,30
2010,12,10,47
2010,12,15,52
2010,12,20,90
2010,12,25,122
2010,12,30,189
2010,12,35,334
2010,12,40,684
2010,12,45,1475
2010,12,50,2853
2010,12,55,4195
2010,12,60,5384
2010,12,65,6041
2010,12,70,6413
2010,12,75,6779
2010,12,80,6876
2010,12,85,5304
2010,12,90,2386
2010,12,95,660
2010,12,100,77
2011,01,1,26
2011,01,5,41
2011,01,10,34
2011,01,15,62
2011,01,20,81
2011,01,25,117
2011,01,30,216
2011,01,35,331
2011,01,40,639
2011,01,45,1553
2011,01,50,2820
2011,01,55,4143
2011,01,60,5534
2011,01,65,6028
2011,01,70,6466
2011,01,75,6778
2011,01,80,6754
2011,01,85,5365
2011,01,90,2408
2011,01,95,671
2011,01,100,89
2011,02,1,30
2011,02,5,32
2011,02,10,46
2011,02,15,44
2011,02,20,69
2011,02,25,106
2011,02,30,179
2011,02,35,319
2011,02,40,649
2011,02,45,1280
2011,02,50,2569
2011,02,55,3815
2011,02,60,5024
2011,02,65,5510
2011,02,70,5803
2011,02,75,6275
2011,02,80,5968
2011,02,85,4615
2011,02,90,2222
2011,02,95,575
2011,02,100,74
2011,03,1,32
2011,03,5,44
2011,03,10,31
2011,03,15,51
2011,03,20,80
2011,03,25,116
2011,03,30,197
2011,03,35,322
2011,03,40,712
2011,03,45,1433
2011,03,50,2791
2011,03,55,4137
2011,03,60,5421
2011,03,65,6037
2011,03,70,6395
2011,03,75,6693
2011,03,80,6708
2011,03,85,5185
2011,03,90,2374
2011,03,95,589
2011,03,100,75
2011,04,1,28
2011,04,5,35
2011,04,10,28
2011,04,15,56
2011,04,20,81
2011,04,25,110
2011,04,30,176
2011,04,35,291
2011,04,40,637
2011,04,45,1340
2011,04,50,2572
2011,04,55,3806
2011,04,60,5343
2011,04,65,5685
2011,04,70,6017
2011,04,75,6249
2011,04,80,6422
2011,04,85,4824
2011,04,90,2265
2011,04,95,534
2011,04,100,75
2011,05,1,30
2011,05,5,34
2011,05,10,28
2011,05,15,63
2011,05,20,88
2011,05,25,112
2011,05,30,174
2011,05,35,326
2011,05,40,680
2011,05,45,1436
2011,05,50,2655
2011,05,55,4063
2011,05,60,5385
2011,05,65,5893
2011,05,70,6266
2011,05,75,6411
2011,05,80,6531
2011,05,85,4942
2011,05,90,2377
2011,05,95,564
2011,05,100,63
2011,06,1,30
2011,06,5,37
2011,06,10,35
2011,06,15,52
2011,06,20,81
2011,06,25,102
2011,06,30,171
2011,06,35,326
2011,06,40,630
2011,06,45,1356
2011,06,50,2567
2011,06,55,3920
2011,06,60,5263
2011,06,65,5650
2011,06,70,6006
2011,06,75,6277
2011,06,80,6310
2011,06,85,4859
2011,06,90,2296
2011,06,95,586
2011,06,100,68
2011,07,1,30
2011,07,5,37
2011,07,10,38
2011,07,15,52
2011,07,20,87
2011,07,25,102
2011,07,30,179
2011,07,35,335
2011,07,40,594
2011,07,45,1379
2011,07,50,2834
2011,07,55,3958
2011,07,60,5406
2011,07,65,5758
2011,07,70,6340
2011,07,75,6569
2011,07,80,6443
2011,07,85,5019
2011,07,90,2331
2011,07,95,624
2011,07,100,68
2011,08,1,28
2011,08,5,39
2011,08,10,33
2011,08,15,66
2011,08,20,92
2011,08,25,124
2011,08,30,190
2011,08,35,328
2011,08,40,703
2011,08,45,1386
2011,08,50,2813
2011,08,55,3931
2011,08,60,5596
2011,08,65,5960
2011,08,70,6510
2011,08,75,6468
2011,08,80,6619
2011,08,85,4942
2011,08,90,2382
2011,08,95,597
2011,08,100,69
2011,09,1,32
2011,09,5,39
2011,09,10,41
2011,09,15,43
2011,09,20,78
2011,09,25,101
2011,09,30,177
2011,09,35,346
2011,09,40,622
2011,09,45,1344
2011,09,50,2593
2011,09,55,4021
2011,09,60,5403
2011,09,65,5839
2011,09,70,6199
2011,09,75,6352
2011,09,80,6371
2011,09,85,4960
2011,09,90,2328
2011,09,95,580
2011,09,100,69
2011,10,1,27
2011,10,5,37
2011,10,10,37
2011,10,15,60
2011,10,20,75
2011,10,25,115
2011,10,30,171
2011,10,35,376
2011,10,40,657
2011,10,45,1408
2011,10,50,2753
2011,10,55,4013
2011,10,60,5470
2011,10,65,6080
2011,10,70,6366
2011,10,75,6675
2011,10,80,6613
2011,10,85,5122
2011,10,90,2423
2011,10,95,640
2011,10,100,81
2011,11,1,36
2011,11,5,28
2011,11,10,35
2011,11,15,44
2011,11,20,76
2011,11,25,107
2011,11,30,173
2011,11,35,300
2011,11,40,631
2011,11,45,1320
2011,11,50,2568
2011,11,55,3953
2011,11,60,5154
2011,11,65,5959
2011,11,70,6146
2011,11,75,6241
2011,11,80,6437
2011,11,85,4905
2011,11,90,2342
2011,11,95,668
2011,11,100,85
2011,12,1,24
2011,12,5,38
2011,12,10,33
2011,12,15,46
2011,12,20,84
2011,12,25,107
2011,12,30,177
2011,12,35,320
2011,12,40,643
2011,12,45,1400
2011,12,50,2727
2011,12,55,4163
2011,12,60,5650
2011,12,65,6180
2011,12,70,6500
2011,12,75,6520
2011,12,80,6664
2011,12,85,5072
2011,12,90,2483
2011,12,95,602
2011,12,100,78
2012,01,1,41
2012,01,5,45
2012,01,10,38
2012,01,15,46
2012,01,20,78
2012,01,25,126
2012,01,30,197
2012,01,35,327
2012,01,40,667
2012,01,45,1386
2012,01,50,2906
2012,01,55,4180
2012,01,60,5304
2012,01,65,6319
2012,01,70,6620
2012,01,75,6643
2012,01,80,6629
2012,01,85,5065
2012,01,90,2500
2012,01,95,645
2012,01,100,93
2012,02,1,37
2012,02,5,40
2012,02,10,28
2012,02,15,47
2012,02,20,74
2012,02,25,122
2012,02,30,192
2012,02,35,293
2012,02,40,585
2012,02,45,1274
2012,02,50,2586
2012,02,55,3884
2012,02,60,5180
2012,02,65,5796
2012,02,70,6038
2012,02,75,6215
2012,02,80,6123
2012,02,85,4901
2012,02,90,2334
2012,02,95,621
2012,02,100,70
2012,03,1,32
2012,03,5,41
2012,03,10,37
2012,03,15,58
2012,03,20,76
2012,03,25,108
2012,03,30,194
2012,03,35,292
2012,03,40,635
2012,03,45,1377
2012,03,50,2706
2012,03,55,4101
2012,03,60,5417
2012,03,65,6219
2012,03,70,6455
2012,03,75,6519
2012,03,80,6648
2012,03,85,5118
2012,03,90,2373
2012,03,95,639
2012,03,100,75
2012,04,1,34
2012,04,5,38
2012,04,10,49
2012,04,15,60
2012,04,20,75
2012,04,25,108
2012,04,30,188
2012,04,35,296
2012,04,40,604
2012,04,45,1298
2012,04,50,2567
2012,04,55,3884
2012,04,60,5277
2012,04,65,6058
2012,04,70,6115
2012,04,75,6172
2012,04,80,6175
2012,04,85,4973
2012,04,90,2351
2012,04,95,582
2012,04,100,67
2012,05,1,36
2012,05,5,35
2012,05,10,30
2012,05,15,55
2012,05,20,91
2012,05,25,107
2012,05,30,177
2012,05,35,312
2012,05,40,661
2012,05,45,1367
2012,05,50,2658
2012,05,55,4120
2012,05,60,5345
2012,05,65,6151
2012,05,70,6435
2012,05,75,6528
2012,05,80,6425
2012,05,85,5017
2012,05,90,2381
2012,05,95,625
2012,05,100,68
2012,06,1,28
2012,06,5,42
2012,06,10,51
2012,06,15,41
2012,06,20,73
2012,06,25,106
2012,06,30,189
2012,06,35,325
2012,06,40,639
2012,06,45,1304
2012,06,50,2545
2012,06,55,3998
2012,06,60,5170
2012,06,65,6051
2012,06,70,6300
2012,06,75,6265
2012,06,80,6292
2012,06,85,4773
2012,06,90,2310
2012,06,95,609
2012,06,100,76
2012,07,1,29
2012,07,5,42
2012,07,10,36
2012,07,15,52
2012,07,20,81
2012,07,25,125
2012,07,30,201
2012,07,35,320
2012,07,40,619
2012,07,45,1343
2012,07,50,2680
2012,07,55,4007
2012,07,60,5408
2012,07,65,6277
2012,07,70,6352
2012,07,75,6420
2012,07,80,6318
2012,07,85,4984
2012,07,90,2411
2012,07,95,618
2012,07,100,87
2012,08,1,33
2012,08,5,36
2012,08,10,40
2012,08,15,52
2012,08,20,87
2012,08,25,106
2012,08,30,189
2012,08,35,290
2012,08,40,657
2012,08,45,1347
2012,08,50,2716
2012,08,55,4227
2012,08,60,5416
2012,08,65,6389
2012,08,70,6546
2012,08,75,6556
2012,08,80,6497
2012,08,85,5003
2012,08,90,2499
2012,08,95,630
2012,08,100,85
2012,09,1,35
2012,09,5,31
2012,09,10,47
2012,09,15,58
2012,09,20,87
2012,09,25,112
2012,09,30,177
2012,09,35,306
2012,09,40,650
2012,09,45,1324
2012,09,50,2603
2012,09,55,4097
2012,09,60,5297
2012,09,65,6194
2012,09,70,6376
2012,09,75,6241
2012,09,80,6185
2012,09,85,4900
2012,09,90,2380
2012,09,95,622
2012,09,100,71
2012,10,1,37
2012,10,5,29
2012,10,10,35
2012,10,15,52
2012,10,20,68
2012,10,25,130
2012,10,30,181
2012,10,35,328
2012,10,40,650
2012,10,45,1348
2012,10,50,2718
2012,10,55,4173
2012,10,60,5492
2012,10,65,6374
2012,10,70,6573
2012,10,75,6746
2012,10,80,6471
2012,10,85,5105
2012,10,90,2487
2012,10,95,640
2012,10,100,93
2012,11,1,12
2012,11,1,27
2012,11,5,29
2012,11,10,37
2012,11,15,65
2012,11,20,62
2012,11,25,116
2012,11,30,191
2012,11,35,317
2012,11,40,595
2012,11,45,1296
2012,11,50,2642
2012,11,55,4061
2012,11,60,5254
2012,11,65,6226
2012,11,70,6339
2012,11,75,6484
2012,11,80,6282
2012,11,85,5010
2012,11,90,2520
2012,11,95,614
2012,11,100,88
2012,12,1,23
2012,12,5,32
2012,12,10,44
2012,12,15,42
2012,12,20,94
2012,12,25,118
2012,12,30,214
2012,12,35,311
2012,12,40,658
2012,12,45,1350
2012,12,50,2687
2012,12,55,4222
2012,12,60,5616
2012,12,65,6565
2012,12,70,6871
2012,12,75,6754
2012,12,80,6604
2012,12,85,5226
2012,12,90,2550
2012,12,95,678
2012,12,100,99
2013,01,1,29
2013,01,5,44
2013,01,10,29
2013,01,15,54
2013,01,20,79
2013,01,25,116
2013,01,30,200
2013,01,35,279
2013,01,40,682
2013,01,45,1411
2013,01,50,2682
2013,01,55,4226
2013,01,60,5522
2013,01,65,6666
2013,01,70,6984
2013,01,75,6940
2013,01,80,6703
2013,01,85,5506
2013,01,90,2797
2013,01,95,677
2013,01,100,83
2013,02,1,31
2013,02,5,38
2013,02,10,41
2013,02,15,39
2013,02,20,66
2013,02,25,97
2013,02,30,208
2013,02,35,299
2013,02,40,614
2013,02,45,1210
2013,02,50,2434
2013,02,55,3866
2013,02,60,5042
2013,02,65,5882
2013,02,70,6129
2013,02,75,5849
2013,02,80,6004
2013,02,85,4602
2013,02,90,2309
2013,02,95,594
2013,02,100,63
2013,03,1,24
2013,03,5,31
2013,03,10,40
2013,03,15,54
2013,03,20,75
2013,03,25,112
2013,03,30,208
2013,03,35,308
2013,03,40,664
2013,03,45,1325
2013,03,50,2706
2013,03,55,4178
2013,03,60,5497
2013,03,65,6470
2013,03,70,6701
2013,03,75,6661
2013,03,80,6595
2013,03,85,5125
2013,03,90,2481
2013,03,95,642
2013,03,100,75
2013,04,1,25
2013,04,5,34
2013,04,10,40
2013,04,15,47
2013,04,20,70
2013,04,25,117
2013,04,30,189
2013,04,35,321
2013,04,40,629
2013,04,45,1267
2013,04,50,2475
2013,04,55,4062
2013,04,60,5152
2013,04,65,6233
2013,04,70,6533
2013,04,75,6451
2013,04,80,5985
2013,04,85,4864
2013,04,90,2401
2013,04,95,641
2013,04,100,84
2013,05,1,34
2013,05,5,44
2013,05,10,27
2013,05,15,53
2013,05,20,64
2013,05,25,113
2013,05,30,172
2013,05,35,302
2013,05,40,626
2013,05,45,1238
2013,05,50,2534
2013,05,55,4123
2013,05,60,5277
2013,05,65,6341
2013,05,70,6648
2013,05,75,6465
2013,05,80,6371
2013,05,85,4966
2013,05,90,2436
2013,05,95,604
2013,05,100,69
2013,06,1,29
2013,06,5,39
2013,06,10,35
2013,06,15,46
2013,06,20,80
2013,06,25,108
2013,06,30,195
2013,06,35,300
2013,06,40,638
2013,06,45,1241
2013,06,50,2499
2013,06,55,3994
2013,06,60,5191
2013,06,65,6193
2013,06,70,6371
2013,06,75,6179
2013,06,80,6155
2013,06,85,4828
2013,06,90,2334
2013,06,95,645
2013,06,100,84
2013,07,1,25
2013,07,5,36
2013,07,10,37
2013,07,15,54
2013,07,20,78
2013,07,25,122
2013,07,30,226
2013,07,35,336
2013,07,40,596
2013,07,45,1258
2013,07,50,2651
2013,07,55,4132
2013,07,60,5447
2013,07,65,6459
2013,07,70,6642
2013,07,75,6402
2013,07,80,6359
2013,07,85,4992
2013,07,90,2505
2013,07,95,632
2013,07,100,79
2013,08,1,33
2013,08,5,36
2013,08,10,51
2013,08,15,63
2013,08,20,73
2013,08,25,119
2013,08,30,181
2013,08,35,308
2013,08,40,613
2013,08,45,1285
2013,08,50,2700
2013,08,55,4277
2013,08,60,5411
2013,08,65,6331
2013,08,70,6790
2013,08,75,6493
2013,08,80,6385
2013,08,85,4971
2013,08,90,2516
2013,08,95,676
2013,08,100,87
2013,09,1,25
2013,09,5,35
2013,09,10,35
2013,09,15,51
2013,09,20,67
2013,09,25,103
2013,09,30,195
2013,09,35,319
2013,09,40,629
2013,09,45,1259
2013,09,50,2484
2013,09,55,3942
2013,09,60,5281
2013,09,65,6157
2013,09,70,6435
2013,09,75,6325
2013,09,80,6096
2013,09,85,5032
2013,09,90,2488
2013,09,95,642
2013,09,100,78
2013,10,1,22
2013,10,5,33
2013,10,10,36
2013,10,15,49
2013,10,20,76
2013,10,25,121
2013,10,30,180
2013,10,35,336
2013,10,40,640
2013,10,45,1285
2013,10,50,2643
2013,10,55,4206
2013,10,60,5357
2013,10,65,6473
2013,10,70,6890
2013,10,75,6657
2013,10,80,6376
2013,10,85,5165
2013,10,90,2595
2013,10,95,693
2013,10,100,89
2013,11,1,27
2013,11,5,37
2013,11,10,35
2013,11,15,49
2013,11,20,67
2013,11,25,115
2013,11,30,191
2013,11,35,343
2013,11,40,622
2013,11,45,1213
2013,11,50,2531
2013,11,55,4005
2013,11,60,5408
2013,11,65,6308
2013,11,70,6578
2013,11,75,6514
2013,11,80,6121
2013,11,85,4903
2013,11,90,2529
2013,11,95,622
2013,11,100,84
2013,12,1,24
2013,12,5,40
2013,12,10,42
2013,12,15,68
2013,12,20,74
2013,12,25,118
2013,12,30,167
2013,12,35,322
2013,12,40,623
2013,12,45,1264
2013,12,50,2590
2013,12,55,4094
2013,12,60,5634
2013,12,65,6529
2013,12,70,6809
2013,12,75,6665
2013,12,80,6463
2013,12,85,5200
2013,12,90,2589
2013,12,95,647
2013,12,100,68
2014,01,1,28
2014,01,5,43
2014,01,10,28
2014,01,15,56
2014,01,20,84
2014,01,25,133
2014,01,30,198
2014,01,35,303
2014,01,40,615
2014,01,45,1316
2014,01,50,2653
2014,01,55,4425
2014,01,60,5759
2014,01,65,6716
2014,01,70,6854
2014,01,75,6738
2014,01,80,6536
2014,01,85,5166
2014,01,90,2623
2014,01,95,738
2014,01,100,85
2014,02,1,23
2014,02,5,35
2014,02,10,41
2014,02,15,43
2014,02,20,98
2014,02,25,111
2014,02,30,153
2014,02,35,308
2014,02,40,551
2014,02,45,1158
2014,02,50,2407
2014,02,55,3904
2014,02,60,4983
2014,02,65,5942
2014,02,70,6243
2014,02,75,6134
2014,02,80,5702
2014,02,85,4693
2014,02,90,2355
2014,02,95,591
2014,02,100,75
2014,03,1,38
2014,03,5,31
2014,03,10,33
2014,03,15,43
2014,03,20,78
2014,03,25,119
2014,03,30,207
2014,03,35,343
2014,03,40,634
2014,03,45,1315
2014,03,50,2580
2014,03,55,4255
2014,03,60,5592
2014,03,65,6592
2014,03,70,6962
2014,03,75,6864
2014,03,80,6389
2014,03,85,5174
2014,03,90,2643
2014,03,95,660
2014,03,100,88
2014,04,1,31
2014,04,5,26
2014,04,10,42
2014,04,15,46
2014,04,20,65
2014,04,25,123
2014,04,30,194
2014,04,35,300
2014,04,40,671
2014,04,45,1156
2014,04,50,2518
2014,04,55,4056
2014,04,60,5247
2014,04,65,6480
2014,04,70,6582
2014,04,75,6409
2014,04,80,6182
2014,04,85,4874
2014,04,90,2540
2014,04,95,671
2014,04,100,85
2014,05,1,27
2014,05,5,34
2014,05,10,39
2014,05,15,47
2014,05,20,74
2014,05,25,104
2014,05,30,175
2014,05,35,289
2014,05,40,614
2014,05,45,1196
2014,05,50,2501
2014,05,55,4187
2014,05,60,5425
2014,05,65,6575
2014,05,70,6774
2014,05,75,6764
2014,05,80,6177
2014,05,85,5018
2014,05,90,2751
2014,05,95,633
2014,05,100,90
2014,06,1,29
2014,06,5,35
2014,06,10,29
2014,06,15,44
2014,06,20,70
2014,06,25,107
2014,06,30,176
2014,06,35,320
2014,06,40,616
2014,06,45,1246
2014,06,50,2495
2014,06,55,4073
2014,06,60,5251
2014,06,65,6411
2014,06,70,6592
2014,06,75,6465
2014,06,80,6136
2014,06,85,4748
2014,06,90,2519
2014,06,95,665
2014,06,100,70
2014,07,1,14
2014,07,5,32
2014,07,10,40
2014,07,15,57
2014,07,20,65
2014,07,25,108
2014,07,30,197
2014,07,35,299
2014,07,40,561
2014,07,45,1268
2014,07,50,2519
2014,07,55,4193
2014,07,60,5483
2014,07,65,6556
2014,07,70,6858
2014,07,75,6467
2014,07,80,6164
2014,07,85,5049
2014,07,90,2568
2014,07,95,669
2014,07,100,87
2014,08,1,22
2014,08,5,40
2014,08,10,42
2014,08,15,51
2014,08,20,83
2014,08,25,103
2014,08,30,178
2014,08,35,322
2014,08,40,619
2014,08,45,1163
2014,08,50,2567
2014,08,55,4161
2014,08,60,5529
2014,08,65,6335
2014,08,70,6978
2014,08,75,6585
2014,08,80,6298
2014,08,85,5068
2014,08,90,2630
2014,08,95,647
2014,08,100,93
2014,09,1,28
2014,09,5,36
2014,09,10,25
2014,09,15,51
2014,09,20,82
2014,09,25,142
2014,09,30,200
2014,09,35,308
2014,09,40,656
2014,09,45,1182
2014,09,50,2423
2014,09,55,4030
2014,09,60,5319
2014,09,65,6335
2014,09,70,6712
2014,09,75,6433
2014,09,80,6177
2014,09,85,4845
2014,09,90,2632
2014,09,95,627
2014,09,100,80
2014,10,1,35
2014,10,5,43
2014,10,10,32
2014,10,15,64
2014,10,20,78
2014,10,25,112
2014,10,30,189
2014,10,35,337
2014,10,40,657
2014,10,45,1232
2014,10,50,2614
2014,10,55,4301
2014,10,60,5675
2014,10,65,6677
2014,10,70,6917
2014,10,75,6775
2014,10,80,6453
2014,10,85,5171
2014,10,90,2718
2014,10,95,714
2014,10,100,99
2014,11,1,20
2014,11,5,38
2014,11,10,25
2014,11,15,59
2014,11,20,81
2014,11,25,115
2014,11,30,195
2014,11,35,362
2014,11,40,611
2014,11,45,1148
2014,11,50,2511
2014,11,55,4134
2014,11,60,5438
2014,11,65,6520
2014,11,70,6766
2014,11,75,6595
2014,11,80,6155
2014,11,85,5088
2014,11,90,2696
2014,11,95,721
2014,11,100,94
2014,12,1,26
2014,12,5,43
2014,12,10,40
2014,12,15,51
2014,12,20,99
2014,12,25,94
2014,12,30,191
2014,12,35,388
2014,12,40,583
2014,12,45,1139
2014,12,50,2527
2014,12,55,4220
2014,12,60,5642
2014,12,65,6756
2014,12,70,7076
2014,12,75,6944
2014,12,80,6511
2014,12,85,5226
2014,12,90,2748
2014,12,95,686
2014,12,100,113
2015,01,1,26
2015,01,5,35
2015,01,10,33
2015,01,15,64
2015,01,20,84
2015,01,25,119
2015,01,30,211
2015,01,35,345
2015,01,40,648
2015,01,45,1175
2015,01,50,2644
2015,01,55,4362
2015,01,60,5777
2015,01,65,6877
2015,01,70,7232
2015,01,75,6994
2015,01,80,6503
2015,01,85,5405
2015,01,90,2915
2015,01,95,793
2015,01,100,100
2015,02,1,28
2015,02,5,32
2015,02,10,34
2015,02,15,45
2015,02,20,66
2015,02,25,122
2015,02,30,178
2015,02,35,287
2015,02,40,512
2015,02,45,1024
2015,02,50,2341
2015,02,55,3903
2015,02,60,5089
2015,02,65,6210
2015,02,70,6496
2015,02,75,6079
2015,02,80,5773
2015,02,85,4680
2015,02,90,2521
2015,02,95,695
2015,02,100,106
2015,03,1,24
2015,03,5,38
2015,03,10,45
2015,03,15,49
2015,03,20,68
2015,03,25,108
2015,03,30,193
2015,03,35,310
2015,03,40,610
2015,03,45,1231
2015,03,50,2596
2015,03,55,4271
2015,03,60,5717
2015,03,65,6915
2015,03,70,7079
2015,03,75,6799
2015,03,80,6377
2015,03,85,5176
2015,03,90,2767
2015,03,95,723
2015,03,100,87
2015,04,1,31
2015,04,5,37
2015,04,10,30
2015,04,15,36
2015,04,20,61
2015,04,25,99
2015,04,30,197
2015,04,35,317
2015,04,40,585
2015,04,45,1089
2015,04,50,2428
2015,04,55,4074
2015,04,60,5338
2015,04,65,6637
2015,04,70,6815
2015,04,75,6510
2015,04,80,6015
2015,04,85,4867
2015,04,90,2758
2015,04,95,725
2015,04,100,95
2015,05,1,34
2015,05,5,41
2015,05,10,43
2015,05,15,50
2015,05,20,78
2015,05,25,102
2015,05,30,202
2015,05,35,287
2015,05,40,589
2015,05,45,1184
2015,05,50,2487
2015,05,55,4276
2015,05,60,5492
2015,05,65,6684
2015,05,70,7044
2015,05,75,6698
2015,05,80,6206
2015,05,85,5072
2015,05,90,2744
2015,05,95,665
2015,05,100,87
2015,06,1,36
2015,06,5,38
2015,06,10,30
2015,06,15,40
2015,06,20,67
2015,06,25,109
2015,06,30,206
2015,06,35,296
2015,06,40,607
2015,06,45,1166
2015,06,50,2341
2015,06,55,4064
2015,06,60,5372
2015,06,65,6551
2015,06,70,6602
2015,06,75,6400
2015,06,80,5923
2015,06,85,4782
2015,06,90,2626
2015,06,95,688
2015,06,100,102
2015,07,1,35
2015,07,5,33
2015,07,10,40
2015,07,15,53
2015,07,20,69
2015,07,25,100
2015,07,30,187
2015,07,35,340
2015,07,40,581
2015,07,45,1144
2015,07,50,2413
2015,07,55,4209
2015,07,60,5511
2015,07,65,6802
2015,07,70,6989
2015,07,75,6626
2015,07,80,6266
2015,07,85,5183
2015,07,90,2788
2015,07,95,652
2015,07,100,85
2015,08,1,25
2015,08,5,37
2015,08,10,33
2015,08,15,57
2015,08,20,79
2015,08,25,121
2015,08,30,210
2015,08,35,328
2015,08,40,593
2015,08,45,1179
2015,08,50,2429
2015,08,55,4192
2015,08,60,5587
2015,08,65,6848
2015,08,70,7011
2015,08,75,6752
2015,08,80,6232
2015,08,85,5003
2015,08,90,2672
2015,08,95,711
2015,08,100,91
2015,09,1,33
2015,09,5,38
2015,09,10,40
2015,09,15,46
2015,09,20,72
2015,09,25,105
2015,09,30,191
2015,09,35,356
2015,09,40,596
2015,09,45,1171
2015,09,50,2438
2015,09,55,4147
2015,09,60,5431
2015,09,65,6638
2015,09,70,6736
2015,09,75,6377
2015,09,80,6025
2015,09,85,4930
2015,09,90,2624
2015,09,95,742
2015,09,100,95
2015,10,1,24
2015,10,5,30
2015,10,10,39
2015,10,15,45
2015,10,20,85
2015,10,25,107
2015,10,30,200
2015,10,35,347
2015,10,40,591
2015,10,45,1122
2015,10,50,2458
2015,10,55,4276
2015,10,60,5664
2015,10,65,6848
2015,10,70,7232
2015,10,75,6857
2015,10,80,6245
2015,10,85,5182
2015,10,90,2712
2015,10,95,711
2015,10,100,110
2015,11,1,31
2015,11,5,41
2015,11,10,24
2015,11,15,46
2015,11,20,65
2015,11,25,117
2015,11,30,193
2015,11,35,321
2015,11,40,547
2015,11,45,1111
2015,11,50,2356
2015,11,55,4069
2015,11,60,5418
2015,11,65,6634
2015,11,70,6890
2015,11,75,6601
2015,11,80,6057
2015,11,85,4781
2015,11,90,2692
2015,11,95,720
2015,11,100,79
2015,12,1,27
2015,12,5,37
2015,12,10,37
2015,12,15,52
2015,12,20,92
2015,12,25,125
2015,12,30,202
2015,12,35,336
2015,12,40,580
2015,12,45,1173
2015,12,50,2354
2015,12,55,4303
2015,12,60,5580
2015,12,65,7039
2015,12,70,6919
2015,12,75,6732
2015,12,80,6221
2015,12,85,5045
2015,12,90,2807
2015,12,95,707
2015,12,100,92
2016,01,1,24
2016,01,5,40
2016,01,10,46
2016,01,15,57
2016,01,20,60
2016,01,25,126
2016,01,30,204
2016,01,35,365
2016,01,40,624
2016,01,45,1196
2016,01,50,2431
2016,01,55,4355
2016,01,60,5818
2016,01,65,6965
2016,01,70,7063
2016,01,75,6920
2016,01,80,6443
2016,01,85,5368
2016,01,90,2897
2016,01,95,760
2016,01,100,94
2016,02,1,33
2016,02,5,39
2016,02,10,40
2016,02,15,50
2016,02,20,75
2016,02,25,134
2016,02,30,192
2016,02,35,303
2016,02,40,550
2016,02,45,1124
2016,02,50,2273
2016,02,55,4059
2016,02,60,5289
2016,02,65,6692
2016,02,70,6671
2016,02,75,6501
2016,02,80,5954
2016,02,85,4891
2016,02,90,2576
2016,02,95,723
2016,02,100,87
2016,03,1,32
2016,03,5,45
2016,03,10,51
2016,03,15,59
2016,03,20,56
2016,03,25,108
2016,03,30,200
2016,03,35,329
2016,03,40,561
2016,03,45,1259
2016,03,50,2415
2016,03,55,4233
2016,03,60,5918
2016,03,65,7255
2016,03,70,6898
2016,03,75,6847
2016,03,80,6416
2016,03,85,5307
2016,03,90,2722
2016,03,95,755
2016,03,100,94
2016,04,1,37
2016,04,5,40
2016,04,10,24
2016,04,15,49
2016,04,20,65
2016,04,25,113
2016,04,30,203
2016,04,35,343
2016,04,40,571
2016,04,45,1090
2016,04,50,2235
2016,04,55,3972
2016,04,60,5426
2016,04,65,6793
2016,04,70,6728
2016,04,75,6553
2016,04,80,5980
2016,04,85,4901
2016,04,90,2631
2016,04,95,712
2016,04,100,104
2016,05,1,36
2016,05,5,36
2016,05,10,22
2016,05,15,42
2016,05,20,51
2016,05,25,113
2016,05,30,188
2016,05,35,351
2016,05,40,587
2016,05,45,1109
2016,05,50,2284
2016,05,55,4186
2016,05,60,5451
2016,05,65,6978
2016,05,70,6856
2016,05,75,6575
2016,05,80,6203
2016,05,85,5014
2016,05,90,2630
2016,05,95,765
2016,05,100,103
2016,06,1,29
2016,06,5,27
2016,06,10,45
2016,06,15,53
2016,06,20,68
2016,06,25,121
2016,06,30,191
2016,06,35,329
2016,06,40,542
2016,06,45,1104
2016,06,50,2246
2016,06,55,3857
2016,06,60,5501
2016,06,65,6656
2016,06,70,6564
2016,06,75,6325
2016,06,80,5792
2016,06,85,4758
2016,06,90,2600
2016,06,95,684
