cause,year,age,dead
UCD C00-D48 (Neoplasms),2003,5,119
UCD C00-D48 (Neoplasms),2003,6,111
UCD C00-D48 (Neoplasms),2003,7,110
UCD C00-D48 (Neoplasms),2003,8,99
UCD C00-D48 (Neoplasms),2003,9,115
UCD C00-D48 (Neoplasms),2003,10,128
UCD C00-D48 (Neoplasms),2003,11,93
UCD C00-D48 (Neoplasms),2003,12,109
UCD C00-D48 (Neoplasms),2003,13,145
UCD C00-D48 (Neoplasms),2003,14,126
UCD C00-D48 (Neoplasms),2003,15,118
UCD C00-D48 (Neoplasms),2003,16,152
UCD C00-D48 (Neoplasms),2003,17,144
UCD C00-D48 (Neoplasms),2003,18,154
UCD C00-D48 (Neoplasms),2003,19,163
UCD C00-D48 (Neoplasms),2003,20,178
UCD C00-D48 (Neoplasms),2003,21,179
UCD C00-D48 (Neoplasms),2003,22,211
UCD C00-D48 (Neoplasms),2003,23,208
UCD C00-D48 (Neoplasms),2003,24,240
UCD C00-D48 (Neoplasms),2003,25,225
UCD C00-D48 (Neoplasms),2003,26,263
UCD C00-D48 (Neoplasms),2003,27,272
UCD C00-D48 (Neoplasms),2003,28,295
UCD C00-D48 (Neoplasms),2003,29,321
UCD C00-D48 (Neoplasms),2003,30,372
UCD C00-D48 (Neoplasms),2003,31,428
UCD C00-D48 (Neoplasms),2003,32,492
UCD C00-D48 (Neoplasms),2003,33,603
UCD C00-D48 (Neoplasms),2003,34,648
UCD C00-D48 (Neoplasms),2003,35,737
UCD C00-D48 (Neoplasms),2003,36,814
UCD C00-D48 (Neoplasms),2003,37,965
UCD C00-D48 (Neoplasms),2003,38,1132
UCD C00-D48 (Neoplasms),2003,39,1413
UCD C00-D48 (Neoplasms),2003,40,1580
UCD C00-D48 (Neoplasms),2003,41,1780
UCD C00-D48 (Neoplasms),2003,42,2188
UCD C00-D48 (Neoplasms),2003,43,2383
UCD C00-D48 (Neoplasms),2003,44,2856
UCD C00-D48 (Neoplasms),2003,45,3266
UCD C00-D48 (Neoplasms),2003,46,3605
UCD C00-D48 (Neoplasms),2003,47,3939
UCD C00-D48 (Neoplasms),2003,48,4347
UCD C00-D48 (Neoplasms),2003,49,4690
UCD C00-D48 (Neoplasms),2003,50,5172
UCD C00-D48 (Neoplasms),2003,51,5622
UCD C00-D48 (Neoplasms),2003,52,6125
UCD C00-D48 (Neoplasms),2003,53,6493
UCD C00-D48 (Neoplasms),2003,54,7266
UCD C00-D48 (Neoplasms),2003,55,7931
UCD C00-D48 (Neoplasms),2003,56,8982
UCD C00-D48 (Neoplasms),2003,57,7850
UCD C00-D48 (Neoplasms),2003,58,8533
UCD C00-D48 (Neoplasms),2003,59,9525
UCD C00-D48 (Neoplasms),2003,60,10464
UCD C00-D48 (Neoplasms),2003,61,10408
UCD C00-D48 (Neoplasms),2003,62,10687
UCD C00-D48 (Neoplasms),2003,63,10946
UCD C00-D48 (Neoplasms),2003,64,11604
UCD C00-D48 (Neoplasms),2003,65,11825
UCD C00-D48 (Neoplasms),2003,66,12084
UCD C00-D48 (Neoplasms),2003,67,13071
UCD C00-D48 (Neoplasms),2003,68,13455
UCD C00-D48 (Neoplasms),2003,69,13661
UCD C00-D48 (Neoplasms),2003,70,14597
UCD C00-D48 (Neoplasms),2003,71,15145
UCD C00-D48 (Neoplasms),2003,72,16030
UCD C00-D48 (Neoplasms),2003,73,16885
UCD C00-D48 (Neoplasms),2003,74,16849
UCD C00-D48 (Neoplasms),2003,75,18189
UCD C00-D48 (Neoplasms),2003,76,18280
UCD C00-D48 (Neoplasms),2003,77,18187
UCD C00-D48 (Neoplasms),2003,78,18320
UCD C00-D48 (Neoplasms),2003,79,18233
UCD C00-D48 (Neoplasms),2003,80,17642
UCD C00-D48 (Neoplasms),2003,81,17560
UCD C00-D48 (Neoplasms),2003,82,16696
UCD C00-D48 (Neoplasms),2003,83,15510
UCD C00-D48 (Neoplasms),2003,84,13689
UCD C00-D48 (Neoplasms),2003,85,12919
UCD C00-D48 (Neoplasms),2003,86,11631
UCD C00-D48 (Neoplasms),2003,87,10575
UCD C00-D48 (Neoplasms),2003,88,9417
UCD C00-D48 (Neoplasms),2003,89,8450
UCD C00-D48 (Neoplasms),2003,90,6954
UCD C00-D48 (Neoplasms),2003,91,5636
UCD C00-D48 (Neoplasms),2003,92,4700
UCD C00-D48 (Neoplasms),2003,93,3723
UCD C00-D48 (Neoplasms),2003,94,2862
UCD C00-D48 (Neoplasms),2003,95,2232
UCD C00-D48 (Neoplasms),2003,96,1562
UCD C00-D48 (Neoplasms),2003,97,1101
UCD C00-D48 (Neoplasms),2003,98,741
UCD C00-D48 (Neoplasms),2003,99,528
UCD C00-D48 (Neoplasms),2003,100,810
UCD C00-D48 (Neoplasms),2004,0,145
UCD C00-D48 (Neoplasms),2004,1,105
UCD C00-D48 (Neoplasms),2004,2,99
UCD C00-D48 (Neoplasms),2004,3,126
UCD C00-D48 (Neoplasms),2004,4,122
UCD C00-D48 (Neoplasms),2004,5,123
UCD C00-D48 (Neoplasms),2004,6,113
UCD C00-D48 (Neoplasms),2004,7,117
UCD C00-D48 (Neoplasms),2004,8,103
UCD C00-D48 (Neoplasms),2004,9,111
UCD C00-D48 (Neoplasms),2004,10,96
UCD C00-D48 (Neoplasms),2004,11,89
UCD C00-D48 (Neoplasms),2004,12,113
UCD C00-D48 (Neoplasms),2004,13,112
UCD C00-D48 (Neoplasms),2004,14,126
UCD C00-D48 (Neoplasms),2004,15,142
UCD C00-D48 (Neoplasms),2004,16,146
UCD C00-D48 (Neoplasms),2004,17,153
UCD C00-D48 (Neoplasms),2004,18,163
UCD C00-D48 (Neoplasms),2004,19,177
UCD C00-D48 (Neoplasms),2004,20,166
UCD C00-D48 (Neoplasms),2004,21,177
UCD C00-D48 (Neoplasms),2004,22,231
UCD C00-D48 (Neoplasms),2004,23,238
UCD C00-D48 (Neoplasms),2004,24,226
UCD C00-D48 (Neoplasms),2004,25,220
UCD C00-D48 (Neoplasms),2004,26,252
UCD C00-D48 (Neoplasms),2004,27,276
UCD C00-D48 (Neoplasms),2004,28,270
UCD C00-D48 (Neoplasms),2004,29,331
UCD C00-D48 (Neoplasms),2004,30,353
UCD C00-D48 (Neoplasms),2004,31,385
UCD C00-D48 (Neoplasms),2004,32,551
UCD C00-D48 (Neoplasms),2004,33,562
UCD C00-D48 (Neoplasms),2004,34,606
UCD C00-D48 (Neoplasms),2004,35,749
UCD C00-D48 (Neoplasms),2004,36,756
UCD C00-D48 (Neoplasms),2004,37,860
UCD C00-D48 (Neoplasms),2004,38,1058
UCD C00-D48 (Neoplasms),2004,39,1227
UCD C00-D48 (Neoplasms),2004,40,1524
UCD C00-D48 (Neoplasms),2004,41,1677
UCD C00-D48 (Neoplasms),2004,42,2049
UCD C00-D48 (Neoplasms),2004,43,2473
UCD C00-D48 (Neoplasms),2004,44,2668
UCD C00-D48 (Neoplasms),2004,45,3051
UCD C00-D48 (Neoplasms),2004,46,3603
UCD C00-D48 (Neoplasms),2004,47,3882
UCD C00-D48 (Neoplasms),2004,48,4181
UCD C00-D48 (Neoplasms),2004,49,4781
UCD C00-D48 (Neoplasms),2004,50,5242
UCD C00-D48 (Neoplasms),2004,51,5635
UCD C00-D48 (Neoplasms),2004,52,6063
UCD C00-D48 (Neoplasms),2004,53,6652
UCD C00-D48 (Neoplasms),2004,54,7128
UCD C00-D48 (Neoplasms),2004,55,7842
UCD C00-D48 (Neoplasms),2004,56,8561
UCD C00-D48 (Neoplasms),2004,57,9763
UCD C00-D48 (Neoplasms),2004,58,8505
UCD C00-D48 (Neoplasms),2004,59,9034
UCD C00-D48 (Neoplasms),2004,60,9944
UCD C00-D48 (Neoplasms),2004,61,11148
UCD C00-D48 (Neoplasms),2004,62,10967
UCD C00-D48 (Neoplasms),2004,63,11003
UCD C00-D48 (Neoplasms),2004,64,11499
UCD C00-D48 (Neoplasms),2004,65,11916
UCD C00-D48 (Neoplasms),2004,66,12493
UCD C00-D48 (Neoplasms),2004,67,12864
UCD C00-D48 (Neoplasms),2004,68,13189
UCD C00-D48 (Neoplasms),2004,69,13962
UCD C00-D48 (Neoplasms),2004,70,14171
UCD C00-D48 (Neoplasms),2004,71,14677
UCD C00-D48 (Neoplasms),2004,72,15543
UCD C00-D48 (Neoplasms),2004,73,16100
UCD C00-D48 (Neoplasms),2004,74,16845
UCD C00-D48 (Neoplasms),2004,75,17327
UCD C00-D48 (Neoplasms),2004,76,17854
UCD C00-D48 (Neoplasms),2004,77,18032
UCD C00-D48 (Neoplasms),2004,78,17985
UCD C00-D48 (Neoplasms),2004,79,17688
UCD C00-D48 (Neoplasms),2004,80,17716
UCD C00-D48 (Neoplasms),2004,81,16820
UCD C00-D48 (Neoplasms),2004,82,16730
UCD C00-D48 (Neoplasms),2004,83,15949
UCD C00-D48 (Neoplasms),2004,84,14628
UCD C00-D48 (Neoplasms),2004,85,12786
UCD C00-D48 (Neoplasms),2004,86,12003
UCD C00-D48 (Neoplasms),2004,87,10617
UCD C00-D48 (Neoplasms),2004,88,9440
UCD C00-D48 (Neoplasms),2004,89,8177
UCD C00-D48 (Neoplasms),2004,90,6987
UCD C00-D48 (Neoplasms),2004,91,5732
UCD C00-D48 (Neoplasms),2004,92,4694
UCD C00-D48 (Neoplasms),2004,93,3708
UCD C00-D48 (Neoplasms),2004,94,2899
UCD C00-D48 (Neoplasms),2004,95,2189
UCD C00-D48 (Neoplasms),2004,96,1630
UCD C00-D48 (Neoplasms),2004,97,1157
UCD C00-D48 (Neoplasms),2004,98,763
UCD C00-D48 (Neoplasms),2004,99,498
UCD C00-D48 (Neoplasms),2004,100,839
UCD C00-D48 (Neoplasms),2005,0,134
UCD C00-D48 (Neoplasms),2005,1,98
UCD C00-D48 (Neoplasms),2005,2,123
UCD C00-D48 (Neoplasms),2005,3,103
UCD C00-D48 (Neoplasms),2005,4,105
UCD C00-D48 (Neoplasms),2005,5,92
UCD C00-D48 (Neoplasms),2005,6,108
UCD C00-D48 (Neoplasms),2005,7,122
UCD C00-D48 (Neoplasms),2005,8,104
UCD C00-D48 (Neoplasms),2005,9,99
UCD C00-D48 (Neoplasms),2005,10,83
UCD C00-D48 (Neoplasms),2005,11,98
UCD C00-D48 (Neoplasms),2005,12,102
UCD C00-D48 (Neoplasms),2005,13,126
UCD C00-D48 (Neoplasms),2005,14,142
UCD C00-D48 (Neoplasms),2005,15,139
UCD C00-D48 (Neoplasms),2005,16,132
UCD C00-D48 (Neoplasms),2005,17,151
UCD C00-D48 (Neoplasms),2005,18,175
UCD C00-D48 (Neoplasms),2005,19,184
UCD C00-D48 (Neoplasms),2005,20,164
UCD C00-D48 (Neoplasms),2005,21,215
UCD C00-D48 (Neoplasms),2005,22,219
UCD C00-D48 (Neoplasms),2005,23,207
UCD C00-D48 (Neoplasms),2005,24,224
UCD C00-D48 (Neoplasms),2005,25,275
UCD C00-D48 (Neoplasms),2005,26,256
UCD C00-D48 (Neoplasms),2005,27,277
UCD C00-D48 (Neoplasms),2005,28,289
UCD C00-D48 (Neoplasms),2005,29,310
UCD C00-D48 (Neoplasms),2005,30,354
UCD C00-D48 (Neoplasms),2005,31,390
UCD C00-D48 (Neoplasms),2005,32,468
UCD C00-D48 (Neoplasms),2005,33,521
UCD C00-D48 (Neoplasms),2005,34,623
UCD C00-D48 (Neoplasms),2005,35,717
UCD C00-D48 (Neoplasms),2005,36,780
UCD C00-D48 (Neoplasms),2005,37,803
UCD C00-D48 (Neoplasms),2005,38,1025
UCD C00-D48 (Neoplasms),2005,39,1193
UCD C00-D48 (Neoplasms),2005,40,1442
UCD C00-D48 (Neoplasms),2005,41,1790
UCD C00-D48 (Neoplasms),2005,42,2085
UCD C00-D48 (Neoplasms),2005,43,2349
UCD C00-D48 (Neoplasms),2005,44,2750
UCD C00-D48 (Neoplasms),2005,45,3105
UCD C00-D48 (Neoplasms),2005,46,3474
UCD C00-D48 (Neoplasms),2005,47,3879
UCD C00-D48 (Neoplasms),2005,48,4387
UCD C00-D48 (Neoplasms),2005,49,4915
UCD C00-D48 (Neoplasms),2005,50,5465
UCD C00-D48 (Neoplasms),2005,51,5751
UCD C00-D48 (Neoplasms),2005,52,6375
UCD C00-D48 (Neoplasms),2005,53,6742
UCD C00-D48 (Neoplasms),2005,54,7041
UCD C00-D48 (Neoplasms),2005,55,7750
UCD C00-D48 (Neoplasms),2005,56,8377
UCD C00-D48 (Neoplasms),2005,57,9303
UCD C00-D48 (Neoplasms),2005,58,10356
UCD C00-D48 (Neoplasms),2005,59,9151
UCD C00-D48 (Neoplasms),2005,60,9725
UCD C00-D48 (Neoplasms),2005,61,10527
UCD C00-D48 (Neoplasms),2005,62,12084
UCD C00-D48 (Neoplasms),2005,63,11666
UCD C00-D48 (Neoplasms),2005,64,11619
UCD C00-D48 (Neoplasms),2005,65,11841
UCD C00-D48 (Neoplasms),2005,66,12433
UCD C00-D48 (Neoplasms),2005,67,13020
UCD C00-D48 (Neoplasms),2005,68,13141
UCD C00-D48 (Neoplasms),2005,69,13567
UCD C00-D48 (Neoplasms),2005,70,14481
UCD C00-D48 (Neoplasms),2005,71,14543
UCD C00-D48 (Neoplasms),2005,72,15110
UCD C00-D48 (Neoplasms),2005,73,16268
UCD C00-D48 (Neoplasms),2005,74,16392
UCD C00-D48 (Neoplasms),2005,75,16985
UCD C00-D48 (Neoplasms),2005,76,17150
UCD C00-D48 (Neoplasms),2005,77,17853
UCD C00-D48 (Neoplasms),2005,78,18137
UCD C00-D48 (Neoplasms),2005,79,17804
UCD C00-D48 (Neoplasms),2005,80,17649
UCD C00-D48 (Neoplasms),2005,81,17528
UCD C00-D48 (Neoplasms),2005,82,16611
UCD C00-D48 (Neoplasms),2005,83,16100
UCD C00-D48 (Neoplasms),2005,84,15198
UCD C00-D48 (Neoplasms),2005,85,14019
UCD C00-D48 (Neoplasms),2005,86,11881
UCD C00-D48 (Neoplasms),2005,87,10968
UCD C00-D48 (Neoplasms),2005,88,9712
UCD C00-D48 (Neoplasms),2005,89,8522
UCD C00-D48 (Neoplasms),2005,90,7199
UCD C00-D48 (Neoplasms),2005,91,6104
UCD C00-D48 (Neoplasms),2005,92,4912
UCD C00-D48 (Neoplasms),2005,93,3933
UCD C00-D48 (Neoplasms),2005,94,2873
UCD C00-D48 (Neoplasms),2005,95,2277
UCD C00-D48 (Neoplasms),2005,96,1578
UCD C00-D48 (Neoplasms),2005,97,1244
UCD C00-D48 (Neoplasms),2005,98,806
UCD C00-D48 (Neoplasms),2005,99,526
UCD C00-D48 (Neoplasms),2005,100,810
UCD C00-D48 (Neoplasms),2006,0,141
UCD C00-D48 (Neoplasms),2006,1,101
UCD C00-D48 (Neoplasms),2006,2,100
UCD C00-D48 (Neoplasms),2006,3,121
UCD C00-D48 (Neoplasms),2006,4,115
UCD C00-D48 (Neoplasms),2006,5,107
UCD C00-D48 (Neoplasms),2006,6,108
UCD C00-D48 (Neoplasms),2006,7,103
UCD C00-D48 (Neoplasms),2006,8,89
UCD C00-D48 (Neoplasms),2006,9,90
UCD C00-D48 (Neoplasms),2006,10,87
UCD C00-D48 (Neoplasms),2006,11,107
UCD C00-D48 (Neoplasms),2006,12,95
UCD C00-D48 (Neoplasms),2006,13,111
UCD C00-D48 (Neoplasms),2006,14,86
UCD C00-D48 (Neoplasms),2006,15,117
UCD C00-D48 (Neoplasms),2006,16,148
UCD C00-D48 (Neoplasms),2006,17,132
UCD C00-D48 (Neoplasms),2006,18,161
UCD C00-D48 (Neoplasms),2006,19,172
UCD C00-D48 (Neoplasms),2006,20,164
UCD C00-D48 (Neoplasms),2006,21,203
UCD C00-D48 (Neoplasms),2006,22,183
UCD C00-D48 (Neoplasms),2006,23,237
UCD C00-D48 (Neoplasms),2006,24,227
UCD C00-D48 (Neoplasms),2006,25,252
UCD C00-D48 (Neoplasms),2006,26,255
UCD C00-D48 (Neoplasms),2006,27,323
UCD C00-D48 (Neoplasms),2006,28,299
UCD C00-D48 (Neoplasms),2006,29,331
UCD C00-D48 (Neoplasms),2006,30,346
UCD C00-D48 (Neoplasms),2006,31,445
UCD C00-D48 (Neoplasms),2006,32,484
UCD C00-D48 (Neoplasms),2006,33,495
UCD C00-D48 (Neoplasms),2006,34,569
UCD C00-D48 (Neoplasms),2006,35,725
UCD C00-D48 (Neoplasms),2006,36,837
UCD C00-D48 (Neoplasms),2006,37,864
UCD C00-D48 (Neoplasms),2006,38,942
UCD C00-D48 (Neoplasms),2006,39,1155
UCD C00-D48 (Neoplasms),2006,40,1267
UCD C00-D48 (Neoplasms),2006,41,1661
UCD C00-D48 (Neoplasms),2006,42,1914
UCD C00-D48 (Neoplasms),2006,43,2282
UCD C00-D48 (Neoplasms),2006,44,2586
UCD C00-D48 (Neoplasms),2006,45,2972
UCD C00-D48 (Neoplasms),2006,46,3324
UCD C00-D48 (Neoplasms),2006,47,3895
UCD C00-D48 (Neoplasms),2006,48,4343
UCD C00-D48 (Neoplasms),2006,49,4979
UCD C00-D48 (Neoplasms),2006,50,5275
UCD C00-D48 (Neoplasms),2006,51,5862
UCD C00-D48 (Neoplasms),2006,52,6426
UCD C00-D48 (Neoplasms),2006,53,6701
UCD C00-D48 (Neoplasms),2006,54,7351
UCD C00-D48 (Neoplasms),2006,55,7783
UCD C00-D48 (Neoplasms),2006,56,8360
UCD C00-D48 (Neoplasms),2006,57,9071
UCD C00-D48 (Neoplasms),2006,58,10186
UCD C00-D48 (Neoplasms),2006,59,11228
UCD C00-D48 (Neoplasms),2006,60,9719
UCD C00-D48 (Neoplasms),2006,61,10187
UCD C00-D48 (Neoplasms),2006,62,11270
UCD C00-D48 (Neoplasms),2006,63,12769
UCD C00-D48 (Neoplasms),2006,64,12196
UCD C00-D48 (Neoplasms),2006,65,12077
UCD C00-D48 (Neoplasms),2006,66,12436
UCD C00-D48 (Neoplasms),2006,67,13087
UCD C00-D48 (Neoplasms),2006,68,13327
UCD C00-D48 (Neoplasms),2006,69,13830
UCD C00-D48 (Neoplasms),2006,70,14284
UCD C00-D48 (Neoplasms),2006,71,14804
UCD C00-D48 (Neoplasms),2006,72,14620
UCD C00-D48 (Neoplasms),2006,73,15400
UCD C00-D48 (Neoplasms),2006,74,16058
UCD C00-D48 (Neoplasms),2006,75,16500
UCD C00-D48 (Neoplasms),2006,76,17193
UCD C00-D48 (Neoplasms),2006,77,17355
UCD C00-D48 (Neoplasms),2006,78,17800
UCD C00-D48 (Neoplasms),2006,79,17779
UCD C00-D48 (Neoplasms),2006,80,17718
UCD C00-D48 (Neoplasms),2006,81,17463
UCD C00-D48 (Neoplasms),2006,82,16980
UCD C00-D48 (Neoplasms),2006,83,15699
UCD C00-D48 (Neoplasms),2006,84,15152
UCD C00-D48 (Neoplasms),2006,85,14049
UCD C00-D48 (Neoplasms),2006,86,12760
UCD C00-D48 (Neoplasms),2006,87,10961
UCD C00-D48 (Neoplasms),2006,88,9859
UCD C00-D48 (Neoplasms),2006,89,8499
UCD C00-D48 (Neoplasms),2006,90,7292
UCD C00-D48 (Neoplasms),2006,91,6134
UCD C00-D48 (Neoplasms),2006,92,5103
UCD C00-D48 (Neoplasms),2006,93,4005
UCD C00-D48 (Neoplasms),2006,94,3098
UCD C00-D48 (Neoplasms),2006,95,2300
UCD C00-D48 (Neoplasms),2006,96,1711
UCD C00-D48 (Neoplasms),2006,97,1191
UCD C00-D48 (Neoplasms),2006,98,832
UCD C00-D48 (Neoplasms),2006,99,578
UCD C00-D48 (Neoplasms),2006,100,834
UCD C00-D48 (Neoplasms),2007,0,131
UCD C00-D48 (Neoplasms),2007,1,90
UCD C00-D48 (Neoplasms),2007,2,119
UCD C00-D48 (Neoplasms),2007,3,108
UCD C00-D48 (Neoplasms),2007,4,106
UCD C00-D48 (Neoplasms),2007,5,106
UCD C00-D48 (Neoplasms),2007,6,101
UCD C00-D48 (Neoplasms),2007,7,115
UCD C00-D48 (Neoplasms),2007,8,101
UCD C00-D48 (Neoplasms),2007,9,98
UCD C00-D48 (Neoplasms),2007,10,101
UCD C00-D48 (Neoplasms),2007,11,96
UCD C00-D48 (Neoplasms),2007,12,89
UCD C00-D48 (Neoplasms),2007,13,118
UCD C00-D48 (Neoplasms),2007,14,118
UCD C00-D48 (Neoplasms),2007,15,129
UCD C00-D48 (Neoplasms),2007,16,136
UCD C00-D48 (Neoplasms),2007,17,118
UCD C00-D48 (Neoplasms),2007,18,156
UCD C00-D48 (Neoplasms),2007,19,166
UCD C00-D48 (Neoplasms),2007,20,182
UCD C00-D48 (Neoplasms),2007,21,190
UCD C00-D48 (Neoplasms),2007,22,194
UCD C00-D48 (Neoplasms),2007,23,231
UCD C00-D48 (Neoplasms),2007,24,232
UCD C00-D48 (Neoplasms),2007,25,234
UCD C00-D48 (Neoplasms),2007,26,254
UCD C00-D48 (Neoplasms),2007,27,281
UCD C00-D48 (Neoplasms),2007,28,295
UCD C00-D48 (Neoplasms),2007,29,324
UCD C00-D48 (Neoplasms),2007,30,364
UCD C00-D48 (Neoplasms),2007,31,398
UCD C00-D48 (Neoplasms),2007,32,436
UCD C00-D48 (Neoplasms),2007,33,477
UCD C00-D48 (Neoplasms),2007,34,538
UCD C00-D48 (Neoplasms),2007,35,670
UCD C00-D48 (Neoplasms),2007,36,769
UCD C00-D48 (Neoplasms),2007,37,886
UCD C00-D48 (Neoplasms),2007,38,992
UCD C00-D48 (Neoplasms),2007,39,1060
UCD C00-D48 (Neoplasms),2007,40,1284
UCD C00-D48 (Neoplasms),2007,41,1522
UCD C00-D48 (Neoplasms),2007,42,1697
UCD C00-D48 (Neoplasms),2007,43,2188
UCD C00-D48 (Neoplasms),2007,44,2560
UCD C00-D48 (Neoplasms),2007,45,2828
UCD C00-D48 (Neoplasms),2007,46,3291
UCD C00-D48 (Neoplasms),2007,47,3790
UCD C00-D48 (Neoplasms),2007,48,4327
UCD C00-D48 (Neoplasms),2007,49,4828
UCD C00-D48 (Neoplasms),2007,50,5236
UCD C00-D48 (Neoplasms),2007,51,5883
UCD C00-D48 (Neoplasms),2007,52,6418
UCD C00-D48 (Neoplasms),2007,53,6880
UCD C00-D48 (Neoplasms),2007,54,7385
UCD C00-D48 (Neoplasms),2007,55,7941
UCD C00-D48 (Neoplasms),2007,56,8426
UCD C00-D48 (Neoplasms),2007,57,9092
UCD C00-D48 (Neoplasms),2007,58,9862
UCD C00-D48 (Neoplasms),2007,59,10789
UCD C00-D48 (Neoplasms),2007,60,11923
UCD C00-D48 (Neoplasms),2007,61,10273
UCD C00-D48 (Neoplasms),2007,62,10978
UCD C00-D48 (Neoplasms),2007,63,11977
UCD C00-D48 (Neoplasms),2007,64,13326
UCD C00-D48 (Neoplasms),2007,65,12978
UCD C00-D48 (Neoplasms),2007,66,12894
UCD C00-D48 (Neoplasms),2007,67,13045
UCD C00-D48 (Neoplasms),2007,68,13537
UCD C00-D48 (Neoplasms),2007,69,14176
UCD C00-D48 (Neoplasms),2007,70,13902
UCD C00-D48 (Neoplasms),2007,71,14539
UCD C00-D48 (Neoplasms),2007,72,15141
UCD C00-D48 (Neoplasms),2007,73,15118
UCD C00-D48 (Neoplasms),2007,74,15538
UCD C00-D48 (Neoplasms),2007,75,16320
UCD C00-D48 (Neoplasms),2007,76,16691
UCD C00-D48 (Neoplasms),2007,77,17350
UCD C00-D48 (Neoplasms),2007,78,17202
UCD C00-D48 (Neoplasms),2007,79,17491
UCD C00-D48 (Neoplasms),2007,80,17550
UCD C00-D48 (Neoplasms),2007,81,17196
UCD C00-D48 (Neoplasms),2007,82,16982
UCD C00-D48 (Neoplasms),2007,83,16190
UCD C00-D48 (Neoplasms),2007,84,15353
UCD C00-D48 (Neoplasms),2007,85,14454
UCD C00-D48 (Neoplasms),2007,86,13284
UCD C00-D48 (Neoplasms),2007,87,11775
UCD C00-D48 (Neoplasms),2007,88,9915
UCD C00-D48 (Neoplasms),2007,89,8814
UCD C00-D48 (Neoplasms),2007,90,7474
UCD C00-D48 (Neoplasms),2007,91,6158
UCD C00-D48 (Neoplasms),2007,92,5036
UCD C00-D48 (Neoplasms),2007,93,4122
UCD C00-D48 (Neoplasms),2007,94,3158
UCD C00-D48 (Neoplasms),2007,95,2441
UCD C00-D48 (Neoplasms),2007,96,1771
UCD C00-D48 (Neoplasms),2007,97,1198
UCD C00-D48 (Neoplasms),2007,98,840
UCD C00-D48 (Neoplasms),2007,99,539
UCD C00-D48 (Neoplasms),2007,100,886
UCD C00-D48 (Neoplasms),2008,0,131
UCD C00-D48 (Neoplasms),2008,1,102
UCD C00-D48 (Neoplasms),2008,2,110
UCD C00-D48 (Neoplasms),2008,3,107
UCD C00-D48 (Neoplasms),2008,4,121
UCD C00-D48 (Neoplasms),2008,5,113
UCD C00-D48 (Neoplasms),2008,6,103
UCD C00-D48 (Neoplasms),2008,7,110
UCD C00-D48 (Neoplasms),2008,8,102
UCD C00-D48 (Neoplasms),2008,9,88
UCD C00-D48 (Neoplasms),2008,10,87
UCD C00-D48 (Neoplasms),2008,11,87
UCD C00-D48 (Neoplasms),2008,12,92
UCD C00-D48 (Neoplasms),2008,13,100
UCD C00-D48 (Neoplasms),2008,14,96
UCD C00-D48 (Neoplasms),2008,15,138
UCD C00-D48 (Neoplasms),2008,16,144
UCD C00-D48 (Neoplasms),2008,17,148
UCD C00-D48 (Neoplasms),2008,18,149
UCD C00-D48 (Neoplasms),2008,19,158
UCD C00-D48 (Neoplasms),2008,20,172
UCD C00-D48 (Neoplasms),2008,21,201
UCD C00-D48 (Neoplasms),2008,22,194
UCD C00-D48 (Neoplasms),2008,23,227
UCD C00-D48 (Neoplasms),2008,24,227
UCD C00-D48 (Neoplasms),2008,25,252
UCD C00-D48 (Neoplasms),2008,26,240
UCD C00-D48 (Neoplasms),2008,27,318
UCD C00-D48 (Neoplasms),2008,28,316
UCD C00-D48 (Neoplasms),2008,29,365
UCD C00-D48 (Neoplasms),2008,30,353
UCD C00-D48 (Neoplasms),2008,31,397
UCD C00-D48 (Neoplasms),2008,32,424
UCD C00-D48 (Neoplasms),2008,33,468
UCD C00-D48 (Neoplasms),2008,34,540
UCD C00-D48 (Neoplasms),2008,35,596
UCD C00-D48 (Neoplasms),2008,36,743
UCD C00-D48 (Neoplasms),2008,37,917
UCD C00-D48 (Neoplasms),2008,38,1010
UCD C00-D48 (Neoplasms),2008,39,1067
UCD C00-D48 (Neoplasms),2008,40,1203
UCD C00-D48 (Neoplasms),2008,41,1438
UCD C00-D48 (Neoplasms),2008,42,1637
UCD C00-D48 (Neoplasms),2008,43,2053
UCD C00-D48 (Neoplasms),2008,44,2341
UCD C00-D48 (Neoplasms),2008,45,2848
UCD C00-D48 (Neoplasms),2008,46,3193
UCD C00-D48 (Neoplasms),2008,47,3795
UCD C00-D48 (Neoplasms),2008,48,4189
UCD C00-D48 (Neoplasms),2008,49,4855
UCD C00-D48 (Neoplasms),2008,50,5411
UCD C00-D48 (Neoplasms),2008,51,5909
UCD C00-D48 (Neoplasms),2008,52,6444
UCD C00-D48 (Neoplasms),2008,53,6830
UCD C00-D48 (Neoplasms),2008,54,7643
UCD C00-D48 (Neoplasms),2008,55,8108
UCD C00-D48 (Neoplasms),2008,56,8635
UCD C00-D48 (Neoplasms),2008,57,9036
UCD C00-D48 (Neoplasms),2008,58,9742
UCD C00-D48 (Neoplasms),2008,59,10483
UCD C00-D48 (Neoplasms),2008,60,11518
UCD C00-D48 (Neoplasms),2008,61,12815
UCD C00-D48 (Neoplasms),2008,62,10809
UCD C00-D48 (Neoplasms),2008,63,11508
UCD C00-D48 (Neoplasms),2008,64,12816
UCD C00-D48 (Neoplasms),2008,65,14091
UCD C00-D48 (Neoplasms),2008,66,13483
UCD C00-D48 (Neoplasms),2008,67,13508
UCD C00-D48 (Neoplasms),2008,68,13759
