reposter,reposted,count,reposter_likely_hybrid_or_not_bot
tom_zeh,MitAktien,3,T
tom_zeh,MontyDelMuro,1,T
tom_zeh,morphogenetisch,1,T
tom_zeh,MrDavidTreets,1,T
tom_zeh,mz_storymakers,11,T
tom_zeh,NancyFaeser,2,T
tom_zeh,NeunerEusebia,1,T
tom_zeh,nightglow98,1,T
tom_zeh,niusde_,3,T
tom_zeh,nixcraft,1,T
tom_zeh,NoAFD_BTW25,2,T
tom_zeh,Nuklearia,1,T
tom_zeh,NurderK,2,T
tom_zeh,OERRBlog,2,T
tom_zeh,oida_grantler,5,T
tom_zeh,olivergorus,7,T
tom_zeh,P_Plattform,1,T
tom_zeh,PapkeGerhard,1,T
tom_zeh,PDebionne77,5,T
tom_zeh,phoenix_de,1,T
tom_zeh,pjanik_otm,3,T
tom_zeh,PoerselRA,1,T
tom_zeh,PokeyArcticCirc,1,T
tom_zeh,polenz_r,7,T
tom_zeh,ProfAlkas,2,T
tom_zeh,ProfRieck,2,T
tom_zeh,punktpreradovic,3,T
tom_zeh,Quo_vadis_BRD,2,T
tom_zeh,Rainer_Klute,1,T
tom_zeh,RainerMeier10,1,T
tom_zeh,RainerReelfs,1,T
tom_zeh,Ralf_Hoecker,1,T
tom_zeh,rbb24,1,T
tom_zeh,ReinhardKessle1,1,T
tom_zeh,reitschuster,2,T
tom_zeh,riehle_dennis,1,T
tom_zeh,RoadieHD,1,T
tom_zeh,RobertRootes,1,T
tom_zeh,RolandTichy,1,T
tom_zeh,rosenbusch_,5,T
tom_zeh,RotesSteinhaus,1,T
tom_zeh,SBetschinger,1,T
tom_zeh,schnellenbachj,1,T
tom_zeh,SergioLor3,1,T
tom_zeh,seriengruender,1,T
tom_zeh,sexual_moon,1,T
tom_zeh,ShmuelReichman,1,T
tom_zeh,SHomburg,25,T
tom_zeh,SibelMedi,1,T
tom_zeh,SiegmundFrei,1,T
tom_zeh,SimeonPreuss,1,T
tom_zeh,SiriaBlack_II,1,T
tom_zeh,snicklink,10,T
tom_zeh,sozi_simon,1,T
tom_zeh,SPIEGEL_alles,1,T
tom_zeh,StahlmannRolf,1,T
tom_zeh,Steinhoefel,1,T
tom_zeh,stephanpalagan,1,T
tom_zeh,StriegSe,1,T
tom_zeh,Suellentrinkt,7,T
tom_zeh,susisor17318556,1,T
tom_zeh,SuspicicMinds,1,T
tom_zeh,svmoffiziell,1,T
tom_zeh,svs1946,1,T
tom_zeh,SZ,1,T
tom_zeh,tazKlima,1,T
tom_zeh,tech_for_future,1,T
tom_zeh,TheFigen_,1,T
tom_zeh,thinkBTO,3,T
tom_zeh,ThoreJensen4,1,T
tom_zeh,TichysEinblick,2,T
tom_zeh,Tigerleguan,1,T
tom_zeh,Tim_Roehn,2,T
tom_zeh,timwoertlerMS,1,T
tom_zeh,tom_zeh,4,T
tom_zeh,tomdabassman,19,T
tom_zeh,TomKopi,1,T
tom_zeh,Traumatisch,1,T
tom_zeh,udovetter,1,T
tom_zeh,ulfposh,1,T
tom_zeh,unblogd,1,T
tom_zeh,usuallynerdy,2,T
tom_zeh,Ute27751490,1,T
tom_zeh,VDemokratie,2,T
tom_zeh,VeroWendland,1,T
tom_zeh,vertig0nix,1,T
tom_zeh,Vorzimmerdame2,4,T
tom_zeh,VQuaschning,2,T
tom_zeh,Wahlen_DE,1,T
tom_zeh,Wahlrecht_de,1,T
tom_zeh,watch_union,1,T
tom_zeh,WDRaktuell,1,T
tom_zeh,welt,1,T
tom_zeh,Weltwoche,1,T
tom_zeh,Wissing,1,T
tom_zeh,wodarg,1,T
tom_zeh,xxhomierayxx,1,T
tom_zeh,Yal01095746,1,T
tom_zeh,zac1967,1,T
tom_zeh,ZaraRiffler,1,T
tom_zeh,zauberberg188,1,T
tom_zeh,ZDF,1,T
tom_zeh,ZDFheute,2,T
tom_zeh,zeitonline,2,T
tom_zeh,ZentraleV,1,T
tom_zeh,zodiack79,1,T
tom_zeh,zukunft37,6,T
tom_zeh,zweitkto,1,T
TrutherbotRG,_ValTown_,1,F
TrutherbotRG,_zac15,1,F
TrutherbotRG,14froger14,1,F
TrutherbotRG,33r0r_,1,F
TrutherbotRG,49er_rick,1,F
TrutherbotRG,ASavageNation,1,F
TrutherbotRG,austinxwill,1,F
TrutherbotRG,cadillackiller,1,F
TrutherbotRG,caitoz,1,F
TrutherbotRG,ChrisMurphyCT,1,F
TrutherbotRG,CNN,1,F
TrutherbotRG,DalaiLama,1,F
TrutherbotRG,DannyEThom,2,F
TrutherbotRG,DaPeaple,1,F
TrutherbotRG,DefendAssange,2,F
TrutherbotRG,End_TheFederalR,10,F
TrutherbotRG,FaZeRug,1,F
TrutherbotRG,HealthRanger,1,F
TrutherbotRG,iHave3Testiclez,1,F
TrutherbotRG,JamesADamore,1,F
TrutherbotRG,Jillibean557,1,F
TrutherbotRG,joshua_landis,1,F
TrutherbotRG,KaTAlchemy,7,F
TrutherbotRG,KimDotcom,27,F
TrutherbotRG,LeeCamp,3,F
TrutherbotRG,LegendaryEnergy,1,F
TrutherbotRG,LILBTHEBASEDGOD,1,F
TrutherbotRG,liveworkplaydie,1,F
TrutherbotRG,MarcusPelzel,1,F
TrutherbotRG,MiOwnOpinion33,1,F
TrutherbotRG,NasirLeigh,1,F
TrutherbotRG,NWOinPanicMode,1,F
TrutherbotRG,OSIRIS_ERA,1,F
TrutherbotRG,PearsonSharp,1,F
TrutherbotRG,PreciseDiff,1,F
TrutherbotRG,PrisonPlanet,7,F
TrutherbotRG,realDonaldTrump,4,F
TrutherbotRG,RealMattCouch,1,F
TrutherbotRG,ReggieBush,1,F
TrutherbotRG,RonPaul,6,F
TrutherbotRG,Shaken_Martinez,1,F
TrutherbotRG,Snowden,1,F
TrutherbotRG,stealthygeek,1,F
TrutherbotRG,Think_Become,1,F
TrutherbotRG,TomFitton,1,F
TrutherbotRG,trutherbotadmin,1,F
TrutherbotRG,trutherbotaqua,1,F
TrutherbotRG,TrutherBotBob,1,F
TrutherbotRG,trutherbotdank,4,F
TrutherbotRG,TrutherbotKrazy,7,F
TrutherbotRG,trutherbotmauve,1,F
TrutherbotRG,Trutherbotmoon,1,F
TrutherbotRG,TrutherbotRG,9,F
TrutherbotRG,TrutherUfo,12,F
TrutherbotRG,UberFacts,1,F
TrutherbotRG,wikileaks,4,F
TrutherbotRG,Wild0mbre,1,F
Vital_Vibration,_emergent_,1,F
Vital_Vibration,_johnnymaga,1,F
Vital_Vibration,0ccultbot,12,F
Vital_Vibration,1anxiousmonkey,1,F
Vital_Vibration,1hp26,1,F
Vital_Vibration,2023Why,1,F
Vital_Vibration,2ysur2ysub,1,F
Vital_Vibration,4F11s,1,F
Vital_Vibration,59RVenta,1,F
Vital_Vibration,61CjAllen,1,F
Vital_Vibration,7dart3,1,F
Vital_Vibration,ABridgen,2,F
Vital_Vibration,Acdoc88,2,F
Vital_Vibration,AdamBrimson,1,F
Vital_Vibration,AlecLace,2,F
Vital_Vibration,alexbruesewitz,1,F
Vital_Vibration,alexi_brial,1,F
Vital_Vibration,alextopol,1,F
Vital_Vibration,AlixG_2,2,F
Vital_Vibration,american_a9468,1,F
Vital_Vibration,Andromedans,1,F
Vital_Vibration,Ann_Lilyflower,1,F
Vital_Vibration,ann_wileyfamily,1,F
Vital_Vibration,archop3ga,3,F
Vital_Vibration,AssisA4416,1,F
Vital_Vibration,ausvstheagenda,2,F
Vital_Vibration,AutumnPhoenix4,1,F
Vital_Vibration,AvatarTheSSR,1,F
Vital_Vibration,Babybunnyface77,1,F
Vital_Vibration,ballardsigns,1,F
Vital_Vibration,BarbaraPorteus7,1,F
Vital_Vibration,barco_jame42817,1,F
Vital_Vibration,Baseoner23,1,F
Vital_Vibration,Batian30,1,F
Vital_Vibration,bawden_sharon,1,F
Vital_Vibration,BBCWorld,1,F
Vital_Vibration,Beafitvegan,1,F
Vital_Vibration,BeesLittleRanch,1,F
Vital_Vibration,Beg2Dif4,1,F
Vital_Vibration,beinlibertarian,8,F
Vital_Vibration,bellatrixbells,1,F
Vital_Vibration,BenStanton77,1,F
Vital_Vibration,BenWallace411,1,F
Vital_Vibration,bernardwachir14,1,F
Vital_Vibration,BettsiRoss,1,F
Vital_Vibration,BGatesIsaPyscho,22,F
Vital_Vibration,bilapanenka,1,F
Vital_Vibration,BLXCK2THEFUTURE,1,F
Vital_Vibration,bubbly333334,1,F
Vital_Vibration,Cannabis4SA,1,F
Vital_Vibration,CarlisiJoe23487,1,F
Vital_Vibration,CarmenBadica,1,F
Vital_Vibration,CartlandDavid,2,F
Vital_Vibration,castman39,1,F
Vital_Vibration,CatherineMardl4,1,F
Vital_Vibration,catturd2,7,F
Vital_Vibration,ccoastguy1,1,F
Vital_Vibration,Censored4sure,1,F
Vital_Vibration,Christi40330644,1,F
Vital_Vibration,cleopeanutsyea1,1,F
Vital_Vibration,cllordie1969,1,F
Vital_Vibration,ClownWorld_,3,F
Vital_Vibration,CNBC,2,F
Vital_Vibration,CollinRugg,5,F
Vital_Vibration,ConscientiousUS,1,F
Vital_Vibration,CorruptMM,1,F
Vital_Vibration,CrazyTrain2021,1,F
Vital_Vibration,Daisybel110,1,F
Vital_Vibration,damonimani,1,F
Vital_Vibration,Dan__Stevens,2,F
Vital_Vibration,Dan2066104,1,F
Vital_Vibration,DanielDp01307,1,F
Vital_Vibration,DaveBondyTV,1,F
Vital_Vibration,dcbsky,1,F
Vital_Vibration,DenisBman21,2,F
Vital_Vibration,DennisDill11441,1,F
Vital_Vibration,DeplorableVinyl,2,F
Vital_Vibration,DerekMayne5,1,F
Vital_Vibration,diane_abele,4,F
Vital_Vibration,DiedSuddenly_,1,F
Vital_Vibration,Dini67M,1,F
Vital_Vibration,DionKlitzke,1,F
Vital_Vibration,DiscoverMag,1,F
Vital_Vibration,dntgetwrecked,1,F
Vital_Vibration,DoubleDogDareYu,1,F
Vital_Vibration,DougOsb70438101,1,F
Vital_Vibration,dri_adrian22870,1,F
Vital_Vibration,dudeincoz,1,F
Vital_Vibration,DurleyRoberta,1,F
Vital_Vibration,ed_ratledge,1,F
Vital_Vibration,EdgarFriendly76,1,F
Vital_Vibration,EdnaKnows,1,F
Vital_Vibration,EliotBeacon,1,F
Vital_Vibration,elonmusk,9,F
Vital_Vibration,EndWokeness,4,F
Vital_Vibration,Envigoration,1,F
Vital_Vibration,etheralwizard,2,F
Vital_Vibration,FairchildL3853,1,F
Vital_Vibration,firestick411,1,F
Vital_Vibration,flgranv,2,F
Vital_Vibration,floridaknight36,1,F
Vital_Vibration,Fluffeccat,1,F
Vital_Vibration,forfortynine,1,F
Vital_Vibration,ForMyChildren33,1,F
Vital_Vibration,Franksmith84098,2,F
Vital_Vibration,FreckledLiberty,1,F
Vital_Vibration,FrimpKyei,1,F
Vital_Vibration,fusioniscoming,1,F
Vital_Vibration,G__Tweets__,1,F
Vital_Vibration,G2gLeann,1,F
Vital_Vibration,gatewaypundit,5,F
Vital_Vibration,GawTanya,1,F
Vital_Vibration,ginger_cookie11,1,F
Vital_Vibration,Godfatherparte2,1,F
Vital_Vibration,GodProvides12,1,F
Vital_Vibration,Goodmorning530,1,F
Vital_Vibration,goss_szabo,1,F
Vital_Vibration,gr8t76,1,F
Vital_Vibration,Grandma_Bear4,1,F
Vital_Vibration,GrrrGraphics,1,F
Vital_Vibration,gthuffines,1,F
Vital_Vibration,GuntherEagleman,1,F
Vital_Vibration,GUT_AI_F,1,F
Vital_Vibration,halfawake11114,1,F
Vital_Vibration,HannahERSvestad,1,F
Vital_Vibration,HaterOfLeftists,1,F
Vital_Vibration,haxrcalled4chan,1,F
Vital_Vibration,HazelAppleyard_,1,F
Vital_Vibration,HH61USNO,1,F
Vital_Vibration,historyinmemes,1,F
Vital_Vibration,IanJaeger29,1,F
Vital_Vibration,IanWill23651850,1,F
Vital_Vibration,ijeannie,2,F
Vital_Vibration,iluminatibot,50,F
Vital_Vibration,ImMeme0,8,F
Vital_Vibration,inDpendntVoter,1,F
Vital_Vibration,Indy24121,1,F
Vital_Vibration,InfoSearching1,1,F
Vital_Vibration,ipumpoil,1,F
Vital_Vibration,Irish_Navajo,1,F
Vital_Vibration,JackPosobiec,4,F
Vital_Vibration,jacob_patricia,1,F
Vital_Vibration,jakeyhendrix77,1,F
Vital_Vibration,jamesda61553131,1,F
Vital_Vibration,JameyLapping,1,F
Vital_Vibration,janetripp_,1,F
Vital_Vibration,janiesaysyay,1,F
Vital_Vibration,Jason2K14,1,F
Vital_Vibration,JaxKenward,2,F
Vital_Vibration,JebraFaushay,1,F
Vital_Vibration,JeffYoungerShow,1,F
Vital_Vibration,JennyTa22393082,1,F
Vital_Vibration,jerseydewd,1,F
Vital_Vibration,jetlet9,1,F
Vital_Vibration,jillmarinelli4,1,F
Vital_Vibration,JimChri11506197,1,F
Vital_Vibration,JimFergusonUK,1,F
Vital_Vibration,jk_rowling,1,F
Vital_Vibration,JoeFleeTheCCP,1,F
Vital_Vibration,JohnBall2020,1,F
Vital_Vibration,JordynMarley1,1,F
Vital_Vibration,josephinejarrow,1,F
Vital_Vibration,jtackett30,1,F
Vital_Vibration,karleastlondon,1,F
Vital_Vibration,kathyselman7,1,F
Vital_Vibration,Keeperofthefir2,1,F
Vital_Vibration,KelFitton,1,F
Vital_Vibration,kimlindsey74,1,F
Vital_Vibration,kjrooney17,1,F
Vital_Vibration,KMAnder777,1,F
Vital_Vibration,kylenabecker,1,F
Vital_Vibration,lahau,1,F
Vital_Vibration,lee32946115,1,F
Vital_Vibration,Lib_Thinker,1,F
Vital_Vibration,LibertyPillMeme,1,F
Vital_Vibration,LibertySavage01,1,F
Vital_Vibration,libruhterian,1,F
Vital_Vibration,libsoftiktok,13,F
Vital_Vibration,LifeDesign321,1,F
Vital_Vibration,lockhart_laurel,1,F
Vital_Vibration,Lostcowboy88,1,F
Vital_Vibration,LoveCoffee23,1,F
Vital_Vibration,lucylocket1700,1,F
Vital_Vibration,lynette92933267,1,F
Vital_Vibration,LynnAppleby14,1,F
Vital_Vibration,MacMrmacinaz,1,F
Vital_Vibration,Madonna33572728,1,F
Vital_Vibration,MAGAIncWarRoom,1,F
Vital_Vibration,Magnus_Veritas,2,F
Vital_Vibration,MajimeSpirit,1,F
Vital_Vibration,Marcus8050,1,F
Vital_Vibration,Markmaycott2,2,F
Vital_Vibration,Mary35999509,1,F
Vital_Vibration,MaryMartin15592,1,F
Vital_Vibration,mattmikeedwards,1,F
Vital_Vibration,MattWallace888,1,F
Vital_Vibration,mazemoore,1,F
Vital_Vibration,melatonin_milk,1,F
Vital_Vibration,miguelo06655405,1,F
Vital_Vibration,milliebee46,1,F
Vital_Vibration,MissouriMule2,4,F
Vital_Vibration,moradbenazzouz1,1,F
Vital_Vibration,mRNAdeaths,1,F
Vital_Vibration,MusterofRohan,1,F
Vital_Vibration,my70c10,1,F
Vital_Vibration,NahBabyNah,1,F
Vital_Vibration,NantucketFall,1,F
Vital_Vibration,nascentjude,1,F
Vital_Vibration,NBCNews,2,F
Vital_Vibration,nf660066,1,F
Vital_Vibration,NicholasRo16152,2,F
Vital_Vibration,Nicki_itis,1,F
Vital_Vibration,nicksortor,1,F
Vital_Vibration,NobeDisco,1,F
Vital_Vibration,NodeToad,1,F
Vital_Vibration,NotFarLeftAtAll,2,F
Vital_Vibration,NtwesSc,1,F
Vital_Vibration,Nuked4Every1,1,F
Vital_Vibration,Observ0123,1,F
Vital_Vibration,offgriddesigner,3,F
Vital_Vibration,OkieDruggist,1,F
Vital_Vibration,OliLondonTV,5,F
Vital_Vibration,owens_bldr_bud,1,F
Vital_Vibration,PatWallace70,1,F
Vital_Vibration,PaulHook_em,1,F
Vital_Vibration,PayAttn2Life,1,F
Vital_Vibration,pearson4sum,1,F
Vital_Vibration,Pete8813,1,F
Vital_Vibration,PeterCREBroker1,1,F
Vital_Vibration,PeterSweden7,16,F
Vital_Vibration,phillyphilFlint,1,F
Vital_Vibration,PlanetOfMemes,6,F
Vital_Vibration,playintheflop,1,F
Vital_Vibration,PlutoniumJoe,1,F
Vital_Vibration,polishprincessh,1,F
Vital_Vibration,ppronaccountyo,1,F
Vital_Vibration,purselogic,1,F
Vital_Vibration,RadioGenoa,2,F
Vital_Vibration,ragan_don,1,F
Vital_Vibration,RalstonMax,1,F
Vital_Vibration,RandPaul,3,F
Vital_Vibration,rawsalerts,3,F
Vital_Vibration,Raymond82310289,4,F
Vital_Vibration,RDWareEsqu1re,3,F
Vital_Vibration,RealAlexJones,20,F
Vital_Vibration,RealAmVoice,1,F
Vital_Vibration,realDailyWire,1,F
Vital_Vibration,RealJamesWoods,2,F
Vital_Vibration,RealSaavedra,3,F
Vital_Vibration,redpillb0t,9,F
Vital_Vibration,redsince57,1,F
Vital_Vibration,RedWave_Press,1,F
Vital_Vibration,ReedCooley,1,F
Vital_Vibration,reesespeices,1,F
Vital_Vibration,REGENTmanADB,1,F
Vital_Vibration,Reuters,3,F
Vital_Vibration,Rezickx,1,F
Vital_Vibration,Richard14969027,1,F
Vital_Vibration,richarddibX,1,F
Vital_Vibration,RisingPatriot11,1,F
Vital_Vibration,riverrat328,1,F
Vital_Vibration,rmiames,1,F
Vital_Vibration,RNCResearch,1,F
Vital_Vibration,robert07059131,4,F
Vital_Vibration,RobertKennedyJr,1,F
Vital_Vibration,roberto50258866,1,F
Vital_Vibration,rogue185263,1,F
Vital_Vibration,RonPaul,2,F
Vital_Vibration,Rothmus,36,F
Vital_Vibration,RSepi5,2,F
Vital_Vibration,rubaddict,1,F
Vital_Vibration,Ryan_Cabo,4,F
Vital_Vibration,SaberToothedDuc,1,F
Vital_Vibration,SageListener,1,F
Vital_Vibration,sahilkapur,1,F
Vital_Vibration,SallyMayweather,7,F
Vital_Vibration,SandraWeeden,1,F
Vital_Vibration,ScooterCasterNY,1,F
Vital_Vibration,scrabblethief,1,F
Vital_Vibration,scs_real,1,F
Vital_Vibration,SeanIs4Freedom,1,F
Vital_Vibration,seizethenight00,1,F
Vital_Vibration,ShadowsPending,1,F
Vital_Vibration,ShaitanIblis,1,F
Vital_Vibration,Shanoozie01,1,F
Vital_Vibration,ShoppingWorldIr,1,F
Vital_Vibration,ShorayW,1,F
Vital_Vibration,simonateba,2,F
Vital_Vibration,SKATE101,1,F
Vital_Vibration,Skye83548137065,1,F
Vital_Vibration,slyncink1971,1,F
Vital_Vibration,SOGA_MAGADONIAN,1,F
Vital_Vibration,solsticebeing,1,F
Vital_Vibration,songpinganq,1,F
Vital_Vibration,SpiceyRenfro,1,F
Vital_Vibration,Sprayavitpet,1,F
Vital_Vibration,stclairashley,1,F
Vital_Vibration,SteveGuest,1,F
Vital_Vibration,SteveLovesAmmo,1,F
Vital_Vibration,stillgray,6,F
Vital_Vibration,stump_da,1,F
Vital_Vibration,SULLY10X,1,F
Vital_Vibration,SusieAlverson,1,F
Vital_Vibration,svdauphin,1,F
Vital_Vibration,sweetiegoat1776,1,F
Vital_Vibration,Swordof09985277,1,F
Vital_Vibration,Symphonie2911,1,F
Vital_Vibration,Tacitus907,1,F
Vital_Vibration,TaCoFlakko,1,F
Vital_Vibration,TBOrNotToBe1,1,F
Vital_Vibration,TDownloaded,1,F
Vital_Vibration,The_Real_Fly,1,F
Vital_Vibration,TheAtlasSociety,1,F
Vital_Vibration,Theblackfemini3,1,F
Vital_Vibration,thedailybeast,1,F
Vital_Vibration,TheGlobeIsDead,1,F
Vital_Vibration,thehealthb0t,5,F
Vital_Vibration,TheInsiderPaper,2,F
Vital_Vibration,theOzarkSpartan,1,F
Vital_Vibration,thesatrace,1,F
Vital_Vibration,Thesilvercoyote,1,F
Vital_Vibration,TheUSNail,1,F
Vital_Vibration,TomJohn15394888,1,F
Vital_Vibration,TommyPetersDUF,1,F
Vital_Vibration,tonykatz,1,F
Vital_Vibration,TONYxTWO,1,F
Vital_Vibration,toobaffled,1,F
Vital_Vibration,TPostMillennial,1,F
Vital_Vibration,traveler002,1,F
Vital_Vibration,Travis_4_Trump,3,F
Vital_Vibration,TruelsenRen,1,F
Vital_Vibration,trueTKactual,1,F
Vital_Vibration,TrumpWarRoom,2,F
Vital_Vibration,Truth5112,1,F
Vital_Vibration,TruthSeekerBot,1,F
Vital_Vibration,uglyspirit0,2,F
Vital_Vibration,UncleNestor22,1,F
Vital_Vibration,USATODAY,1,F
Vital_Vibration,valeamoasei,1,F
Vital_Vibration,VandorpJohn,1,F
Vital_Vibration,veldmuis0,1,F
Vital_Vibration,Vet_Wellness_,1,F
Vital_Vibration,VickiBevins,1,F
Vital_Vibration,VigilantFox,2,F
Vital_Vibration,VisionaryVoid,1,F
Vital_Vibration,Vital_Vibration,67,F
Vital_Vibration,vlasveldaad1,1,F
Vital_Vibration,WallStreetApes,1,F
Vital_Vibration,WallStreetSilv,12,F
Vital_Vibration,wdunlap,3,F
Vital_Vibration,WearyTraveler_0,3,F
Vital_Vibration,Wendy5489480879,1,F
Vital_Vibration,whynot11177,1,F
Vital_Vibration,wideawake_media,19,F
Vital_Vibration,WillBlackWriter,1,F
Vital_Vibration,WJakeStateFarm,1,F
Vital_Vibration,wlctv_ca,1,F
Vital_Vibration,wolsned,1,F
Vital_Vibration,wrighttd,1,F
Vital_Vibration,WylieGuide,1,F
Vital_Vibration,XavierRoder,1,F
Vital_Vibration,YankeesDieHard4,1,F
Vital_Vibration,ZjsBaby,1,F
WA2757408634893,__TEAM_USA,1,F
WA2757408634893,_aussie17,5,F
WA2757408634893,_wake_up_USA,16,F
WA2757408634893,1Nicdar,1,F
WA2757408634893,3Sandy7_,1,F
WA2757408634893,aaronsibarium,1,F
WA2757408634893,akafacehots,8,F
WA2757408634893,AlexJonesMW3,1,F
WA2757408634893,alx,1,F
WA2757408634893,And12345M,1,F
WA2757408634893,Anpo_Star,1,F
WA2757408634893,atensnut,5,F
WA2757408634893,AzzatAlsaalem,1,F
WA2757408634893,b4freedom1,1,F
WA2757408634893,bambkb,6,F
WA2757408634893,BehizyTweets,1,F
WA2757408634893,bennyjohnson,3,F
WA2757408634893,Bezuhov00,1,F
WA2757408634893,BGatesIsaPyscho,37,F
WA2757408634893,BiggerPic888,1,F
WA2757408634893,BobDog19006,1,F
WA2757408634893,BTCryptoMedium,1,F
WA2757408634893,Bubblebathgirl,23,F
WA2757408634893,capitolreport,1,F
WA2757408634893,CartlandDavid,2,F
WA2757408634893,catturd2,5,F
WA2757408634893,cb_doge,19,F
WA2757408634893,ChinaInFocusNTD,1,F
WA2757408634893,ChuckCallesto,1,F
WA2757408634893,CilComLFC,1,F
WA2757408634893,CMediumErik,1,F
WA2757408634893,countesskkkk,1,F
WA2757408634893,Crater114,1,F
WA2757408634893,crossroads_josh,2,F
WA2757408634893,DavidZhang360,1,F
WA2757408634893,DesireeAmerica4,4,F
WA2757408634893,DiedSuddenly_,3,F
WA2757408634893,DineshDSouza,1,F
WA2757408634893,DonaldTNews,4,F
WA2757408634893,dustinemills24,1,F
WA2757408634893,elon_docs,1,F
WA2757408634893,elonmusk,14,F
WA2757408634893,elonmuskADO,20,F
WA2757408634893,ElonMuskAOC,41,F
WA2757408634893,elonmuskusaaaaa,2,F
WA2757408634893,Entrepreneur,1,F
WA2757408634893,EpochTimes,2,F
WA2757408634893,EpochTV,1,F
WA2757408634893,Esme27r,1,F
WA2757408634893,fightwithmemes,1,F
WA2757408634893,FoxNews,5,F
WA2757408634893,FreyjaTarte,1,F
WA2757408634893,GenFlynn,1,F
WA2757408634893,GigaBasedDad,1,F
WA2757408634893,gopher_marc,1,F
WA2757408634893,GordonGChang,1,F
WA2757408634893,GovMikeHuckabee,1,F
WA2757408634893,GregAbbott_TX,1,F
WA2757408634893,GubbaHomestead,1,F
WA2757408634893,GuntherEagleman,5,F
WA2757408634893,HeavyMetalShip,1,F
WA2757408634893,HicksKiwi,1,F
WA2757408634893,historyinmemes,1,F
WA2757408634893,iluminatibot,85,F
WA2757408634893,Incan_Kid,1,F
WA2757408634893,InterStarMedia,1,F
WA2757408634893,ivan_8848,1,F
WA2757408634893,IvanRaiklin,1,F
WA2757408634893,james_freeman__,1,F
WA2757408634893,JamesMelville,12,F
WA2757408634893,JanJekielek,4,F
WA2757408634893,JDunlap1974,1,F
WA2757408634893,jenbrokow,1,F
WA2757408634893,JesseBWatters,1,F
WA2757408634893,JimFergusonUK,9,F
WA2757408634893,JoeBiden,1,F
WA2757408634893,JoeyMannarinoUS,1,F
WA2757408634893,JohnMappin,1,F
WA2757408634893,Jules31415,3,F
WA2757408634893,kevinolearytv,1,F
WA2757408634893,KevinRobertsTX,1,F
WA2757408634893,kksheld,1,F
WA2757408634893,kylenabecker,2,F
WA2757408634893,lastmilebabe,1,F
WA2757408634893,LauraLoomer,1,F
WA2757408634893,LeadingReport,17,F
WA2757408634893,LegendaryEnergy,1,F
WA2757408634893,LibertyBill_,1,F
WA2757408634893,LiberumOra66362,1,F
WA2757408634893,liz_churchill10,51,F
WA2757408634893,lucaforsure,1,F
WA2757408634893,macflycorp,1,F
WA2757408634893,MarioNawfal,1,F
WA2757408634893,marklevinshow,9,F
WA2757408634893,MattWallace888,2,F
WA2757408634893,meantweeting1,1,F
WA2757408634893,MELANIATRUMP,1,F
WA2757408634893,MichelleMaxwell,1,F
WA2757408634893,MichelleRM68,1,F
WA2757408634893,mikedobridge,1,F
WA2757408634893,MJTruthUltra,6,F
WA2757408634893,MuskUniverseUsa,1,F
WA2757408634893,myhiddenvalue,1,F
WA2757408634893,netanyahu,1,F
WA2757408634893,NEWSMAX,2,F
WA2757408634893,newstart_2024,32,F
WA2757408634893,NFSC88JJ,1,F
WA2757408634893,nicksortor,1,F
WA2757408634893,NTDNews,1,F
WA2757408634893,OliLondonTV,4,F
WA2757408634893,P_McCulloughMD,1,F
WA2757408634893,PapiTrumpo,2,F
WA2757408634893,PatriotPointman,1,F
WA2757408634893,PBDsPodcast,1,F
WA2757408634893,PeterSweden7,18,F
WA2757408634893,Pixie1z,2,F
WA2757408634893,Profipro2204,1,F
WA2757408634893,ProjectTabs,1,F
WA2757408634893,Rapidsloth_,1,F
WA2757408634893,rawsalerts,1,F
WA2757408634893,RealAlexJones,4,F
WA2757408634893,RealCandaceO,1,F
WA2757408634893,RebelCapPro,1,F
WA2757408634893,Red_Pill_US,3,F
WA2757408634893,redpillb0t,11,F
WA2757408634893,riss1130,2,F
WA2757408634893,robbystarbuck,1,F
WA2757408634893,RobertaFresque2,1,F
WA2757408634893,robinmonotti,4,F
WA2757408634893,RParlane,1,F
WA2757408634893,Ryansikorski10,1,F
WA2757408634893,SageListener,2,F
WA2757408634893,sasha_latypova,1,F
WA2757408634893,seanhannity,2,F
WA2757408634893,SebGorka,2,F
WA2757408634893,SenatorTimScott,1,F
WA2757408634893,SenseReceptor,4,F
WA2757408634893,ShadowofEzra,1,F
WA2757408634893,SidneyPowell1,2,F
WA2757408634893,simonateba,8,F
WA2757408634893,SpeakerPelosi,1,F
WA2757408634893,Starlink,1,F
WA2757408634893,TaraBull808,5,F
WA2757408634893,teachertwit2,1,F
WA2757408634893,tedcruz,4,F
WA2757408634893,Tesla,1,F
WA2757408634893,TeslaBoomerMama,1,F
WA2757408634893,teslacarsonly,1,F
WA2757408634893,Teslaconomics,1,F
WA2757408634893,teslaenergy,1,F
WA2757408634893,TeslaSynopsis,3,F
WA2757408634893,thehealthb0t,65,F
WA2757408634893,Thekeksociety,1,F
WA2757408634893,Tokyo_gov,1,F
WA2757408634893,toobaffled,2,F
WA2757408634893,Travis_4_Trump,9,F
WA2757408634893,TRUMP_ARMY_,17,F
WA2757408634893,TrumpDailyPosts,7,F
WA2757408634893,UnboxedMindset,1,F
WA2757408634893,unswerve,1,F
WA2757408634893,usanews0,18,F
WA2757408634893,vaxcasualty,1,F
WA2757408634893,VictorFromDE,1,F
