age,date,rate
40,2022-12-02,113.54
40,2022-12-03,113.70
40,2022-12-04,113.86
40,2022-12-05,114.02
40,2022-12-06,114.17
40,2022-12-07,114.33
40,2022-12-08,114.49
40,2022-12-09,114.64
40,2022-12-10,114.79
40,2022-12-11,114.94
40,2022-12-12,115.09
40,2022-12-13,115.23
40,2022-12-14,115.38
40,2022-12-15,115.52
40,2022-12-16,115.65
40,2022-12-17,115.79
40,2022-12-18,115.92
40,2022-12-19,116.05
40,2022-12-20,116.17
40,2022-12-21,116.29
40,2022-12-22,116.41
40,2022-12-23,116.52
40,2022-12-24,116.63
40,2022-12-25,116.74
40,2022-12-26,116.84
40,2022-12-27,116.94
40,2022-12-28,117.04
40,2022-12-29,117.13
40,2022-12-30,117.22
40,2022-12-31,117.31
45,2020-01-01,218.77
45,2020-01-02,219.02
45,2020-01-03,219.27
45,2020-01-04,219.52
45,2020-01-05,219.76
45,2020-01-06,219.99
45,2020-01-07,220.21
45,2020-01-08,220.42
45,2020-01-09,220.62
45,2020-01-10,220.82
45,2020-01-11,221.00
45,2020-01-12,221.18
45,2020-01-13,221.35
45,2020-01-14,221.51
45,2020-01-15,221.66
45,2020-01-16,221.80
45,2020-01-17,221.93
45,2020-01-18,222.05
45,2020-01-19,222.17
45,2020-01-20,222.28
45,2020-01-21,222.38
45,2020-01-22,222.48
45,2020-01-23,222.56
45,2020-01-24,222.65
45,2020-01-25,222.72
45,2020-01-26,222.80
45,2020-01-27,222.86
45,2020-01-28,222.92
45,2020-01-29,222.98
45,2020-01-30,223.04
45,2020-01-31,223.09
45,2020-02-01,223.13
45,2020-02-02,223.17
45,2020-02-03,223.21
45,2020-02-04,223.25
45,2020-02-05,223.28
45,2020-02-06,223.32
45,2020-02-07,223.35
45,2020-02-08,223.37
45,2020-02-09,223.40
45,2020-02-10,223.42
45,2020-02-11,223.44
45,2020-02-12,223.46
45,2020-02-13,223.48
45,2020-02-14,223.49
45,2020-02-15,223.51
45,2020-02-16,223.52
45,2020-02-17,223.53
45,2020-02-18,223.54
45,2020-02-19,223.55
45,2020-02-20,223.55
45,2020-02-21,223.56
45,2020-02-22,223.56
45,2020-02-23,223.57
45,2020-02-24,223.57
45,2020-02-25,223.57
45,2020-02-26,223.57
45,2020-02-27,223.56
45,2020-02-28,223.56
45,2020-02-29,223.55
45,2020-03-01,223.53
45,2020-03-02,223.53
45,2020-03-03,223.52
45,2020-03-04,223.51
45,2020-03-05,223.49
45,2020-03-06,223.48
45,2020-03-07,223.46
45,2020-03-08,223.45
45,2020-03-09,223.43
45,2020-03-10,223.41
45,2020-03-11,223.38
45,2020-03-12,223.36
45,2020-03-13,223.33
45,2020-03-14,223.30
45,2020-03-15,223.27
45,2020-03-16,223.24
45,2020-03-17,223.21
45,2020-03-18,223.17
45,2020-03-19,223.14
45,2020-03-20,223.10
45,2020-03-21,223.06
45,2020-03-22,223.01
45,2020-03-23,222.97
45,2020-03-24,222.92
45,2020-03-25,222.87
45,2020-03-26,222.83
45,2020-03-27,222.77
45,2020-03-28,222.72
45,2020-03-29,222.67
45,2020-03-30,222.61
45,2020-03-31,222.55
45,2020-04-01,222.49
45,2020-04-02,222.43
45,2020-04-03,222.37
45,2020-04-04,222.31
45,2020-04-05,222.24
45,2020-04-06,222.18
45,2020-04-07,222.11
45,2020-04-08,222.04
45,2020-04-09,221.97
45,2020-04-10,221.90
45,2020-04-11,221.83
45,2020-04-12,221.76
45,2020-04-13,221.69
45,2020-04-14,221.61
45,2020-04-15,221.54
45,2020-04-16,221.46
45,2020-04-17,221.39
45,2020-04-18,221.31
45,2020-04-19,221.24
45,2020-04-20,221.16
45,2020-04-21,221.09
45,2020-04-22,221.01
45,2020-04-23,220.93
45,2020-04-24,220.86
45,2020-04-25,220.78
45,2020-04-26,220.70
45,2020-04-27,220.63
45,2020-04-28,220.55
45,2020-04-29,220.47
45,2020-04-30,220.40
45,2020-05-01,220.32
45,2020-05-02,220.24
45,2020-05-03,220.17
45,2020-05-04,220.09
45,2020-05-05,220.02
45,2020-05-06,219.94
45,2020-05-07,219.87
45,2020-05-08,219.79
45,2020-05-09,219.72
45,2020-05-10,219.64
45,2020-05-11,219.57
45,2020-05-12,219.50
45,2020-05-13,219.43
45,2020-05-14,219.35
45,2020-05-15,219.28
45,2020-05-16,219.21
45,2020-05-17,219.14
45,2020-05-18,219.07
45,2020-05-19,218.99
45,2020-05-20,218.92
45,2020-05-21,218.85
45,2020-05-22,218.78
45,2020-05-23,218.71
45,2020-05-24,218.64
45,2020-05-25,218.57
45,2020-05-26,218.50
45,2020-05-27,218.43
45,2020-05-28,218.36
45,2020-05-29,218.30
45,2020-05-30,218.23
45,2020-05-31,218.16
45,2020-06-01,218.09
45,2020-06-02,218.02
45,2020-06-03,217.95
45,2020-06-04,217.88
45,2020-06-05,217.81
45,2020-06-06,217.75
45,2020-06-07,217.68
45,2020-06-08,217.61
45,2020-06-09,217.54
45,2020-06-10,217.47
45,2020-06-11,217.40
45,2020-06-12,217.33
45,2020-06-13,217.26
45,2020-06-14,217.19
45,2020-06-15,217.12
45,2020-06-16,217.05
45,2020-06-17,216.98
45,2020-06-18,216.90
45,2020-06-19,216.83
45,2020-06-20,216.76
45,2020-06-21,216.68
45,2020-06-22,216.61
45,2020-06-23,216.53
45,2020-06-24,216.45
45,2020-06-25,216.38
45,2020-06-26,216.30
45,2020-06-27,216.22
45,2020-06-28,216.14
45,2020-06-29,216.05
45,2020-06-30,215.97
45,2020-07-01,215.89
45,2020-07-02,215.80
45,2020-07-03,215.71
45,2020-07-04,215.62
45,2020-07-05,215.53
45,2020-07-06,215.44
45,2020-07-07,215.35
45,2020-07-08,215.26
45,2020-07-09,215.16
45,2020-07-10,215.06
45,2020-07-11,214.96
45,2020-07-12,214.86
45,2020-07-13,214.76
45,2020-07-14,214.66
45,2020-07-15,214.55
45,2020-07-16,214.44
45,2020-07-17,214.34
45,2020-07-18,214.22
45,2020-07-19,214.11
45,2020-07-20,214.00
45,2020-07-21,213.88
45,2020-07-22,213.77
45,2020-07-23,213.65
45,2020-07-24,213.53
45,2020-07-25,213.41
45,2020-07-26,213.28
45,2020-07-27,213.16
45,2020-07-28,213.03
45,2020-07-29,212.90
45,2020-07-30,212.77
45,2020-07-31,212.64
45,2020-08-01,212.51
45,2020-08-02,212.38
45,2020-08-03,212.25
45,2020-08-04,212.11
45,2020-08-05,211.97
45,2020-08-06,211.84
45,2020-08-07,211.70
45,2020-08-08,211.56
45,2020-08-09,211.42
45,2020-08-10,211.28
45,2020-08-11,211.14
45,2020-08-12,211.00
45,2020-08-13,210.85
45,2020-08-14,210.71
45,2020-08-15,210.57
45,2020-08-16,210.42
45,2020-08-17,210.28
45,2020-08-18,210.13
45,2020-08-19,209.99
45,2020-08-20,209.84
45,2020-08-21,209.70
45,2020-08-22,209.55
45,2020-08-23,209.41
45,2020-08-24,209.26
45,2020-08-25,209.11
45,2020-08-26,208.97
45,2020-08-27,208.83
45,2020-08-28,208.68
45,2020-08-29,208.54
45,2020-08-30,208.40
45,2020-08-31,208.25
45,2020-09-01,208.11
45,2020-09-02,207.97
45,2020-09-03,207.83
45,2020-09-04,207.69
45,2020-09-05,207.55
45,2020-09-06,207.42
45,2020-09-07,207.28
45,2020-09-08,207.15
45,2020-09-09,207.01
45,2020-09-10,206.88
45,2020-09-11,206.75
45,2020-09-12,206.62
45,2020-09-13,206.50
45,2020-09-14,206.37
45,2020-09-15,206.25
45,2020-09-16,206.13
45,2020-09-17,206.01
45,2020-09-18,205.89
45,2020-09-19,205.78
45,2020-09-20,205.66
45,2020-09-21,205.55
45,2020-09-22,205.45
45,2020-09-23,205.34
45,2020-09-24,205.24
45,2020-09-25,205.14
45,2020-09-26,205.04
45,2020-09-27,204.94
45,2020-09-28,204.85
45,2020-09-29,204.76
45,2020-09-30,204.68
45,2020-10-01,204.59
45,2020-10-02,204.51
45,2020-10-03,204.43
45,2020-10-04,204.36
45,2020-10-05,204.29
45,2020-10-06,204.22
45,2020-10-07,204.15
45,2020-10-08,204.09
45,2020-10-09,204.03
45,2020-10-10,203.98
45,2020-10-11,203.93
45,2020-10-12,203.88
45,2020-10-13,203.83
45,2020-10-14,203.79
45,2020-10-15,203.75
45,2020-10-16,203.72
45,2020-10-17,203.69
45,2020-10-18,203.66
45,2020-10-19,203.63
45,2020-10-20,203.61
45,2020-10-21,203.59
45,2020-10-22,203.58
45,2020-10-23,203.57
45,2020-10-24,203.56
45,2020-10-25,203.56
45,2020-10-26,203.56
45,2020-10-27,203.57
45,2020-10-28,203.57
45,2020-10-29,203.58
45,2020-10-30,203.60
45,2020-10-31,203.62
45,2020-11-01,203.64
45,2020-11-02,203.66
45,2020-11-03,203.69
45,2020-11-04,203.73
45,2020-11-05,203.76
45,2020-11-06,203.80
45,2020-11-07,203.84
45,2020-11-08,203.89
45,2020-11-09,203.94
45,2020-11-10,203.99
45,2020-11-11,204.05
45,2020-11-12,204.11
45,2020-11-13,204.17
45,2020-11-14,204.24
45,2020-11-15,204.31
45,2020-11-16,204.38
45,2020-11-17,204.46
45,2020-11-18,204.54
45,2020-11-19,204.62
45,2020-11-20,204.71
45,2020-11-21,204.80
45,2020-11-22,204.89
45,2020-11-23,204.99
45,2020-11-24,205.09
45,2020-11-25,205.19
45,2020-11-26,205.30
45,2020-11-27,205.41
45,2020-11-28,205.52
45,2020-11-29,205.64
45,2020-11-30,205.76
45,2020-12-01,205.89
45,2020-12-02,206.02
45,2020-12-03,206.15
45,2020-12-04,206.29
45,2020-12-05,206.43
45,2020-12-06,206.58
45,2020-12-07,206.73
45,2020-12-08,206.89
45,2020-12-09,207.05
45,2020-12-10,207.22
45,2020-12-11,207.39
45,2020-12-12,207.56
45,2020-12-13,207.75
45,2020-12-14,207.94
45,2020-12-15,208.13
45,2020-12-16,208.33
45,2020-12-17,208.53
45,2020-12-18,208.75
45,2020-12-19,208.96
45,2020-12-20,209.19
45,2020-12-21,209.42
45,2020-12-22,209.65
45,2020-12-23,209.89
45,2020-12-24,210.13
45,2020-12-25,210.38
45,2020-12-26,210.64
45,2020-12-27,210.89
45,2020-12-28,211.15
45,2020-12-29,211.41
45,2020-12-30,211.67
45,2020-12-31,211.93
45,2021-01-01,212.19
45,2021-01-02,212.44
45,2021-01-03,212.69
45,2021-01-04,212.94
45,2021-01-05,213.18
45,2021-01-06,213.41
45,2021-01-07,213.63
45,2021-01-08,213.84
45,2021-01-09,214.04
45,2021-01-10,214.24
45,2021-01-11,214.42
45,2021-01-12,214.60
45,2021-01-13,214.77
45,2021-01-14,214.93
45,2021-01-15,215.08
45,2021-01-16,215.22
45,2021-01-17,215.35
45,2021-01-18,215.47
45,2021-01-19,215.59
45,2021-01-20,215.70
45,2021-01-21,215.80
45,2021-01-22,215.90
45,2021-01-23,215.98
45,2021-01-24,216.07
45,2021-01-25,216.14
45,2021-01-26,216.22
45,2021-01-27,216.28
45,2021-01-28,216.34
45,2021-01-29,216.40
45,2021-01-30,216.46
45,2021-01-31,216.51
45,2021-02-01,216.55
45,2021-02-02,216.59
45,2021-02-03,216.63
45,2021-02-04,216.67
45,2021-02-05,216.70
45,2021-02-06,216.74
45,2021-02-07,216.77
45,2021-02-08,216.79
45,2021-02-09,216.82
45,2021-02-10,216.84
45,2021-02-11,216.86
45,2021-02-12,216.88
45,2021-02-13,216.90
45,2021-02-14,216.91
45,2021-02-15,216.93
45,2021-02-16,216.94
45,2021-02-17,216.95
45,2021-02-18,216.96
45,2021-02-19,216.97
45,2021-02-20,216.97
45,2021-02-21,216.98
45,2021-02-22,216.98
45,2021-02-23,216.99
45,2021-02-24,216.99
45,2021-02-25,216.99
45,2021-02-26,216.99
45,2021-02-27,216.98
45,2021-02-28,216.98
45,2021-03-01,216.97
45,2021-03-02,216.96
45,2021-03-03,216.95
45,2021-03-04,216.94
45,2021-03-05,216.93
45,2021-03-06,216.92
45,2021-03-07,216.90
45,2021-03-08,216.88
45,2021-03-09,216.86
45,2021-03-10,216.84
45,2021-03-11,216.82
45,2021-03-12,216.80
45,2021-03-13,216.77
45,2021-03-14,216.74
45,2021-03-15,216.71
45,2021-03-16,216.68
45,2021-03-17,216.65
45,2021-03-18,216.61
45,2021-03-19,216.57
45,2021-03-20,216.53
45,2021-03-21,216.49
45,2021-03-22,216.45
45,2021-03-23,216.41
45,2021-03-24,216.36
45,2021-03-25,216.31
45,2021-03-26,216.26
45,2021-03-27,216.21
45,2021-03-28,216.16
45,2021-03-29,216.10
45,2021-03-30,216.05
45,2021-03-31,215.99
45,2021-04-01,215.93
45,2021-04-02,215.87
45,2021-04-03,215.81
45,2021-04-04,215.74
45,2021-04-05,215.68
45,2021-04-06,215.61
45,2021-04-07,215.55
45,2021-04-08,215.48
45,2021-04-09,215.41
45,2021-04-10,215.34
45,2021-04-11,215.27
45,2021-04-12,215.20
45,2021-04-13,215.12
45,2021-04-14,215.05
45,2021-04-15,214.98
45,2021-04-16,214.90
45,2021-04-17,214.83
45,2021-04-18,214.75
45,2021-04-19,214.68
45,2021-04-20,214.60
45,2021-04-21,214.52
45,2021-04-22,214.45
45,2021-04-23,214.37
45,2021-04-24,214.29
45,2021-04-25,214.22
45,2021-04-26,214.14
45,2021-04-27,214.06
45,2021-04-28,213.99
45,2021-04-29,213.91
45,2021-04-30,213.83
45,2021-05-01,213.76
45,2021-05-02,213.68
45,2021-05-03,213.61
45,2021-05-04,213.53
45,2021-05-05,213.45
45,2021-05-06,213.38
45,2021-05-07,213.31
45,2021-05-08,213.23
45,2021-05-09,213.16
45,2021-05-10,213.08
45,2021-05-11,213.01
45,2021-05-12,212.94
45,2021-05-13,212.86
45,2021-05-14,212.79
45,2021-05-15,212.72
45,2021-05-16,212.65
45,2021-05-17,212.57
45,2021-05-18,212.50
45,2021-05-19,212.43
45,2021-05-20,212.36
45,2021-05-21,212.29
45,2021-05-22,212.22
45,2021-05-23,212.15
45,2021-05-24,212.08
45,2021-05-25,212.01
45,2021-05-26,211.94
45,2021-05-27,211.87
45,2021-05-28,211.80
45,2021-05-29,211.73
45,2021-05-30,211.66
45,2021-05-31,211.60
45,2021-06-01,211.53
45,2021-06-02,211.46
45,2021-06-03,211.39
45,2021-06-04,211.32
45,2021-06-05,211.25
45,2021-06-06,211.18
45,2021-06-07,211.11
45,2021-06-08,211.05
45,2021-06-09,210.98
45,2021-06-10,210.91
45,2021-06-11,210.84
45,2021-06-12,210.77
45,2021-06-13,210.70
45,2021-06-14,210.63
45,2021-06-15,210.56
45,2021-06-16,210.49
45,2021-06-17,210.41
45,2021-06-18,210.34
45,2021-06-19,210.27
45,2021-06-20,210.19
45,2021-06-21,210.12
45,2021-06-22,210.04
45,2021-06-23,209.97
45,2021-06-24,209.89
45,2021-06-25,209.81
45,2021-06-26,209.73
45,2021-06-27,209.65
45,2021-06-28,209.57
45,2021-06-29,209.49
45,2021-06-30,209.41
45,2021-07-01,209.32
45,2021-07-02,209.24
45,2021-07-03,209.15
45,2021-07-04,209.06
45,2021-07-05,208.97
45,2021-07-06,208.88
45,2021-07-07,208.79
45,2021-07-08,208.69
45,2021-07-09,208.60
45,2021-07-10,208.50
45,2021-07-11,208.40
45,2021-07-12,208.30
45,2021-07-13,208.20
45,2021-07-14,208.09
45,2021-07-15,207.99
45,2021-07-16,207.88
45,2021-07-17,207.77
45,2021-07-18,207.66
45,2021-07-19,207.55
45,2021-07-20,207.44
45,2021-07-21,207.32
45,2021-07-22,207.20
45,2021-07-23,207.09
45,2021-07-24,206.96
45,2021-07-25,206.84
45,2021-07-26,206.72
45,2021-07-27,206.59
45,2021-07-28,206.47
45,2021-07-29,206.34
45,2021-07-30,206.21
45,2021-07-31,206.08
45,2021-08-01,205.95
45,2021-08-02,205.82
45,2021-08-03,205.68
45,2021-08-04,205.55
45,2021-08-05,205.41
45,2021-08-06,205.27
45,2021-08-07,205.14
45,2021-08-08,205.00
45,2021-08-09,204.86
45,2021-08-10,204.72
45,2021-08-11,204.58
45,2021-08-12,204.43
45,2021-08-13,204.29
45,2021-08-14,204.15
45,2021-08-15,204.00
45,2021-08-16,203.86
45,2021-08-17,203.71
45,2021-08-18,203.57
45,2021-08-19,203.42
45,2021-08-20,203.28
45,2021-08-21,203.13
45,2021-08-22,202.99
45,2021-08-23,202.84
45,2021-08-24,202.70
45,2021-08-25,202.55
45,2021-08-26,202.41
45,2021-08-27,202.26
45,2021-08-28,202.12
45,2021-08-29,201.98
45,2021-08-30,201.83
45,2021-08-31,201.69
45,2021-09-01,201.55
45,2021-09-02,201.41
45,2021-09-03,201.27
45,2021-09-04,201.13
45,2021-09-05,200.99
45,2021-09-06,200.85
45,2021-09-07,200.72
45,2021-09-08,200.58
45,2021-09-09,200.45
45,2021-09-10,200.32
45,2021-09-11,200.19
45,2021-09-12,200.06
45,2021-09-13,199.94
45,2021-09-14,199.81
45,2021-09-15,199.69
45,2021-09-16,199.57
45,2021-09-17,199.45
45,2021-09-18,199.33
45,2021-09-19,199.21
45,2021-09-20,199.10
45,2021-09-21,198.99
45,2021-09-22,198.88
45,2021-09-23,198.78
45,2021-09-24,198.68
45,2021-09-25,198.57
45,2021-09-26,198.48
45,2021-09-27,198.38
45,2021-09-28,198.29
45,2021-09-29,198.20
45,2021-09-30,198.11
45,2021-10-01,198.03
45,2021-10-02,197.95
45,2021-10-03,197.87
45,2021-10-04,197.80
45,2021-10-05,197.72
45,2021-10-06,197.66
45,2021-10-07,197.59
45,2021-10-08,197.53
45,2021-10-09,197.47
45,2021-10-10,197.42
45,2021-10-11,197.36
45,2021-10-12,197.31
45,2021-10-13,197.27
45,2021-10-14,197.23
45,2021-10-15,197.19
45,2021-10-16,197.15
45,2021-10-17,197.12
45,2021-10-18,197.09
45,2021-10-19,197.07
45,2021-10-20,197.05
45,2021-10-21,197.03
45,2021-10-22,197.02
45,2021-10-23,197.01
45,2021-10-24,197.00
45,2021-10-25,197.00
45,2021-10-26,197.00
45,2021-10-27,197.00
45,2021-10-28,197.01
45,2021-10-29,197.02
45,2021-10-30,197.04
45,2021-10-31,197.06
45,2021-11-01,197.08
45,2021-11-02,197.10
45,2021-11-03,197.13
45,2021-11-04,197.16
45,2021-11-05,197.20
45,2021-11-06,197.24
45,2021-11-07,197.28
45,2021-11-08,197.33
45,2021-11-09,197.38
45,2021-11-10,197.43
45,2021-11-11,197.49
45,2021-11-12,197.55
45,2021-11-13,197.61
45,2021-11-14,197.68
45,2021-11-15,197.75
45,2021-11-16,197.82
45,2021-11-17,197.90
45,2021-11-18,197.98
45,2021-11-19,198.06
45,2021-11-20,198.14
45,2021-11-21,198.23
45,2021-11-22,198.33
45,2021-11-23,198.42
45,2021-11-24,198.52
45,2021-11-25,198.63
45,2021-11-26,198.73
45,2021-11-27,198.85
45,2021-11-28,198.96
45,2021-11-29,199.08
45,2021-11-30,199.20
45,2021-12-01,199.33
45,2021-12-02,199.45
45,2021-12-03,199.59
45,2021-12-04,199.73
45,2021-12-05,199.87
45,2021-12-06,200.02
45,2021-12-07,200.17
45,2021-12-08,200.32
45,2021-12-09,200.49
45,2021-12-10,200.65
45,2021-12-11,200.82
45,2021-12-12,201.00
45,2021-12-13,201.18
45,2021-12-14,201.37
45,2021-12-15,201.57
45,2021-12-16,201.77
45,2021-12-17,201.97
45,2021-12-18,202.18
45,2021-12-19,202.40
45,2021-12-20,202.63
45,2021-12-21,202.85
45,2021-12-22,203.09
45,2021-12-23,203.33
45,2021-12-24,203.57
45,2021-12-25,203.82
45,2021-12-26,204.07
45,2021-12-27,204.33
45,2021-12-28,204.59
45,2021-12-29,204.85
45,2021-12-30,205.11
45,2021-12-31,205.37
45,2022-01-01,205.63
45,2022-01-02,205.88
45,2022-01-03,206.13
45,2022-01-04,206.38
45,2022-01-05,206.61
45,2022-01-06,206.84
45,2022-01-07,207.06
45,2022-01-08,207.28
45,2022-01-09,207.48
45,2022-01-10,207.68
45,2022-01-11,207.86
45,2022-01-12,208.04
45,2022-01-13,208.21
45,2022-01-14,208.36
45,2022-01-15,208.51
45,2022-01-16,208.65
45,2022-01-17,208.79
45,2022-01-18,208.91
45,2022-01-19,209.03
45,2022-01-20,209.14
45,2022-01-21,209.24
45,2022-01-22,209.33
45,2022-01-23,209.42
45,2022-01-24,209.50
45,2022-01-25,209.58
45,2022-01-26,209.65
45,2022-01-27,209.72
45,2022-01-28,209.78
45,2022-01-29,209.84
45,2022-01-30,209.89
45,2022-01-31,209.94
45,2022-02-01,209.99
45,2022-02-02,210.03
45,2022-02-03,210.07
45,2022-02-04,210.11
45,2022-02-05,210.14
45,2022-02-06,210.17
45,2022-02-07,210.20
45,2022-02-08,210.23
45,2022-02-09,210.25
45,2022-02-10,210.28
45,2022-02-11,210.30
45,2022-02-12,210.32
45,2022-02-13,210.33
45,2022-02-14,210.35
45,2022-02-15,210.36
45,2022-02-16,210.38
45,2022-02-17,210.39
45,2022-02-18,210.40
45,2022-02-19,210.41
45,2022-02-20,210.41
45,2022-02-21,210.42
45,2022-02-22,210.42
45,2022-02-23,210.42
45,2022-02-24,210.42
45,2022-02-25,210.42
45,2022-02-26,210.42
45,2022-02-27,210.42
45,2022-02-28,210.41
45,2022-03-01,210.41
45,2022-03-02,210.40
45,2022-03-03,210.39
45,2022-03-04,210.38
45,2022-03-05,210.37
45,2022-03-06,210.35
45,2022-03-07,210.34
45,2022-03-08,210.32
45,2022-03-09,210.30
45,2022-03-10,210.28
45,2022-03-11,210.26
45,2022-03-12,210.23
45,2022-03-13,210.21
45,2022-03-14,210.18
45,2022-03-15,210.15
45,2022-03-16,210.12
45,2022-03-17,210.08
45,2022-03-18,210.05
45,2022-03-19,210.01
45,2022-03-20,209.97
45,2022-03-21,209.93
45,2022-03-22,209.89
45,2022-03-23,209.84
45,2022-03-24,209.80
45,2022-03-25,209.75
45,2022-03-26,209.70
45,2022-03-27,209.65
45,2022-03-28,209.60
45,2022-03-29,209.54
45,2022-03-30,209.49
45,2022-03-31,209.43
45,2022-04-01,209.37
45,2022-04-02,209.31
45,2022-04-03,209.25
45,2022-04-04,209.18
45,2022-04-05,209.12
45,2022-04-06,209.05
45,2022-04-07,208.98
45,2022-04-08,208.92
45,2022-04-09,208.85
45,2022-04-10,208.78
45,2022-04-11,208.71
45,2022-04-12,208.63
45,2022-04-13,208.56
45,2022-04-14,208.49
45,2022-04-15,208.41
45,2022-04-16,208.34
45,2022-04-17,208.27
45,2022-04-18,208.19
45,2022-04-19,208.11
45,2022-04-20,208.04
45,2022-04-21,207.96
45,2022-04-22,207.89
45,2022-04-23,207.81
45,2022-04-24,207.73
45,2022-04-25,207.65
45,2022-04-26,207.58
45,2022-04-27,207.50
45,2022-04-28,207.42
45,2022-04-29,207.35
45,2022-04-30,207.27
45,2022-05-01,207.20
45,2022-05-02,207.12
45,2022-05-03,207.04
45,2022-05-04,206.97
45,2022-05-05,206.89
45,2022-05-06,206.82
45,2022-05-07,206.74
45,2022-05-08,206.67
45,2022-05-09,206.59
45,2022-05-10,206.52
45,2022-05-11,206.45
45,2022-05-12,206.37
45,2022-05-13,206.30
45,2022-05-14,206.23
45,2022-05-15,206.16
45,2022-05-16,206.08
45,2022-05-17,206.01
45,2022-05-18,205.94
45,2022-05-19,205.87
45,2022-05-20,205.80
45,2022-05-21,205.73
45,2022-05-22,205.66
45,2022-05-23,205.59
45,2022-05-24,205.52
45,2022-05-25,205.45
45,2022-05-26,205.38
45,2022-05-27,205.31
45,2022-05-28,205.24
45,2022-05-29,205.17
45,2022-05-30,205.10
45,2022-05-31,205.03
45,2022-06-01,204.96
45,2022-06-02,204.90
45,2022-06-03,204.83
45,2022-06-04,204.76
45,2022-06-05,204.69
45,2022-06-06,204.62
45,2022-06-07,204.55
45,2022-06-08,204.48
45,2022-06-09,204.41
45,2022-06-10,204.35
45,2022-06-11,204.28
45,2022-06-12,204.21
45,2022-06-13,204.14
45,2022-06-14,204.06
45,2022-06-15,203.99
45,2022-06-16,203.92
45,2022-06-17,203.85
45,2022-06-18,203.78
45,2022-06-19,203.71
45,2022-06-20,203.63
45,2022-06-21,203.56
45,2022-06-22,203.48
45,2022-06-23,203.41
45,2022-06-24,203.33
45,2022-06-25,203.25
45,2022-06-26,203.17
45,2022-06-27,203.09
45,2022-06-28,203.01
45,2022-06-29,202.93
45,2022-06-30,202.85
45,2022-07-01,202.76
45,2022-07-02,202.68
45,2022-07-03,202.59
45,2022-07-04,202.50
45,2022-07-05,202.41
45,2022-07-06,202.32
45,2022-07-07,202.23
45,2022-07-08,202.13
45,2022-07-09,202.04
45,2022-07-10,201.94
45,2022-07-11,201.84
45,2022-07-12,201.74
45,2022-07-13,201.64
45,2022-07-14,201.53
45,2022-07-15,201.43
45,2022-07-16,201.32
45,2022-07-17,201.21
45,2022-07-18,201.10
45,2022-07-19,200.99
45,2022-07-20,200.87
45,2022-07-21,200.76
45,2022-07-22,200.64
45,2022-07-23,200.52
45,2022-07-24,200.40
45,2022-07-25,200.28
45,2022-07-26,200.16
45,2022-07-27,200.03
45,2022-07-28,199.91
45,2022-07-29,199.78
45,2022-07-30,199.65
45,2022-07-31,199.52
45,2022-08-01,199.39
45,2022-08-02,199.25
45,2022-08-03,199.12
45,2022-08-04,198.99
45,2022-08-05,198.85
45,2022-08-06,198.71
45,2022-08-07,198.57
45,2022-08-08,198.43
45,2022-08-09,198.30
45,2022-08-10,198.15
45,2022-08-11,198.01
45,2022-08-12,197.87
45,2022-08-13,197.73
45,2022-08-14,197.58
45,2022-08-15,197.44
45,2022-08-16,197.30
45,2022-08-17,197.15
45,2022-08-18,197.01
45,2022-08-19,196.86
45,2022-08-20,196.72
45,2022-08-21,196.57
45,2022-08-22,196.43
45,2022-08-23,196.28
45,2022-08-24,196.14
45,2022-08-25,195.99
45,2022-08-26,195.85
45,2022-08-27,195.70
45,2022-08-28,195.56
45,2022-08-29,195.41
45,2022-08-30,195.27
45,2022-08-31,195.13
45,2022-09-01,194.99
45,2022-09-02,194.85
45,2022-09-03,194.71
45,2022-09-04,194.57
45,2022-09-05,194.43
45,2022-09-06,194.29
45,2022-09-07,194.16
45,2022-09-08,194.02
45,2022-09-09,193.89
45,2022-09-10,193.76
45,2022-09-11,193.63
45,2022-09-12,193.50
45,2022-09-13,193.37
45,2022-09-14,193.25
45,2022-09-15,193.12
45,2022-09-16,193.00
45,2022-09-17,192.88
45,2022-09-18,192.77
45,2022-09-19,192.65
45,2022-09-20,192.54
45,2022-09-21,192.43
45,2022-09-22,192.32
45,2022-09-23,192.22
45,2022-09-24,192.11
45,2022-09-25,192.01
45,2022-09-26,191.91
45,2022-09-27,191.82
45,2022-09-28,191.73
45,2022-09-29,191.64
45,2022-09-30,191.55
45,2022-10-01,191.47
45,2022-10-02,191.39
45,2022-10-03,191.31
45,2022-10-04,191.23
45,2022-10-05,191.16
45,2022-10-06,191.09
45,2022-10-07,191.03
45,2022-10-08,190.97
45,2022-10-09,190.91
45,2022-10-10,190.85
45,2022-10-11,190.80
45,2022-10-12,190.75
45,2022-10-13,190.71
45,2022-10-14,190.66
45,2022-10-15,190.63
45,2022-10-16,190.59
45,2022-10-17,190.56
45,2022-10-18,190.53
45,2022-10-19,190.51
45,2022-10-20,190.49
45,2022-10-21,190.47
45,2022-10-22,190.46
45,2022-10-23,190.45
45,2022-10-24,190.44
45,2022-10-25,190.44
45,2022-10-26,190.44
45,2022-10-27,190.44
45,2022-10-28,190.45
45,2022-10-29,190.46
45,2022-10-30,190.47
45,2022-10-31,190.49
45,2022-11-01,190.51
45,2022-11-02,190.54
45,2022-11-03,190.57
45,2022-11-04,190.60
45,2022-11-05,190.64
45,2022-11-06,190.68
45,2022-11-07,190.72
45,2022-11-08,190.77
45,2022-11-09,190.82
45,2022-11-10,190.87
45,2022-11-11,190.92
