type,year,month,state,dead
drug,2021,04,Ohio,253
drug,2021,04,Oklahoma,30
drug,2021,04,Oregon,50
drug,2021,04,Pennsylvania,192
drug,2021,04,Rhode Island,18
drug,2021,04,South Carolina,110
drug,2021,04,Tennessee,182
drug,2021,04,Texas,203
drug,2021,04,Utah,30
drug,2021,04,Vermont,11
drug,2021,04,Virginia,109
drug,2021,04,Washington,76
drug,2021,04,West Virginia,88
drug,2021,04,Wisconsin,82
drug,2021,05,Alabama,71
drug,2021,05,Alaska,19
drug,2021,05,Arizona,137
drug,2021,05,Arkansas,33
drug,2021,05,California,379
drug,2021,05,Colorado,83
drug,2021,05,Connecticut,57
drug,2021,05,Delaware,19
drug,2021,05,District of Columbia,14
drug,2021,05,Florida,345
drug,2021,05,Georgia,121
drug,2021,05,Idaho,13
drug,2021,05,Illinois,124
drug,2021,05,Indiana,124
drug,2021,05,Iowa,20
drug,2021,05,Kansas,25
drug,2021,05,Kentucky,115
drug,2021,05,Louisiana,107
drug,2021,05,Maine,22
drug,2021,05,Maryland,111
drug,2021,05,Massachusetts,104
drug,2021,05,Michigan,144
drug,2021,05,Minnesota,53
drug,2021,05,Mississippi,34
drug,2021,05,Missouri,104
drug,2021,05,Montana,19
drug,2021,05,Nebraska,10
drug,2021,05,Nevada,31
drug,2021,05,New Hampshire,23
drug,2021,05,New Jersey,90
drug,2021,05,New Mexico,57
drug,2021,05,New York,204
drug,2021,05,North Carolina,190
drug,2021,05,Ohio,249
drug,2021,05,Oklahoma,32
drug,2021,05,Oregon,42
drug,2021,05,Pennsylvania,260
drug,2021,05,Rhode Island,22
drug,2021,05,South Carolina,77
drug,2021,05,Tennessee,163
drug,2021,05,Texas,201
drug,2021,05,Utah,23
drug,2021,05,Virginia,113
drug,2021,05,Washington,59
drug,2021,05,West Virginia,67
drug,2021,05,Wisconsin,98
drug,2021,06,Alabama,70
drug,2021,06,Alaska,10
drug,2021,06,Arizona,121
drug,2021,06,Arkansas,25
drug,2021,06,California,399
drug,2021,06,Colorado,78
drug,2021,06,Connecticut,47
drug,2021,06,Delaware,21
drug,2021,06,Florida,375
drug,2021,06,Georgia,107
drug,2021,06,Idaho,13
drug,2021,06,Illinois,135
drug,2021,06,Indiana,102
drug,2021,06,Iowa,14
drug,2021,06,Kansas,31
drug,2021,06,Kentucky,114
drug,2021,06,Louisiana,101
drug,2021,06,Maine,27
drug,2021,06,Maryland,102
drug,2021,06,Massachusetts,97
drug,2021,06,Michigan,128
drug,2021,06,Minnesota,43
drug,2021,06,Mississippi,31
drug,2021,06,Missouri,90
drug,2021,06,Nevada,42
drug,2021,06,New Hampshire,18
drug,2021,06,New Jersey,126
drug,2021,06,New Mexico,42
drug,2021,06,New York,218
drug,2021,06,North Carolina,179
drug,2021,06,Ohio,200
drug,2021,06,Oklahoma,28
drug,2021,06,Oregon,44
drug,2021,06,Pennsylvania,221
drug,2021,06,Rhode Island,10
drug,2021,06,South Carolina,89
drug,2021,06,Tennessee,174
drug,2021,06,Texas,195
drug,2021,06,Utah,24
drug,2021,06,Virginia,94
drug,2021,06,Washington,71
drug,2021,06,West Virginia,56
drug,2021,06,Wisconsin,88
drug,2021,07,Alabama,59
drug,2021,07,Arizona,134
drug,2021,07,Arkansas,28
drug,2021,07,California,425
drug,2021,07,Colorado,88
drug,2021,07,Connecticut,60
drug,2021,07,Delaware,22
drug,2021,07,District of Columbia,12
drug,2021,07,Florida,326
drug,2021,07,Georgia,93
drug,2021,07,Idaho,14
drug,2021,07,Illinois,164
drug,2021,07,Indiana,110
drug,2021,07,Iowa,23
drug,2021,07,Kansas,28
drug,2021,07,Kentucky,99
drug,2021,07,Louisiana,129
drug,2021,07,Maine,19
drug,2021,07,Maryland,114
drug,2021,07,Massachusetts,111
drug,2021,07,Michigan,125
drug,2021,07,Minnesota,56
drug,2021,07,Mississippi,37
drug,2021,07,Missouri,96
drug,2021,07,Montana,10
drug,2021,07,Nevada,45
drug,2021,07,New Hampshire,22
drug,2021,07,New Jersey,116
drug,2021,07,New Mexico,53
drug,2021,07,New York,219
drug,2021,07,North Carolina,196
drug,2021,07,Ohio,252
drug,2021,07,Oklahoma,34
drug,2021,07,Oregon,42
drug,2021,07,Pennsylvania,249
drug,2021,07,Rhode Island,21
drug,2021,07,South Carolina,85
drug,2021,07,Tennessee,163
drug,2021,07,Texas,200
drug,2021,07,Utah,35
drug,2021,07,Vermont,14
drug,2021,07,Virginia,108
drug,2021,07,Washington,82
drug,2021,07,West Virginia,57
drug,2021,07,Wisconsin,73
drug,2021,08,Alabama,65
drug,2021,08,Alaska,12
drug,2021,08,Arizona,136
drug,2021,08,Arkansas,32
drug,2021,08,California,427
drug,2021,08,Colorado,105
drug,2021,08,Connecticut,53
drug,2021,08,Delaware,17
drug,2021,08,Florida,330
drug,2021,08,Georgia,113
drug,2021,08,Idaho,11
drug,2021,08,Illinois,123
drug,2021,08,Indiana,136
drug,2021,08,Iowa,20
drug,2021,08,Kansas,37
drug,2021,08,Kentucky,98
drug,2021,08,Louisiana,117
drug,2021,08,Maine,23
drug,2021,08,Maryland,82
drug,2021,08,Massachusetts,120
drug,2021,08,Michigan,128
drug,2021,08,Minnesota,61
drug,2021,08,Mississippi,36
drug,2021,08,Missouri,96
drug,2021,08,Nebraska,13
drug,2021,08,Nevada,31
drug,2021,08,New Hampshire,23
drug,2021,08,New Jersey,109
drug,2021,08,New Mexico,47
drug,2021,08,New York,243
drug,2021,08,North Carolina,177
drug,2021,08,Ohio,242
drug,2021,08,Oklahoma,35
drug,2021,08,Oregon,40
drug,2021,08,Pennsylvania,224
drug,2021,08,Rhode Island,27
drug,2021,08,South Carolina,88
drug,2021,08,Tennessee,165
drug,2021,08,Texas,204
drug,2021,08,Utah,32
drug,2021,08,Virginia,116
drug,2021,08,Washington,88
drug,2021,08,West Virginia,81
drug,2021,08,Wisconsin,76
drug,2021,09,Alabama,64
drug,2021,09,Alaska,11
drug,2021,09,Arizona,97
drug,2021,09,Arkansas,26
drug,2021,09,California,393
drug,2021,09,Colorado,84
drug,2021,09,Connecticut,58
drug,2021,09,Delaware,10
drug,2021,09,District of Columbia,10
drug,2021,09,Florida,309
drug,2021,09,Georgia,125
drug,2021,09,Idaho,20
drug,2021,09,Illinois,104
drug,2021,09,Indiana,136
drug,2021,09,Iowa,15
drug,2021,09,Kansas,23
drug,2021,09,Kentucky,110
drug,2021,09,Louisiana,120
drug,2021,09,Maine,24
drug,2021,09,Maryland,94
drug,2021,09,Massachusetts,102
drug,2021,09,Michigan,125
drug,2021,09,Minnesota,50
drug,2021,09,Mississippi,33
drug,2021,09,Missouri,74
drug,2021,09,Nevada,24
drug,2021,09,New Hampshire,23
drug,2021,09,New Jersey,101
drug,2021,09,New Mexico,38
drug,2021,09,New York,204
drug,2021,09,North Carolina,157
drug,2021,09,North Dakota,10
drug,2021,09,Ohio,237
drug,2021,09,Oklahoma,40
drug,2021,09,Oregon,49
drug,2021,09,Pennsylvania,239
drug,2021,09,Rhode Island,22
drug,2021,09,South Carolina,97
drug,2021,09,Tennessee,182
drug,2021,09,Texas,183
drug,2021,09,Utah,26
drug,2021,09,Vermont,14
drug,2021,09,Virginia,119
drug,2021,09,Washington,90
drug,2021,09,West Virginia,52
drug,2021,09,Wisconsin,79
drug,2021,10,Alabama,62
drug,2021,10,Alaska,17
drug,2021,10,Arizona,103
drug,2021,10,Arkansas,23
drug,2021,10,California,384
drug,2021,10,Colorado,75
drug,2021,10,Connecticut,48
drug,2021,10,Delaware,22
drug,2021,10,Florida,342
drug,2021,10,Georgia,111
drug,2021,10,Idaho,12
drug,2021,10,Illinois,130
drug,2021,10,Indiana,117
drug,2021,10,Iowa,14
drug,2021,10,Kansas,21
drug,2021,10,Kentucky,91
drug,2021,10,Louisiana,90
drug,2021,10,Maine,29
drug,2021,10,Maryland,94
drug,2021,10,Massachusetts,106
drug,2021,10,Michigan,101
drug,2021,10,Minnesota,56
drug,2021,10,Mississippi,33
drug,2021,10,Missouri,97
drug,2021,10,Nevada,22
drug,2021,10,New Hampshire,20
drug,2021,10,New Jersey,127
drug,2021,10,New Mexico,40
drug,2021,10,New York,235
drug,2021,10,North Carolina,183
drug,2021,10,Ohio,222
drug,2021,10,Oklahoma,40
drug,2021,10,Oregon,53
drug,2021,10,Pennsylvania,215
drug,2021,10,Rhode Island,23
drug,2021,10,South Carolina,83
drug,2021,10,Tennessee,182
drug,2021,10,Texas,167
drug,2021,10,Utah,36
drug,2021,10,Vermont,12
drug,2021,10,Virginia,106
drug,2021,10,Washington,91
drug,2021,10,West Virginia,56
drug,2021,10,Wisconsin,78
drug,2021,11,Alabama,50
drug,2021,11,Alaska,12
drug,2021,11,Arizona,83
drug,2021,11,Arkansas,34
drug,2021,11,California,361
drug,2021,11,Colorado,62
drug,2021,11,Connecticut,59
drug,2021,11,Delaware,19
drug,2021,11,Florida,325
drug,2021,11,Georgia,95
drug,2021,11,Idaho,20
drug,2021,11,Illinois,149
drug,2021,11,Indiana,125
drug,2021,11,Iowa,18
drug,2021,11,Kansas,30
drug,2021,11,Kentucky,92
drug,2021,11,Louisiana,113
drug,2021,11,Maine,30
drug,2021,11,Maryland,81
drug,2021,11,Massachusetts,89
drug,2021,11,Michigan,110
drug,2021,11,Minnesota,60
drug,2021,11,Mississippi,25
drug,2021,11,Missouri,99
drug,2021,11,Nevada,34
drug,2021,11,New Hampshire,15
drug,2021,11,New Jersey,94
drug,2021,11,New Mexico,41
drug,2021,11,New York,190
drug,2021,11,North Carolina,161
drug,2021,11,Ohio,226
drug,2021,11,Oklahoma,41
drug,2021,11,Oregon,32
drug,2021,11,Pennsylvania,200
drug,2021,11,Rhode Island,18
drug,2021,11,South Carolina,90
drug,2021,11,Tennessee,158
drug,2021,11,Texas,183
drug,2021,11,Utah,27
drug,2021,11,Vermont,13
drug,2021,11,Virginia,100
drug,2021,11,Washington,81
drug,2021,11,West Virginia,64
drug,2021,11,Wisconsin,65
drug,2021,12,Alabama,66
drug,2021,12,Arizona,115
drug,2021,12,Arkansas,31
drug,2021,12,California,363
drug,2021,12,Colorado,62
drug,2021,12,Connecticut,43
drug,2021,12,Delaware,20
drug,2021,12,Florida,315
drug,2021,12,Georgia,128
drug,2021,12,Idaho,15
drug,2021,12,Illinois,135
drug,2021,12,Indiana,125
drug,2021,12,Iowa,21
drug,2021,12,Kansas,25
drug,2021,12,Kentucky,96
drug,2021,12,Louisiana,99
drug,2021,12,Maine,26
drug,2021,12,Maryland,91
drug,2021,12,Massachusetts,94
drug,2021,12,Michigan,108
drug,2021,12,Minnesota,56
drug,2021,12,Mississippi,26
drug,2021,12,Missouri,81
drug,2021,12,Montana,11
drug,2021,12,Nevada,31
drug,2021,12,New Hampshire,23
drug,2021,12,New Jersey,96
drug,2021,12,New Mexico,42
drug,2021,12,New York,220
drug,2021,12,North Carolina,204
drug,2021,12,North Dakota,10
drug,2021,12,Ohio,213
drug,2021,12,Oklahoma,41
drug,2021,12,Oregon,43
drug,2021,12,Pennsylvania,200
drug,2021,12,Rhode Island,15
drug,2021,12,South Carolina,96
drug,2021,12,Tennessee,145
drug,2021,12,Texas,162
drug,2021,12,Utah,16
drug,2021,12,Virginia,109
drug,2021,12,Washington,85
drug,2021,12,West Virginia,45
drug,2021,12,Wisconsin,70
drug,2022,01,Alabama,48
drug,2022,01,Arizona,98
drug,2022,01,Arkansas,24
drug,2022,01,California,389
drug,2022,01,Colorado,94
drug,2022,01,Connecticut,50
drug,2022,01,Delaware,22
drug,2022,01,District of Columbia,11
drug,2022,01,Florida,297
drug,2022,01,Georgia,112
drug,2022,01,Idaho,21
drug,2022,01,Illinois,160
drug,2022,01,Indiana,117
drug,2022,01,Iowa,21
drug,2022,01,Kansas,22
drug,2022,01,Kentucky,94
drug,2022,01,Louisiana,115
drug,2022,01,Maine,21
drug,2022,01,Maryland,94
drug,2022,01,Massachusetts,98
drug,2022,01,Michigan,126
drug,2022,01,Minnesota,56
drug,2022,01,Mississippi,41
drug,2022,01,Missouri,108
drug,2022,01,Montana,11
drug,2022,01,Nevada,38
drug,2022,01,New Hampshire,25
drug,2022,01,New Jersey,147
drug,2022,01,New Mexico,41
drug,2022,01,New York,231
drug,2022,01,North Carolina,177
drug,2022,01,Ohio,217
drug,2022,01,Oklahoma,48
drug,2022,01,Oregon,38
drug,2022,01,Pennsylvania,209
drug,2022,01,Rhode Island,21
drug,2022,01,South Carolina,100
drug,2022,01,Tennessee,154
drug,2022,01,Texas,188
drug,2022,01,Utah,29
drug,2022,01,Vermont,13
drug,2022,01,Virginia,95
drug,2022,01,Washington,81
drug,2022,01,West Virginia,59
drug,2022,01,Wisconsin,105
drug,2022,02,Alabama,78
drug,2022,02,Alaska,10
drug,2022,02,Arizona,89
drug,2022,02,Arkansas,31
drug,2022,02,California,365
drug,2022,02,Colorado,71
drug,2022,02,Connecticut,55
drug,2022,02,Delaware,17
drug,2022,02,District of Columbia,12
drug,2022,02,Florida,299
drug,2022,02,Georgia,105
drug,2022,02,Idaho,13
drug,2022,02,Illinois,131
drug,2022,02,Indiana,137
drug,2022,02,Iowa,20
drug,2022,02,Kansas,24
drug,2022,02,Kentucky,90
drug,2022,02,Louisiana,98
drug,2022,02,Maine,21
drug,2022,02,Maryland,102
drug,2022,02,Massachusetts,103
drug,2022,02,Michigan,96
drug,2022,02,Minnesota,50
drug,2022,02,Mississippi,31
drug,2022,02,Missouri,78
drug,2022,02,Montana,12
drug,2022,02,Nebraska,13
drug,2022,02,Nevada,31
drug,2022,02,New Hampshire,21
drug,2022,02,New Jersey,107
drug,2022,02,New Mexico,49
drug,2022,02,New York,185
drug,2022,02,North Carolina,169
drug,2022,02,Ohio,202
drug,2022,02,Oklahoma,42
drug,2022,02,Oregon,42
drug,2022,02,Pennsylvania,179
drug,2022,02,Rhode Island,14
drug,2022,02,South Carolina,88
drug,2022,02,Tennessee,152
drug,2022,02,Texas,209
drug,2022,02,Utah,20
drug,2022,02,Virginia,106
drug,2022,02,Washington,84
drug,2022,02,West Virginia,65
drug,2022,02,Wisconsin,72
drug,2022,03,Alabama,69
drug,2022,03,Alaska,12
drug,2022,03,Arizona,95
drug,2022,03,Arkansas,36
drug,2022,03,California,388
drug,2022,03,Colorado,64
drug,2022,03,Connecticut,59
drug,2022,03,Delaware,22
drug,2022,03,Florida,366
drug,2022,03,Georgia,118
drug,2022,03,Idaho,18
drug,2022,03,Illinois,136
drug,2022,03,Indiana,128
drug,2022,03,Iowa,22
drug,2022,03,Kansas,30
drug,2022,03,Kentucky,91
drug,2022,03,Louisiana,112
drug,2022,03,Maine,30
drug,2022,03,Maryland,91
drug,2022,03,Massachusetts,96
drug,2022,03,Michigan,134
drug,2022,03,Minnesota,55
drug,2022,03,Mississippi,43
drug,2022,03,Missouri,84
drug,2022,03,Nevada,25
drug,2022,03,New Hampshire,19
drug,2022,03,New Jersey,103
drug,2022,03,New Mexico,37
drug,2022,03,New York,234
drug,2022,03,North Carolina,219
drug,2022,03,North Dakota,11
drug,2022,03,Ohio,231
drug,2022,03,Oklahoma,47
drug,2022,03,Oregon,34
drug,2022,03,Pennsylvania,213
drug,2022,03,Rhode Island,22
drug,2022,03,South Carolina,83
drug,2022,03,Tennessee,179
drug,2022,03,Texas,221
drug,2022,03,Utah,25
drug,2022,03,Vermont,11
drug,2022,03,Virginia,111
drug,2022,03,Washington,82
drug,2022,03,West Virginia,51
drug,2022,03,Wisconsin,78
drug,2022,04,Alabama,64
drug,2022,04,Alaska,10
drug,2022,04,Arizona,98
drug,2022,04,Arkansas,23
drug,2022,04,California,369
drug,2022,04,Colorado,61
drug,2022,04,Connecticut,60
drug,2022,04,Delaware,20
drug,2022,04,Florida,321
drug,2022,04,Georgia,117
drug,2022,04,Idaho,11
drug,2022,04,Illinois,133
drug,2022,04,Indiana,100
drug,2022,04,Iowa,23
drug,2022,04,Kansas,25
drug,2022,04,Kentucky,95
drug,2022,04,Louisiana,113
drug,2022,04,Maine,31
drug,2022,04,Maryland,84
drug,2022,04,Massachusetts,97
drug,2022,04,Michigan,120
drug,2022,04,Minnesota,46
drug,2022,04,Mississippi,34
drug,2022,04,Missouri,96
drug,2022,04,Montana,10
drug,2022,04,Nevada,38
drug,2022,04,New Hampshire,20
drug,2022,04,New Jersey,122
drug,2022,04,New Mexico,39
drug,2022,04,New York,216
drug,2022,04,North Carolina,203
drug,2022,04,Ohio,204
drug,2022,04,Oklahoma,36
drug,2022,04,Oregon,45
drug,2022,04,Pennsylvania,200
drug,2022,04,Rhode Island,13
drug,2022,04,South Carolina,79
drug,2022,04,Tennessee,148
drug,2022,04,Texas,209
drug,2022,04,Utah,24
drug,2022,04,Virginia,79
drug,2022,04,Washington,87
drug,2022,04,West Virginia,53
drug,2022,04,Wisconsin,80
drug,2022,05,Alabama,76
drug,2022,05,Arizona,89
drug,2022,05,Arkansas,23
drug,2022,05,California,380
drug,2022,05,Colorado,77
drug,2022,05,Connecticut,50
drug,2022,05,Delaware,25
drug,2022,05,District of Columbia,13
drug,2022,05,Florida,312
drug,2022,05,Georgia,108
drug,2022,05,Idaho,12
drug,2022,05,Illinois,128
drug,2022,05,Indiana,103
drug,2022,05,Iowa,12
drug,2022,05,Kansas,23
drug,2022,05,Kentucky,92
drug,2022,05,Louisiana,108
drug,2022,05,Maine,24
drug,2022,05,Maryland,70
drug,2022,05,Massachusetts,106
drug,2022,05,Michigan,109
drug,2022,05,Minnesota,56
drug,2022,05,Mississippi,37
drug,2022,05,Missouri,85
drug,2022,05,Nebraska,12
drug,2022,05,Nevada,27
drug,2022,05,New Hampshire,17
drug,2022,05,New Jersey,123
drug,2022,05,New Mexico,42
drug,2022,05,New York,228
drug,2022,05,North Carolina,190
drug,2022,05,Ohio,207
drug,2022,05,Oklahoma,37
drug,2022,05,Oregon,61
drug,2022,05,Pennsylvania,204
drug,2022,05,Rhode Island,24
drug,2022,05,South Carolina,77
drug,2022,05,Tennessee,145
drug,2022,05,Texas,205
drug,2022,05,Utah,23
drug,2022,05,Virginia,99
drug,2022,05,Washington,82
drug,2022,05,West Virginia,57
drug,2022,05,Wisconsin,73
drug,2022,06,Alabama,58
drug,2022,06,Alaska,14
drug,2022,06,Arizona,117
drug,2022,06,Arkansas,18
drug,2022,06,California,412
drug,2022,06,Colorado,58
drug,2022,06,Connecticut,48
drug,2022,06,Delaware,20
drug,2022,06,District of Columbia,11
drug,2022,06,Florida,323
drug,2022,06,Georgia,125
drug,2022,06,Idaho,16
drug,2022,06,Illinois,124
drug,2022,06,Indiana,97
drug,2022,06,Iowa,18
drug,2022,06,Kansas,25
drug,2022,06,Kentucky,99
drug,2022,06,Louisiana,106
drug,2022,06,Maine,38
drug,2022,06,Maryland,88
drug,2022,06,Massachusetts,107
drug,2022,06,Michigan,115
drug,2022,06,Minnesota,59
drug,2022,06,Mississippi,26
drug,2022,06,Missouri,92
drug,2022,06,Nebraska,17
drug,2022,06,Nevada,34
drug,2022,06,New Hampshire,21
drug,2022,06,New Jersey,98
drug,2022,06,New Mexico,33
drug,2022,06,New York,235
drug,2022,06,North Carolina,207
drug,2022,06,Ohio,205
drug,2022,06,Oklahoma,54
drug,2022,06,Oregon,44
drug,2022,06,Pennsylvania,208
drug,2022,06,Rhode Island,13
drug,2022,06,South Carolina,87
drug,2022,06,Tennessee,147
drug,2022,06,Texas,222
drug,2022,06,Utah,26
drug,2022,06,Virginia,91
drug,2022,06,Washington,89
drug,2022,06,West Virginia,47
drug,2022,06,Wisconsin,64
drug,2022,07,Alabama,76
drug,2022,07,Alaska,14
drug,2022,07,Arizona,157
drug,2022,07,Arkansas,27
drug,2022,07,California,459
drug,2022,07,Colorado,69
drug,2022,07,Connecticut,56
drug,2022,07,Delaware,17
drug,2022,07,District of Columbia,13
drug,2022,07,Florida,306
drug,2022,07,Georgia,129
drug,2022,07,Idaho,20
drug,2022,07,Illinois,113
drug,2022,07,Indiana,151
drug,2022,07,Iowa,12
drug,2022,07,Kansas,33
drug,2022,07,Kentucky,100
drug,2022,07,Louisiana,95
drug,2022,07,Maine,36
drug,2022,07,Maryland,88
drug,2022,07,Massachusetts,103
drug,2022,07,Michigan,110
drug,2022,07,Minnesota,56
drug,2022,07,Mississippi,22
drug,2022,07,Missouri,91
drug,2022,07,Nebraska,11
drug,2022,07,Nevada,49
drug,2022,07,New Hampshire,28
drug,2022,07,New Jersey,95
drug,2022,07,New Mexico,42
drug,2022,07,New York,234
drug,2022,07,North Carolina,180
drug,2022,07,Ohio,230
drug,2022,07,Oklahoma,38
drug,2022,07,Oregon,50
drug,2022,07,Pennsylvania,217
drug,2022,07,Rhode Island,10
drug,2022,07,South Carolina,104
drug,2022,07,Tennessee,162
drug,2022,07,Texas,238
drug,2022,07,Utah,22
drug,2022,07,Vermont,16
drug,2022,07,Virginia,115
drug,2022,07,Washington,90
drug,2022,07,West Virginia,65
drug,2022,07,Wisconsin,76
drug,2022,08,Alabama,75
drug,2022,08,Alaska,12
drug,2022,08,Arizona,111
drug,2022,08,Arkansas,29
drug,2022,08,California,427
drug,2022,08,Colorado,70
drug,2022,08,Connecticut,49
drug,2022,08,Delaware,15
drug,2022,08,District of Columbia,14
drug,2022,08,Florida,324
drug,2022,08,Georgia,122
drug,2022,08,Idaho,18
drug,2022,08,Illinois,133
drug,2022,08,Indiana,111
drug,2022,08,Iowa,21
drug,2022,08,Kansas,33
drug,2022,08,Kentucky,97
drug,2022,08,Louisiana,102
drug,2022,08,Maine,36
drug,2022,08,Maryland,86
drug,2022,08,Massachusetts,98
drug,2022,08,Michigan,108
drug,2022,08,Minnesota,53
drug,2022,08,Mississippi,28
drug,2022,08,Missouri,87
drug,2022,08,Montana,11
drug,2022,08,Nebraska,10
drug,2022,08,Nevada,36
drug,2022,08,New Hampshire,17
drug,2022,08,New Jersey,104
drug,2022,08,New Mexico,32
drug,2022,08,New York,239
drug,2022,08,North Carolina,197
drug,2022,08,Ohio,230
drug,2022,08,Oklahoma,44
drug,2022,08,Oregon,65
drug,2022,08,Pennsylvania,202
drug,2022,08,Rhode Island,12
drug,2022,08,South Carolina,88
drug,2022,08,Tennessee,139
drug,2022,08,Texas,236
drug,2022,08,Utah,25
drug,2022,08,Vermont,16
drug,2022,08,Virginia,103
drug,2022,08,Washington,122
drug,2022,08,West Virginia,59
drug,2022,08,Wisconsin,80
drug,2022,09,Alabama,55
drug,2022,09,Arizona,112
drug,2022,09,Arkansas,21
drug,2022,09,California,449
drug,2022,09,Colorado,69
drug,2022,09,Connecticut,53
drug,2022,09,Delaware,23
drug,2022,09,Florida,281
drug,2022,09,Georgia,114
drug,2022,09,Idaho,12
drug,2022,09,Illinois,127
drug,2022,09,Indiana,104
drug,2022,09,Iowa,12
drug,2022,09,Kansas,26
drug,2022,09,Kentucky,83
drug,2022,09,Louisiana,104
drug,2022,09,Maine,30
drug,2022,09,Maryland,73
drug,2022,09,Massachusetts,90
drug,2022,09,Michigan,99
drug,2022,09,Minnesota,43
drug,2022,09,Mississippi,36
drug,2022,09,Missouri,80
drug,2022,09,Nevada,51
drug,2022,09,New Hampshire,21
drug,2022,09,New Jersey,92
drug,2022,09,New Mexico,39
drug,2022,09,New York,220
drug,2022,09,North Carolina,206
drug,2022,09,Ohio,199
drug,2022,09,Oklahoma,57
drug,2022,09,Oregon,46
drug,2022,09,Pennsylvania,179
drug,2022,09,Rhode Island,17
drug,2022,09,South Carolina,87
drug,2022,09,South Dakota,11
drug,2022,09,Tennessee,159
drug,2022,09,Texas,220
drug,2022,09,Utah,25
drug,2022,09,Virginia,104
drug,2022,09,Washington,80
drug,2022,09,West Virginia,45
drug,2022,09,Wisconsin,63
drug,2022,10,Alabama,81
drug,2022,10,Alaska,12
drug,2022,10,Arizona,109
drug,2022,10,Arkansas,24
drug,2022,10,California,389
drug,2022,10,Colorado,79
drug,2022,10,Connecticut,57
drug,2022,10,Delaware,16
drug,2022,10,District of Columbia,11
drug,2022,10,Florida,306
drug,2022,10,Georgia,110
drug,2022,10,Illinois,114
drug,2022,10,Indiana,122
drug,2022,10,Iowa,22
drug,2022,10,Kansas,26
drug,2022,10,Kentucky,107
drug,2022,10,Louisiana,79
drug,2022,10,Maine,26
drug,2022,10,Maryland,83
drug,2022,10,Massachusetts,105
drug,2022,10,Michigan,129
drug,2022,10,Minnesota,66
drug,2022,10,Mississippi,40
drug,2022,10,Missouri,89
drug,2022,10,Montana,10
drug,2022,10,Nevada,33
drug,2022,10,New Hampshire,23
drug,2022,10,New Jersey,105
drug,2022,10,New Mexico,39
drug,2022,10,New York,254
drug,2022,10,North Carolina,178
drug,2022,10,Ohio,233
drug,2022,10,Oklahoma,56
drug,2022,10,Oregon,50
drug,2022,10,Pennsylvania,192
drug,2022,10,South Carolina,84
drug,2022,10,Tennessee,162
drug,2022,10,Texas,221
drug,2022,10,Utah,20
drug,2022,10,Vermont,14
drug,2022,10,Virginia,102
drug,2022,10,Washington,98
drug,2022,10,West Virginia,64
drug,2022,10,Wisconsin,53
drug,2022,11,Alabama,56
drug,2022,11,Alaska,10
drug,2022,11,Arizona,91
drug,2022,11,Arkansas,26
drug,2022,11,California,367
drug,2022,11,Colorado,81
drug,2022,11,Connecticut,47
drug,2022,11,Delaware,17
drug,2022,11,Florida,274
drug,2022,11,Georgia,110
drug,2022,11,Idaho,12
drug,2022,11,Illinois,165
drug,2022,11,Indiana,91
drug,2022,11,Iowa,18
drug,2022,11,Kansas,39
drug,2022,11,Kentucky,114
drug,2022,11,Louisiana,95
drug,2022,11,Maine,36
drug,2022,11,Maryland,102
drug,2022,11,Massachusetts,96
drug,2022,11,Michigan,129
drug,2022,11,Minnesota,56
drug,2022,11,Mississippi,22
drug,2022,11,Missouri,86
drug,2022,11,Montana,10
drug,2022,11,Nevada,38
drug,2022,11,New Hampshire,20
drug,2022,11,New Jersey,92
drug,2022,11,New Mexico,34
drug,2022,11,New York,239
drug,2022,11,North Carolina,173
drug,2022,11,Ohio,205
drug,2022,11,Oklahoma,47
drug,2022,11,Oregon,62
drug,2022,11,Pennsylvania,179
drug,2022,11,Rhode Island,15
drug,2022,11,South Carolina,97
drug,2022,11,Tennessee,176
drug,2022,11,Texas,186
drug,2022,11,Utah,28
drug,2022,11,Vermont,14
drug,2022,11,Virginia,87
drug,2022,11,Washington,101
drug,2022,11,West Virginia,51
drug,2022,11,Wisconsin,59
drug,2022,12,Alabama,61
drug,2022,12,Alaska,15
drug,2022,12,Arizona,100
drug,2022,12,Arkansas,23
drug,2022,12,California,391
drug,2022,12,Colorado,91
drug,2022,12,Connecticut,48
drug,2022,12,Delaware,19
drug,2022,12,Florida,268
drug,2022,12,Georgia,108
drug,2022,12,Idaho,21
drug,2022,12,Illinois,149
drug,2022,12,Indiana,82
drug,2022,12,Iowa,11
drug,2022,12,Kansas,33
drug,2022,12,Kentucky,83
drug,2022,12,Louisiana,106
drug,2022,12,Maine,34
drug,2022,12,Maryland,96
drug,2022,12,Massachusetts,99
drug,2022,12,Michigan,112
drug,2022,12,Minnesota,65
drug,2022,12,Mississippi,29
drug,2022,12,Missouri,102
drug,2022,12,Montana,11
drug,2022,12,Nebraska,10
drug,2022,12,Nevada,30
drug,2022,12,New Hampshire,19
drug,2022,12,New Jersey,101
drug,2022,12,New Mexico,36
drug,2022,12,New York,209
drug,2022,12,North Carolina,169
drug,2022,12,Ohio,226
drug,2022,12,Oklahoma,58
drug,2022,12,Oregon,69
drug,2022,12,Pennsylvania,222
drug,2022,12,Rhode Island,10
drug,2022,12,South Carolina,101
drug,2022,12,Tennessee,182
drug,2022,12,Texas,213
drug,2022,12,Utah,22
drug,2022,12,Vermont,13
drug,2022,12,Virginia,104
drug,2022,12,Washington,154
drug,2022,12,West Virginia,58
drug,2022,12,Wisconsin,74
