year,week,age,dead
2024,8,40,18
2024,8,45,27
2024,8,50,58
2024,8,55,70
2024,8,60,103
2024,8,65,203
2024,8,70,313
2024,8,75,373
2024,8,80,407
2024,8,85,305
2024,8,90,347
2024,9,0,3
2024,9,5,2
2024,9,10,1
2024,9,15,2
2024,9,20,2
2024,9,25,2
2024,9,30,10
2024,9,35,10
2024,9,40,27
2024,9,45,34
2024,9,50,44
2024,9,55,68
2024,9,60,89
2024,9,65,192
2024,9,70,292
2024,9,75,366
2024,9,80,340
2024,9,85,315
2024,9,90,320
2024,10,0,5
2024,10,5,0
2024,10,10,0
2024,10,15,2
2024,10,20,1
2024,10,25,3
2024,10,30,6
2024,10,35,5
2024,10,40,23
2024,10,45,33
2024,10,50,56
2024,10,55,83
2024,10,60,111
2024,10,65,187
2024,10,70,290
2024,10,75,343
2024,10,80,338
2024,10,85,307
2024,10,90,284
2024,11,0,6
2024,11,5,0
2024,11,10,0
2024,11,15,3
2024,11,20,2
2024,11,25,5
2024,11,30,5
2024,11,35,7
2024,11,40,15
2024,11,45,40
2024,11,50,40
2024,11,55,87
2024,11,60,91
2024,11,65,166
2024,11,70,291
2024,11,75,358
2024,11,80,369
2024,11,85,290
2024,11,90,283
2024,12,0,5
2024,12,5,1
2024,12,10,0
2024,12,15,3
2024,12,20,2
2024,12,25,5
2024,12,30,8
2024,12,35,15
2024,12,40,18
2024,12,45,36
2024,12,50,61
2024,12,55,85
2024,12,60,112
2024,12,65,167
2024,12,70,240
2024,12,75,341
2024,12,80,342
2024,12,85,296
2024,12,90,284
2024,13,0,4
2024,13,5,1
2024,13,10,1
2024,13,15,2
2024,13,20,3
2024,13,25,6
2024,13,30,9
2024,13,35,16
2024,13,40,28
2024,13,45,34
2024,13,50,61
2024,13,55,77
2024,13,60,99
2024,13,65,172
2024,13,70,227
2024,13,75,367
2024,13,80,379
2024,13,85,295
2024,13,90,286
2024,14,0,2
2024,14,5,2
2024,14,10,0
2024,14,15,0
2024,14,20,4
2024,14,25,3
2024,14,30,6
2024,14,35,16
2024,14,40,17
2024,14,45,29
2024,14,50,56
2024,14,55,88
2024,14,60,91
2024,14,65,186
2024,14,70,249
2024,14,75,370
2024,14,80,352
2024,14,85,308
2024,14,90,299
2024,15,0,5
2024,15,5,2
2024,15,10,1
2024,15,15,4
2024,15,20,3
2024,15,25,2
2024,15,30,11
2024,15,35,10
2024,15,40,16
2024,15,45,28
2024,15,50,42
2024,15,55,67
2024,15,60,82
2024,15,65,164
2024,15,70,243
2024,15,75,372
2024,15,80,340
2024,15,85,313
2024,15,90,294
2024,16,0,4
2024,16,5,1
2024,16,10,1
2024,16,15,5
2024,16,20,3
2024,16,25,4
2024,16,30,13
2024,16,35,12
2024,16,40,30
2024,16,45,33
2024,16,50,37
2024,16,55,83
2024,16,60,120
2024,16,65,146
2024,16,70,240
2024,16,75,333
2024,16,80,345
2024,16,85,298
2024,16,90,276
2024,17,0,3
2024,17,5,1
2024,17,10,0
2024,17,15,1
2024,17,20,5
2024,17,25,5
2024,17,30,8
2024,17,35,12
2024,17,40,18
2024,17,45,21
2024,17,50,47
2024,17,55,65
2024,17,60,78
2024,17,65,159
2024,17,70,278
2024,17,75,320
2024,17,80,310
2024,17,85,294
2024,17,90,266
