group,date,age,dead
top17,2022-08,20,38
top17,2022-08,25,42
top17,2022-08,30,85
top17,2022-08,35,131
top17,2022-08,40,225
top17,2022-08,45,405
top17,2022-08,50,711
top17,2022-08,55,1304
top17,2022-08,60,2251
top17,2022-08,65,2993
top17,2022-08,70,3429
top17,2022-08,75,3556
top17,2022-08,80,3007
top17,2022-08,85,2337
top17,2022-08,90,1479
top17,2022-08,95,534
top17,2022-08,100,82
top17,2022-09,1,11
top17,2022-09,5,17
top17,2022-09,10,10
top17,2022-09,15,19
top17,2022-09,20,28
top17,2022-09,25,54
top17,2022-09,30,83
top17,2022-09,35,138
top17,2022-09,40,229
top17,2022-09,45,399
top17,2022-09,50,759
top17,2022-09,55,1320
top17,2022-09,60,2182
top17,2022-09,65,2943
top17,2022-09,70,3302
top17,2022-09,75,3400
top17,2022-09,80,2937
top17,2022-09,85,2331
top17,2022-09,90,1420
top17,2022-09,95,522
top17,2022-09,100,78
top17,2022-10,1,11
top17,2022-10,5,13
top17,2022-10,10,11
top17,2022-10,15,21
top17,2022-10,20,32
top17,2022-10,25,54
top17,2022-10,30,77
top17,2022-10,35,128
top17,2022-10,40,226
top17,2022-10,45,365
top17,2022-10,50,689
top17,2022-10,55,1282
top17,2022-10,60,2224
top17,2022-10,65,3056
top17,2022-10,70,3313
top17,2022-10,75,3584
top17,2022-10,80,3031
top17,2022-10,85,2434
top17,2022-10,90,1567
top17,2022-10,95,527
top17,2022-10,100,74
top17,2022-11,5,12
top17,2022-11,10,12
top17,2022-11,15,23
top17,2022-11,20,29
top17,2022-11,25,44
top17,2022-11,30,89
top17,2022-11,35,140
top17,2022-11,40,224
top17,2022-11,45,407
top17,2022-11,50,748
top17,2022-11,55,1253
top17,2022-11,60,2150
top17,2022-11,65,2852
top17,2022-11,70,3239
top17,2022-11,75,3479
top17,2022-11,80,3094
top17,2022-11,85,2448
top17,2022-11,90,1458
top17,2022-11,95,569
top17,2022-11,100,87
top17,2022-12,5,13
top17,2022-12,10,23
top17,2022-12,15,29
top17,2022-12,20,33
top17,2022-12,25,64
top17,2022-12,30,93
top17,2022-12,35,156
top17,2022-12,40,256
top17,2022-12,45,402
top17,2022-12,50,748
top17,2022-12,55,1366
top17,2022-12,60,2248
top17,2022-12,65,3010
top17,2022-12,70,3555
top17,2022-12,75,3689
top17,2022-12,80,3281
top17,2022-12,85,2572
top17,2022-12,90,1715
top17,2022-12,95,576
top17,2022-12,100,89
top17,2023-01,5,16
top17,2023-01,10,20
top17,2023-01,15,20
top17,2023-01,20,35
top17,2023-01,25,53
top17,2023-01,30,79
top17,2023-01,35,127
top17,2023-01,40,231
top17,2023-01,45,375
top17,2023-01,50,756
top17,2023-01,55,1404
top17,2023-01,60,2207
top17,2023-01,65,3016
top17,2023-01,70,3513
top17,2023-01,75,3669
top17,2023-01,80,3236
top17,2023-01,85,2457
top17,2023-01,90,1546
top17,2023-01,95,571
top17,2023-01,100,91
top17,2023-02,5,16
top17,2023-02,10,16
top17,2023-02,15,19
top17,2023-02,20,21
top17,2023-02,25,46
top17,2023-02,30,62
top17,2023-02,35,116
top17,2023-02,40,213
top17,2023-02,45,346
top17,2023-02,50,660
top17,2023-02,55,1176
top17,2023-02,60,2010
top17,2023-02,65,2713
top17,2023-02,70,3056
top17,2023-02,75,3241
top17,2023-02,80,2833
top17,2023-02,85,2220
top17,2023-02,90,1411
top17,2023-02,95,537
top17,2023-02,100,76
top17,2023-03,5,12
top17,2023-03,10,15
top17,2023-03,15,22
top17,2023-03,20,23
top17,2023-03,25,35
top17,2023-03,30,97
top17,2023-03,35,140
top17,2023-03,40,244
top17,2023-03,45,342
top17,2023-03,50,689
top17,2023-03,55,1284
top17,2023-03,60,2190
top17,2023-03,65,2965
top17,2023-03,70,3493
top17,2023-03,75,3489
top17,2023-03,80,3092
top17,2023-03,85,2399
top17,2023-03,90,1471
top17,2023-03,95,540
top17,2023-03,100,77
top17,2023-04,5,17
top17,2023-04,10,13
top17,2023-04,15,19
top17,2023-04,20,22
top17,2023-04,25,39
top17,2023-04,30,79
top17,2023-04,35,136
top17,2023-04,40,249
top17,2023-04,45,333
top17,2023-04,50,708
top17,2023-04,55,1206
top17,2023-04,60,2085
top17,2023-04,65,2744
top17,2023-04,70,3289
top17,2023-04,75,3408
top17,2023-04,80,2976
top17,2023-04,85,2289
top17,2023-04,90,1395
top17,2023-04,95,473
top17,2023-04,100,82
top17,2023-05,5,14
top17,2023-05,10,14
top17,2023-05,15,21
top17,2023-05,20,29
top17,2023-05,25,48
top17,2023-05,30,83
top17,2023-05,35,151
top17,2023-05,40,243
top17,2023-05,45,394
top17,2023-05,50,734
top17,2023-05,55,1171
top17,2023-05,60,2123
top17,2023-05,65,2860
top17,2023-05,70,3371
top17,2023-05,75,3449
top17,2023-05,80,3045
top17,2023-05,85,2327
top17,2023-05,90,1422
top17,2023-05,95,517
top17,2023-05,100,90
top17,2023-06,1,10
top17,2023-06,5,17
top17,2023-06,10,18
top17,2023-06,15,17
top17,2023-06,20,27
top17,2023-06,25,38
top17,2023-06,30,76
top17,2023-06,35,156
top17,2023-06,40,241
top17,2023-06,45,336
top17,2023-06,50,724
top17,2023-06,55,1242
top17,2023-06,60,2134
top17,2023-06,65,2810
top17,2023-06,70,3196
top17,2023-06,75,3469
top17,2023-06,80,3020
top17,2023-06,85,2315
top17,2023-06,90,1448
top17,2023-06,95,510
top17,2023-06,100,69
top17,2023-07,1,11
top17,2023-07,5,11
top17,2023-07,10,17
top17,2023-07,15,24
top17,2023-07,20,23
top17,2023-07,25,34
top17,2023-07,30,77
top17,2023-07,35,154
top17,2023-07,40,257
top17,2023-07,45,375
top17,2023-07,50,710
top17,2023-07,55,1296
top17,2023-07,60,2099
top17,2023-07,65,2938
top17,2023-07,70,3283
top17,2023-07,75,3436
top17,2023-07,80,2989
top17,2023-07,85,2431
top17,2023-07,90,1412
top17,2023-07,95,483
top17,2023-07,100,78
top17,2023-08,5,11
top17,2023-08,15,20
top17,2023-08,20,27
top17,2023-08,25,37
top17,2023-08,30,91
top17,2023-08,35,147
top17,2023-08,40,241
top17,2023-08,45,403
top17,2023-08,50,659
top17,2023-08,55,1281
top17,2023-08,60,2140
top17,2023-08,65,3035
top17,2023-08,70,3358
top17,2023-08,75,3531
top17,2023-08,80,3171
top17,2023-08,85,2411
top17,2023-08,90,1459
top17,2023-08,95,516
top17,2023-08,100,91
top17,2023-09,5,14
top17,2023-09,10,16
top17,2023-09,15,25
top17,2023-09,20,31
top17,2023-09,25,32
top17,2023-09,30,69
top17,2023-09,35,137
top17,2023-09,40,254
top17,2023-09,45,377
top17,2023-09,50,682
top17,2023-09,55,1247
top17,2023-09,60,2098
top17,2023-09,65,2782
top17,2023-09,70,3322
top17,2023-09,75,3526
top17,2023-09,80,3084
top17,2023-09,85,2352
top17,2023-09,90,1432
top17,2023-09,95,509
top17,2023-09,100,85
top17,2023-10,5,20
top17,2023-10,10,17
top17,2023-10,15,24
top17,2023-10,20,31
top17,2023-10,25,37
top17,2023-10,30,72
top17,2023-10,35,142
top17,2023-10,40,246
top17,2023-10,45,383
top17,2023-10,50,725
top17,2023-10,55,1262
top17,2023-10,60,2180
top17,2023-10,65,2976
top17,2023-10,70,3323
top17,2023-10,75,3727
top17,2023-10,80,3354
top17,2023-10,85,2488
top17,2023-10,90,1546
top17,2023-10,95,588
top17,2023-10,100,85
top17,2023-11,1,10
top17,2023-11,5,17
top17,2023-11,10,15
top17,2023-11,15,24
top17,2023-11,20,28
top17,2023-11,25,34
top17,2023-11,30,69
top17,2023-11,35,133
top17,2023-11,40,231
top17,2023-11,45,376
top17,2023-11,50,701
top17,2023-11,55,1219
top17,2023-11,60,2071
top17,2023-11,65,2908
top17,2023-11,70,3335
top17,2023-11,75,3516
top17,2023-11,80,3180
top17,2023-11,85,2401
top17,2023-11,90,1490
top17,2023-11,95,518
top17,2023-11,100,99
top17,2023-12,1,13
top17,2023-12,5,13
top17,2023-12,10,13
top17,2023-12,15,23
top17,2023-12,20,24
top17,2023-12,25,41
top17,2023-12,30,91
top17,2023-12,35,136
top17,2023-12,40,244
top17,2023-12,45,383
top17,2023-12,50,729
top17,2023-12,55,1271
top17,2023-12,60,2138
top17,2023-12,65,3004
top17,2023-12,70,3493
top17,2023-12,75,3665
top17,2023-12,80,3402
top17,2023-12,85,2541
top17,2023-12,90,1563
top17,2023-12,95,535
top17,2023-12,100,97
top17,2024-01,1,14
top17,2024-01,5,11
top17,2024-01,10,18
top17,2024-01,15,25
top17,2024-01,20,33
top17,2024-01,25,45
top17,2024-01,30,84
top17,2024-01,35,153
top17,2024-01,40,242
top17,2024-01,45,389
top17,2024-01,50,774
top17,2024-01,55,1270
top17,2024-01,60,2172
top17,2024-01,65,3053
top17,2024-01,70,3431
top17,2024-01,75,3780
top17,2024-01,80,3407
top17,2024-01,85,2573
top17,2024-01,90,1633
top17,2024-01,95,568
top17,2024-01,100,104
top17,2024-02,1,12
top17,2024-02,10,21
top17,2024-02,15,14
top17,2024-02,20,23
top17,2024-02,25,42
top17,2024-02,30,70
top17,2024-02,35,130
top17,2024-02,40,214
top17,2024-02,45,380
top17,2024-02,50,711
top17,2024-02,55,1161
top17,2024-02,60,1977
top17,2024-02,65,2745
top17,2024-02,70,3144
top17,2024-02,75,3384
top17,2024-02,80,3114
top17,2024-02,85,2301
top17,2024-02,90,1396
top17,2024-02,95,470
top17,2024-02,100,107
top17,2024-03,5,18
top17,2024-03,10,23
top17,2024-03,15,24
top17,2024-03,20,26
top17,2024-03,25,39
top17,2024-03,30,83
top17,2024-03,35,143
top17,2024-03,40,243
top17,2024-03,45,432
top17,2024-03,50,674
top17,2024-03,55,1257
top17,2024-03,60,2088
top17,2024-03,65,2906
top17,2024-03,70,3382
top17,2024-03,75,3557
top17,2024-03,80,3179
top17,2024-03,85,2547
top17,2024-03,90,1516
top17,2024-03,95,559
top17,2024-03,100,82
top17,2024-04,1,13
top17,2024-04,5,11
top17,2024-04,10,16
top17,2024-04,15,27
top17,2024-04,20,24
top17,2024-04,25,37
top17,2024-04,30,95
top17,2024-04,35,152
top17,2024-04,40,213
top17,2024-04,45,372
top17,2024-04,50,671
top17,2024-04,55,1113
top17,2024-04,60,1991
top17,2024-04,65,2757
top17,2024-04,70,3289
top17,2024-04,75,3442
top17,2024-04,80,3092
top17,2024-04,85,2430
top17,2024-04,90,1520
top17,2024-04,95,510
top17,2024-04,100,82
top17,2024-05,1,16
top17,2024-05,5,12
top17,2024-05,10,13
top17,2024-05,15,27
top17,2024-05,20,22
top17,2024-05,25,48
top17,2024-05,30,99
top17,2024-05,35,137
top17,2024-05,40,249
top17,2024-05,45,378
top17,2024-05,50,636
top17,2024-05,55,1189
top17,2024-05,60,2028
top17,2024-05,65,2858
top17,2024-05,70,3265
top17,2024-05,75,3620
top17,2024-05,80,3149
top17,2024-05,85,2492
top17,2024-05,90,1408
top17,2024-05,95,520
top17,2024-05,100,98
top17,2024-06,1,11
top17,2024-06,5,16
top17,2024-06,10,10
top17,2024-06,15,23
top17,2024-06,20,22
top17,2024-06,25,35
top17,2024-06,30,78
top17,2024-06,35,156
top17,2024-06,40,240
top17,2024-06,45,343
top17,2024-06,50,653
top17,2024-06,55,1192
top17,2024-06,60,1988
top17,2024-06,65,2831
top17,2024-06,70,3138
top17,2024-06,75,3501
top17,2024-06,80,3014
top17,2024-06,85,2343
top17,2024-06,90,1452
top17,2024-06,95,498
top17,2024-06,100,85
top17,2024-07,5,13
top17,2024-07,10,13
top17,2024-07,15,21
top17,2024-07,20,39
top17,2024-07,25,47
top17,2024-07,30,97
top17,2024-07,35,151
top17,2024-07,40,233
top17,2024-07,45,388
top17,2024-07,50,640
top17,2024-07,55,1194
top17,2024-07,60,2124
top17,2024-07,65,2977
top17,2024-07,70,3300
top17,2024-07,75,3639
top17,2024-07,80,3222
top17,2024-07,85,2463
top17,2024-07,90,1450
top17,2024-07,95,526
top17,2024-07,100,81
top17,2024-08,5,10
top17,2024-08,10,14
top17,2024-08,15,23
top17,2024-08,20,22
top17,2024-08,25,43
top17,2024-08,30,89
top17,2024-08,35,133
top17,2024-08,40,266
top17,2024-08,45,363
top17,2024-08,50,682
top17,2024-08,55,1267
top17,2024-08,60,2110
top17,2024-08,65,2820
top17,2024-08,70,3401
top17,2024-08,75,3714
top17,2024-08,80,3190
top17,2024-08,85,2523
top17,2024-08,90,1452
top17,2024-08,95,539
top17,2024-08,100,86
top17,2024-09,1,11
top17,2024-09,5,17
top17,2024-09,10,22
top17,2024-09,15,12
top17,2024-09,20,31
top17,2024-09,25,46
top17,2024-09,30,79
top17,2024-09,35,164
top17,2024-09,40,222
top17,2024-09,45,341
top17,2024-09,50,632
top17,2024-09,55,1175
top17,2024-09,60,2034
top17,2024-09,65,2724
top17,2024-09,70,3264
top17,2024-09,75,3536
top17,2024-09,80,3060
top17,2024-09,85,2408
top17,2024-09,90,1464
top17,2024-09,95,529
top17,2024-09,100,73
top17,2024-10,1,10
top17,2024-10,5,19
top17,2024-10,10,12
top17,2024-10,15,24
top17,2024-10,20,16
top17,2024-10,25,29
top17,2024-10,30,86
top17,2024-10,35,136
top17,2024-10,40,266
top17,2024-10,45,372
top17,2024-10,50,656
top17,2024-10,55,1160
top17,2024-10,60,2020
top17,2024-10,65,2883
top17,2024-10,70,3272
top17,2024-10,75,3668
top17,2024-10,80,3201
top17,2024-10,85,2551
top17,2024-10,90,1411
top17,2024-10,95,556
top17,2024-10,100,92
top17,2024-11,15,10
top17,2024-11,20,11
top17,2024-11,25,25
top17,2024-11,30,50
top17,2024-11,35,88
top17,2024-11,40,155
top17,2024-11,45,242
top17,2024-11,50,414
top17,2024-11,55,745
top17,2024-11,60,1223
top17,2024-11,65,1695
top17,2024-11,70,2124
top17,2024-11,75,2260
top17,2024-11,80,2014
top17,2024-11,85,1521
top17,2024-11,90,921
top17,2024-11,95,340
top17,2024-11,100,57
top17,1999-01,5,33
top17,1999-01,10,17
top17,1999-01,15,29
top17,1999-01,20,28
top17,1999-01,25,56
top17,1999-01,30,95
top17,1999-01,35,220
top17,1999-01,40,422
top17,1999-01,45,639
top17,1999-01,50,1077
top17,1999-01,55,1395
top17,1999-01,60,1892
top17,1999-01,65,2466
top17,1999-01,70,3326
top17,1999-01,75,3647
top17,1999-01,80,3143
top17,1999-01,85,2148
top17,1999-01,90,1066
top17,1999-01,95,285
top17,1999-01,100,32
top17,1999-02,1,25
top17,1999-02,5,15
top17,1999-02,10,18
top17,1999-02,15,21
top17,1999-02,20,31
top17,1999-02,25,42
top17,1999-02,30,106
top17,1999-02,35,204
top17,1999-02,40,338
top17,1999-02,45,637
top17,1999-02,50,951
top17,1999-02,55,1289
top17,1999-02,60,1680
top17,1999-02,65,2318
top17,1999-02,70,3199
top17,1999-02,75,3473
top17,1999-02,80,3030
top17,1999-02,85,1940
top17,1999-02,90,923
top17,1999-02,95,277
top17,1999-02,100,48
top17,1999-03,1,22
top17,1999-03,5,16
top17,1999-03,10,22
top17,1999-03,15,31
top17,1999-03,20,31
top17,1999-03,25,64
top17,1999-03,30,104
top17,1999-03,35,211
top17,1999-03,40,422
top17,1999-03,45,669
top17,1999-03,50,1067
top17,1999-03,55,1387
top17,1999-03,60,1865
top17,1999-03,65,2510
top17,1999-03,70,3374
top17,1999-03,75,3716
top17,1999-03,80,3038
top17,1999-03,85,2107
top17,1999-03,90,1002
top17,1999-03,95,294
top17,1999-03,100,42
top17,1999-04,1,10
top17,1999-04,5,21
top17,1999-04,10,20
top17,1999-04,15,21
top17,1999-04,20,23
top17,1999-04,25,49
top17,1999-04,30,95
top17,1999-04,35,196
top17,1999-04,40,399
top17,1999-04,45,681
top17,1999-04,50,973
top17,1999-04,55,1320
top17,1999-04,60,1702
top17,1999-04,65,2324
top17,1999-04,70,3124
top17,1999-04,75,3342
top17,1999-04,80,2845
top17,1999-04,85,1986
top17,1999-04,90,881
top17,1999-04,95,225
top17,1999-04,100,35
top17,1999-05,1,13
top17,1999-05,5,18
top17,1999-05,10,22
top17,1999-05,15,29
top17,1999-05,20,39
top17,1999-05,25,52
top17,1999-05,30,84
top17,1999-05,35,244
top17,1999-05,40,430
top17,1999-05,45,608
top17,1999-05,50,1046
top17,1999-05,55,1384
top17,1999-05,60,1814
top17,1999-05,65,2318
top17,1999-05,70,3282
top17,1999-05,75,3526
top17,1999-05,80,2901
top17,1999-05,85,1960
top17,1999-05,90,898
top17,1999-05,95,254
top17,1999-05,100,30
top17,1999-06,1,14
top17,1999-06,5,17
top17,1999-06,10,16
top17,1999-06,15,26
top17,1999-06,20,36
top17,1999-06,25,57
top17,1999-06,30,95
top17,1999-06,35,232
top17,1999-06,40,346
top17,1999-06,45,647
top17,1999-06,50,955
top17,1999-06,55,1323
top17,1999-06,60,1733
top17,1999-06,65,2408
top17,1999-06,70,3028
top17,1999-06,75,3389
top17,1999-06,80,2854
top17,1999-06,85,1904
top17,1999-06,90,843
top17,1999-06,95,241
top17,1999-06,100,48
top17,1999-07,1,14
top17,1999-07,5,18
top17,1999-07,10,14
top17,1999-07,15,28
top17,1999-07,20,47
top17,1999-07,25,50
top17,1999-07,30,107
top17,1999-07,35,240
top17,1999-07,40,383
top17,1999-07,45,638
top17,1999-07,50,1011
top17,1999-07,55,1374
top17,1999-07,60,1744
top17,1999-07,65,2368
top17,1999-07,70,3261
top17,1999-07,75,3541
top17,1999-07,80,2953
top17,1999-07,85,2052
top17,1999-07,90,908
top17,1999-07,95,257
top17,1999-07,100,44
top17,1999-08,1,15
top17,1999-08,5,19
top17,1999-08,10,25
top17,1999-08,15,25
top17,1999-08,20,33
top17,1999-08,25,57
top17,1999-08,30,107
top17,1999-08,35,204
top17,1999-08,40,432
top17,1999-08,45,674
top17,1999-08,50,972
top17,1999-08,55,1383
top17,1999-08,60,1787
top17,1999-08,65,2397
top17,1999-08,70,3138
top17,1999-08,75,3564
top17,1999-08,80,2959
top17,1999-08,85,1944
top17,1999-08,90,907
top17,1999-08,95,232
top17,1999-08,100,32
top17,1999-09,1,14
top17,1999-09,5,17
top17,1999-09,10,19
top17,1999-09,15,36
top17,1999-09,20,35
top17,1999-09,25,44
top17,1999-09,30,96
top17,1999-09,35,214
top17,1999-09,40,383
top17,1999-09,45,711
top17,1999-09,50,1073
top17,1999-09,55,1363
top17,1999-09,60,1628
top17,1999-09,65,2333
top17,1999-09,70,3123
top17,1999-09,75,3459
top17,1999-09,80,2931
top17,1999-09,85,1937
top17,1999-09,90,893
top17,1999-09,95,253
top17,1999-09,100,39
top17,1999-10,1,20
top17,1999-10,5,19
top17,1999-10,10,17
top17,1999-10,15,25
top17,1999-10,20,37
top17,1999-10,25,46
top17,1999-10,30,116
top17,1999-10,35,231
top17,1999-10,40,440
top17,1999-10,45,679
top17,1999-10,50,1066
top17,1999-10,55,1362
top17,1999-10,60,1839
top17,1999-10,65,2441
top17,1999-10,70,3228
top17,1999-10,75,3662
top17,1999-10,80,2974
top17,1999-10,85,2209
top17,1999-10,90,955
top17,1999-10,95,276
top17,1999-10,100,37
top17,1999-11,1,16
top17,1999-11,5,23
top17,1999-11,10,15
top17,1999-11,15,25
top17,1999-11,20,28
top17,1999-11,25,42
top17,1999-11,30,91
top17,1999-11,35,214
top17,1999-11,40,381
top17,1999-11,45,662
top17,1999-11,50,996
top17,1999-11,55,1352
top17,1999-11,60,1744
top17,1999-11,65,2391
top17,1999-11,70,3238
top17,1999-11,75,3499
top17,1999-11,80,2946
top17,1999-11,85,2092
top17,1999-11,90,946
top17,1999-11,95,236
top17,1999-11,100,30
top17,1999-12,5,26
top17,1999-12,10,22
top17,1999-12,15,21
top17,1999-12,20,43
top17,1999-12,25,70
top17,1999-12,30,97
top17,1999-12,35,221
top17,1999-12,40,401
top17,1999-12,45,669
top17,1999-12,50,1044
top17,1999-12,55,1438
top17,1999-12,60,1815
top17,1999-12,65,2590
top17,1999-12,70,3343
top17,1999-12,75,3684
top17,1999-12,80,3271
top17,1999-12,85,2238
top17,1999-12,90,1065
top17,1999-12,95,281
top17,1999-12,100,45
top17,2000-01,1,20
top17,2000-01,5,18
top17,2000-01,10,17
top17,2000-01,15,29
top17,2000-01,20,38
top17,2000-01,25,46
top17,2000-01,30,101
top17,2000-01,35,219
top17,2000-01,40,437
top17,2000-01,45,638
top17,2000-01,50,1051
top17,2000-01,55,1426
top17,2000-01,60,1856
top17,2000-01,65,2485
top17,2000-01,70,3368
top17,2000-01,75,3902
top17,2000-01,80,3341
top17,2000-01,85,2415
top17,2000-01,90,1097
top17,2000-01,95,319
top17,2000-01,100,47
top17,2000-02,1,15
top17,2000-02,5,27
top17,2000-02,10,13
top17,2000-02,15,15
top17,2000-02,20,27
top17,2000-02,25,39
top17,2000-02,30,76
top17,2000-02,35,178
top17,2000-02,40,381
top17,2000-02,45,589
top17,2000-02,50,1050
top17,2000-02,55,1342
top17,2000-02,60,1619
top17,2000-02,65,2277
top17,2000-02,70,2964
top17,2000-02,75,3447
top17,2000-02,80,2957
top17,2000-02,85,2006
top17,2000-02,90,886
top17,2000-02,95,264
top17,2000-02,100,39
top17,2000-03,1,16
top17,2000-03,5,21
top17,2000-03,10,24
top17,2000-03,15,25
top17,2000-03,20,22
top17,2000-03,25,49
top17,2000-03,30,109
top17,2000-03,35,207
top17,2000-03,40,399
top17,2000-03,45,640
top17,2000-03,50,1017
top17,2000-03,55,1416
top17,2000-03,60,1744
top17,2000-03,65,2409
top17,2000-03,70,3200
top17,2000-03,75,3541
top17,2000-03,80,3041
top17,2000-03,85,2088
top17,2000-03,90,939
top17,2000-03,95,278
top17,2000-03,100,29
top17,2000-04,1,10
top17,2000-04,5,16
top17,2000-04,10,16
top17,2000-04,15,16
top17,2000-04,20,32
top17,2000-04,25,34
top17,2000-04,30,71
top17,2000-04,35,187
top17,2000-04,40,379
top17,2000-04,45,652
top17,2000-04,50,940
top17,2000-04,55,1286
top17,2000-04,60,1733
top17,2000-04,65,2290
top17,2000-04,70,3061
top17,2000-04,75,3481
top17,2000-04,80,2908
top17,2000-04,85,1986
top17,2000-04,90,856
top17,2000-04,95,241
top17,2000-04,100,36
top17,2000-05,1,18
top17,2000-05,5,17
top17,2000-05,10,18
top17,2000-05,15,24
top17,2000-05,20,40
top17,2000-05,25,45
top17,2000-05,30,91
top17,2000-05,35,202
top17,2000-05,40,391
top17,2000-05,45,657
top17,2000-05,50,1018
top17,2000-05,55,1375
top17,2000-05,60,1746
top17,2000-05,65,2386
top17,2000-05,70,3133
top17,2000-05,75,3508
top17,2000-05,80,3025
top17,2000-05,85,2103
top17,2000-05,90,948
top17,2000-05,95,240
top17,2000-05,100,34
top17,2000-06,5,16
top17,2000-06,10,21
top17,2000-06,15,27
top17,2000-06,20,38
top17,2000-06,25,44
top17,2000-06,30,95
top17,2000-06,35,204
top17,2000-06,40,348
top17,2000-06,45,648
top17,2000-06,50,1066
top17,2000-06,55,1379
top17,2000-06,60,1656
top17,2000-06,65,2305
top17,2000-06,70,2934
top17,2000-06,75,3398
top17,2000-06,80,2881
top17,2000-06,85,2017
top17,2000-06,90,908
top17,2000-06,95,228
top17,2000-06,100,21
top17,2000-07,1,24
top17,2000-07,5,13
top17,2000-07,10,19
top17,2000-07,15,31
top17,2000-07,20,34
top17,2000-07,25,57
top17,2000-07,30,100
top17,2000-07,35,189
top17,2000-07,40,346
top17,2000-07,45,656
top17,2000-07,50,1010
top17,2000-07,55,1355
top17,2000-07,60,1756
top17,2000-07,65,2310
top17,2000-07,70,3130
top17,2000-07,75,3634
top17,2000-07,80,2938
top17,2000-07,85,1967
top17,2000-07,90,925
top17,2000-07,95,248
top17,2000-07,100,40
top17,2000-08,1,15
top17,2000-08,5,23
top17,2000-08,10,23
top17,2000-08,15,32
top17,2000-08,20,38
top17,2000-08,25,42
top17,2000-08,30,96
top17,2000-08,35,191
top17,2000-08,40,356
top17,2000-08,45,674
top17,2000-08,50,1057
top17,2000-08,55,1360
top17,2000-08,60,1828
top17,2000-08,65,2349
top17,2000-08,70,3156
top17,2000-08,75,3510
top17,2000-08,80,3105
top17,2000-08,85,2121
top17,2000-08,90,974
top17,2000-08,95,271
top17,2000-08,100,34
top17,2000-09,5,21
top17,2000-09,10,24
top17,2000-09,15,22
top17,2000-09,20,41
top17,2000-09,25,40
top17,2000-09,30,86
top17,2000-09,35,206
top17,2000-09,40,382
top17,2000-09,45,661
top17,2000-09,50,1035
top17,2000-09,55,1345
top17,2000-09,60,1699
top17,2000-09,65,2393
top17,2000-09,70,2987
top17,2000-09,75,3450
top17,2000-09,80,2991
top17,2000-09,85,2075
top17,2000-09,90,972
top17,2000-09,95,270
top17,2000-09,100,36
top17,2000-10,1,16
top17,2000-10,5,19
top17,2000-10,10,20
top17,2000-10,15,35
top17,2000-10,20,30
top17,2000-10,25,46
top17,2000-10,30,97
top17,2000-10,35,206
top17,2000-10,40,390
top17,2000-10,45,688
top17,2000-10,50,1072
top17,2000-10,55,1364
top17,2000-10,60,1873
top17,2000-10,65,2342
