date,age,dead,pop
2016-03,80,5588,5099611.18485437
2016-03,85,4842,3205033.83458179
2016-03,90,2505,1407620.92774663
2016-03,95,734,371077.93179611
2016-03,100,92,63742.4474942127
2016-04,0,6,4973831.72117156
2016-04,5,6,5320420.25303077
2016-04,10,7,5566340.13825838
2016-04,15,8,6048951.67232918
2016-04,20,16,6114740.15022749
2016-04,25,28,6468217.75648579
2016-04,30,51,7337871.68662884
2016-04,35,123,8264913.17268613
2016-04,40,216,9804456.92092067
2016-04,45,377,9050182.75120758
2016-04,50,643,7961109.71310932
2016-04,55,975,7565363.49705201
2016-04,60,1926,8343067.57518838
2016-04,65,3721,10112297.0105485
2016-04,70,4011,7530975.00758302
2016-04,75,4702,6435413.69913607
2016-04,80,5454,5112702.55901627
2016-04,85,4650,3215032.85244155
2016-04,90,2419,1417168.25769019
2016-04,95,687,373033.160632801
2016-04,100,117,64120.50500406
2016-05,0,7,4973907.43700767
2016-05,5,8,5319429.64250083
2016-05,10,6,5558279.02921929
2016-05,15,9,6045805.46205424
2016-05,20,15,6123325.81546642
2016-05,25,16,6459367.26982322
2016-05,30,61,7327535.697044
2016-05,35,122,8240809.90621757
2016-05,40,231,9793168.6743351
2016-05,45,409,9098658.02828846
2016-05,50,677,7946514.97205249
2016-05,55,1097,7560957.92762062
2016-05,60,1983,8310476.39797297
2016-05,65,3893,10154854.1203368
2016-05,70,4124,7496171.49115738
2016-05,75,4723,6449428.78513109
2016-05,80,5631,5125126.75009017
2016-05,85,4677,3224887.63990403
2016-05,90,2495,1426538.55113117
2016-05,95,681,374965.233299823
2016-05,100,106,64486.2644029382
2016-06,0,4,4974492.10949902
2016-06,5,9,5318089.230098
2016-06,10,6,5550019.02743185
2016-06,15,10,6042233.14615526
2016-06,20,13,6132769.15371405
2016-06,25,25,6450498.99390829
2016-06,30,46,7316696.94575794
2016-06,35,101,8216102.21033793
2016-06,40,232,9780323.20741555
2016-06,45,414,9147514.75107915
2016-06,50,629,7932901.29065272
2016-06,55,1034,7557025.68963385
2016-06,60,1874,8276765.46357062
2016-06,65,3728,10193196.5929206
2016-06,70,3909,7464244.02036572
2016-06,75,4662,6464420.02401557
2016-06,80,5409,5137691.71827382
2016-06,85,4536,3235224.18313165
2016-06,90,2486,1436258.91807582
2016-06,95,683,376987.04851936
2016-06,100,110,64857.4579970462
2016-07,0,3,4975249.39423846
2016-07,5,8,5316491.756967
2016-07,10,5,5542106.39710751
2016-07,15,9,6038580.88621988
2016-07,20,15,6142184.87952864
2016-07,25,23,6442197.94920009
2016-07,30,53,7306141.35083192
2016-07,35,99,8192541.4238762
2016-07,40,256,9766802.02533083
2016-07,45,372,9192686.78521737
2016-07,50,661,7922123.47020828
2016-07,55,1033,7553935.36481336
2016-07,60,1935,8244171.64223325
2016-07,65,3965,10223993.6800385
2016-07,70,4005,7438233.448752
2016-07,75,4877,6479440.70491164
2016-07,80,5677,5149567.37044613
2016-07,85,4823,3245345.93477219
2016-07,90,2567,1445608.83587089
2016-07,95,683,378952.940893718
2016-07,100,118,65203.7706966259
2016-08,0,6,4975917.80819001
2016-08,5,6,5314537.26770592
2016-08,10,13,5534027.58750745
2016-08,15,6,6034726.05785775
2016-08,20,8,6151912.33439589
2016-08,25,24,6433924.18164886
2016-08,30,53,7295255.72171559
2016-08,35,117,8168721.1509212
2016-08,40,207,9751758.83932226
2016-08,45,384,9236230.66257326
2016-08,50,654,7914483.12705769
2016-08,55,1073,7551600.95468414
2016-08,60,1904,8210586.75320811
2016-08,65,3957,10248403.180507
2016-08,70,4142,7417430.59523489
2016-08,75,4917,6495513.58695998
2016-08,80,5697,5161525.09754474
2016-08,85,4902,3255896.67859995
2016-08,90,2581,1455114.05614624
2016-08,95,721,380978.063792236
2016-08,100,114,65541.638361256
2016-09,0,10,4976153.15488805
2016-09,5,8,5312280.68169778
2016-09,10,5,5526062.13933543
2016-09,15,9,6030911.9189536
2016-09,20,9,6161344.52489144
2016-09,25,33,6425973.04540641
2016-09,30,42,7284484.26890452
2016-09,35,121,8145602.38890037
2016-09,40,210,9735682.82024173
2016-09,45,406,9275618.68163057
2016-09,50,642,7911433.70672617
2016-09,55,1013,7550261.54159258
2016-09,60,1891,8177164.62301871
2016-09,65,3750,10264366.9631759
2016-09,70,3971,7403843.72268422
2016-09,75,4770,6512168.75288717
2016-09,80,5558,5173143.24825151
2016-09,85,4919,3266509.01668091
2016-09,90,2612,1464361.17583957
2016-09,95,746,382980.61732479
2016-09,100,109,65852.4288519454
2016-10,0,10,4975672.70599758
2016-10,5,13,5309815.83873897
2016-10,10,7,5518475.36602586
2016-10,15,7,6027373.54751013
2016-10,20,17,6169918.29321757
2016-10,25,33,6418597.98111186
2016-10,30,60,7274254.35440536
2016-10,35,94,8124052.65491692
2016-10,40,211,9719195.00658222
2016-10,45,408,9308880.18996508
2016-10,50,602,7913813.7620684
2016-10,55,1043,7550025.46869827
2016-10,60,1951,8145038.32732365
2016-10,65,3939,10270935.9285358
2016-10,70,4155,7398529.13343355
2016-10,75,5053,6528859.22041738
2016-10,80,5846,5184044.08119691
2016-10,85,5046,3276808.1427988
2016-10,90,2706,1472971.97490753
2016-10,95,756,384882.119634211
2016-10,100,127,66121.156145077
2016-11,0,7,4974314.49520396
2016-11,5,6,5306992.63129508
2016-11,10,6,5510783.9422267
2016-11,15,12,6023906.33012521
2016-11,20,9,6178099.03691563
2016-11,25,25,6411302.09696566
2016-11,30,47,7263907.13583447
2016-11,35,100,8102688.31535268
2016-11,40,214,9701241.49592576
2016-11,45,373,9338035.27200927
2016-11,50,611,7921979.43837814
2016-11,55,986,7550894.9039278
2016-11,60,1874,8112133.29258317
2016-11,65,3890,10268498.1567798
2016-11,70,4116,7401302.09367853
2016-11,75,4895,6546642.58169017
2016-11,80,5589,5194947.47283248
2016-11,85,4957,3287463.99133768
2016-11,90,2743,1481487.68457411
2016-11,95,732,386806.372710862
2016-11,100,96,66364.5232685548
2016-12,0,4,4972225.01797611
2016-12,5,8,5304014.53274653
2016-12,10,13,5503514.145932
2016-12,15,13,6020673.71890117
2016-12,20,11,6185440.72377127
2016-12,25,23,6404532.30328867
2016-12,30,49,7254064.52382118
2016-12,35,105,8082826.4115027
2016-12,40,222,9683014.02340345
2016-12,45,425,9361776.69056916
2016-12,50,636,7934764.79268258
2016-12,55,1060,7552728.09630993
2016-12,60,1848,8080639.18514533
2016-12,65,3890,10258014.3369033
2016-12,70,4202,7411285.02860141
2016-12,75,5033,6564241.77810513
2016-12,80,5792,5205156.98900791
2016-12,85,5083,3297787.54868404
2016-12,90,2748,1489392.67250176
2016-12,95,751,388639.420845312
2016-12,100,114,66571.1446724913
2017-01,0,8,4969335.89310016
2017-01,5,6,5300705.68434829
2017-01,10,13,5496213.16420408
2017-01,15,11,6017392.64052108
2017-01,20,16,6192527.63642556
2017-01,25,22,6397811.45950349
2017-01,30,48,7244019.16715098
2017-01,35,96,8063073.01512826
2017-01,40,229,9663331.85388891
2017-01,45,420,9382325.77635644
2017-01,50,601,7952311.93430251
2017-01,55,1067,7555552.48926284
2017-01,60,1820,8048526.26835625
2017-01,65,3923,10239668.6062368
2017-01,70,4205,7428369.32166853
2017-01,75,5136,6582690.58928118
2017-01,80,5910,5215361.28495069
2017-01,85,4980,3308466.18482534
2017-01,90,2737,1497252.56531886
2017-01,95,797,390514.781782447
2017-01,100,110,66759.5849449097
2017-02,0,7,4965776.88247616
2017-02,5,4,5297184.61428001
2017-02,10,6,5489159.14703401
2017-02,15,9,6014103.14706339
2017-02,20,11,6199203.25505952
2017-02,25,30,6391343.48290342
2017-02,30,47,7234049.19163578
2017-02,35,89,8044031.87640226
2017-02,40,200,9642823.67680524
2017-02,45,383,9399474.87980197
2017-02,50,591,7973543.86927921
2017-02,55,1013,7559225.9008149
2017-02,60,1665,8016922.42720318
2017-02,65,3578,10214584.8055498
2017-02,70,3771,7451546.33249521
2017-02,75,4521,6601264.89937177
2017-02,80,5240,5225222.53121138
2017-02,85,4566,3319155.07947418
2017-02,90,2476,1504838.06516797
2017-02,95,723,392382.545924759
2017-02,100,107,66927.414095999
2017-03,0,5,4962047.1184804
2017-03,5,7,5293841.26765336
2017-03,10,9,5483027.25922941
2017-03,15,11,6011067.01555319
2017-03,20,15,6204960.3795958
2017-03,25,24,6385696.71711302
2017-03,30,66,7225065.10720061
2017-03,35,98,8027385.97554344
2017-03,40,257,9623619.61522114
2017-03,45,416,9412587.76966586
2017-03,50,640,7995281.26733154
2017-03,55,1029,7563192.5786659
2017-03,60,1821,7988874.29641336
2017-03,65,3879,10186891.6343654
2017-03,70,4238,7477055.6272029
2017-03,75,4946,6618030.34492579
2017-03,80,5716,5233841.45955002
2017-03,85,4901,3328817.64126934
2017-03,90,2715,1511486.64956511
2017-03,95,763,394072.698723156
2017-03,100,110,67065.37950184
2017-04,0,4,4957414.4669497
2017-04,5,8,5289980.67365954
2017-04,10,7,5476533.65155866
2017-04,15,12,6007569.71642046
2017-04,20,11,6211122.41294878
2017-04,25,17,6379636.70940462
2017-04,30,49,7215093.3298202
2017-04,35,91,8009502.28871711
2017-04,40,216,9601637.09001654
2017-04,45,395,9425078.55688989
2017-04,50,559,8021510.11543366
2017-04,55,978,7568212.8556557
2017-04,60,1759,7958437.67279509
2017-04,65,3603,10151490.3801086
2017-04,70,3870,7509630.99699295
2017-04,75,4672,6636447.52823406
2017-04,80,5457,5243072.57237159
2017-04,85,4522,3339523.59866314
2017-04,90,2582,1518659.56393201
2017-04,95,726,395958.121441183
2017-04,100,99,67207.5772494974
2017-05,0,6,4952494.1023577
2017-05,5,5,5286106.73011174
2017-05,10,9,5470574.75292668
2017-05,15,12,6003986.03709266
2017-05,20,11,6216962.4140571
2017-05,25,16,6373939.88613189
2017-05,30,73,7205370.18525593
2017-05,35,90,7992676.14983232
2017-05,40,210,9579674.63137381
2017-05,45,370,9435736.07133095
2017-05,50,626,8048391.57381131
2017-05,55,1065,7573611.40814074
2017-05,60,1757,7929665.28867759
2017-05,65,3794,10113314.2584886
2017-05,70,4078,7544766.11025092
2017-05,75,4977,6653995.37187447
2017-05,80,5460,5251701.97401689
2017-05,85,4883,3349891.5163227
2017-05,90,2627,1525449.13523621
2017-05,95,782,397807.506445683
2017-05,100,117,67339.1167046282
2017-06,0,7,4947028.91766623
2017-06,5,10,5281983.85526494
2017-06,10,6,5464785.14357329
2017-06,15,8,6000009.4997126
2017-06,20,18,6222964.5531787
2017-06,25,19,6368200.63807769
2017-06,30,45,7195196.28678988
2017-06,35,89,7975716.0149814
2017-06,40,206,9556302.50509187
2017-06,45,392,9445909.38342615
2017-06,50,620,8077007.49205686
2017-06,55,962,7579653.37021274
2017-06,60,1751,7900708.85562832
2017-06,65,3589,10070701.2533866
2017-06,70,3965,7584029.16233213
2017-06,75,4769,6671704.2319476
2017-06,80,5402,5260312.97874472
2017-06,85,4701,3360611.72158969
2017-06,90,2643,1532346.62899786
2017-06,95,715,399755.460606213
2017-06,100,88,67473.5569920023
2017-07,0,9,4941439.38907614
2017-07,5,5,5277899.75197109
2017-07,10,4,5459568.8248052
2017-07,15,13,5995831.97944352
2017-07,20,18,6228832.37554643
2017-07,25,31,6362764.52285595
2017-07,30,55,7185179.02708986
2017-07,35,102,7959649.27098818
2017-07,40,226,9533061.5471945
2017-07,45,389,9455553.40384854
2017-07,50,616,8104831.81652556
2017-07,55,1043,7585858.22241059
2017-07,60,1802,7873503.4122762
2017-07,65,3773,10027245.8749949
2017-07,70,4208,7624146.02319596
2017-07,75,4788,6688298.06860727
2017-07,80,5641,5268357.71557234
2017-07,85,4876,3370991.75824376
2017-07,90,2736,1538944.02068697
2017-07,95,774,401687.139994837
2017-07,100,93,67606.8094779977
2017-08,0,6,4935423.79861606
2017-08,5,3,5273604.82783545
2017-08,10,9,5454609.8821865
2017-08,15,7,5991107.40903215
2017-08,20,13,6235051.90616883
2017-08,25,20,6357243.3117863
2017-08,30,64,7174599.41176224
2017-08,35,109,7943335.00027109
2017-08,40,221,9508436.79019697
2017-08,45,426,9465949.6367673
2017-08,50,653,8133009.25454917
2017-08,55,994,7592544.8521402
2017-08,60,1795,7846305.13290636
2017-08,65,3708,9980934.15674296
2017-08,70,4233,7667017.00470482
2017-08,75,5133,6704743.63748869
2017-08,80,5727,5276380.52110406
2017-08,85,4995,3381722.76155956
2017-08,90,2758,1545719.76384933
2017-08,95,802,403742.637773387
2017-08,100,112,67752.5474894418
2017-09,0,7,4929236.61351818
2017-09,5,7,5269257.04828602
2017-09,10,13,5450121.62485625
2017-09,15,10,5985899.68037725
2017-09,20,15,6241526.50176894
2017-09,25,28,6351793.53995634
2017-09,30,41,7163735.58838255
2017-09,35,98,7927242.53719037
2017-09,40,234,9483227.94157157
2017-09,45,394,9477432.71405734
2017-09,50,563,8159881.02180666
2017-09,55,965,7599414.61535359
2017-09,60,1753,7820106.86536219
2017-09,65,3511,9934089.06713574
2017-09,70,4019,7710541.26946128
2017-09,75,4880,6720334.52538394
2017-09,80,5618,5284116.63418972
2017-09,85,4945,3392457.93033106
2017-09,90,2707,1552492.52476101
2017-09,95,759,405870.038896189
2017-09,100,93,67911.3294915078
2017-10,0,6,4923152.9925586
2017-10,5,8,5265020.66017042
2017-10,10,7,5446255.4744911
2017-10,15,12,5980337.09720887
2017-10,20,18,6248124.1168523
2017-10,25,23,6346564.10392985
2017-10,30,48,7152903.29131338
2017-10,35,110,7911814.53774742
2017-10,40,213,9458309.15946409
2017-10,45,390,9490183.96456907
2017-10,50,577,8183971.60956181
2017-10,55,1063,7606145.94067742
2017-10,60,1780,7795772.85926826
2017-10,65,3714,9889084.2495996
2017-10,70,4291,7752546.81424881
2017-10,75,4996,6734480.85572241
2017-10,80,5857,5291336.8036155
2017-10,85,5253,3402849.4567547
2017-10,90,2867,1559080.67829984
2017-10,95,797,408007.919922304
2017-10,100,112,68081.884016487
2017-11,0,5,4916799.96334054
2017-11,5,7,5260621.34102357
2017-11,10,5,5442735.98431612
2017-11,15,13,5974058.76825391
2017-11,20,13,6255296.35678902
2017-11,25,18,6341225.92071883
2017-11,30,31,7141365.67808427
2017-11,35,77,7896004.24574119
2017-11,40,232,9432044.33185743
2017-11,45,376,9505264.14337124
2017-11,50,615,8206663.92451605
2017-11,55,993,7613108.25362432
2017-11,60,1752,7771732.48115843
2017-11,65,3577,9843272.1756919
2017-11,70,4110,7795435.10279526
2017-11,75,5085,6748201.57025433
2017-11,80,5763,5298494.69716947
2017-11,85,5069,3413574.97116955
2017-11,90,2881,1565941.77340694
2017-11,95,774,410300.916407625
2017-11,100,101,68275.5360709409
2017-12,0,7,4910580.03579671
2017-12,5,5,5256335.99962528
2017-12,10,12,5439723.39790686
2017-12,15,7,5967557.29985276
2017-12,20,15,6262508.13068243
2017-12,25,21,6336187.76902863
2017-12,30,49,7129889.78111627
2017-12,35,96,7880866.15923958
2017-12,40,205,9406142.67688497
2017-12,45,414,9521471.24220634
2017-12,50,601,8226770.72465668
2017-12,55,1033,7619791.9796176
2017-12,60,1778,7749567.78944137
2017-12,65,3766,9799412.35980544
2017-12,70,4336,7836435.0505338
2017-12,75,5090,6760900.86022042
2017-12,80,5929,5305066.08647947
2017-12,85,5174,3423913.64822117
2017-12,90,2918,1572630.28889329
2017-12,95,834,412593.847177093
2017-12,100,114,68474.8812269817
2018-01,0,4,4904068.87389049
2018-01,5,9,5251870.96493257
2018-01,10,11,5436944.50659374
2018-01,15,10,5960494.7364549
2018-01,20,6,6270160.32599785
2018-01,25,11,6331183.37600137
2018-01,30,51,7117736.11170369
2018-01,35,88,7865429.76096823
2018-01,40,215,9378892.3075836
2018-01,45,409,9539624.26546109
2018-01,50,617,8245946.8116151
2018-01,55,1024,7626580.40719882
2018-01,60,1768,7727832.64908998
2018-01,65,3608,9754348.51378563
2018-01,70,4376,7878295.11916086
2018-01,75,5138,6773738.81781468
2018-01,80,5889,5311421.99868495
2018-01,85,5286,3434523.84848494
2018-01,90,2909,1579588.07800094
2018-01,95,814,415031.528360736
2018-01,100,111,68687.8288127135
2018-02,0,8,4897462.60027992
2018-02,5,5,5247360.36512099
2018-02,10,6,5434431.65125087
2018-02,15,5,5953179.18896127
2018-02,20,16,6277934.62218007
2018-02,25,17,6326454.73150515
2018-02,30,37,7105308.34999413
2018-02,35,80,7850242.35836208
2018-02,40,182,9351163.79042526
2018-02,45,358,9558940.26532591
2018-02,50,546,8263815.21534363
2018-02,55,920,7633185.4952205
2018-02,60,1616,7707317.06450314
2018-02,65,3256,9709310.7517764
2018-02,70,3871,7919655.71966153
2018-02,75,4705,6786606.07887102
2018-02,80,5261,5317268.09922561
2018-02,85,4776,3445028.36017669
2018-02,90,2680,1586588.83546125
2018-02,95,709,417530.471101264
2018-02,100,93,68902.3794970658
2018-03,0,5,4891405.62516371
2018-03,5,5,5243240.28952563
2018-03,10,17,5432328.79054153
2018-03,15,7,5946435.74789926
2018-03,20,5,6284993.2334278
2018-03,25,20,6322480.19443443
2018-03,30,46,7093869.54029951
2018-03,35,91,7836771.7854514
2018-03,40,223,9325720.42519631
2018-03,45,412,9577163.12148717
2018-03,50,607,8279099.08550346
2018-03,55,951,7638940.5598883
2018-03,60,1713,7689862.02327942
2018-03,65,3462,9668455.37396997
2018-03,70,4299,7956597.30987835
2018-03,75,5111,6798521.20833328
2018-03,80,5546,5322052.93857927
2018-03,85,5082,3454399.07006603
2018-03,90,2840,1592945.57315606
2018-03,95,811,419833.360080805
2018-03,100,116,69092.9469540671
2018-04,0,11,4884590.87170257
2018-04,5,5,5238620.31270496
2018-04,10,12,5430116.83632356
2018-04,15,6,5938909.72800324
2018-04,20,13,6292773.12137585
2018-04,25,23,6318473.93658179
2018-04,30,44,7080992.70414226
2018-04,35,105,7822168.09743683
2018-04,40,228,9297124.1509586
2018-04,45,369,9597950.33331625
2018-04,50,640,8295370.96931217
2018-04,55,981,7645019.88835351
2018-04,60,1734,7671756.97481541
2018-04,65,3312,9622807.85696463
2018-04,70,4105,7997050.26241101
2018-04,75,4792,6812334.05209618
2018-04,80,5476,5326738.38299536
2018-04,85,4790,3464614.76485241
2018-04,90,2679,1600016.61919725
2018-04,95,744,422426.058565225
2018-04,100,108,69295.2762524983
2018-05,0,5,4877878.01593514
2018-05,5,6,5234083.3986043
2018-05,10,13,5428024.76068169
2018-05,15,10,5931655.765718
2018-05,20,23,6300192.22416741
2018-05,25,21,6315056.41297079
2018-05,30,51,7068342.6332125
2018-05,35,97,7808382.04586826
2018-05,40,239,9269037.20947661
2018-05,45,377,9618434.44800861
2018-05,50,625,8310762.34283339
2018-05,55,985,7650552.28137349
2018-05,60,1655,7655486.30325959
2018-05,65,3428,9578000.36023067
2018-05,70,4292,8035765.5377812
2018-05,75,4925,6826616.22175543
2018-05,80,5420,5330597.50739999
2018-05,85,4955,3474312.90075257
2018-05,90,2735,1606889.02497353
2018-05,95,821,424970.684091867
2018-05,100,91,69477.3809635673
2018-06,0,6,4870809.85994325
2018-06,5,4,5229319.10466715
2018-06,10,9,5425840.72233083
2018-06,15,14,5924285.73923407
2018-06,20,18,6307665.25119433
2018-06,25,17,6312069.39261552
2018-06,30,51,7055101.56054043
2018-06,35,85,7794533.24913354
2018-06,40,202,9239602.02801993
2018-06,45,361,9639719.60434143
2018-06,50,600,8326613.64592387
2018-06,55,959,7655844.27195823
2018-06,60,1517,7639996.80826226
2018-06,65,3293,9530813.41689037
2018-06,70,4101,8075339.28619415
2018-06,75,4770,6842633.33481791
2018-06,80,5305,5333820.52127227
2018-06,85,4707,3484109.13559847
2018-06,90,2694,1614016.90307963
2018-06,95,720,427628.832441239
2018-06,100,100,69646.02105238
2018-07,0,6,4863833.15342379
2018-07,5,8,5224627.16450906
2018-07,10,4,5423636.35314865
2018-07,15,6,5917366.52564442
2018-07,20,11,6314633.59199335
2018-07,25,19,6309772.21298125
2018-07,30,51,7042148.22611668
2018-07,35,82,7781552.21150459
2018-07,40,210,9210731.90363755
2018-07,45,375,9660182.28240673
2018-07,50,640,8342203.11528045
2018-07,55,991,7660494.81288473
2018-07,60,1743,7626317.97521896
2018-07,65,3513,9484068.98255521
2018-07,70,4246,8113232.84714316
2018-07,75,4886,6859652.0925853
2018-07,80,5579,5336135.29161213
2018-07,85,4940,3493341.89082619
2018-07,90,2861,1620936.51577387
2018-07,95,815,430221.308430539
2018-07,100,92,69785.1663194215
2018-08,0,7,4856473.10840844
2018-08,5,5,5219686.80050305
2018-08,10,10,5421192.32561403
2018-08,15,9,5910532.3197193
2018-08,20,11,6321481.90515683
2018-08,25,15,6308081.3326805
2018-08,30,36,7028644.64540519
2018-08,35,77,7768612.21896524
2018-08,40,199,9180517.05140572
2018-08,45,402,9680925.19187324
2018-08,50,585,8358884.39714892
2018-08,55,974,7664751.64702342
2018-08,60,1718,7613569.39301415
2018-08,65,3509,9434418.46117405
2018-08,70,4486,8151987.58987203
2018-08,75,5032,6879120.55177167
2018-08,80,5619,5337629.07096103
2018-08,85,5237,3502595.79888952
2018-08,90,2786,1628105.12277883
2018-08,95,844,432912.897871117
2018-08,100,124,69898.7127668627
2018-09,0,9,4848949.97715769
2018-09,5,8,5214644.78957141
2018-09,10,8,5418505.83848549
2018-09,15,6,5904115.97732224
2018-09,20,13,6327890.92990013
2018-09,25,21,6307155.26395986
2018-09,30,44,7015046.64440438
2018-09,35,89,7756193.0618333
2018-09,40,227,9149928.67424327
2018-09,45,358,9700993.90039432
2018-09,50,623,8376466.72382009
2018-09,55,980,7668387.44646337
2018-09,60,1629,7602261.77519777
2018-09,65,3398,9383161.79456098
2018-09,70,4244,8190349.18646293
2018-09,75,5074,6900820.89138583
2018-09,80,5673,5338141.81162178
2018-09,85,5009,3511527.01196155
2018-09,90,2957,1635288.25685527
2018-09,95,851,435609.215232177
2018-09,100,114,69976.0579792829
2018-10,0,5,4841504.19142161
2018-10,5,7,5209661.64174631
2018-10,10,5,5415607.45052865
2018-10,15,16,5898393.45462188
2018-10,20,14,6333598.8807925
2018-10,25,17,6307052.31266472
2018-10,30,55,7001822.22257862
2018-10,35,93,7744706.14339894
2018-10,40,202,9119987.1694436
2018-10,45,438,9719524.43956251
2018-10,50,610,8394633.51692549
2018-10,55,1009,7671260.15725116
2018-10,60,1662,7592717.98605124
2018-10,65,3423,9331814.02461808
2018-10,70,4521,8227114.71383658
2018-10,75,5258,6924234.89437385
2018-10,80,5802,5337643.34673462
2018-10,85,5244,3519834.58738169
2018-10,90,3026,1642249.63996105
2018-10,95,894,438215.387339369
2018-10,100,109,70011.5253321671
2018-11,0,13,4833608.76687614
2018-11,5,9,5204418.96284127
2018-11,10,13,5412301.71304592
2018-11,15,9,5892975.74083999
2018-11,20,12,6338944.07092805
2018-11,25,33,6307765.38337297
2018-11,30,34,6988117.98912088
2018-11,35,102,7733372.37952182
2018-11,40,177,9088753.11257533
2018-11,45,411,9737616.45774188
2018-11,50,638,8414594.22114359
2018-11,55,953,7673673.42341861
2018-11,60,1687,7584230.26353075
2018-11,65,3268,9277006.82658968
2018-11,70,4280,8264783.055463
2018-11,75,5112,6950792.85423548
2018-11,80,5577,5336163.4749279
2018-11,85,5056,3528089.79361809
2018-11,90,2997,1649450.77965293
2018-11,95,883,440900.654507537
2018-11,100,98,70010.9105483814
2018-12,0,7,4825722.73201398
2018-12,5,10,5199290.15762711
2018-12,10,6,5408870.38653283
2018-12,15,12,5888101.50565897
2018-12,20,18,6343579.17023145
2018-12,25,26,6309177.94747971
2018-12,30,33,6974847.80154753
2018-12,35,97,7722857.93474538
2018-12,40,212,9058337.92025185
2018-12,45,427,9754099.39989079
2018-12,50,652,8434741.31379845
2018-12,55,963,7675754.47093109
2018-12,60,1700,7577174.04414683
2018-12,65,3412,9222617.73856452
2018-12,70,4357,8301002.73205166
2018-12,75,5278,6978209.22593464
2018-12,80,5700,5333988.96847999
2018-12,85,5358,3535825.35830917
2018-12,90,3011,1656426.08509082
2018-12,95,903,443491.026952175
2018-12,100,125,69986.4081308388
2019-01,0,7,4817266.66466718
2019-01,5,8,5193971.17245566
2019-01,10,7,5405159.89266924
2019-01,15,12,5883324.65765895
2019-01,20,23,6347812.54485491
2019-01,25,19,6311306.88726361
2019-01,30,44,6961158.15990019
2019-01,35,94,7712391.20412614
2019-01,40,201,9026816.69520534
2019-01,45,423,9770075.15766057
2019-01,50,625,8456067.5609476
2019-01,55,1039,7677946.62404828
2019-01,60,1649,7570893.73143771
2019-01,65,3381,9165392.53273302
2019-01,70,4504,8338272.33622712
2019-01,75,5334,7007691.09528464
2019-01,80,5672,5331181.43629363
2019-01,85,5223,3543627.72607248
2019-01,90,3038,1663639.60640945
2019-01,95,872,446158.599274848
2019-01,100,111,69949.5384791529
2019-02,0,7,4808443.83056113
2019-02,5,9,5188671.13988731
2019-02,10,6,5401358.31672045
2019-02,15,11,5878688.8030247
2019-02,20,15,6351479.92202917
2019-02,25,15,6314037.53353606
2019-02,30,41,6947523.46928479
2019-02,35,63,7702257.39693087
2019-02,40,176,8995306.23299446
2019-02,45,375,9784980.05657057
2019-02,50,596,8477553.59661732
2019-02,55,966,7680490.77973948
2019-02,60,1559,7565452.89075138
2019-02,65,3037,9107505.21079606
2019-02,70,4023,8375467.28889851
2019-02,75,4746,7037712.61496649
2019-02,80,5259,5328014.1351919
2019-02,85,4775,3551307.81278138
2019-02,90,2744,1670857.94083044
2019-02,95,807,448816.269115197
2019-02,100,95,69914.2985200559
2019-03,0,12,4800113.69367626
2019-03,5,5,5183932.66551261
2019-03,10,8,5397910.59582479
2019-03,15,8,5874519.23553068
2019-03,20,11,6354305.35749658
2019-03,25,21,6316955.05082206
2019-03,30,58,6935282.14283016
2019-03,35,94,7693330.06348879
2019-03,40,179,8966942.26100955
2019-03,45,409,9797524.70838446
2019-03,50,581,8496798.24389497
2019-03,55,939,7683351.58741354
2019-03,60,1630,7561101.86699248
2019-03,65,3155,9054968.45693473
2019-03,70,4380,8409070.30871304
2019-03,75,5168,7064762.22812694
2019-03,80,5691,5325020.66208179
2019-03,85,5089,3558200.01821726
2019-03,90,3012,1677381.03454688
2019-03,95,894,451207.723586875
2019-03,100,108,69895.1112198478
2019-04,0,3,4790440.42721566
2019-04,5,11,5178776.19093458
2019-04,10,8,5394149.06392079
2019-04,15,7,5869807.85308794
2019-04,20,11,6356893.69571208
2019-04,25,17,6320611.49189005
2019-04,30,41,6921840.54051131
2019-04,35,84,7683629.36329209
2019-04,40,189,8935744.03642819
2019-04,45,372,9810400.11862622
2019-04,50,582,8517593.8370526
2019-04,55,966,7687430.27418574
2019-04,60,1567,7556733.0813286
2019-04,65,3120,8996876.1037129
2019-04,70,4226,8446361.47280303
2019-04,75,5057,7094049.00854145
2019-04,80,5347,5321755.01791157
2019-04,85,4924,3565848.17708353
2019-04,90,2901,1684605.77533846
2019-04,95,807,453844.852445634
2019-04,100,104,69900.3110544262
2019-05,0,3,4780578.07981387
2019-05,5,5,5173911.24700651
2019-05,10,6,5390634.86919155
2019-05,15,9,5865039.91144616
2019-05,20,15,6358857.821923
2019-05,25,26,6324504.19249029
2019-05,30,50,6908973.08346057
2019-05,35,104,7674358.6883415
2019-05,40,206,8905853.28572017
2019-05,45,424,9821849.16317587
2019-05,50,624,8536879.33021584
2019-05,55,957,7692574.4032241
2019-05,60,1650,7552780.5241364
2019-05,65,3163,8941079.06669916
2019-05,70,4365,8482616.15527444
2019-05,75,5109,7121148.62293675
2019-05,80,5550,5318836.6952318
2019-05,85,5119,3573333.35958695
2019-05,90,2962,1691599.29733997
2019-05,95,866,456385.795180048
2019-05,100,108,69944.1150070547
2019-06,0,4,4769815.47513364
2019-06,5,4,5169051.37083264
2019-06,10,9,5387208.90876919
2019-06,15,11,5859776.40542141
2019-06,20,17,6360328.0374087
2019-06,25,23,6328815.37733437
