state,age,year,dead,pop
Arkansas,65-74,2015,6548,277411
Arkansas,65-74,2016,6595,283580
Arkansas,65-74,2017,6881,290509
Arkansas,75-84,1999,8090,128798
Arkansas,75-84,2000,8217,129193
Arkansas,75-84,2001,7854,129844
Arkansas,75-84,2002,7924,130743
Arkansas,75-84,2003,7748,131018
Arkansas,75-84,2004,7456,130961
Arkansas,75-84,2005,7364,131294
Arkansas,75-84,2006,7388,132021
Arkansas,75-84,2007,7434,132326
Arkansas,75-84,2008,7497,132862
Arkansas,75-84,2009,7222,133141
Arkansas,75-84,2010,7317,133977
Arkansas,75-84,2011,7281,135784
Arkansas,75-84,2012,7438,135900
Arkansas,75-84,2013,7580,138453
Arkansas,75-84,2014,7492,140928
Arkansas,75-84,2015,7845,143758
Arkansas,75-84,2016,7696,146474
Arkansas,75-84,2017,8066,150753
Arkansas,85+,1999,7476,45862
Arkansas,85+,2000,7439,46492
Arkansas,85+,2001,7345,46467
Arkansas,85+,2002,7673,46266
Arkansas,85+,2003,7424,46272
Arkansas,85+,2004,7126,46414
Arkansas,85+,2005,7494,47128
Arkansas,85+,2006,7346,48405
Arkansas,85+,2007,7461,49210
Arkansas,85+,2008,7786,50052
Arkansas,85+,2009,7544,50628
Arkansas,85+,2010,7846,51402
Arkansas,85+,2011,8136,53051
Arkansas,85+,2012,8076,53920
Arkansas,85+,2013,7997,54416
Arkansas,85+,2014,7847,55050
Arkansas,85+,2015,8081,55980
Arkansas,85+,2016,8176,56680
Arkansas,85+,2017,8255,57882
California,0,1999,2800,485647
California,0,2000,2894,483143
California,0,2001,2830,524357
California,0,2002,2889,514905
California,0,2003,2820,522195
California,0,2004,2811,520350
California,0,2005,2930,522403
California,0,2006,2835,520189
California,0,2007,2944,527233
California,0,2008,2814,529416
California,0,2009,2602,499021
California,0,2010,2420,494058
California,0,2011,2398,506265
California,0,2012,2246,510414
California,0,2013,2353,500877
California,0,2014,2163,502993
California,0,2015,2169,501336
California,0,2016,2057,498832
California,0,2017,1973,488479
California,1-4,1999,602,2026500
California,1-4,2000,580,2003838
California,1-4,2001,545,1964941
California,1-4,2002,529,1977376
California,1-4,2003,557,1995546
California,1-4,2004,524,2021415
California,1-4,2005,561,2033212
California,1-4,2006,512,2019232
California,1-4,2007,496,2018510
California,1-4,2008,462,2031645
California,1-4,2009,484,2045700
California,1-4,2010,439,2037275
California,1-4,2011,449,2032521
California,1-4,2012,413,2031083
California,1-4,2013,371,2006659
California,1-4,2014,359,2012734
California,1-4,2015,340,2007416
California,1-4,2016,397,1988540
California,1-4,2017,333,1983034
California,5-14,1999,811,5246778
California,5-14,2000,846,5296702
California,5-14,2001,786,5340001
California,5-14,2002,805,5346739
California,5-14,2003,839,5330381
California,5-14,2004,755,5285094
California,5-14,2005,714,5201998
California,5-14,2006,727,5143054
California,5-14,2007,662,5079709
California,5-14,2008,615,5064377
California,5-14,2009,624,5072098
California,5-14,2010,550,5096769
California,5-14,2011,525,5091201
California,5-14,2012,495,5086457
California,5-14,2013,563,5090555
California,5-14,2014,510,5080275
California,5-14,2015,496,5062372
California,5-14,2016,530,5062101
California,5-14,2017,547,5057132
California,15-24,1999,3102,4706286
California,15-24,2000,3104,4832176
California,15-24,2001,3464,4985100
California,15-24,2002,3520,5083312
California,15-24,2003,3686,5164655
California,15-24,2004,3669,5253629
California,15-24,2005,3818,5332357
California,15-24,2006,3934,5389291
California,15-24,2007,3697,5452319
California,15-24,2008,3393,5508762
California,15-24,2009,3256,5560027
California,15-24,2010,3032,5589889
California,15-24,2011,3039,5616769
California,15-24,2012,2942,5633508
California,15-24,2013,2998,5586402
California,15-24,2014,2892,5551583
California,15-24,2015,3053,5484894
California,15-24,2016,3166,5392177
California,15-24,2017,3084,5330443
California,25-34,1999,4357,5278543
California,25-34,2000,4214,5229062
California,25-34,2001,4410,5234401
California,25-34,2002,4375,5225289
California,25-34,2003,4402,5211149
California,25-34,2004,4377,5201301
California,25-34,2005,4359,5170422
California,25-34,2006,4394,5169993
California,25-34,2007,4295,5180534
California,25-34,2008,4138,5227071
California,25-34,2009,4188,5279559
California,25-34,2010,3908,5317877
California,25-34,2011,4168,5412367
California,25-34,2012,4270,5482640
California,25-34,2013,4360,5591286
California,25-34,2014,4502,5723386
California,25-34,2015,4816,5835694
California,25-34,2016,5201,5917785
California,25-34,2017,5188,6023779
California,35-44,1999,9227,5462186
California,35-44,2000,9289,5485341
California,35-44,2001,9350,5516317
California,35-44,2002,9316,5500299
California,35-44,2003,9426,5485873
California,35-44,2004,8883,5474192
California,35-44,2005,8886,5448579
California,35-44,2006,8473,5408745
California,35-44,2007,8053,5338861
California,35-44,2008,7426,5278905
California,35-44,2009,7437,5214338
California,35-44,2010,6751,5182710
California,35-44,2011,6774,5163971
California,35-44,2012,6630,5161434
California,35-44,2013,6750,5149410
California,35-44,2014,6709,5175338
California,35-44,2015,6982,5187676
California,35-44,2016,7032,5159932
California,35-44,2017,7151,5223062
California,45-54,1999,16051,4189310
California,45-54,2000,16430,4331635
California,45-54,2001,17495,4534278
California,45-54,2002,17509,4622331
California,45-54,2003,18562,4735416
California,45-54,2004,18408,4829266
California,45-54,2005,18743,4926826
California,45-54,2006,18992,5010240
California,45-54,2007,18860,5087486
California,45-54,2008,18211,5158516
California,45-54,2009,18530,5220443
California,45-54,2010,17140,5252371
California,45-54,2011,17494,5250438
California,45-54,2012,17217,5231936
California,45-54,2013,16822,5212165
California,45-54,2014,16665,5243544
California,45-54,2015,16582,5246813
California,45-54,2016,16370,5195297
California,45-54,2017,15822,5162688
California,55-64,1999,22661,2543047
California,55-64,2000,22896,2614093
California,55-64,2001,23522,2728417
California,55-64,2002,24315,2909487
California,55-64,2003,25304,3062563
California,55-64,2004,25459,3205945
California,55-64,2005,26564,3352893
California,55-64,2006,27160,3487880
California,55-64,2007,27738,3618423
California,55-64,2008,28450,3748885
California,55-64,2009,28824,3905550
California,55-64,2010,29568,4036493
California,55-64,2011,30575,4219756
California,55-64,2012,31306,4303873
California,55-64,2013,31783,4403436
California,55-64,2014,32473,4519600
California,55-64,2015,33339,4629863
California,55-64,2016,34176,4688718
California,55-64,2017,34144,4762678
California,65-74,1999,41859,1888004
California,65-74,2000,40249,1887823
California,65-74,2001,39950,1897877
California,65-74,2002,39080,1907462
California,65-74,2003,38406,1929662
California,65-74,2004,36922,1950335
California,65-74,2005,36667,1972493
California,65-74,2006,35846,1992873
California,65-74,2007,35356,2046051
California,65-74,2008,36110,2132744
California,65-74,2009,35917,2216229
California,65-74,2010,36090,2275336
California,65-74,2011,36756,2377066
California,65-74,2012,38609,2539119
California,65-74,2013,40384,2688985
California,65-74,2014,41258,2834360
California,65-74,2015,44780,2977403
California,65-74,2016,45834,3089002
California,65-74,2017,48029,3195800
California,75-84,1999,66732,1259639
California,75-84,2000,66809,1282178
California,75-84,2001,67844,1316542
California,75-84,2002,67756,1338193
California,75-84,2003,68285,1354713
California,75-84,2004,65726,1362004
California,75-84,2005,65543,1373521
California,75-84,2006,64194,1366698
California,75-84,2007,61786,1363783
California,75-84,2008,60509,1363109
California,75-84,2009,57862,1363420
California,75-84,2010,57540,1370210
California,75-84,2011,57944,1387924
California,75-84,2012,57171,1406685
California,75-84,2013,57898,1434280
California,75-84,2014,56404,1470037
California,75-84,2015,58686,1503574
California,75-84,2016,59121,1535300
California,75-84,2017,60532,1576765
California,85+,1999,61097,413264
California,85+,2000,62132,425657
California,85+,2001,63745,437227
California,85+,2002,64402,446450
California,85+,2003,67002,461006
California,85+,2004,64934,471045
California,85+,2005,68204,493239
California,85+,2006,70014,513007
California,85+,2007,69790,537402
California,85+,2008,72603,560907
California,85+,2009,72982,584844
California,85+,2010,76546,600968
California,85+,2011,79798,633634
California,85+,2012,81238,654281
California,85+,2013,84053,668466
California,85+,2014,81971,688650
California,85+,2015,87948,707777
California,85+,2016,88331,722333
California,85+,2017,91368,732793
California,NS,1999,81,
California,NS,2000,108,
California,NS,2001,103,
California,NS,2002,69,
California,NS,2003,82,
California,NS,2004,57,
California,NS,2005,48,
California,NS,2006,45,
California,NS,2007,43,
California,NS,2008,35,
California,NS,2009,30,
California,NS,2010,28,
California,NS,2011,22,
California,NS,2012,17,
California,NS,2013,24,
California,NS,2014,23,
California,NS,2015,15,
California,NS,2016,25,
California,NS,2017,18,
Colorado,0,1999,416,60120
Colorado,0,2000,404,60823
Colorado,0,2001,388,66788
Colorado,0,2002,415,66280
Colorado,0,2003,420,66624
Colorado,0,2004,434,66137
Colorado,0,2005,444,66747
Colorado,0,2006,404,67456
Colorado,0,2007,433,68795
Colorado,0,2008,437,67363
Colorado,0,2009,429,66225
Colorado,0,2010,392,66594
Colorado,0,2011,362,66477
Colorado,0,2012,298,66093
Colorado,0,2013,331,65958
Colorado,0,2014,315,66471
Colorado,0,2015,309,67322
Colorado,0,2016,319,67691
Colorado,0,2017,291,67468
Colorado,1-4,1999,78,231098
Colorado,1-4,2000,72,236682
Colorado,1-4,2001,72,242441
Colorado,1-4,2002,76,249899
Colorado,1-4,2003,80,255718
Colorado,1-4,2004,54,259849
Colorado,1-4,2005,83,264110
Colorado,1-4,2006,86,267014
Colorado,1-4,2007,59,271047
Colorado,1-4,2008,71,275494
Colorado,1-4,2009,56,277503
Colorado,1-4,2010,88,277366
Colorado,1-4,2011,57,275677
Colorado,1-4,2012,65,271475
Colorado,1-4,2013,80,269178
Colorado,1-4,2014,60,268460
Colorado,1-4,2015,56,268285
Colorado,1-4,2016,51,269773
Colorado,1-4,2017,58,268739
Colorado,5-14,1999,106,611317
Colorado,5-14,2000,116,619925
Colorado,5-14,2001,118,628540
Colorado,5-14,2002,110,629522
Colorado,5-14,2003,104,628301
Colorado,5-14,2004,98,626342
Colorado,5-14,2005,107,627596
Colorado,5-14,2006,84,636958
Colorado,5-14,2007,87,646294
Colorado,5-14,2008,99,657849
Colorado,5-14,2009,99,671858
Colorado,5-14,2010,73,681257
Colorado,5-14,2011,87,689082
Colorado,5-14,2012,87,695760
Colorado,5-14,2013,89,703734
Colorado,5-14,2014,91,708619
Colorado,5-14,2015,92,713648
Colorado,5-14,2016,96,713019
Colorado,5-14,2017,100,713039
Colorado,15-24,1999,454,596784
Colorado,15-24,2000,452,613476
Colorado,15-24,2001,499,642590
Colorado,15-24,2002,524,656673
Colorado,15-24,2003,515,660620
Colorado,15-24,2004,511,665431
Colorado,15-24,2005,550,670607
Colorado,15-24,2006,536,677791
Colorado,15-24,2007,451,679229
Colorado,15-24,2008,506,684087
Colorado,15-24,2009,493,686937
Colorado,15-24,2010,472,688090
Colorado,15-24,2011,473,699616
Colorado,15-24,2012,453,704700
Colorado,15-24,2013,469,714353
Colorado,15-24,2014,470,726220
Colorado,15-24,2015,520,738892
Colorado,15-24,2016,575,745020
Colorado,15-24,2017,553,733817
Colorado,25-34,1999,618,654857
Colorado,25-34,2000,567,664027
Colorado,25-34,2001,681,674645
Colorado,25-34,2002,610,678811
Colorado,25-34,2003,623,672836
Colorado,25-34,2004,644,673625
Colorado,25-34,2005,593,667340
Colorado,25-34,2006,651,673414
Colorado,25-34,2007,621,684807
Colorado,25-34,2008,642,700644
Colorado,25-34,2009,690,715247
Colorado,25-34,2010,661,726278
Colorado,25-34,2011,717,746007
Colorado,25-34,2012,781,761670
Colorado,25-34,2013,754,779686
Colorado,25-34,2014,815,798927
Colorado,25-34,2015,898,823332
Colorado,25-34,2016,984,842409
Colorado,25-34,2017,1052,870662
Colorado,35-44,1999,1270,738963
Colorado,35-44,2000,1279,736823
Colorado,35-44,2001,1362,737975
Colorado,35-44,2002,1308,728103
Colorado,35-44,2003,1321,714819
Colorado,35-44,2004,1197,708153
Colorado,35-44,2005,1166,705346
Colorado,35-44,2006,1133,707037
Colorado,35-44,2007,1157,706414
Colorado,35-44,2008,1120,703610
Colorado,35-44,2009,1151,700394
Colorado,35-44,2010,1028,699644
Colorado,35-44,2011,1087,701115
Colorado,35-44,2012,1092,707346
Colorado,35-44,2013,1042,714791
Colorado,35-44,2014,1176,722553
Colorado,35-44,2015,1103,733546
Colorado,35-44,2016,1253,742076
Colorado,35-44,2017,1222,759774
Colorado,45-54,1999,1900,593059
Colorado,45-54,2000,2068,614125
Colorado,45-54,2001,2185,649273
Colorado,45-54,2002,2368,661761
Colorado,45-54,2003,2384,675924
Colorado,45-54,2004,2384,687453
Colorado,45-54,2005,2539,702618
Colorado,45-54,2006,2475,716963
Colorado,45-54,2007,2588,728891
Colorado,45-54,2008,2643,736903
Colorado,45-54,2009,2653,742434
Colorado,45-54,2010,2448,742698
Colorado,45-54,2011,2575,734382
Colorado,45-54,2012,2435,725419
Colorado,45-54,2013,2446,717115
Colorado,45-54,2014,2395,714315
Colorado,45-54,2015,2375,714364
Colorado,45-54,2016,2441,717723
Colorado,45-54,2017,2378,715133
Colorado,55-64,1999,2662,329046
Colorado,55-64,2000,2666,339307
Colorado,55-64,2001,2683,357994
Colorado,55-64,2002,2956,387560
Colorado,55-64,2003,3169,413675
Colorado,55-64,2004,3186,437960
Colorado,55-64,2005,3249,465940
Colorado,55-64,2006,3383,494724
Colorado,55-64,2007,3582,523432
Colorado,55-64,2008,3838,549645
Colorado,55-64,2009,3994,577217
Colorado,55-64,2010,4159,597644
Colorado,55-64,2011,4445,628620
Colorado,55-64,2012,4524,641878
Colorado,55-64,2013,4530,656161
Colorado,55-64,2014,4736,670286
Colorado,55-64,2015,4890,685560
Colorado,55-64,2016,5017,699310
Colorado,55-64,2017,5059,706480
Colorado,65-74,1999,4819,224419
Colorado,65-74,2000,4746,226310
Colorado,65-74,2001,4710,229542
Colorado,65-74,2002,4724,231951
Colorado,65-74,2003,4686,236052
Colorado,65-74,2004,4363,241146
Colorado,65-74,2005,4516,247777
Colorado,65-74,2006,4447,257920
Colorado,65-74,2007,4497,268696
Colorado,65-74,2008,4831,283469
Colorado,65-74,2009,4910,298945
Colorado,65-74,2010,4790,309960
Colorado,65-74,2011,4908,327889
Colorado,65-74,2012,5328,358320
Colorado,65-74,2013,5666,385152
Colorado,65-74,2014,6183,409949
Colorado,65-74,2015,6356,433698
Colorado,65-74,2016,6571,457780
Colorado,65-74,2017,6968,479220
Colorado,75-84,1999,7537,139103
Colorado,75-84,2000,7488,141547
Colorado,75-84,2001,7813,146365
Colorado,75-84,2002,8029,149424
Colorado,75-84,2003,8052,152100
Colorado,75-84,2004,7867,154970
Colorado,75-84,2005,7942,157505
Colorado,75-84,2006,7841,161750
Colorado,75-84,2007,7671,163908
Colorado,75-84,2008,7791,165768
Colorado,75-84,2009,7523,167489
Colorado,75-84,2010,7750,170052
Colorado,75-84,2011,7760,174134
Colorado,75-84,2012,7624,178411
Colorado,75-84,2013,7601,182967
Colorado,75-84,2014,7949,188439
Colorado,75-84,2015,8188,193948
Colorado,75-84,2016,8550,199973
Colorado,75-84,2017,8453,206554
Colorado,85+,1999,7251,47252
Colorado,85+,2000,7425,48216
Colorado,85+,2001,7782,49534
Colorado,85+,2002,8089,50422
Colorado,85+,2003,8151,52063
Colorado,85+,2004,7569,53947
Colorado,85+,2005,8435,56302
Colorado,85+,2006,8478,59396
Colorado,85+,2007,8847,62355
Colorado,85+,2008,9294,64898
Colorado,85+,2009,9172,67946
Colorado,85+,2010,9604,69613
Colorado,85+,2011,10090,73797
Colorado,85+,2012,10444,76510
Colorado,85+,2013,10702,79272
Colorado,85+,2014,11045,81627
Colorado,85+,2015,11561,83979
Colorado,85+,2016,11673,85771
Colorado,85+,2017,11928,86268
Connecticut,0,1999,265,42660
Connecticut,0,2000,282,42719
Connecticut,0,2001,260,42667
Connecticut,0,2002,274,41994
Connecticut,0,2003,230,42410
Connecticut,0,2004,233,41804
Connecticut,0,2005,243,40575
Connecticut,0,2006,260,40108
Connecticut,0,2007,276,40579
Connecticut,0,2008,242,39499
Connecticut,0,2009,214,38407
Connecticut,0,2010,199,38012
Connecticut,0,2011,191,37318
Connecticut,0,2012,188,36714
Connecticut,0,2013,169,37395
Connecticut,0,2014,176,36771
Connecticut,0,2015,200,36486
Connecticut,0,2016,174,36202
Connecticut,0,2017,160,35287
Connecticut,1-4,1999,35,180157
Connecticut,1-4,2000,38,180625
Connecticut,1-4,2001,36,177421
Connecticut,1-4,2002,34,175275
Connecticut,1-4,2003,36,174456
Connecticut,1-4,2004,31,172643
Connecticut,1-4,2005,31,170740
Connecticut,1-4,2006,20,168704
Connecticut,1-4,2007,39,166747
Connecticut,1-4,2008,32,166037
Connecticut,1-4,2009,27,164794
Connecticut,1-4,2010,25,164094
Connecticut,1-4,2011,33,159778
Connecticut,1-4,2012,30,156742
Connecticut,1-4,2013,19,154542
Connecticut,1-4,2014,24,152666
Connecticut,1-4,2015,16,151134
Connecticut,1-4,2016,23,149119
Connecticut,1-4,2017,25,148034
Connecticut,5-14,1999,71,481438
Connecticut,5-14,2000,64,485731
Connecticut,5-14,2001,57,488710
Connecticut,5-14,2002,56,490712
Connecticut,5-14,2003,58,489648
Connecticut,5-14,2004,60,486681
Connecticut,5-14,2005,59,479407
Connecticut,5-14,2006,38,474452
Connecticut,5-14,2007,37,469665
Connecticut,5-14,2008,42,466666
Connecticut,5-14,2009,42,464569
Connecticut,5-14,2010,33,462836
Connecticut,5-14,2011,57,457091
Connecticut,5-14,2012,64,452548
Connecticut,5-14,2013,48,447336
Connecticut,5-14,2014,28,439988
Connecticut,5-14,2015,33,431519
Connecticut,5-14,2016,40,424751
Connecticut,5-14,2017,42,419473
Connecticut,15-24,1999,254,399056
Connecticut,15-24,2000,244,404198
Connecticut,15-24,2001,266,415551
Connecticut,15-24,2002,270,426653
Connecticut,15-24,2003,267,437391
Connecticut,15-24,2004,274,446589
Connecticut,15-24,2005,295,459350
Connecticut,15-24,2006,318,466999
Connecticut,15-24,2007,274,471692
Connecticut,15-24,2008,292,474692
Connecticut,15-24,2009,266,478212
Connecticut,15-24,2010,279,478732
Connecticut,15-24,2011,256,480161
Connecticut,15-24,2012,248,484622
Connecticut,15-24,2013,267,490184
Connecticut,15-24,2014,234,496057
Connecticut,15-24,2015,248,497135
Connecticut,15-24,2016,245,495246
Connecticut,15-24,2017,288,493215
Connecticut,25-34,1999,391,462436
Connecticut,25-34,2000,415,451640
Connecticut,25-34,2001,389,437292
Connecticut,25-34,2002,372,431490
Connecticut,25-34,2003,330,425567
Connecticut,25-34,2004,355,417964
Connecticut,25-34,2005,324,409222
Connecticut,25-34,2006,357,403277
Connecticut,25-34,2007,338,402640
Connecticut,25-34,2008,331,409191
Connecticut,25-34,2009,358,415315
Connecticut,25-34,2010,351,420377
Connecticut,25-34,2011,363,427931
Connecticut,25-34,2012,387,434550
Connecticut,25-34,2013,436,439593
Connecticut,25-34,2014,396,441312
Connecticut,25-34,2015,476,441550
Connecticut,25-34,2016,546,442021
Connecticut,25-34,2017,590,444198
Connecticut,35-44,1999,911,579519
Connecticut,35-44,2000,1005,581049
Connecticut,35-44,2001,1040,580185
Connecticut,35-44,2002,1018,574699
Connecticut,35-44,2003,951,567819
Connecticut,35-44,2004,905,558950
Connecticut,35-44,2005,858,550666
Connecticut,35-44,2006,779,540940
Connecticut,35-44,2007,717,527773
Connecticut,35-44,2008,692,514364
Connecticut,35-44,2009,697,496521
Connecticut,35-44,2010,689,484438
Connecticut,35-44,2011,618,468809
Connecticut,35-44,2012,622,458449
Connecticut,35-44,2013,608,447598
Connecticut,35-44,2014,614,439446
Connecticut,35-44,2015,624,431323
Connecticut,35-44,2016,674,423005
Connecticut,35-44,2017,736,422731
Connecticut,45-54,1999,1642,469320
Connecticut,45-54,2000,1732,480807
Connecticut,45-54,2001,1720,500419
Connecticut,45-54,2002,1771,505227
Connecticut,45-54,2003,1776,515928
Connecticut,45-54,2004,1775,526547
Connecticut,45-54,2005,1764,538362
Connecticut,45-54,2006,1794,550459
Connecticut,45-54,2007,1813,559120
Connecticut,45-54,2008,1835,566046
Connecticut,45-54,2009,1793,572740
Connecticut,45-54,2010,1770,575597
Connecticut,45-54,2011,1768,572499
Connecticut,45-54,2012,1834,566537
Connecticut,45-54,2013,1746,556378
Connecticut,45-54,2014,1724,547253
Connecticut,45-54,2015,1692,537967
Connecticut,45-54,2016,1652,524150
Connecticut,45-54,2017,1602,512317
Connecticut,55-64,1999,2552,302459
Connecticut,55-64,2000,2657,308613
Connecticut,55-64,2001,2549,319614
Connecticut,55-64,2002,2618,341014
Connecticut,55-64,2003,2789,356867
Connecticut,55-64,2004,2731,370289
Connecticut,55-64,2005,2743,383215
Connecticut,55-64,2006,2774,396246
Connecticut,55-64,2007,2833,407514
Connecticut,55-64,2008,2840,416490
Connecticut,55-64,2009,2890,430784
Connecticut,55-64,2010,2955,443452
Connecticut,55-64,2011,3039,461663
Connecticut,55-64,2012,3058,467473
Connecticut,55-64,2013,3142,477383
Connecticut,55-64,2014,3141,487261
Connecticut,55-64,2015,3335,496966
Connecticut,55-64,2016,3367,504555
Connecticut,55-64,2017,3374,510519
Connecticut,65-74,1999,4990,233337
Connecticut,65-74,2000,5015,231565
Connecticut,65-74,2001,4710,228547
Connecticut,65-74,2002,4549,225976
Connecticut,65-74,2003,4437,225226
Connecticut,65-74,2004,4228,224434
Connecticut,65-74,2005,4134,223702
Connecticut,65-74,2006,4001,223995
Connecticut,65-74,2007,3857,229388
Connecticut,65-74,2008,3834,240580
Connecticut,65-74,2009,4012,249207
Connecticut,65-74,2010,3987,254944
Connecticut,65-74,2011,4043,263470
Connecticut,65-74,2012,4127,281617
Connecticut,65-74,2013,4454,294803
Connecticut,65-74,2014,4451,304917
Connecticut,65-74,2015,4684,314730
Connecticut,65-74,2016,4839,323968
Connecticut,65-74,2017,5006,338263
Connecticut,75-84,1999,9097,173198
Connecticut,75-84,2000,9115,174345
Connecticut,75-84,2001,9104,176249
Connecticut,75-84,2002,9031,177331
Connecticut,75-84,2003,8603,178082
Connecticut,75-84,2004,8704,177827
Connecticut,75-84,2005,8362,177023
Connecticut,75-84,2006,8279,175233
Connecticut,75-84,2007,7879,173065
Connecticut,75-84,2008,7704,170701
Connecticut,75-84,2009,7384,167963
Connecticut,75-84,2010,7219,166717
Connecticut,75-84,2011,7331,164790
Connecticut,75-84,2012,6979,162927
Connecticut,75-84,2013,6722,161498
Connecticut,75-84,2014,6843,161221
Connecticut,75-84,2015,6845,161952
Connecticut,75-84,2016,6773,163507
Connecticut,75-84,2017,6845,171492
Connecticut,85+,1999,9237,62821
