date,type,age,reports,dead
2023-08-18,AstraZeneca,65,8,0
2023-08-18,Moderna,,2,0
2023-08-18,Moderna,12,1,0
2023-08-18,Moderna,18,23,0
2023-08-18,Moderna,65,5,0
2023-08-18,Pfizer,,9,0
2023-08-18,Pfizer,12,4,0
2023-08-18,Pfizer,18,200,2
2023-08-18,Pfizer,65,20,1
2023-08-18,Pfizer,85,1,0
2023-08-19,Pfizer,18,3,0
2023-08-19,Pfizer,65,3,0
2023-08-19,Pfizer,85,1,0
2023-08-20,Pfizer,,3,0
2023-08-20,Pfizer,12,1,0
2023-08-20,Pfizer,18,4,0
2023-08-20,Pfizer,2,2,0
2023-08-21,AstraZeneca,,9,0
2023-08-21,AstraZeneca,18,59,0
2023-08-21,AstraZeneca,65,16,1
2023-08-21,Janssen,18,3,0
2023-08-21,Moderna,,5,1
2023-08-21,Moderna,18,50,0
2023-08-21,Moderna,65,11,0
2023-08-21,Moderna,85,1,0
2023-08-21,Pfizer,,7,0
2023-08-21,Pfizer,12,6,0
2023-08-21,Pfizer,18,188,0
2023-08-21,Pfizer,65,24,1
2023-08-21,Pfizer,85,9,3
2023-08-22,AstraZeneca,,7,0
2023-08-22,AstraZeneca,18,41,0
2023-08-22,AstraZeneca,65,7,2
2023-08-22,Moderna,,1,0
2023-08-22,Moderna,18,33,0
2023-08-22,Moderna,65,8,0
2023-08-22,Moderna,85,2,1
2023-08-22,Pfizer,,8,0
2023-08-22,Pfizer,12,3,0
2023-08-22,Pfizer,18,192,0
2023-08-22,Pfizer,65,39,0
2023-08-22,Pfizer,85,4,0
2023-08-23,AstraZeneca,,3,0
2023-08-23,AstraZeneca,18,83,1
2023-08-23,AstraZeneca,65,19,0
2023-08-23,Moderna,,3,1
2023-08-23,Moderna,18,51,1
2023-08-23,Moderna,65,8,2
2023-08-23,Moderna,85,1,1
2023-08-23,Pfizer,,11,0
2023-08-23,Pfizer,12,5,0
2023-08-23,Pfizer,18,172,0
2023-08-23,Pfizer,3,1,0
2023-08-23,Pfizer,65,22,0
2023-08-23,Pfizer,85,3,0
2023-08-24,AstraZeneca,,7,0
2023-08-24,AstraZeneca,18,50,0
2023-08-24,AstraZeneca,65,11,0
2023-08-24,Janssen,,1,0
2023-08-24,Janssen,18,1,0
2023-08-24,Moderna,,3,0
2023-08-24,Moderna,12,1,0
2023-08-24,Moderna,18,50,0
2023-08-24,Moderna,65,8,0
2023-08-24,Pfizer,,18,1
2023-08-24,Pfizer,12,3,0
2023-08-24,Pfizer,18,161,0
2023-08-24,Pfizer,65,18,1
2023-08-24,Pfizer,85,6,0
2023-08-25,AstraZeneca,,7,0
2023-08-25,AstraZeneca,18,57,1
2023-08-25,AstraZeneca,65,21,0
2023-08-25,AstraZeneca,85,1,0
2023-08-25,Janssen,18,3,0
2023-08-25,Moderna,,13,0
2023-08-25,Moderna,18,81,0
2023-08-25,Moderna,65,12,0
2023-08-25,Pfizer,,14,0
2023-08-25,Pfizer,12,5,0
2023-08-25,Pfizer,18,254,0
2023-08-25,Pfizer,65,30,0
2023-08-25,Pfizer,85,5,0
2023-08-26,AstraZeneca,18,10,0
2023-08-26,Moderna,18,2,0
2023-08-26,Pfizer,18,67,0
2023-08-26,Pfizer,65,2,0
2023-08-26,Pfizer,85,9,0
2023-08-27,AstraZeneca,18,19,0
2023-08-27,Moderna,18,16,0
2023-08-27,Moderna,65,2,0
2023-08-27,Pfizer,,1,0
2023-08-27,Pfizer,18,21,0
2023-08-27,Pfizer,65,2,0
2023-08-27,Pfizer,85,4,0
2023-08-28,AstraZeneca,,6,0
2023-08-28,AstraZeneca,18,66,0
2023-08-28,AstraZeneca,65,15,0
2023-08-28,Moderna,,10,0
2023-08-28,Moderna,18,78,0
2023-08-28,Moderna,65,8,0
2023-08-28,Moderna,85,1,0
2023-08-28,Pfizer,,18,0
2023-08-28,Pfizer,12,4,0
2023-08-28,Pfizer,18,207,1
2023-08-28,Pfizer,65,25,0
2023-08-28,Pfizer,85,4,1
2023-08-29,AstraZeneca,,3,0
2023-08-29,AstraZeneca,18,57,0
2023-08-29,AstraZeneca,65,3,1
2023-08-29,Moderna,,3,0
2023-08-29,Moderna,18,72,0
2023-08-29,Moderna,65,7,0
2023-08-29,Pfizer,,7,0
2023-08-29,Pfizer,12,7,0
2023-08-29,Pfizer,18,202,0
2023-08-29,Pfizer,65,27,0
2023-08-29,Pfizer,85,5,0
2023-08-30,AstraZeneca,,1,0
2023-08-30,AstraZeneca,18,73,1
2023-08-30,AstraZeneca,65,5,0
2023-08-30,AstraZeneca,85,2,0
2023-08-30,Moderna,,7,0
2023-08-30,Moderna,12,2,0
2023-08-30,Moderna,18,68,0
2023-08-30,Moderna,65,12,0
2023-08-30,Moderna,85,1,0
2023-08-30,Pfizer,,13,1
2023-08-30,Pfizer,12,7,0
2023-08-30,Pfizer,18,179,0
2023-08-30,Pfizer,3,1,0
2023-08-30,Pfizer,65,33,0
2023-08-30,Pfizer,85,11,0
2023-08-31,AstraZeneca,,1,0
2023-08-31,AstraZeneca,18,110,0
2023-08-31,AstraZeneca,65,15,1
2023-08-31,AstraZeneca,85,1,0
2023-08-31,Janssen,65,1,0
2023-08-31,Moderna,,9,0
2023-08-31,Moderna,12,1,0
2023-08-31,Moderna,18,88,0
2023-08-31,Moderna,65,6,0
2023-08-31,Pfizer,,13,1
2023-08-31,Pfizer,12,4,0
2023-08-31,Pfizer,18,132,1
2023-08-31,Pfizer,3,1,0
2023-08-31,Pfizer,65,28,0
2023-08-31,Pfizer,85,7,0
2023-09-01,AstraZeneca,,5,0
2023-09-01,AstraZeneca,18,67,2
2023-09-01,AstraZeneca,65,4,0
2023-09-01,Janssen,18,1,0
2023-09-01,Moderna,,8,0
2023-09-01,Moderna,12,1,0
2023-09-01,Moderna,18,57,0
2023-09-01,Moderna,65,6,0
2023-09-01,Moderna,85,3,1
2023-09-01,Pfizer,,15,0
2023-09-01,Pfizer,12,5,0
2023-09-01,Pfizer,18,185,0
2023-09-01,Pfizer,3,1,0
2023-09-01,Pfizer,65,38,0
2023-09-01,Pfizer,85,7,0
2023-09-02,AstraZeneca,18,31,0
2023-09-02,Moderna,18,6,0
2023-09-02,Pfizer,18,36,0
2023-09-02,Pfizer,65,26,0
2023-09-02,Pfizer,85,5,0
2023-09-03,AstraZeneca,18,44,0
2023-09-03,Pfizer,18,12,0
2023-09-03,Pfizer,65,27,0
2023-09-03,Pfizer,85,1,0
2023-09-04,AstraZeneca,,2,0
2023-09-04,AstraZeneca,18,21,1
2023-09-04,AstraZeneca,65,10,1
2023-09-04,Moderna,,3,0
2023-09-04,Moderna,12,1,0
2023-09-04,Moderna,18,52,0
2023-09-04,Moderna,65,3,0
2023-09-04,Moderna,85,1,0
2023-09-04,Pfizer,,13,0
2023-09-04,Pfizer,12,2,0
2023-09-04,Pfizer,18,157,2
2023-09-04,Pfizer,65,32,0
2023-09-04,Pfizer,85,3,0
2023-09-05,AstraZeneca,,9,0
2023-09-05,AstraZeneca,18,18,0
2023-09-05,AstraZeneca,65,3,1
2023-09-05,Moderna,,3,0
2023-09-05,Moderna,18,68,0
2023-09-05,Moderna,65,6,1
2023-09-05,Pfizer,,9,0
2023-09-05,Pfizer,12,5,0
2023-09-05,Pfizer,18,110,0
2023-09-05,Pfizer,3,1,0
2023-09-05,Pfizer,65,31,1
2023-09-05,Pfizer,85,4,0
2023-09-06,AstraZeneca,,5,0
2023-09-06,AstraZeneca,18,18,0
2023-09-06,AstraZeneca,65,5,0
2023-09-06,AstraZeneca,85,1,0
2023-09-06,Janssen,65,1,1
2023-09-06,Moderna,,5,0
2023-09-06,Moderna,12,1,0
2023-09-06,Moderna,18,34,1
2023-09-06,Moderna,65,6,0
2023-09-06,Pfizer,,6,0
2023-09-06,Pfizer,12,4,0
2023-09-06,Pfizer,18,108,0
2023-09-06,Pfizer,65,20,0
2023-09-06,Pfizer,85,1,0
2023-09-07,AstraZeneca,,10,0
2023-09-07,AstraZeneca,18,17,3
2023-09-07,AstraZeneca,65,7,0
2023-09-07,Moderna,,6,0
2023-09-07,Moderna,12,1,0
2023-09-07,Moderna,18,112,0
2023-09-07,Moderna,65,4,0
2023-09-07,Moderna,85,1,0
2023-09-07,Pfizer,,32,0
2023-09-07,Pfizer,12,1,0
2023-09-07,Pfizer,18,173,1
2023-09-07,Pfizer,3,1,0
2023-09-07,Pfizer,65,29,3
2023-09-07,Pfizer,85,3,0
2023-09-08,AstraZeneca,,8,0
2023-09-08,AstraZeneca,18,33,1
2023-09-08,AstraZeneca,65,8,2
2023-09-08,Moderna,,4,0
2023-09-08,Moderna,12,5,0
2023-09-08,Moderna,18,106,0
2023-09-08,Moderna,65,9,0
2023-09-08,Pfizer,,20,0
2023-09-08,Pfizer,12,7,0
2023-09-08,Pfizer,18,194,0
2023-09-08,Pfizer,65,23,0
2023-09-09,Moderna,,6,0
2023-09-09,Moderna,18,16,0
2023-09-09,Pfizer,,4,0
2023-09-09,Pfizer,18,31,0
2023-09-09,Pfizer,65,2,0
2023-09-10,AstraZeneca,18,4,0
2023-09-10,AstraZeneca,2,1,0
2023-09-10,Moderna,,1,0
2023-09-10,Moderna,18,4,0
2023-09-10,Pfizer,65,1,0
2023-09-11,AstraZeneca,18,21,3
2023-09-11,AstraZeneca,65,14,1
2023-09-11,Janssen,18,2,0
2023-09-11,Moderna,,10,0
2023-09-11,Moderna,12,2,0
2023-09-11,Moderna,18,76,0
2023-09-11,Moderna,65,6,0
2023-09-11,Pfizer,,12,0
2023-09-11,Pfizer,12,2,1
2023-09-11,Pfizer,18,169,1
2023-09-11,Pfizer,65,17,0
2023-09-12,AstraZeneca,,3,0
2023-09-12,AstraZeneca,12,1,0
2023-09-12,AstraZeneca,18,49,0
2023-09-12,AstraZeneca,65,9,0
2023-09-12,AstraZeneca,85,1,0
2023-09-12,Janssen,65,1,0
2023-09-12,Moderna,,6,0
2023-09-12,Moderna,12,1,0
2023-09-12,Moderna,18,79,0
2023-09-12,Moderna,65,10,0
2023-09-12,Pfizer,,13,1
2023-09-12,Pfizer,12,3,0
2023-09-12,Pfizer,18,154,2
2023-09-12,Pfizer,65,19,2
2023-09-12,Pfizer,85,4,0
2023-09-13,AstraZeneca,18,39,0
2023-09-13,AstraZeneca,65,10,0
2023-09-13,AstraZeneca,85,1,0
2023-09-13,Janssen,18,1,0
2023-09-13,Moderna,,6,0
2023-09-13,Moderna,12,1,0
2023-09-13,Moderna,18,93,0
2023-09-13,Moderna,65,4,0
2023-09-13,Moderna,85,1,0
2023-09-13,Pfizer,,4,0
2023-09-13,Pfizer,12,4,0
2023-09-13,Pfizer,18,188,1
2023-09-13,Pfizer,65,30,3
2023-09-13,Pfizer,85,1,0
2023-09-14,AstraZeneca,,3,0
2023-09-14,AstraZeneca,12,1,0
2023-09-14,AstraZeneca,18,38,0
2023-09-14,AstraZeneca,65,11,0
2023-09-14,Moderna,,3,0
2023-09-14,Moderna,12,1,0
2023-09-14,Moderna,18,71,0
2023-09-14,Moderna,65,8,0
2023-09-14,Pfizer,,9,0
2023-09-14,Pfizer,12,3,1
2023-09-14,Pfizer,18,159,5
2023-09-14,Pfizer,65,60,4
2023-09-14,Pfizer,85,6,0
2023-09-15,AstraZeneca,,8,0
2023-09-15,AstraZeneca,18,26,1
2023-09-15,AstraZeneca,65,4,0
2023-09-15,AstraZeneca,85,1,0
2023-09-15,Moderna,,1,0
2023-09-15,Moderna,0,1,0
2023-09-15,Moderna,12,2,0
2023-09-15,Moderna,18,75,0
2023-09-15,Moderna,2,1,0
2023-09-15,Moderna,65,4,0
2023-09-15,Pfizer,,13,0
2023-09-15,Pfizer,12,2,0
2023-09-15,Pfizer,18,156,1
2023-09-15,Pfizer,65,37,0
2023-09-15,Pfizer,85,1,0
2023-09-16,AstraZeneca,18,3,0
2023-09-16,Moderna,,3,0
2023-09-16,Moderna,18,8,0
2023-09-16,Moderna,65,1,0
2023-09-16,Pfizer,,5,0
2023-09-16,Pfizer,18,33,0
2023-09-16,Pfizer,65,8,0
2023-09-17,AstraZeneca,18,10,0
2023-09-17,Moderna,18,1,0
2023-09-17,Pfizer,,1,0
2023-09-17,Pfizer,18,4,0
2023-09-17,Pfizer,65,8,0
2023-09-18,AstraZeneca,,1,0
2023-09-18,AstraZeneca,18,24,0
2023-09-18,AstraZeneca,65,7,0
2023-09-18,Moderna,,5,0
2023-09-18,Moderna,18,69,0
2023-09-18,Moderna,65,5,0
2023-09-18,Pfizer,,21,0
2023-09-18,Pfizer,12,3,0
2023-09-18,Pfizer,18,190,2
2023-09-18,Pfizer,65,44,1
2023-09-18,Pfizer,85,2,0
2023-09-19,AstraZeneca,,4,0
2023-09-19,AstraZeneca,18,36,0
2023-09-19,AstraZeneca,65,7,0
2023-09-19,AstraZeneca,85,1,0
2023-09-19,Janssen,18,1,0
2023-09-19,Moderna,,3,0
2023-09-19,Moderna,18,41,0
2023-09-19,Moderna,65,2,0
2023-09-19,Pfizer,,8,0
2023-09-19,Pfizer,12,3,0
2023-09-19,Pfizer,18,218,0
2023-09-19,Pfizer,65,49,1
2023-09-19,Pfizer,85,3,0
2023-09-20,AstraZeneca,,4,0
2023-09-20,AstraZeneca,18,36,0
2023-09-20,AstraZeneca,65,6,0
2023-09-20,Moderna,,2,0
2023-09-20,Moderna,18,23,0
2023-09-20,Moderna,2,1,0
2023-09-20,Moderna,65,2,1
2023-09-20,Pfizer,,38,0
2023-09-20,Pfizer,12,2,0
2023-09-20,Pfizer,18,156,0
2023-09-20,Pfizer,65,19,0
2023-09-20,Pfizer,85,3,0
2023-09-21,AstraZeneca,,2,0
2023-09-21,AstraZeneca,18,51,1
2023-09-21,AstraZeneca,65,11,0
2023-09-21,Moderna,,3,0
2023-09-21,Moderna,18,63,0
2023-09-21,Moderna,65,8,0
2023-09-21,Moderna,85,1,1
2023-09-21,Pfizer,,12,0
2023-09-21,Pfizer,12,4,0
2023-09-21,Pfizer,18,275,0
2023-09-21,Pfizer,65,33,0
2023-09-21,Pfizer,85,1,0
2023-09-22,AstraZeneca,,1,0
2023-09-22,AstraZeneca,18,32,0
2023-09-22,AstraZeneca,65,6,0
2023-09-22,AstraZeneca,85,2,2
2023-09-22,Moderna,,7,0
2023-09-22,Moderna,12,2,0
2023-09-22,Moderna,18,62,0
2023-09-22,Moderna,65,4,0
2023-09-22,Moderna,85,2,0
2023-09-22,Pfizer,,26,0
2023-09-22,Pfizer,12,3,0
2023-09-22,Pfizer,18,285,0
2023-09-22,Pfizer,2,2,0
2023-09-22,Pfizer,65,31,3
2023-09-22,Pfizer,85,5,3
2023-09-23,AstraZeneca,18,5,0
2023-09-23,Moderna,18,2,0
2023-09-23,Pfizer,12,2,0
2023-09-23,Pfizer,18,122,0
2023-09-23,Pfizer,65,2,0
2023-09-23,Pfizer,85,1,0
2023-09-24,AstraZeneca,18,5,0
2023-09-24,Pfizer,12,3,0
2023-09-24,Pfizer,18,65,0
2023-09-24,Pfizer,65,29,0
2023-09-24,Pfizer,85,7,0
2023-09-25,AstraZeneca,18,6,0
2023-09-25,AstraZeneca,65,2,0
2023-09-25,Moderna,,4,1
2023-09-25,Moderna,12,1,0
2023-09-25,Moderna,18,59,0
2023-09-25,Moderna,65,7,0
2023-09-25,Pfizer,,18,0
2023-09-25,Pfizer,12,5,0
2023-09-25,Pfizer,18,162,1
2023-09-25,Pfizer,3,1,0
2023-09-25,Pfizer,65,31,1
2023-09-25,Pfizer,85,6,1
2023-09-26,AstraZeneca,18,21,0
2023-09-26,Moderna,,2,0
2023-09-26,Moderna,18,42,0
2023-09-26,Moderna,65,7,0
2023-09-26,Pfizer,,8,0
2023-09-26,Pfizer,12,2,0
2023-09-26,Pfizer,18,153,0
2023-09-26,Pfizer,2,1,0
2023-09-26,Pfizer,3,1,0
2023-09-26,Pfizer,65,33,1
2023-09-26,Pfizer,85,7,0
2023-09-27,AstraZeneca,,1,0
2023-09-27,AstraZeneca,18,57,0
2023-09-27,AstraZeneca,65,5,0
2023-09-27,Moderna,,2,0
2023-09-27,Moderna,12,2,0
2023-09-27,Moderna,18,38,0
2023-09-27,Moderna,65,4,0
2023-09-27,Pfizer,,17,0
2023-09-27,Pfizer,12,3,0
2023-09-27,Pfizer,18,156,1
2023-09-27,Pfizer,2,1,0
2023-09-27,Pfizer,3,1,0
2023-09-27,Pfizer,65,35,2
2023-09-27,Pfizer,85,6,0
2023-09-28,AstraZeneca,,9,0
2023-09-28,AstraZeneca,18,62,1
2023-09-28,AstraZeneca,65,23,0
2023-09-28,Moderna,18,39,0
2023-09-28,Moderna,65,6,0
2023-09-28,Pfizer,,10,0
2023-09-28,Pfizer,12,4,0
2023-09-28,Pfizer,18,116,0
2023-09-28,Pfizer,2,1,0
2023-09-28,Pfizer,3,1,0
2023-09-28,Pfizer,65,25,1
2023-09-28,Pfizer,85,2,0
2023-09-29,AstraZeneca,,6,1
2023-09-29,AstraZeneca,18,22,0
2023-09-29,AstraZeneca,65,8,1
2023-09-29,AstraZeneca,85,1,0
2023-09-29,Janssen,,1,0
2023-09-29,Janssen,18,4,0
2023-09-29,Moderna,,4,0
2023-09-29,Moderna,18,44,1
2023-09-29,Moderna,65,5,0
2023-09-29,Moderna,85,2,0
2023-09-29,Pfizer,,16,0
2023-09-29,Pfizer,12,3,0
2023-09-29,Pfizer,18,113,4
2023-09-29,Pfizer,2,1,0
2023-09-29,Pfizer,65,41,0
2023-09-30,AstraZeneca,18,7,0
2023-09-30,Moderna,18,1,0
2023-09-30,Pfizer,,1,0
2023-10-01,Pfizer,,1,0
2023-10-01,Pfizer,18,3,0
2023-10-01,Pfizer,65,4,0
2023-10-02,AstraZeneca,,9,0
2023-10-02,AstraZeneca,18,15,0
2023-10-02,AstraZeneca,65,2,0
2023-10-02,AstraZeneca,85,1,0
2023-10-02,Moderna,,3,0
2023-10-02,Moderna,12,1,0
2023-10-02,Moderna,18,11,0
2023-10-02,Moderna,65,2,0
2023-10-02,Pfizer,,8,0
2023-10-02,Pfizer,0,1,0
2023-10-02,Pfizer,12,5,0
2023-10-02,Pfizer,18,90,0
2023-10-02,Pfizer,65,19,0
2023-10-02,Pfizer,85,1,0
2023-10-03,AstraZeneca,,6,0
2023-10-03,AstraZeneca,18,20,0
2023-10-03,AstraZeneca,65,5,0
2023-10-03,Moderna,,4,0
2023-10-03,Moderna,18,39,1
2023-10-03,Moderna,65,6,0
2023-10-03,Pfizer,,16,0
2023-10-03,Pfizer,12,3,0
2023-10-03,Pfizer,18,120,0
2023-10-03,Pfizer,65,16,0
2023-10-04,AstraZeneca,,8,0
2023-10-04,AstraZeneca,18,34,0
2023-10-04,AstraZeneca,2,1,0
2023-10-04,AstraZeneca,65,14,0
2023-10-04,Moderna,,2,0
2023-10-04,Moderna,18,18,0
2023-10-04,Moderna,65,4,0
2023-10-04,Pfizer,,5,0
2023-10-04,Pfizer,12,3,0
2023-10-04,Pfizer,18,97,0
2023-10-04,Pfizer,65,18,0
2023-10-04,Pfizer,85,3,0
2023-10-05,AstraZeneca,,6,0
2023-10-05,AstraZeneca,18,32,0
2023-10-05,AstraZeneca,65,6,1
2023-10-05,AstraZeneca,85,1,0
2023-10-05,Moderna,,2,0
2023-10-05,Moderna,18,32,0
2023-10-05,Moderna,65,13,0
2023-10-05,Pfizer,,22,0
2023-10-05,Pfizer,12,2,1
2023-10-05,Pfizer,18,103,0
2023-10-05,Pfizer,65,31,0
2023-10-05,Pfizer,85,3,0
2023-10-06,AstraZeneca,,8,0
2023-10-06,AstraZeneca,18,23,1
2023-10-06,AstraZeneca,65,8,0
2023-10-06,AstraZeneca,85,1,0
2023-10-06,Moderna,,1,0
2023-10-06,Moderna,18,27,0
2023-10-06,Moderna,3,1,1
2023-10-06,Moderna,65,8,0
2023-10-06,Pfizer,,14,0
2023-10-06,Pfizer,12,8,0
2023-10-06,Pfizer,18,126,1
2023-10-06,Pfizer,65,22,1
2023-10-06,Pfizer,85,5,1
2023-10-07,AstraZeneca,,1,0
2023-10-07,AstraZeneca,18,9,0
2023-10-07,Moderna,18,11,0
2023-10-07,Moderna,65,2,0
2023-10-07,Pfizer,18,1,0
2023-10-07,Pfizer,65,1,0
2023-10-08,AstraZeneca,,2,0
2023-10-08,AstraZeneca,18,5,0
2023-10-08,AstraZeneca,65,1,0
2023-10-08,Moderna,,1,0
2023-10-08,Moderna,18,4,0
2023-10-08,Moderna,65,4,0
2023-10-08,Pfizer,,1,0
2023-10-08,Pfizer,18,1,0
2023-10-08,Pfizer,65,1,0
2023-10-08,Pfizer,85,2,0
2023-10-09,AstraZeneca,,11,1
2023-10-09,AstraZeneca,18,73,1
2023-10-09,AstraZeneca,65,21,0
2023-10-09,Moderna,,5,0
2023-10-09,Moderna,18,50,0
2023-10-09,Moderna,2,1,0
2023-10-09,Moderna,65,5,0
2023-10-09,Moderna,85,2,0
2023-10-09,Pfizer,,15,2
2023-10-09,Pfizer,12,6,0
2023-10-09,Pfizer,18,153,0
2023-10-09,Pfizer,65,31,0
2023-10-09,Pfizer,85,4,0
2023-10-10,AstraZeneca,,8,2
2023-10-10,AstraZeneca,18,38,0
2023-10-10,AstraZeneca,65,7,0
2023-10-10,Moderna,,3,0
2023-10-10,Moderna,18,35,0
2023-10-10,Moderna,2,1,0
2023-10-10,Moderna,65,4,0
2023-10-10,Pfizer,,11,0
2023-10-10,Pfizer,12,2,0
2023-10-10,Pfizer,18,133,1
2023-10-10,Pfizer,65,29,1
2023-10-11,AstraZeneca,,3,0
2023-10-11,AstraZeneca,18,16,0
2023-10-11,AstraZeneca,65,9,0
2023-10-11,Moderna,,8,0
2023-10-11,Moderna,18,57,1
2023-10-11,Moderna,65,6,1
2023-10-11,Pfizer,,16,0
2023-10-11,Pfizer,12,3,0
2023-10-11,Pfizer,18,157,2
2023-10-11,Pfizer,2,1,1
2023-10-11,Pfizer,3,1,0
2023-10-11,Pfizer,65,37,1
2023-10-11,Pfizer,85,2,0
2023-10-12,AstraZeneca,,2,0
2023-10-12,AstraZeneca,18,15,1
2023-10-12,AstraZeneca,65,3,0
2023-10-12,Janssen,18,1,0
2023-10-12,Moderna,,3,0
2023-10-12,Moderna,18,47,1
2023-10-12,Moderna,65,2,0
2023-10-12,Moderna,85,1,0
2023-10-12,Pfizer,,3,0
2023-10-12,Pfizer,12,2,0
2023-10-12,Pfizer,18,147,2
2023-10-12,Pfizer,3,1,0
2023-10-12,Pfizer,65,18,3
2023-10-12,Pfizer,85,2,0
2023-10-13,AstraZeneca,,6,0
2023-10-13,AstraZeneca,18,10,0
2023-10-13,AstraZeneca,65,6,1
2023-10-13,Moderna,,2,0
2023-10-13,Moderna,18,47,0
2023-10-13,Moderna,65,3,0
2023-10-13,Moderna,85,1,0
2023-10-13,Pfizer,,18,1
2023-10-13,Pfizer,12,4,0
2023-10-13,Pfizer,18,167,1
2023-10-13,Pfizer,3,6,0
2023-10-13,Pfizer,65,38,0
2023-10-13,Pfizer,85,5,0
2023-10-14,Moderna,,1,0
2023-10-14,Moderna,18,2,0
2023-10-14,Pfizer,,1,0
2023-10-14,Pfizer,12,3,0
2023-10-14,Pfizer,18,11,0
2023-10-14,Pfizer,85,1,0
2023-10-15,AstraZeneca,,8,0
2023-10-15,AstraZeneca,18,1,0
2023-10-15,AstraZeneca,65,1,0
2023-10-15,Moderna,,3,0
2023-10-15,Moderna,18,4,0
2023-10-15,Pfizer,,4,0
2023-10-15,Pfizer,18,10,1
2023-10-15,Pfizer,65,5,0
2023-10-16,AstraZeneca,18,21,0
2023-10-16,AstraZeneca,65,3,0
2023-10-16,Moderna,,1,0
2023-10-16,Moderna,18,55,0
2023-10-16,Moderna,65,3,0
2023-10-16,Moderna,85,1,0
2023-10-16,Pfizer,,8,0
2023-10-16,Pfizer,12,4,0
2023-10-16,Pfizer,18,128,3
2023-10-16,Pfizer,65,30,1
2023-10-16,Pfizer,85,2,0
2023-10-17,AstraZeneca,,3,0
2023-10-17,AstraZeneca,18,8,0
2023-10-17,AstraZeneca,65,4,0
2023-10-17,Moderna,,2,0
2023-10-17,Moderna,18,43,0
2023-10-17,Moderna,65,7,0
2023-10-17,Pfizer,,9,0
2023-10-17,Pfizer,18,100,3
2023-10-17,Pfizer,65,27,0
2023-10-17,Pfizer,85,3,0
2023-10-18,AstraZeneca,,2,0
2023-10-18,AstraZeneca,18,16,0
2023-10-18,AstraZeneca,65,16,0
2023-10-18,Moderna,,1,0
2023-10-18,Moderna,18,25,1
2023-10-18,Moderna,65,7,0
2023-10-18,Pfizer,,2,0
2023-10-18,Pfizer,12,2,0
2023-10-18,Pfizer,18,87,0
2023-10-18,Pfizer,3,1,0
2023-10-18,Pfizer,65,31,0
2023-10-18,Pfizer,85,1,0
2023-10-19,AstraZeneca,18,19,0
2023-10-19,AstraZeneca,65,5,0
2023-10-19,Moderna,,2,0
2023-10-19,Moderna,12,1,0
2023-10-19,Moderna,18,32,1
2023-10-19,Moderna,65,7,2
2023-10-19,Pfizer,,13,2
2023-10-19,Pfizer,12,4,0
2023-10-19,Pfizer,18,81,1
2023-10-19,Pfizer,65,25,1
2023-10-19,Pfizer,85,1,0
2023-10-20,AstraZeneca,18,19,0
2023-10-20,AstraZeneca,65,14,1
2023-10-20,Janssen,18,2,0
2023-10-20,Moderna,,2,0
2023-10-20,Moderna,18,27,0
2023-10-20,Moderna,65,11,0
2023-10-20,Pfizer,,7,0
2023-10-20,Pfizer,12,2,0
2023-10-20,Pfizer,18,102,2
2023-10-20,Pfizer,3,2,0
2023-10-20,Pfizer,65,23,0
2023-10-20,Pfizer,85,3,1
2023-10-21,AstraZeneca,18,1,0
2023-10-21,AstraZeneca,65,1,0
2023-10-21,Pfizer,18,6,0
2023-10-21,Pfizer,65,1,0
2023-10-22,AstraZeneca,,7,0
2023-10-22,AstraZeneca,18,12,0
2023-10-22,AstraZeneca,65,1,0
2023-10-22,Moderna,18,7,0
2023-10-22,Moderna,65,1,0
2023-10-22,Pfizer,18,12,0
2023-10-22,Pfizer,65,3,0
2023-10-23,AstraZeneca,,5,1
2023-10-23,AstraZeneca,18,31,1
2023-10-23,AstraZeneca,65,6,0
2023-10-23,Janssen,,1,0
2023-10-23,Moderna,,4,0
2023-10-23,Moderna,18,37,0
2023-10-23,Moderna,65,5,0
2023-10-23,Pfizer,,9,0
2023-10-23,Pfizer,12,9,6
2023-10-23,Pfizer,18,150,42
2023-10-23,Pfizer,65,93,67
2023-10-23,Pfizer,85,21,19
2023-10-24,AstraZeneca,,2,0
2023-10-24,AstraZeneca,18,18,0
2023-10-24,AstraZeneca,65,4,0
2023-10-24,Moderna,,3,0
2023-10-24,Moderna,18,13,0
2023-10-24,Moderna,65,8,0
2023-10-24,Pfizer,,11,1
2023-10-24,Pfizer,12,6,0
2023-10-24,Pfizer,18,114,3
2023-10-24,Pfizer,2,2,0
2023-10-24,Pfizer,3,2,0
2023-10-24,Pfizer,65,40,4
2023-10-24,Pfizer,85,6,1
2023-10-25,AstraZeneca,,7,0
2023-10-25,AstraZeneca,18,15,0
2023-10-25,AstraZeneca,65,3,1
2023-10-25,AstraZeneca,85,1,1
2023-10-25,Janssen,18,1,0
2023-10-25,Moderna,,1,0
2023-10-25,Moderna,18,14,1
2023-10-25,Moderna,65,17,0
2023-10-25,Moderna,85,1,0
2023-10-25,Pfizer,,2,0
2023-10-25,Pfizer,12,85,0
2023-10-25,Pfizer,18,414,1
2023-10-25,Pfizer,65,39,1
2023-10-25,Pfizer,85,4,1
2023-10-26,AstraZeneca,18,20,0
2023-10-26,AstraZeneca,65,3,0
2023-10-26,Moderna,,2,0
2023-10-26,Moderna,18,17,0
2023-10-26,Moderna,65,3,0
2023-10-26,Pfizer,,7,0
2023-10-26,Pfizer,12,112,0
2023-10-26,Pfizer,18,657,0
