year,month,age,dead
1999,11,67,1016
1999,11,68,1156
1999,11,69,1315
1999,11,70,1271
1999,11,71,1353
1999,11,72,1466
1999,11,73,1444
1999,11,74,1525
1999,11,75,1522
1999,11,76,1472
1999,11,77,1474
1999,11,78,1423
1999,11,79,1442
1999,11,80,1311
1999,11,81,1301
1999,11,82,1240
1999,11,83,1120
1999,11,84,1019
1999,11,85,986
1999,11,86,938
1999,11,87,849
1999,11,88,671
1999,11,89,560
1999,11,90,504
1999,11,91,424
1999,11,92,349
1999,11,93,254
1999,11,94,195
1999,11,95,165
1999,11,96,100
1999,11,97,79
1999,11,98,44
1999,11,99,31
1999,11,100,64
1999,12,0,36
1999,12,5,39
1999,12,10,45
1999,12,15,56
1999,12,20,106
1999,12,25,146
1999,12,30,35
1999,12,31,47
1999,12,32,52
1999,12,33,39
1999,12,34,60
1999,12,35,64
1999,12,36,74
1999,12,37,120
1999,12,38,117
1999,12,39,118
1999,12,40,142
1999,12,41,157
1999,12,42,183
1999,12,43,203
1999,12,44,255
1999,12,45,255
1999,12,46,281
1999,12,47,300
1999,12,48,320
1999,12,49,386
1999,12,50,403
1999,12,51,477
1999,12,52,522
1999,12,53,544
1999,12,54,540
1999,12,55,595
1999,12,56,681
1999,12,57,680
1999,12,58,736
1999,12,59,727
1999,12,60,756
1999,12,61,825
1999,12,62,824
1999,12,63,959
1999,12,64,962
1999,12,65,1038
1999,12,66,1082
1999,12,67,1086
1999,12,68,1310
1999,12,69,1360
1999,12,70,1323
1999,12,71,1438
1999,12,72,1511
1999,12,73,1489
1999,12,74,1561
1999,12,75,1615
1999,12,76,1545
1999,12,77,1553
1999,12,78,1601
1999,12,79,1495
1999,12,80,1415
1999,12,81,1387
1999,12,82,1279
1999,12,83,1170
1999,12,84,1141
1999,12,85,1040
1999,12,86,944
1999,12,87,856
1999,12,88,778
1999,12,89,649
1999,12,90,565
1999,12,91,404
1999,12,92,405
1999,12,93,306
1999,12,94,208
1999,12,95,182
1999,12,96,153
1999,12,97,92
1999,12,98,58
1999,12,99,37
1999,12,100,83
2000,1,0,54
2000,1,5,43
2000,1,10,43
2000,1,15,65
2000,1,20,83
2000,1,25,138
2000,1,30,33
2000,1,31,37
2000,1,32,45
2000,1,33,39
2000,1,34,54
2000,1,35,79
2000,1,36,84
2000,1,37,88
2000,1,38,110
2000,1,39,128
2000,1,40,162
2000,1,41,183
2000,1,42,191
2000,1,43,223
2000,1,44,250
2000,1,45,264
2000,1,46,284
2000,1,47,301
2000,1,48,321
2000,1,49,401
2000,1,50,407
2000,1,51,452
2000,1,52,538
2000,1,53,567
2000,1,54,515
2000,1,55,611
2000,1,56,652
2000,1,57,722
2000,1,58,690
2000,1,59,738
2000,1,60,726
2000,1,61,846
2000,1,62,866
2000,1,63,900
2000,1,64,979
2000,1,65,1000
2000,1,66,1061
2000,1,67,1149
2000,1,68,1275
2000,1,69,1312
2000,1,70,1328
2000,1,71,1396
2000,1,72,1568
2000,1,73,1546
2000,1,74,1602
2000,1,75,1582
2000,1,76,1613
2000,1,77,1607
2000,1,78,1679
2000,1,79,1538
2000,1,80,1455
2000,1,81,1442
2000,1,82,1324
2000,1,83,1241
2000,1,84,1197
2000,1,85,1142
2000,1,86,986
2000,1,87,953
2000,1,88,748
2000,1,89,646
2000,1,90,585
2000,1,91,450
2000,1,92,379
2000,1,93,305
2000,1,94,254
2000,1,95,191
2000,1,96,135
2000,1,97,106
2000,1,98,60
2000,1,99,53
2000,1,100,78
2000,2,0,42
2000,2,5,47
2000,2,10,40
2000,2,15,46
2000,2,20,64
2000,2,25,98
2000,2,30,34
2000,2,31,33
2000,2,32,45
2000,2,33,48
2000,2,34,39
2000,2,35,63
2000,2,36,64
2000,2,37,93
2000,2,38,104
2000,2,39,111
2000,2,40,153
2000,2,41,135
2000,2,42,161
2000,2,43,199
2000,2,44,223
2000,2,45,208
2000,2,46,270
2000,2,47,273
2000,2,48,333
2000,2,49,357
2000,2,50,405
2000,2,51,382
2000,2,52,509
2000,2,53,494
2000,2,54,510
2000,2,55,488
2000,2,56,576
2000,2,57,679
2000,2,58,630
2000,2,59,654
2000,2,60,628
2000,2,61,714
2000,2,62,812
2000,2,63,832
2000,2,64,827
2000,2,65,940
2000,2,66,958
2000,2,67,1054
2000,2,68,1092
2000,2,69,1231
2000,2,70,1277
2000,2,71,1292
2000,2,72,1363
2000,2,73,1360
2000,2,74,1457
2000,2,75,1450
2000,2,76,1511
2000,2,77,1487
