date,age,dead
2002-08,51,1241
2002-08,52,1370
2002-08,53,1449
2002-08,54,1522
2002-08,55,1807
2002-08,56,1534
2002-08,57,1582
2002-08,58,1725
2002-08,59,1931
2002-08,60,1967
2002-08,61,1971
2002-08,62,2054
2002-08,63,2162
2002-08,64,2217
2002-08,65,2405
2002-08,66,2465
2002-08,67,2694
2002-08,68,2743
2002-08,69,3037
2002-08,70,3235
2002-08,71,3438
2002-08,72,3747
2002-08,73,3989
2002-08,74,4383
2002-08,75,4653
2002-08,76,4641
2002-08,77,4916
2002-08,78,5218
2002-08,79,5493
2002-08,80,5545
2002-08,81,5597
2002-08,82,5816
2002-08,83,5480
2002-08,84,5538
2002-08,85,5392
2002-08,86,5220
2002-08,87,5093
2002-08,88,4868
2002-08,89,4477
2002-08,90,4237
2002-08,91,3650
2002-08,92,3309
2002-08,93,2917
2002-08,94,2423
2002-08,95,1993
2002-08,96,1446
2002-08,97,1151
2002-08,98,890
2002-08,99,621
2002-08,100,1341
2002-09,0,1913
2002-09,1,69
2002-09,2,59
2002-09,3,36
2002-09,4,35
2002-09,5,23
2002-09,6,22
2002-09,7,18
2002-09,8,25
2002-09,9,22
2002-09,10,23
2002-09,11,26
2002-09,12,26
2002-09,13,31
2002-09,14,27
2002-09,15,33
2002-09,16,43
2002-09,17,60
2002-09,18,49
2002-09,19,67
2002-09,20,45
2002-09,21,63
2002-09,22,77
2002-09,23,67
2002-09,24,71
2002-09,25,93
2002-09,26,80
2002-09,27,75
2002-09,28,95
2002-09,29,109
2002-09,30,130
2002-09,31,175
2002-09,32,174
2002-09,33,190
2002-09,34,201
2002-09,35,233
2002-09,36,237
2002-09,37,327
2002-09,38,396
2002-09,39,425
2002-09,40,473
2002-09,41,552
2002-09,42,613
2002-09,43,665
2002-09,44,761
2002-09,45,819
2002-09,46,860
2002-09,47,988
2002-09,48,1033
2002-09,49,1112
2002-09,50,1181
2002-09,51,1241
2002-09,52,1274
2002-09,53,1481
2002-09,54,1511
2002-09,55,1679
2002-09,56,1569
2002-09,57,1550
2002-09,58,1687
2002-09,59,1920
2002-09,60,1918
2002-09,61,1965
2002-09,62,2050
2002-09,63,2052
2002-09,64,2227
2002-09,65,2331
2002-09,66,2541
2002-09,67,2731
2002-09,68,2717
2002-09,69,2933
2002-09,70,3154
2002-09,71,3323
2002-09,72,3666
2002-09,73,3919
2002-09,74,4152
2002-09,75,4407
2002-09,76,4591
2002-09,77,5080
2002-09,78,5101
2002-09,79,5199
2002-09,80,5433
2002-09,81,5572
2002-09,82,5862
2002-09,83,5281
2002-09,84,5381
2002-09,85,5242
2002-09,86,5307
2002-09,87,5068
2002-09,88,4980
2002-09,89,4479
2002-09,90,4181
2002-09,91,3572
2002-09,92,3351
2002-09,93,2840
2002-09,94,2487
2002-09,95,1938
2002-09,96,1498
2002-09,97,1233
2002-09,98,887
2002-09,99,694
2002-09,100,1294
2002-10,0,1932
2002-10,1,80
2002-10,2,48
2002-10,3,29
2002-10,4,30
2002-10,5,41
2002-10,6,25
2002-10,7,26
2002-10,8,20
2002-10,9,29
2002-10,10,31
2002-10,11,26
2002-10,12,31
2002-10,13,42
2002-10,14,31
2002-10,15,23
2002-10,16,43
2002-10,17,40
2002-10,18,50
2002-10,19,48
2002-10,20,69
2002-10,21,63
2002-10,22,67
2002-10,23,72
2002-10,24,67
2002-10,25,75
2002-10,26,80
2002-10,27,85
2002-10,28,105
2002-10,29,134
2002-10,30,127
2002-10,31,159
2002-10,32,190
2002-10,33,200
2002-10,34,197
2002-10,35,245
2002-10,36,279
2002-10,37,358
2002-10,38,400
2002-10,39,443
2002-10,40,518
2002-10,41,577
2002-10,42,615
2002-10,43,698
2002-10,44,757
2002-10,45,879
2002-10,46,951
2002-10,47,944
2002-10,48,1101
2002-10,49,1183
2002-10,50,1256
2002-10,51,1365
2002-10,52,1416
2002-10,53,1500
2002-10,54,1559
2002-10,55,1807
2002-10,56,1580
2002-10,57,1689
2002-10,58,1795
2002-10,59,2063
2002-10,60,2031
2002-10,61,1994
2002-10,62,2202
2002-10,63,2251
2002-10,64,2444
2002-10,65,2490
2002-10,66,2611
2002-10,67,2919
2002-10,68,2904
2002-10,69,3059
2002-10,70,3462
2002-10,71,3658
2002-10,72,3988
2002-10,73,4057
2002-10,74,4391
2002-10,75,4722
2002-10,76,4906
2002-10,77,5150
2002-10,78,5475
2002-10,79,5658
2002-10,80,5740
2002-10,81,5986
2002-10,82,6191
2002-10,83,5634
2002-10,84,5877
2002-10,85,5639
2002-10,86,5639
2002-10,87,5554
2002-10,88,5286
2002-10,89,5004
2002-10,90,4627
2002-10,91,3982
2002-10,92,3616
2002-10,93,3090
2002-10,94,2724
2002-10,95,2091
2002-10,96,1702
2002-10,97,1255
2002-10,98,1052
2002-10,99,708
2002-10,100,1531
2002-11,0,1858
2002-11,1,86
2002-11,2,54
2002-11,3,40
2002-11,4,34
2002-11,5,29
2002-11,6,20
2002-11,7,33
2002-11,8,22
2002-11,9,19
2002-11,10,34
2002-11,11,26
2002-11,12,29
2002-11,13,28
2002-11,14,37
2002-11,15,21
2002-11,16,32
2002-11,17,51
2002-11,18,47
2002-11,19,51
2002-11,20,71
2002-11,21,68
2002-11,22,84
2002-11,23,69
2002-11,24,77
2002-11,25,70
2002-11,26,92
2002-11,27,97
2002-11,28,113
2002-11,29,100
2002-11,30,112
2002-11,31,150
2002-11,32,206
2002-11,33,174
2002-11,34,221
2002-11,35,238
2002-11,36,277
2002-11,37,314
2002-11,38,393
2002-11,39,459
2002-11,40,516
2002-11,41,543
2002-11,42,686
2002-11,43,657
2002-11,44,786
2002-11,45,860
2002-11,46,976
2002-11,47,1012
2002-11,48,1134
2002-11,49,1195
2002-11,50,1254
2002-11,51,1270
2002-11,52,1409
2002-11,53,1558
2002-11,54,1614
2002-11,55,1832
2002-11,56,1599
2002-11,57,1585
2002-11,58,1790
2002-11,59,2029
2002-11,60,2099
2002-11,61,2045
2002-11,62,2211
2002-11,63,2184
2002-11,64,2507
2002-11,65,2463
2002-11,66,2523
2002-11,67,2820
2002-11,68,2946
2002-11,69,3012
2002-11,70,3514
2002-11,71,3648
2002-11,72,3978
2002-11,73,4162
2002-11,74,4379
2002-11,75,4717
2002-11,76,4859
2002-11,77,5432
2002-11,78,5728
2002-11,79,5732
2002-11,80,5956
2002-11,81,6098
2002-11,82,6402
2002-11,83,5701
2002-11,84,6001
2002-11,85,5915
2002-11,86,5725
2002-11,87,5591
2002-11,88,5415
2002-11,89,5288
2002-11,90,4678
2002-11,91,4070
2002-11,92,3713
2002-11,93,3133
2002-11,94,2723
2002-11,95,2205
2002-11,96,1796
2002-11,97,1412
2002-11,98,1088
2002-11,99,746
2002-11,100,1492
2002-12,0,1885
2002-12,1,98
2002-12,2,49
2002-12,3,38
2002-12,4,37
2002-12,5,31
2002-12,6,25
2002-12,7,23
2002-12,8,30
2002-12,9,39
2002-12,10,37
2002-12,11,36
2002-12,12,51
2002-12,13,42
2002-12,14,39
2002-12,15,30
2002-12,16,43
2002-12,17,54
2002-12,18,67
2002-12,19,63
2002-12,20,74
2002-12,21,83
2002-12,22,69
2002-12,23,81
2002-12,24,79
2002-12,25,92
2002-12,26,97
2002-12,27,85
2002-12,28,108
2002-12,29,135
2002-12,30,172
2002-12,31,170
2002-12,32,211
2002-12,33,238
2002-12,34,205
2002-12,35,257
2002-12,36,282
2002-12,37,355
2002-12,38,424
2002-12,39,474
2002-12,40,503
2002-12,41,634
2002-12,42,686
2002-12,43,785
2002-12,44,855
2002-12,45,927
2002-12,46,930
2002-12,47,1051
2002-12,48,1160
2002-12,49,1206
2002-12,50,1297
2002-12,51,1414
2002-12,52,1470
2002-12,53,1592
2002-12,54,1646
2002-12,55,1911
2002-12,56,1825
2002-12,57,1699
2002-12,58,1907
2002-12,59,2185
2002-12,60,2305
2002-12,61,2213
2002-12,62,2290
2002-12,63,2379
2002-12,64,2604
2002-12,65,2680
2002-12,66,2769
2002-12,67,3026
2002-12,68,3167
2002-12,69,3288
2002-12,70,3733
2002-12,71,3794
2002-12,72,4268
2002-12,73,4532
2002-12,74,4864
2002-12,75,5228
2002-12,76,5400
2002-12,77,5730
2002-12,78,5996
2002-12,79,6141
2002-12,80,6505
2002-12,81,6895
2002-12,82,6934
2002-12,83,6452
2002-12,84,6710
2002-12,85,6513
2002-12,86,6396
2002-12,87,6146
2002-12,88,6076
2002-12,89,5602
2002-12,90,5186
2002-12,91,4593
2002-12,92,4184
2002-12,93,3652
2002-12,94,3177
2002-12,95,2450
2002-12,96,1982
2002-12,97,1569
2002-12,98,1185
2002-12,99,865
2002-12,100,1726
2003-01,0,1989
2003-01,1,95
2003-01,2,51
2003-01,3,44
2003-01,4,37
2003-01,5,39
2003-01,6,39
2003-01,7,24
2003-01,8,27
2003-01,9,31
2003-01,10,39
2003-01,11,32
2003-01,12,34
2003-01,13,42
2003-01,14,35
2003-01,15,35
2003-01,16,57
2003-01,17,50
2003-01,18,59
2003-01,19,60
2003-01,20,61
2003-01,21,67
2003-01,22,82
2003-01,23,89
2003-01,24,79
2003-01,25,93
2003-01,26,115
2003-01,27,108
2003-01,28,101
2003-01,29,110
2003-01,30,142
2003-01,31,183
2003-01,32,199
2003-01,33,218
2003-01,34,228
2003-01,35,237
2003-01,36,301
2003-01,37,325
2003-01,38,436
2003-01,39,494
2003-01,40,572
2003-01,41,640
2003-01,42,693
2003-01,43,772
2003-01,44,820
2003-01,45,877
2003-01,46,1048
2003-01,47,1099
2003-01,48,1180
2003-01,49,1264
2003-01,50,1360
2003-01,51,1401
2003-01,52,1489
2003-01,53,1684
2003-01,54,1719
2003-01,55,1909
2003-01,56,1946
2003-01,57,1762
2003-01,58,1967
2003-01,59,2179
2003-01,60,2275
2003-01,61,2292
2003-01,62,2390
2003-01,63,2516
2003-01,64,2738
2003-01,65,2717
2003-01,66,2701
2003-01,67,3077
2003-01,68,3200
2003-01,69,3316
2003-01,70,3750
2003-01,71,3945
2003-01,72,4333
2003-01,73,4444
2003-01,74,4742
2003-01,75,5255
2003-01,76,5529
2003-01,77,5869
2003-01,78,6248
2003-01,79,6319
2003-01,80,6594
2003-01,81,6826
2003-01,82,6969
2003-01,83,6678
2003-01,84,6894
2003-01,85,6614
2003-01,86,6496
2003-01,87,6353
2003-01,88,6268
2003-01,89,5920
2003-01,90,5489
2003-01,91,4770
2003-01,92,4277
2003-01,93,3664
2003-01,94,3222
2003-01,95,2717
2003-01,96,2087
2003-01,97,1594
2003-01,98,1181
2003-01,99,909
2003-01,100,1831
2003-02,0,1790
2003-02,1,120
2003-02,2,73
2003-02,3,53
2003-02,4,43
2003-02,5,27
2003-02,6,33
2003-02,7,32
2003-02,8,25
2003-02,9,34
2003-02,10,47
2003-02,11,30
2003-02,12,33
2003-02,13,41
2003-02,14,39
2003-02,15,34
2003-02,16,37
2003-02,17,51
2003-02,18,51
2003-02,19,52
2003-02,20,63
2003-02,21,69
2003-02,22,66
2003-02,23,93
2003-02,24,83
2003-02,25,95
2003-02,26,89
2003-02,27,88
2003-02,28,102
2003-02,29,114
2003-02,30,125
2003-02,31,150
2003-02,32,185
2003-02,33,189
2003-02,34,207
2003-02,35,264
2003-02,36,267
2003-02,37,318
2003-02,38,361
2003-02,39,412
2003-02,40,462
2003-02,41,558
2003-02,42,613
2003-02,43,666
2003-02,44,770
2003-02,45,830
2003-02,46,957
2003-02,47,953
2003-02,48,1091
2003-02,49,1145
2003-02,50,1205
2003-02,51,1313
2003-02,52,1377
2003-02,53,1363
2003-02,54,1573
2003-02,55,1647
2003-02,56,1762
2003-02,57,1596
2003-02,58,1786
2003-02,59,1975
2003-02,60,2115
2003-02,61,2045
2003-02,62,2167
2003-02,63,2275
2003-02,64,2385
2003-02,65,2441
2003-02,66,2579
2003-02,67,2709
2003-02,68,2921
2003-02,69,2977
2003-02,70,3307
2003-02,71,3484
2003-02,72,3965
2003-02,73,4041
2003-02,74,4319
2003-02,75,4696
2003-02,76,4862
2003-02,77,5356
2003-02,78,5527
2003-02,79,5663
2003-02,80,5817
2003-02,81,6285
2003-02,82,6192
2003-02,83,6059
2003-02,84,6166
2003-02,85,5958
2003-02,86,5848
2003-02,87,5777
2003-02,88,5536
2003-02,89,5171
2003-02,90,4718
2003-02,91,4306
2003-02,92,3849
2003-02,93,3287
2003-02,94,2632
2003-02,95,2316
2003-02,96,1870
2003-02,97,1380
2003-02,98,1035
2003-02,99,731
2003-02,100,1628
2003-03,0,1979
2003-03,1,103
2003-03,2,61
2003-03,3,33
2003-03,4,40
2003-03,5,39
2003-03,6,27
2003-03,7,35
2003-03,8,23
2003-03,9,36
2003-03,10,40
2003-03,11,34
2003-03,12,25
2003-03,13,33
2003-03,14,40
2003-03,15,39
2003-03,16,52
2003-03,17,40
2003-03,18,60
2003-03,19,58
2003-03,20,82
2003-03,21,83
2003-03,22,79
2003-03,23,89
2003-03,24,87
2003-03,25,93
2003-03,26,82
2003-03,27,111
2003-03,28,104
2003-03,29,111
2003-03,30,159
2003-03,31,171
2003-03,32,194
2003-03,33,236
2003-03,34,240
2003-03,35,277
2003-03,36,293
2003-03,37,310
2003-03,38,371
2003-03,39,459
2003-03,40,494
2003-03,41,572
2003-03,42,667
2003-03,43,717
2003-03,44,815
2003-03,45,920
2003-03,46,1077
2003-03,47,1086
2003-03,48,1139
2003-03,49,1246
2003-03,50,1342
2003-03,51,1372
2003-03,52,1447
2003-03,53,1544
2003-03,54,1657
2003-03,55,1852
2003-03,56,1928
2003-03,57,1706
2003-03,58,1905
2003-03,59,2113
2003-03,60,2230
2003-03,61,2277
2003-03,62,2261
2003-03,63,2437
2003-03,64,2613
2003-03,65,2725
2003-03,66,2737
2003-03,67,2973
2003-03,68,3126
2003-03,69,3287
2003-03,70,3538
2003-03,71,3723
2003-03,72,4111
2003-03,73,4313
2003-03,74,4690
2003-03,75,5129
2003-03,76,5268
2003-03,77,5569
2003-03,78,5832
2003-03,79,6079
2003-03,80,6139
2003-03,81,6774
2003-03,82,6560
2003-03,83,6572
2003-03,84,6279
2003-03,85,6138
2003-03,86,6146
2003-03,87,5969
2003-03,88,5818
2003-03,89,5285
2003-03,90,4955
2003-03,91,4415
2003-03,92,4058
2003-03,93,3354
2003-03,94,2895
2003-03,95,2459
2003-03,96,1875
2003-03,97,1434
2003-03,98,1117
2003-03,99,799
2003-03,100,1559
2003-04,0,1905
2003-04,1,104
2003-04,2,49
2003-04,3,47
2003-04,4,37
2003-04,5,29
2003-04,6,24
2003-04,7,25
2003-04,8,21
2003-04,9,28
2003-04,10,41
2003-04,11,25
2003-04,12,30
2003-04,13,30
2003-04,14,28
2003-04,15,47
2003-04,16,31
2003-04,17,53
2003-04,18,48
2003-04,19,51
2003-04,20,77
2003-04,21,68
2003-04,22,59
2003-04,23,65
2003-04,24,61
2003-04,25,83
2003-04,26,93
2003-04,27,91
2003-04,28,106
2003-04,29,119
2003-04,30,128
2003-04,31,156
2003-04,32,173
2003-04,33,189
2003-04,34,229
2003-04,35,253
2003-04,36,269
2003-04,37,315
2003-04,38,367
2003-04,39,444
2003-04,40,490
2003-04,41,537
2003-04,42,643
2003-04,43,709
2003-04,44,767
2003-04,45,891
2003-04,46,942
2003-04,47,1034
2003-04,48,1057
2003-04,49,1155
2003-04,50,1211
2003-04,51,1382
2003-04,52,1385
2003-04,53,1475
2003-04,54,1578
2003-04,55,1768
2003-04,56,1880
2003-04,57,1542
2003-04,58,1783
2003-04,59,1953
2003-04,60,2150
2003-04,61,2191
2003-04,62,2132
2003-04,63,2310
2003-04,64,2453
2003-04,65,2465
2003-04,66,2587
2003-04,67,2791
2003-04,68,2926
2003-04,69,3103
2003-04,70,3366
2003-04,71,3432
2003-04,72,3884
2003-04,73,4117
2003-04,74,4337
2003-04,75,4577
2003-04,76,4954
2003-04,77,5190
2003-04,78,5467
2003-04,79,5812
2003-04,80,5878
2003-04,81,5978
2003-04,82,6008
2003-04,83,5952
2003-04,84,5800
2003-04,85,5772
2003-04,86,5700
2003-04,87,5420
2003-04,88,5166
2003-04,89,5007
2003-04,90,4537
2003-04,91,4039
2003-04,92,3601
2003-04,93,3141
2003-04,94,2694
2003-04,95,2204
2003-04,96,1757
2003-04,97,1307
2003-04,98,951
2003-04,99,735
2003-04,100,1501
2003-05,0,2017
2003-05,1,82
2003-05,2,57
2003-05,3,37
2003-05,4,36
2003-05,5,26
2003-05,6,27
2003-05,7,26
2003-05,8,19
2003-05,9,17
2003-05,10,22
2003-05,11,17
2003-05,12,31
2003-05,13,45
2003-05,14,37
2003-05,15,41
2003-05,16,40
2003-05,17,46
2003-05,18,45
2003-05,19,56
2003-05,20,58
2003-05,21,67
2003-05,22,79
2003-05,23,69
2003-05,24,87
2003-05,25,89
2003-05,26,84
2003-05,27,84
2003-05,28,109
2003-05,29,127
2003-05,30,119
2003-05,31,141
2003-05,32,163
2003-05,33,196
2003-05,34,180
2003-05,35,257
2003-05,36,288
2003-05,37,316
2003-05,38,378
2003-05,39,461
2003-05,40,472
2003-05,41,575
2003-05,42,648
2003-05,43,674
2003-05,44,838
2003-05,45,849
2003-05,46,936
2003-05,47,1061
2003-05,48,1090
2003-05,49,1164
2003-05,50,1251
2003-05,51,1333
2003-05,52,1459
2003-05,53,1436
2003-05,54,1624
2003-05,55,1683
2003-05,56,1935
2003-05,57,1583
2003-05,58,1784
2003-05,59,2009
2003-05,60,2296
2003-05,61,2031
2003-05,62,2285
2003-05,63,2166
2003-05,64,2417
2003-05,65,2461
2003-05,66,2530
2003-05,67,2801
2003-05,68,2979
2003-05,69,3010
2003-05,70,3253
2003-05,71,3461
2003-05,72,3822
2003-05,73,4082
2003-05,74,4353
2003-05,75,4765
2003-05,76,4840
2003-05,77,5195
2003-05,78,5410
2003-05,79,5659
2003-05,80,5890
2003-05,81,6038
2003-05,82,6135
2003-05,83,6025
2003-05,84,5885
2003-05,85,5653
2003-05,86,5550
2003-05,87,5404
2003-05,88,5225
2003-05,89,4863
2003-05,90,4604
2003-05,91,3893
2003-05,92,3618
2003-05,93,3039
2003-05,94,2517
2003-05,95,2125
2003-05,96,1597
2003-05,97,1283
2003-05,98,917
2003-05,99,685
2003-05,100,1344
2003-06,0,1982
2003-06,1,78
2003-06,2,55
2003-06,3,42
2003-06,4,25
2003-06,5,28
2003-06,6,20
2003-06,7,22
2003-06,8,21
2003-06,9,23
2003-06,10,30
2003-06,11,20
2003-06,12,32
2003-06,13,27
2003-06,14,34
2003-06,15,35
2003-06,16,47
2003-06,17,33
2003-06,18,36
2003-06,19,47
2003-06,20,65
2003-06,21,63
2003-06,22,75
2003-06,23,80
2003-06,24,76
2003-06,25,72
2003-06,26,83
2003-06,27,111
2003-06,28,101
2003-06,29,119
2003-06,30,122
2003-06,31,162
2003-06,32,176
2003-06,33,183
2003-06,34,205
2003-06,35,233
2003-06,36,294
2003-06,37,309
2003-06,38,354
2003-06,39,426
2003-06,40,494
2003-06,41,510
2003-06,42,620
2003-06,43,675
2003-06,44,763
2003-06,45,816
2003-06,46,901
2003-06,47,962
2003-06,48,1121
2003-06,49,1076
2003-06,50,1174
2003-06,51,1269
2003-06,52,1330
2003-06,53,1400
2003-06,54,1524
2003-06,55,1711
2003-06,56,1902
2003-06,57,1552
2003-06,58,1678
2003-06,59,1914
2003-06,60,2136
2003-06,61,2055
2003-06,62,2114
2003-06,63,2192
2003-06,64,2297
2003-06,65,2373
2003-06,66,2434
2003-06,67,2732
2003-06,68,2828
2003-06,69,2905
2003-06,70,3168
2003-06,71,3373
2003-06,72,3633
2003-06,73,3940
2003-06,74,4156
2003-06,75,4480
2003-06,76,4698
2003-06,77,4988
2003-06,78,5231
2003-06,79,5300
2003-06,80,5488
2003-06,81,5740
2003-06,82,5878
2003-06,83,5717
2003-06,84,5469
2003-06,85,5527
2003-06,86,5194
2003-06,87,5199
2003-06,88,5039
2003-06,89,4625
2003-06,90,4264
2003-06,91,3868
2003-06,92,3483
2003-06,93,2913
2003-06,94,2366
2003-06,95,2095
2003-06,96,1558
2003-06,97,1170
2003-06,98,902
2003-06,99,641
2003-06,100,1251
2003-07,0,2071
2003-07,1,59
2003-07,2,42
2003-07,3,30
2003-07,4,21
2003-07,5,17
2003-07,6,23
2003-07,7,22
2003-07,8,29
2003-07,9,15
2003-07,10,28
2003-07,11,33
2003-07,12,32
2003-07,13,33
2003-07,14,24
2003-07,15,35
2003-07,16,24
2003-07,17,43
2003-07,18,59
2003-07,19,59
2003-07,20,48
2003-07,21,64
2003-07,22,87
2003-07,23,72
2003-07,24,89
2003-07,25,88
2003-07,26,103
2003-07,27,99
2003-07,28,97
2003-07,29,118
2003-07,30,141
2003-07,31,125
2003-07,32,189
2003-07,33,237
2003-07,34,231
2003-07,35,221
2003-07,36,266
2003-07,37,323
2003-07,38,382
2003-07,39,444
2003-07,40,529
2003-07,41,549
2003-07,42,641
2003-07,43,713
2003-07,44,794
2003-07,45,900
2003-07,46,954
2003-07,47,1026
2003-07,48,1115
2003-07,49,1191
2003-07,50,1262
2003-07,51,1297
2003-07,52,1428
2003-07,53,1438
2003-07,54,1569
2003-07,55,1727
2003-07,56,1927
2003-07,57,1564
2003-07,58,1780
2003-07,59,1982
2003-07,60,2197
2003-07,61,2080
2003-07,62,2140
2003-07,63,2215
2003-07,64,2253
2003-07,65,2359
2003-07,66,2447
2003-07,67,2684
2003-07,68,2830
2003-07,69,2921
2003-07,70,3194
2003-07,71,3352
2003-07,72,3673
2003-07,73,3944
2003-07,74,4046
2003-07,75,4499
2003-07,76,4663
2003-07,77,4830
2003-07,78,5147
2003-07,79,5462
2003-07,80,5524
2003-07,81,5701
2003-07,82,5876
2003-07,83,5911
2003-07,84,5402
2003-07,85,5499
2003-07,86,5363
2003-07,87,5103
2003-07,88,5004
2003-07,89,4778
2003-07,90,4203
2003-07,91,3795
2003-07,92,3329
2003-07,93,2911
2003-07,94,2384
2003-07,95,2078
2003-07,96,1589
2003-07,97,1179
2003-07,98,930
2003-07,99,666
2003-07,100,1327
2003-08,0,1968
2003-08,1,68
2003-08,2,47
2003-08,3,39
2003-08,4,29
2003-08,5,22
2003-08,6,16
2003-08,7,24
2003-08,8,30
2003-08,9,21
2003-08,10,34
2003-08,11,28
2003-08,12,23
2003-08,13,22
2003-08,14,33
2003-08,15,42
2003-08,16,47
2003-08,17,64
2003-08,18,60
2003-08,19,58
2003-08,20,65
2003-08,21,61
2003-08,22,86
2003-08,23,75
2003-08,24,97
2003-08,25,86
2003-08,26,97
2003-08,27,103
2003-08,28,105
2003-08,29,111
2003-08,30,138
2003-08,31,152
2003-08,32,173
2003-08,33,210
2003-08,34,209
2003-08,35,249
2003-08,36,259
2003-08,37,373
2003-08,38,360
2003-08,39,410
2003-08,40,513
2003-08,41,560
2003-08,42,605
2003-08,43,700
2003-08,44,755
2003-08,45,814
2003-08,46,921
2003-08,47,1015
2003-08,48,1122
2003-08,49,1185
2003-08,50,1285
2003-08,51,1334
2003-08,52,1354
2003-08,53,1447
2003-08,54,1607
2003-08,55,1662
2003-08,56,1945
2003-08,57,1617
2003-08,58,1695
2003-08,59,1948
2003-08,60,2165
2003-08,61,2057
2003-08,62,2083
2003-08,63,2202
2003-08,64,2285
2003-08,65,2462
2003-08,66,2548
2003-08,67,2590
2003-08,68,2844
2003-08,69,2961
2003-08,70,3100
2003-08,71,3411
2003-08,72,3603
2003-08,73,4032
2003-08,74,4064
2003-08,75,4463
2003-08,76,4704
2003-08,77,4831
2003-08,78,5183
2003-08,79,5342
2003-08,80,5456
2003-08,81,5683
2003-08,82,5883
2003-08,83,5794
2003-08,84,5353
2003-08,85,5461
2003-08,86,5290
2003-08,87,5133
2003-08,88,5018
2003-08,89,4541
2003-08,90,4225
2003-08,91,3815
2003-08,92,3342
2003-08,93,2921
2003-08,94,2393
2003-08,95,2014
2003-08,96,1604
2003-08,97,1229
2003-08,98,914
2003-08,99,687
2003-08,100,1346
2003-09,0,1889
2003-09,1,56
2003-09,2,50
2003-09,3,34
2003-09,4,27
2003-09,5,31
2003-09,6,33
2003-09,7,18
2003-09,8,31
2003-09,9,14
2003-09,10,25
2003-09,11,30
2003-09,12,27
2003-09,13,31
2003-09,14,21
2003-09,15,28
2003-09,16,43
2003-09,17,41
2003-09,18,67
2003-09,19,59
2003-09,20,54
2003-09,21,75
2003-09,22,74
2003-09,23,74
2003-09,24,74
2003-09,25,68
2003-09,26,85
2003-09,27,106
2003-09,28,97
2003-09,29,118
2003-09,30,126
2003-09,31,133
2003-09,32,165
2003-09,33,183
2003-09,34,223
2003-09,35,243
2003-09,36,252
2003-09,37,303
2003-09,38,357
2003-09,39,418
2003-09,40,532
2003-09,41,551
2003-09,42,625
2003-09,43,656
2003-09,44,747
2003-09,45,807
2003-09,46,931
2003-09,47,982
2003-09,48,1055
2003-09,49,1141
2003-09,50,1194
2003-09,51,1291
2003-09,52,1345
2003-09,53,1459
2003-09,54,1618
2003-09,55,1638
2003-09,56,1940
2003-09,57,1589
2003-09,58,1684
2003-09,59,1832
2003-09,60,2056
2003-09,61,2080
2003-09,62,2150
2003-09,63,2123
2003-09,64,2256
2003-09,65,2379
2003-09,66,2406
2003-09,67,2689
2003-09,68,2815
2003-09,69,2820
2003-09,70,2986
2003-09,71,3344
2003-09,72,3669
2003-09,73,3884
2003-09,74,3982
2003-09,75,4274
2003-09,76,4552
2003-09,77,4808
2003-09,78,5014
2003-09,79,5328
2003-09,80,5494
2003-09,81,5642
2003-09,82,5708
2003-09,83,5875
2003-09,84,5192
2003-09,85,5479
2003-09,86,5171
2003-09,87,5077
2003-09,88,4815
2003-09,89,4567
2003-09,90,4160
2003-09,91,3882
2003-09,92,3278
2003-09,93,2886
2003-09,94,2415
2003-09,95,2025
2003-09,96,1600
2003-09,97,1191
2003-09,98,922
2003-09,99,622
2003-09,100,1248
2003-10,0,1953
2003-10,1,73
2003-10,2,53
2003-10,3,23
2003-10,4,26
2003-10,5,24
2003-10,6,28
2003-10,7,20
2003-10,8,28
2003-10,9,19
2003-10,10,35
2003-10,11,20
2003-10,12,24
2003-10,13,43
2003-10,14,35
2003-10,15,33
2003-10,16,52
2003-10,17,46
2003-10,18,46
2003-10,19,61
2003-10,20,68
2003-10,21,74
2003-10,22,72
2003-10,23,75
2003-10,24,87
2003-10,25,66
2003-10,26,92
2003-10,27,112
2003-10,28,97
2003-10,29,148
2003-10,30,150
2003-10,31,151
2003-10,32,189
2003-10,33,219
2003-10,34,204
2003-10,35,221
2003-10,36,304
2003-10,37,304
2003-10,38,393
2003-10,39,445
2003-10,40,477
2003-10,41,528
2003-10,42,680
2003-10,43,743
2003-10,44,792
2003-10,45,842
2003-10,46,924
2003-10,47,1019
2003-10,48,1180
2003-10,49,1213
2003-10,50,1300
2003-10,51,1338
2003-10,52,1444
2003-10,53,1478
2003-10,54,1615
2003-10,55,1768
2003-10,56,2011
2003-10,57,1695
2003-10,58,1794
2003-10,59,1905
2003-10,60,2210
2003-10,61,2101
2003-10,62,2267
2003-10,63,2285
2003-10,64,2416
2003-10,65,2551
2003-10,66,2615
2003-10,67,2738
2003-10,68,3014
2003-10,69,3132
2003-10,70,3242
2003-10,71,3416
2003-10,72,3734
2003-10,73,4220
2003-10,74,4242
2003-10,75,4707
2003-10,76,5041
2003-10,77,5061
2003-10,78,5504
2003-10,79,5736
2003-10,80,5948
2003-10,81,6052
2003-10,82,6143
2003-10,83,6309
2003-10,84,5717
2003-10,85,5935
2003-10,86,5796
2003-10,87,5537
2003-10,88,5233
2003-10,89,5172
2003-10,90,4704
2003-10,91,4153
2003-10,92,3664
2003-10,93,3217
2003-10,94,2684
2003-10,95,2276
2003-10,96,1782
2003-10,97,1286
2003-10,98,1021
2003-10,99,756
2003-10,100,1490
2003-11,0,1800
2003-11,1,83
