year,age,pop,dead
2000,54,133775,1138
2000,55,139143,1150
2000,56,135442,1209
2000,57,119452,1255
2000,58,113713,1250
2000,59,111444,1298
2000,60,97731,1343
2000,61,93756,1329
2000,62,88552,1368
2000,63,87401,1460
2000,64,87440,1537
2000,65,88158,1666
2000,66,88979,1895
2000,67,92310,2142
2000,68,92017,2408
2000,69,92693,2619
2000,70,86342,2721
2000,71,84938,2873
2000,72,80103,3004
2000,73,78864,3188
2000,74,75672,3458
2000,75,73253,3751
2000,76,70874,3931
2000,77,65879,4104
2000,78,60248,4305
2000,79,50533,3882
2000,80,37209,3912
2000,81,19728,2315
2000,82,18197,1843
2000,83,18014,1963
2000,84,21244,2322
2000,85,25342,3383
2000,86,21709,3471
2000,87,18289,3261
2000,88,14328,2922
2000,89,11512,2452
2000,90,9102,2117
2000,91,6553,1787
2000,92,4687,1379
2000,93,3393,987
2000,94,2355,700
2000,95,1650,479
2000,96,1238,317
2000,97,936,245
2000,98,650,167
2000,99,434,77
2000,100,645,108
2001,0,88806,360
2001,1,87950,40
2001,2,89194,19
2001,3,89498,12
2001,4,89615,20
2001,5,95090,15
2001,6,106104,19
2001,7,119999,20
2001,8,120692,13
2001,9,127851,9
2001,10,129051,26
2001,11,126827,17
2001,12,130841,20
2001,13,128997,18
2001,14,131525,24
2001,15,134048,35
2001,16,134470,52
2001,17,134753,63
2001,18,140154,84
2001,19,142058,87
2001,20,151076,111
2001,21,168023,107
2001,22,173761,114
2001,23,177040,133
2001,24,181879,129
2001,25,185789,116
2001,26,187845,127
2001,27,175611,116
2001,28,158837,123
2001,29,149793,102
2001,30,144420,109
2001,31,139134,118
2001,32,132995,106
2001,33,133434,106
2001,34,135517,129
2001,35,141671,144
2001,36,148150,172
2001,37,143208,169
2001,38,128746,187
2001,39,126160,184
2001,40,124550,249
2001,41,123891,221
2001,42,134736,310
2001,43,146041,351
2001,44,151921,418
2001,45,154258,429
2001,46,155699,528
2001,47,157684,559
2001,48,161486,646
2001,49,163087,825
2001,50,160914,840
2001,51,156749,866
2001,52,162708,938
2001,53,168689,1137
2001,54,163227,1243
2001,55,132260,1238
2001,56,137955,1172
2001,57,133861,1378
2001,58,117905,1336
2001,59,112236,1324
2001,60,109540,1352
2001,61,96364,1367
2001,62,92303,1341
2001,63,86989,1398
2001,64,85720,1486
2001,65,85444,1617
2001,66,86339,1745
2001,67,86883,1956
2001,68,89744,2180
2001,69,89027,2460
2001,70,89221,2710
2001,71,83365,2727
2001,72,81357,2983
2001,73,76779,3158
2001,74,75106,3301
2001,75,71568,3559
2001,76,69096,3772
2001,77,66496,4046
2001,78,61313,4175
2001,79,55756,4382
2001,80,46024,4071
2001,81,33684,3850
2001,82,17627,2274
2001,83,16045,1764
2001,84,15725,1887
2001,85,18278,2242
2001,86,21675,3103
2001,87,18240,3144
2001,88,14935,2925
2001,89,11569,2519
2001,90,9004,2170
2001,91,6880,1786
2001,92,4725,1401
2001,93,3264,1078
2001,94,2255,806
2001,95,1298,525
2001,96,808,372
2001,97,471,247
2001,98,305,117
2001,99,149,88
2001,100,187,108
2002,0,90541,385
2002,1,88990,49
2002,2,87948,26
2002,3,89143,13
2002,4,89448,12
2002,5,89584,19
2002,6,95055,16
2002,7,106079,15
2002,8,119995,17
2002,9,120682,15
2002,10,127825,12
2002,11,128962,13
2002,12,126624,17
2002,13,130546,19
2002,14,128678,30
2002,15,131181,44
2002,16,133642,40
2002,17,134068,69
2002,18,134269,89
2002,19,139336,77
2002,20,141272,86
2002,21,150292,108
2002,22,167282,101
2002,23,173038,115
2002,24,176307,117
2002,25,181244,130
2002,26,185143,110
2002,27,187161,115
2002,28,175071,132
2002,29,158319,115
2002,30,149294,116
2002,31,144056,111
2002,32,138698,135
2002,33,132542,136
2002,34,133002,113
2002,35,135054,131
2002,36,141169,156
2002,37,147722,172
2002,38,142787,202
2002,39,128297,200
2002,40,125726,213
2002,41,124059,235
2002,42,123373,270
2002,43,134171,314
2002,44,145477,372
2002,45,151253,445
2002,46,153586,536
2002,47,154982,541
2002,48,156923,640
2002,49,160650,707
2002,50,162123,852
2002,51,159935,920
2002,52,155763,936
2002,53,161577,1019
2002,54,167465,1169
2002,55,161946,1303
2002,56,131045,1237
2002,57,136703,1276
2002,58,132492,1409
2002,59,116619,1419
2002,60,110908,1430
2002,61,108134,1438
2002,62,95066,1468
2002,63,90887,1443
2002,64,85569,1499
2002,65,84163,1627
2002,66,83782,1707
2002,67,84481,1896
2002,68,84833,2088
2002,69,87444,2236
2002,70,86439,2554
2002,71,86429,2834
2002,72,80612,2911
2002,73,78276,3156
2002,74,73553,3255
2002,75,71693,3481
2002,76,67877,3585
2002,77,65234,3749
2002,78,62350,4145
2002,79,57034,4198
2002,80,51420,4458
2002,81,41996,4110
2002,82,30502,4009
2002,83,15900,2291
2002,84,14223,1719
2002,85,13749,1824
2002,86,15641,2010
2002,87,18381,2891
2002,88,15149,2957
2002,89,12227,2772
2002,90,9274,2177
2002,91,7000,1825
2002,92,5231,1474
2002,93,3490,1157
2002,94,2354,835
2002,95,1537,579
2002,96,903,405
2002,97,524,262
2002,98,301,173
2002,99,196,91
2002,100,206,133
2003,0,92702,365
2003,1,90927,34
2003,2,89255,18
2003,3,88138,22
2003,4,89263,15
2003,5,89594,8
2003,6,89765,8
2003,7,95301,14
2003,8,106252,19
2003,9,120218,18
2003,10,120915,12
2003,11,128037,18
2003,12,129084,21
2003,13,126741,29
2003,14,130710,22
2003,15,128788,34
2003,16,131036,38
2003,17,133470,54
2003,18,133803,71
2003,19,134228,91
2003,20,139160,76
2003,21,141139,87
2003,22,150281,102
2003,23,167190,115
2003,24,173049,129
2003,25,176295,109
2003,26,181277,118
2003,27,185194,121
2003,28,187191,124
2003,29,175162,122
2003,30,158356,136
2003,31,149347,103
2003,32,144050,123
2003,33,138757,148
2003,34,132482,152
2003,35,133031,124
2003,36,135090,177
2003,37,141072,178
2003,38,147714,201
2003,39,142738,217
2003,40,128268,212
2003,41,125590,246
2003,42,123862,269
2003,43,123104,286
2003,44,134035,298
2003,45,145106,395
2003,46,150906,495
2003,47,153125,614
2003,48,154490,605
2003,49,156316,688
2003,50,159877,774
2003,51,161300,919
2003,52,159017,1001
2003,53,154867,1022
2003,54,160502,1183
2003,55,166296,1348
2003,56,160658,1425
2003,57,129961,1379
2003,58,135361,1458
2003,59,131068,1614
2003,60,115206,1555
2003,61,109524,1503
2003,62,106663,1568
2003,63,93663,1622
2003,64,89414,1516
2003,65,84068,1555
2003,66,82459,1764
2003,67,81987,1840
2003,68,82544,1994
2003,69,82666,2202
2003,70,85004,2501
2003,71,83817,2719
2003,72,83501,2882
2003,73,77595,3074
2003,74,75032,3245
2003,75,70234,3425
2003,76,68181,3778
2003,77,64149,3863
2003,78,61292,4173
2003,79,58149,4174
2003,80,52706,4501
2003,81,47048,4559
2003,82,37978,4258
2003,83,27151,3820
2003,84,14081,2194
2003,85,12545,1805
2003,86,11892,1851
2003,87,13227,2037
2003,88,15288,2710
2003,89,12342,2830
2003,90,9703,2370
2003,91,7265,1966
2003,92,5369,1664
2003,93,3882,1262
2003,94,2482,924
2003,95,1650,635
2003,96,1043,449
2003,97,587,298
2003,98,314,167
2003,99,199,92
2003,100,238,139
2004,0,93574,366
2004,1,92811,37
2004,2,90948,12
2004,3,89367,13
2004,4,88224,14
2004,5,89331,8
2004,6,89682,10
2004,7,89838,21
2004,8,95425,9
2004,9,106347,14
2004,10,120323,20
2004,11,121048,14
2004,12,128138,16
2004,13,129215,22
2004,14,126760,16
2004,15,130669,31
2004,16,128569,43
2004,17,130831,54
2004,18,133534,81
2004,19,134533,86
2004,20,135078,99
2004,21,139845,83
2004,22,141611,93
2004,23,150888,89
2004,24,167828,91
2004,25,173718,91
2004,26,176865,137
2004,27,181830,111
2004,28,185640,113
2004,29,187693,123
2004,30,175613,110
2004,31,158855,128
2004,32,149764,113
2004,33,144395,116
2004,34,139131,129
2004,35,132783,157
2004,36,133390,147
2004,37,135386,173
2004,38,141316,199
2004,39,148010,195
2004,40,142957,246
2004,41,128509,239
2004,42,125809,251
2004,43,123954,281
2004,44,123254,290
2004,45,134028,341
2004,46,145113,481
2004,47,150607,511
2004,48,152877,612
2004,49,154103,673
2004,50,155782,723
2004,51,159162,816
2004,52,160555,899
2004,53,158186,1086
2004,54,153972,1107
2004,55,159374,1236
2004,56,165066,1375
2004,57,159327,1419
2004,58,128756,1432
2004,59,133854,1483
2004,60,129498,1579
2004,61,113759,1619
2004,62,108028,1569
2004,63,105077,1606
2004,64,92164,1589
2004,65,87910,1575
2004,66,82455,1660
2004,67,80664,1733
2004,68,80117,1917
2004,69,80454,2088
2004,70,80291,2231
2004,71,82385,2406
2004,72,81106,2733
2004,73,80479,2992
2004,74,74506,3149
2004,75,71615,3258
2004,76,66757,3457
2004,77,64317,3674
2004,78,60150,3837
2004,79,57139,3913
2004,80,53756,4180
2004,81,48214,4339
2004,82,42449,4427
2004,83,34010,4068
2004,84,24055,3597
2004,85,12228,2086
2004,86,10712,1679
2004,87,9988,1616
2004,88,10958,1735
2004,89,12313,2295
2004,90,9810,2313
2004,91,7516,1918
2004,92,5436,1527
2004,93,3897,1194
2004,94,2764,931
2004,95,1701,670
2004,96,1113,446
2004,97,670,282
2004,98,357,172
2004,99,202,97
2004,100,276,135
2005,0,97423,347
2005,1,93741,27
2005,2,92801,18
2005,3,90981,17
2005,4,89501,7
2005,5,88337,11
2005,6,89410,13
2005,7,89782,11
2005,8,89931,11
2005,9,95529,11
2005,10,106438,14
2005,11,120405,18
2005,12,121180,24
2005,13,128222,27
2005,14,129408,24
2005,15,126766,30
2005,16,130447,34
2005,17,128314,44
2005,18,130658,85
2005,19,133813,81
2005,20,134524,79
2005,21,135035,71
2005,22,139668,101
2005,23,141650,89
2005,24,150949,94
2005,25,168048,109
2005,26,173982,121
2005,27,177203,104
2005,28,182224,111
2005,29,186063,111
2005,30,188070,142
2005,31,175986,155
2005,32,159192,138
2005,33,150180,123
2005,34,144738,139
2005,35,139408,114
2005,36,133038,151
2005,37,133652,161
2005,38,135528,171
2005,39,141444,201
2005,40,148139,227
2005,41,143101,252
2005,42,128745,237
2005,43,125867,260
2005,44,123974,298
2005,45,123160,314
2005,46,133905,398
2005,47,144805,494
2005,48,150203,609
2005,49,152372,671
2005,50,153568,731
2005,51,155111,764
2005,52,158434,852
2005,53,159649,1027
2005,54,157136,1084
2005,55,152921,1169
2005,56,158164,1265
2005,57,163757,1460
2005,58,157941,1613
2005,59,127436,1582
2005,60,132400,1530
2005,61,127977,1739
2005,62,112263,1655
2005,63,106509,1625
2005,64,103519,1643
2005,65,90665,1714
2005,66,86325,1651
2005,67,80829,1724
2005,68,78865,1828
2005,69,78125,1939
2005,70,78342,2125
2005,71,77912,2302
2005,72,79915,2552
2005,73,78287,2847
2005,74,77386,3087
2005,75,71311,3251
2005,76,68215,3456
2005,77,63236,3602
2005,78,60528,3797
2005,79,56330,4005
2005,80,53048,4088
2005,81,49471,4233
2005,82,43791,4329
2005,83,38169,4499
2005,84,30206,3945
2005,85,21086,3470
2005,86,10521,2025
2005,87,9119,1457
2005,88,8352,1503
2005,89,8978,1616
2005,90,9871,2099
2005,91,7723,2030
2005,92,5789,1658
2005,93,4068,1269
2005,94,2835,966
2005,95,1937,729
2005,96,1138,472
2005,97,733,319
2005,98,474,213
2005,99,230,118
2005,100,320,182
2006,0,102241,352
2006,1,97503,25
2006,2,93708,22
2006,3,92784,15
2006,4,90977,14
2006,5,89639,10
2006,6,88455,12
2006,7,89487,15
2006,8,89870,9
2006,9,90023,18
2006,10,95606,11
2006,11,106522,10
2006,12,120450,10
2006,13,121260,15
2006,14,128300,21
2006,15,129437,27
2006,16,126657,39
2006,17,130482,40
2006,18,128358,75
2006,19,131025,67
2006,20,134455,82
2006,21,135410,86
2006,22,136074,68
2006,23,140665,90
2006,24,142705,95
2006,25,151997,70
2006,26,169054,85
2006,27,175036,87
2006,28,178204,94
2006,29,183171,117
2006,30,186973,111
2006,31,188935,129
2006,32,176838,112
2006,33,159938,130
2006,34,150951,131
2006,35,145403,144
2006,36,140070,136
2006,37,133678,159
2006,38,134222,157
2006,39,135993,188
2006,40,141835,207
2006,41,148545,244
2006,42,143533,270
2006,43,129225,266
2006,44,126218,321
2006,45,124182,313
2006,46,123413,362
2006,47,133962,439
2006,48,144720,520
2006,49,149975,587
2006,50,152071,627
2006,51,153135,747
2006,52,154642,889
2006,53,157767,937
2006,54,158861,1067
2006,55,156222,1187
2006,56,151969,1217
2006,57,156978,1309
2006,58,162335,1484
2006,59,156479,1595
2006,60,126072,1604
2006,61,130880,1615
2006,62,126352,1844
2006,63,110733,1739
2006,64,105008,1719
2006,65,101875,1714
2006,66,89075,1719
2006,67,84652,1718
2006,68,79122,1770
2006,69,77001,1841
2006,70,76169,1894
2006,71,76112,2057
2006,72,75502,2378
2006,73,77224,2559
2006,74,75258,2824
2006,75,74249,3168
2006,76,67956,3236
2006,77,64657,3394
2006,78,59570,3476
2006,79,56532,3783
2006,80,52358,3817
2006,81,48917,3933
2006,82,45168,4224
2006,83,39296,4108
2006,84,33950,4076
2006,85,26451,3737
2006,86,18233,3290
2006,87,8947,1898
2006,88,7597,1357
2006,89,6863,1264
2006,90,7157,1353
2006,91,7697,1745
2006,92,5929,1611
2006,93,4275,1301
2006,94,2979,987
2006,95,1961,709
2006,96,1330,511
2006,97,736,318
2006,98,466,190
2006,99,305,106
2006,100,340,188
2007,0,106108,360
2007,1,102242,29
2007,2,97440,26
2007,3,93668,15
2007,4,92730,13
2007,5,90951,12
2007,6,89719,10
2007,7,88512,6
2007,8,89504,8
2007,9,89903,9
2007,10,90041,18
2007,11,95643,9
2007,12,106555,10
2007,13,120444,14
2007,14,121292,22
2007,15,128283,21
2007,16,129390,40
2007,17,126719,46
2007,18,130609,71
2007,19,129012,74
2007,20,132037,94
2007,21,135611,82
2007,22,136514,73
2007,23,137315,79
2007,24,141705,95
2007,25,143673,104
2007,26,152898,83
2007,27,170004,90
2007,28,175999,110
2007,29,179106,130
2007,30,183996,124
2007,31,187609,118
2007,32,189637,109
2007,33,177562,145
2007,34,160651,138
2007,35,151665,153
2007,36,145998,131
2007,37,140664,169
2007,38,134179,186
2007,39,134638,195
2007,40,136429,218
2007,41,142203,210
2007,42,148903,259
2007,43,143824,302
2007,44,129547,295
2007,45,126501,316
2007,46,124431,330
2007,47,123507,348
2007,48,133913,440
2007,49,144644,516
2007,50,149703,654
2007,51,151709,701
2007,52,152562,796
2007,53,154011,935
2007,54,156993,977
2007,55,158000,1097
2007,56,155172,1274
2007,57,150884,1312
2007,58,155719,1433
2007,59,160877,1706
2007,60,154915,1763
2007,61,124665,1765
2007,62,129208,1721
2007,63,124566,1869
2007,64,109069,1795
2007,65,103389,1766
2007,66,100165,1748
2007,67,87466,1846
2007,68,82874,1749
2007,69,77398,1794
2007,70,75181,1957
2007,71,74207,2079
2007,72,73893,2195
2007,73,73065,2435
2007,74,74487,2695
2007,75,72287,2881
2007,76,70959,3325
2007,77,64710,3449
2007,78,61162,3531
2007,79,56002,3505
2007,80,52733,3635
2007,81,48460,3858
2007,82,44834,4043
2007,83,40939,4250
2007,84,35252,4002
2007,85,29926,3965
2007,86,22868,3477
2007,87,15644,3109
2007,88,7458,1692
2007,89,6314,1151
2007,90,5568,1120
2007,91,5663,1221
2007,92,5972,1445
2007,93,4429,1329
2007,94,3126,988
2007,95,2107,734
2007,96,1386,501
2007,97,914,379
2007,98,498,227
2007,99,310,126
2007,100,406,176
2008,0,115111,338
2008,1,106832,28
2008,2,102469,16
2008,3,97695,18
2008,4,93873,9
2008,5,92946,8
2008,6,91189,8
2008,7,90071,9
2008,8,88760,3
2008,9,89743,13
2008,10,90171,15
2008,11,90325,12
2008,12,95915,14
2008,13,106799,8
2008,14,120705,22
2008,15,121532,33
2008,16,128586,38
2008,17,129940,41
2008,18,127567,75
2008,19,132559,68
2008,20,131909,81
2008,21,135037,72
2008,22,138596,75
2008,23,139660,74
2008,24,140687,83
2008,25,144726,97
2008,26,146410,84
2008,27,155665,100
2008,28,172550,94
2008,29,178530,115
2008,30,181358,118
2008,31,186242,111
2008,32,189784,132
2008,33,191679,172
2008,34,179512,158
2008,35,162607,114
2008,36,153423,150
2008,37,147678,162
2008,38,142091,168
2008,39,135557,187
2008,40,135913,209
2008,41,137717,233
2008,42,143375,264
2008,43,150025,281
2008,44,144815,321
2008,45,130545,290
2008,46,127478,350
2008,47,125314,358
2008,48,124202,428
2008,49,134381,536
2008,50,144944,652
2008,51,149766,698
2008,52,151668,787
2008,53,152299,835
2008,54,153617,951
2008,55,156376,1130
2008,56,157189,1197
2008,57,154239,1324
2008,58,149920,1456
2008,59,154385,1552
2008,60,159334,1741
2008,61,153286,1904
2008,62,123192,1764
2008,63,127499,1768
2008,64,122831,2033
2008,65,107396,1865
2008,66,101809,1892
2008,67,98461,1933
2008,68,85766,1871
2008,69,81181,1782
2008,70,75600,1842
2008,71,73222,1994
2008,72,72076,2071
2008,73,71658,2317
2008,74,70449,2566
2008,75,71789,2799
2008,76,69226,2991
2008,77,67499,3293
2008,78,61250,3341
2008,79,57625,3601
2008,80,52531,3748
2008,81,48913,3747
2008,82,44517,3986
2008,83,40719,4024
2008,84,36752,4138
2008,85,31285,4014
2008,86,26157,3863
2008,87,19555,3310
2008,88,13152,2722
2008,89,6216,1437
2008,90,5176,1059
2008,91,4435,996
2008,92,4372,960
2008,93,4491,1160
2008,94,3242,1092
2008,95,2296,781
2008,96,1454,556
2008,97,956,385
2008,98,611,255
2008,99,316,158
2008,100,470,214
2009,0,120621,341
2009,1,116263,34
2009,2,107517,23
2009,3,102669,9
2009,4,97882,10
2009,5,94078,7
2009,6,93141,18
2009,7,91347,6
2009,8,90349,12
2009,9,89008,7
2009,10,89930,10
2009,11,90404,14
2009,12,90605,13
2009,13,96195,9
2009,14,107049,26
2009,15,120942,28
2009,16,121800,36
2009,17,129219,34
2009,18,130683,48
2009,19,129552,64
2009,20,135018,61
2009,21,134857,83
2009,22,137959,83
2009,23,141390,88
2009,24,142530,74
2009,25,143460,55
2009,26,147323,74
2009,27,148669,92
2009,28,157841,92
2009,29,174496,95
2009,30,180302,114
2009,31,183116,107
2009,32,187898,134
2009,33,191346,171
2009,34,193259,155
2009,35,180999,150
2009,36,164090,164
2009,37,154690,169
2009,38,148892,185
2009,39,143199,190
2009,40,136497,179
2009,41,136752,216
2009,42,138492,235
2009,43,144031,267
2009,44,150646,339
2009,45,145364,337
2009,46,131120,343
2009,47,127962,393
2009,48,125675,410
2009,49,124400,489
2009,50,134436,500
2009,51,144819,632
2009,52,149478,731
2009,53,151321,870
2009,54,151803,943
2009,55,152952,1024
2009,56,155583,1130
2009,57,156159,1258
2009,58,153089,1393
2009,59,148732,1531
2009,60,152966,1564
2009,61,157663,1890
2009,62,151629,1940
2009,63,121582,1941
2009,64,125695,1946
2009,65,121037,2119
2009,66,105631,2000
2009,67,99945,1930
2009,68,96619,1969
2009,69,84069,2144
2009,70,79438,1937
2009,71,73710,2044
2009,72,71250,2117
2009,73,69894,2167
2009,74,69200,2394
2009,75,67823,2694
2009,76,68903,2914
2009,77,66019,3290
2009,78,64186,3519
2009,79,57874,3581
2009,80,53892,3764
2009,81,48830,3861
2009,82,45106,3988
2009,83,40484,4025
2009,84,36608,4048
2009,85,32639,4116
2009,86,27370,4001
2009,87,22537,3808
2009,88,16479,3099
2009,89,11070,2624
2009,90,5096,1414
2009,91,4118,985
2009,92,3473,921
2009,93,3321,871
2009,94,3323,930
2009,95,2298,848
2009,96,1621,626
2009,97,986,397
2009,98,633,261
2009,99,388,173
2009,100,479,256
2010,0,119687,313
2010,1,121706,29
2010,2,117283,25
2010,3,108146,16
2010,4,102788,18
2010,5,98005,13
2010,6,94169,10
2010,7,93277,8
2010,8,91414,8
2010,9,90555,8
2010,10,89189,13
2010,11,90074,11
2010,12,90536,11
2010,13,90735,14
2010,14,96366,11
2010,15,107195,22
2010,16,121163,25
2010,17,122298,52
2010,18,129894,52
2010,19,131345,58
2010,20,130717,76
2010,21,136609,69
2010,22,135981,71
2010,23,138897,78
2010,24,142343,88
2010,25,143404,83
2010,26,144265,67
2010,27,147960,86
2010,28,149304,93
2010,29,158324,90
2010,30,174863,88
2010,31,180574,109
2010,32,183395,115
2010,33,188121,125
2010,34,191553,151
2010,35,193488,168
2010,36,181203,157
2010,37,164272,153
2010,38,154858,175
2010,39,148992,189
2010,40,143306,213
2010,41,136557,211
2010,42,136732,219
2010,43,138443,270
2010,44,143873,290
2010,45,150454,356
2010,46,145211,356
2010,47,130911,387
2010,48,127732,435
2010,49,125361,401
2010,50,124035,459
2010,51,133993,554
2010,52,144242,705
2010,53,148729,825
2010,54,150446,943
2010,55,150904,987
2010,56,151920,1101
2010,57,154451,1285
2010,58,154803,1269
2010,59,151695,1501
2010,60,147222,1533
2010,61,151331,1751
2010,62,155784,2018
2010,63,149667,2058
2010,64,119818,2066
2010,65,123679,1962
2010,66,118999,2155
2010,67,103765,2145
2010,68,98056,2002
2010,69,94532,2132
2010,70,82129,2208
2010,71,77482,1936
2010,72,71662,2063
2010,73,69094,2172
2010,74,67674,2319
2010,75,66636,2530
2010,76,65042,2759
2010,77,65790,3010
2010,78,62683,3310
2010,79,60553,3553
2010,80,54176,3700
2010,81,50190,3802
2010,82,44896,3839
2010,83,40987,4054
2010,84,36521,3998
2010,85,32518,3919
2010,86,28513,4027
2010,87,23523,3664
2010,88,18996,3432
2010,89,13603,2856
2010,90,9018,2311
2010,91,4029,1259
2010,92,3152,811
2010,93,2583,669
2010,94,2428,663
2010,95,2394,751
2010,96,1548,561
2010,97,1094,380
2010,98,656,294
2010,99,415,189
2010,100,504,268
2011,0,119110,298
2011,1,121127,27
2011,2,122775,18
2011,3,118248,19
2011,4,108676,13
2011,5,102848,14
2011,6,98087,5
2011,7,94249,8
2011,8,93347,8
2011,9,91481,6
2011,10,90730,7
2011,11,89349,7
2011,12,90187,13
2011,13,90670,9
2011,14,90881,18
2011,15,96487,17
2011,16,107381,25
2011,17,121723,45
2011,18,123055,60
2011,19,130338,63
2011,20,132081,71
2011,21,131687,72
2011,22,137335,73
2011,23,136492,89
2011,24,139293,76
2011,25,142653,60
2011,26,143673,79
2011,27,144448,86
2011,28,147970,67
2011,29,149303,84
2011,30,158265,108
2011,31,174770,109
2011,32,180456,126
2011,33,183225,117
2011,34,187956,130
2011,35,191321,157
2011,36,193309,174
2011,37,181092,194
2011,38,164130,179
2011,39,154642,182
2011,40,148768,193
2011,41,143090,211
2011,42,136315,253
2011,43,136453,232
2011,44,138098,284
2011,45,143498,277
2011,46,150068,372
2011,47,144775,410
2011,48,130431,365
2011,49,127278,457
2011,50,124828,441
2011,51,123499,544
2011,52,133295,620
2011,53,143395,761
2011,54,147809,849
2011,55,149441,906
2011,56,149865,1072
2011,57,150687,1164
2011,58,153198,1366
2011,59,153422,1485
2011,60,150195,1573
2011,61,145648,1690
2011,62,149457,1783
2011,63,153807,2079
2011,64,147592,2202
2011,65,117896,2186
2011,66,121730,2054
2011,67,116888,2230
2011,68,101726,2194
2011,69,95990,2184
2011,70,92398,2206
2011,71,80122,2221
2011,72,75453,2178
2011,73,69650,2153
2011,74,66815,2175
2011,75,65269,2479
2011,76,63984,2601
2011,77,62208,2833
2011,78,62630,3022
2011,79,59225,3488
2011,80,56848,3670
2011,81,50485,3874
2011,82,46341,3896
2011,83,40987,3903
2011,84,36935,3928
2011,85,32557,3918
2011,86,28565,3829
2011,87,24681,3656
2011,88,19948,3427
2011,89,15773,3070
2011,90,11029,2531
2011,91,7191,2023
2011,92,3120,1022
2011,93,2384,667
2011,94,1924,527
2011,95,1774,507
2011,96,1678,567
2011,97,1093,437
2011,98,728,278
2011,99,412,159
2011,100,532,253
2012,0,108753,285
2012,1,119389,29
2012,2,121285,14
2012,3,122912,12
2012,4,118351,13
2012,5,108766,10
2012,6,102953,13
2012,7,98187,7
2012,8,94357,11
2012,9,93439,7
2012,10,91559,15
2012,11,90812,14
2012,12,89427,9
2012,13,90280,8
2012,14,90771,11
2012,15,91006,21
2012,16,96677,32
2012,17,107752,27
2012,18,122244,45
2012,19,123426,63
2012,20,130875,71
2012,21,133042,41
2012,22,132446,61
2012,23,137970,74
2012,24,137129,56
2012,25,139965,72
2012,26,143363,71
2012,27,144318,64
2012,28,145040,84
2012,29,148514,78
2012,30,149726,89
2012,31,158593,97
2012,32,174991,134
2012,33,180629,126
2012,34,183375,139
2012,35,188077,144
2012,36,191395,154
2012,37,193328,191
2012,38,181117,212
2012,39,164122,206
2012,40,154669,186
2012,41,148714,193
2012,42,143011,255
2012,43,136191,256
2012,44,136340,277
2012,45,137940,299
2012,46,143294,323
2012,47,149812,401
2012,48,144523,408
2012,49,130140,441
2012,50,126945,471
2012,51,124425,498
2012,52,122995,539
2012,53,132691,600
2012,54,142623,799
2012,55,147027,954
2012,56,148514,1018
2012,57,148787,1109
2012,58,149453,1242
2012,59,151814,1374
2012,60,151930,1513
2012,61,148594,1730
2012,62,143942,1778
2012,63,147601,1965
2012,64,151673,2112
2012,65,145287,2329
2012,66,115909,2214
2012,67,119642,2227
2012,68,114650,2420
2012,69,99628,2232
2012,70,93791,2306
2012,71,90203,2273
2012,72,77959,2252
2012,73,73285,2237
2012,74,67511,2373
2012,75,64509,2426
2012,76,62694,2498
2012,77,61342,2605
2012,78,59313,3074
2012,79,59330,3312
2012,80,55605,3564
2012,81,53064,3806
2012,82,46638,3999
2012,83,42396,3986
2012,84,37117,3868
2012,85,33003,3949
2012,86,28724,3897
2012,87,24805,3721
2012,88,21135,3527
2012,89,16737,3293
2012,90,12906,2843
2012,91,8773,2150
2012,92,5641,1767
2012,93,2344,841
2012,94,1831,514
2012,95,1380,471
2012,96,1250,400
2012,97,1160,427
2012,98,759,335
2012,99,501,210
2012,100,614,292
2013,0,108692,265
2013,1,109146,28
2013,2,119504,14
2013,3,121413,13
2013,4,122945,11
2013,5,118385,15
2013,6,108825,9
2013,7,102991,8
2013,8,98257,13
2013,9,94370,6
2013,10,93457,8
2013,11,91609,7
2013,12,90888,9
2013,13,89486,6
2013,14,90328,7
2013,15,90847,16
2013,16,91102,18
2013,17,96985,31
2013,18,108522,52
2013,19,122809,68
2013,20,123795,59
2013,21,131438,62
2013,22,133541,71
2013,23,132888,60
2013,24,138424,82
2013,25,137429,72
2013,26,140264,74
2013,27,143772,70
2013,28,144657,86
2013,29,145371,92
2013,30,148802,80
2013,31,149860,86
2013,32,158733,102
2013,33,175078,112
2013,34,180640,142
2013,35,183343,144
2013,36,188043,147
2013,37,191271,162
2013,38,193224,170
2013,39,180943,216
2013,40,164006,181
2013,41,154561,206
2013,42,148533,219
2013,43,142743,256
2013,44,135950,279
2013,45,136114,278
2013,46,137655,312
2013,47,142979,373
2013,48,149406,428
2013,49,144136,485
2013,50,129703,466
2013,51,126427,509
2013,52,123901,501
2013,53,122352,590
2013,54,131941,664
2013,55,141736,840
2013,56,146035,928
2013,57,147395,1006
2013,58,147599,1193
2013,59,148111,1321
2013,60,150373,1456
2013,61,150261,1645
2013,62,146846,1783
2013,63,142106,1904
2013,64,145561,2044
2013,65,149515,2379
2013,66,142990,2506
2013,67,113779,2418
2013,68,117323,2310
2013,69,112262,2511
2013,70,97418,2428
2013,71,91498,2332
2013,72,87900,2445
2013,73,75819,2530
2013,74,70967,2335
2013,75,65118,2474
2013,76,62071,2590
2013,77,60140,2725
2013,78,58486,2870
2013,79,56151,2998
2013,80,55856,3427
2013,81,51917,3656
2013,82,49088,3878
2013,83,42693,4016
2013,84,38479,4001
2013,85,33192,4011
2013,86,29154,3881
2013,87,24894,3723
2013,88,21180,3458
2013,89,17662,3327
