year,age,pop,dead
2011,23,128092,58
2011,24,123000,60
2011,25,122757,59
2011,26,121305,57
2011,27,117838,55
2011,28,116119,55
2011,29,117117,61
2011,30,116651,52
2011,31,120288,72
2011,32,117607,51
2011,33,114240,60
2011,34,116325,72
2011,35,118214,66
2011,36,123075,79
2011,37,128537,69
2011,38,126962,84
2011,39,129160,92
2011,40,129253,87
2011,41,126097,92
2011,42,124264,110
2011,43,129715,125
2011,44,136384,174
2011,45,137555,167
2011,46,137755,195
2011,47,137226,214
2011,48,127901,206
2011,49,121974,239
2011,50,117928,273
2011,51,116338,273
2011,52,116806,258
2011,53,116122,353
2011,54,117308,369
2011,55,117416,451
2011,56,115345,464
2011,57,112692,451
2011,58,115157,555
2011,59,113827,600
2011,60,112255,668
2011,61,116635,732
2011,62,120378,798
2011,63,123877,933
2011,64,124276,1082
2011,65,124876,1188
2011,66,122744,1266
2011,67,119515,1295
2011,68,110835,1325
2011,69,100493,1353
2011,70,87771,1289
2011,71,82656,1428
2011,72,81757,1517
2011,73,77224,1548
2011,74,72024,1615
2011,75,68465,1721
2011,76,63635,1896
2011,77,60057,1937
2011,78,57266,2120
2011,79,57132,2432
2011,80,54407,2588
2011,81,52992,2729
2011,82,48318,3026
2011,83,46936,3244
2011,84,42238,3404
2011,85,39673,3612
2011,86,36671,3813
2011,87,32788,3837
2011,88,29336,3792
2011,89,24849,3927
2011,90,22744,3845
2011,91,19464,3501
2011,92,12916,2695
2011,93,9880,2365
2011,94,7754,1993
2011,95,5526,1623
2011,96,3845,1238
2011,97,2892,1015
2011,98,1939,760
2011,99,1280,489
2011,100,1770,822
2012,0,113487,293
2012,1,113452,18
2012,2,118224,15
2012,3,115175,12
2012,4,113245,14
2012,5,112071,7
2012,6,111392,4
2012,7,107422,8
2012,8,107344,13
2012,9,105764,3
2012,10,102808,10
2012,11,98856,9
2012,12,98629,8
2012,13,96381,13
2012,14,97609,11
2012,15,98985,17
2012,16,104481,26
2012,17,112796,32
2012,18,121689,30
2012,19,126676,33
2012,20,132567,41
2012,21,135450,62
2012,22,137497,68
2012,23,131521,47
2012,24,130118,63
2012,25,125037,54
2012,26,124490,69
2012,27,122828,55
2012,28,119227,56
2012,29,117478,53
2012,30,118444,47
2012,31,117768,59
2012,32,121436,57
2012,33,118632,64
2012,34,115207,62
2012,35,117130,74
2012,36,118980,56
2012,37,123809,75
2012,38,129270,105
2012,39,127588,105
2012,40,129679,95
2012,41,129764,107
2012,42,126538,113
2012,43,124617,109
2012,44,130098,145
2012,45,136636,168
2012,46,137748,204
2012,47,137898,222
2012,48,137278,214
2012,49,127930,241
2012,50,121914,250
2012,51,117902,269
2012,52,116312,277
2012,53,116611,362
2012,54,115969,389
2012,55,117038,426
2012,56,117095,447
2012,57,114981,472
2012,58,112345,492
2012,59,114727,558
2012,60,113352,639
2012,61,111638,716
2012,62,116033,798
2012,63,119558,894
2012,64,122986,1000
2012,65,123226,1149
2012,66,123668,1325
2012,67,121512,1306
2012,68,118171,1428
2012,69,109354,1453
2012,70,99169,1415
2012,71,86438,1328
2012,72,81285,1490
2012,73,80145,1682
2012,74,75556,1743
2012,75,70267,1814
2012,76,66606,1927
2012,77,61725,2016
2012,78,57911,2182
2012,79,55102,2286
2012,80,54609,2600
2012,81,51703,2889
2012,82,50073,2984
2012,83,45210,3239
2012,84,43585,3423
2012,85,38763,3630
2012,86,35969,3726
2012,87,32799,3926
2012,88,28890,4043
2012,89,25315,3831
2012,90,21024,3848
2012,91,18973,3626
2012,92,15878,3247
2012,93,10256,2416
2012,94,7544,2138
2012,95,5779,1722
2012,96,4008,1343
2012,97,2685,1058
2012,98,1968,757
2012,99,1281,540
2012,100,1836,953
2013,0,114008,306
2013,1,114923,14
2013,2,114560,11
2013,3,119284,16
2013,4,116244,11
2013,5,114503,8
2013,6,113296,10
2013,7,112658,9
2013,8,108794,5
2013,9,108699,3
2013,10,107081,7
2013,11,104209,5
2013,12,100061,7
2013,13,100032,13
2013,14,97749,9
2013,15,99186,8
2013,16,100828,19
2013,17,106363,20
2013,18,114346,36
2013,19,122904,50
2013,20,127904,46
2013,21,133760,57
2013,22,137057,58
2013,23,139524,61
2013,24,133695,69
2013,25,132352,61
2013,26,127065,71
2013,27,126448,72
2013,28,124412,65
2013,29,120978,68
2013,30,118886,64
2013,31,119729,74
2013,32,118927,60
2013,33,122710,57
2013,34,119737,54
2013,35,116274,66
2013,36,118107,78
2013,37,119864,88
2013,38,124598,82
2013,39,130069,86
2013,40,128219,100
2013,41,130365,114
2013,42,130336,108
2013,43,127193,112
2013,44,125086,132
2013,45,130563,173
2013,46,136946,197
2013,47,138043,198
2013,48,138135,210
2013,49,137442,234
2013,50,128023,256
2013,51,121960,275
2013,52,117866,295
2013,53,116279,361
2013,54,116447,368
2013,55,115796,392
2013,56,116870,415
2013,57,116782,453
2013,58,114677,499
2013,59,111910,596
2013,60,114213,606
2013,61,112755,703
2013,62,110979,763
2013,63,115268,908
2013,64,118680,998
2013,65,121945,1125
2013,66,122064,1270
2013,67,122449,1342
2013,68,120131,1515
2013,69,116767,1484
2013,70,107858,1529
2013,71,97649,1515
2013,72,85029,1410
2013,73,79797,1668
2013,74,78497,1761
2013,75,73736,1821
2013,76,68405,1982
2013,77,64634,2012
2013,78,59719,2065
2013,79,55810,2237
2013,80,52721,2564
2013,81,51954,2697
2013,82,48943,2927
2013,83,47027,3109
2013,84,42043,3368
2013,85,40125,3379
2013,86,35319,3534
2013,87,32394,3692
2013,88,29097,3669
2013,89,25079,3879
2013,90,21604,3515
2013,91,17571,3622
2013,92,15371,3250
2013,93,12725,2845
2013,94,7985,1953
2013,95,5716,1711
2013,96,4222,1325
2013,97,2843,1018
2013,98,1798,740
2013,99,1301,591
2013,100,1879,908
2014,0,115880,251
2014,1,115572,25
2014,2,116389,5
2014,3,115824,14
2014,4,120492,7
2014,5,117399,11
2014,6,115815,11
2014,7,114532,8
2014,8,113879,6
2014,9,109989,5
2014,10,109902,3
2014,11,108274,7
2014,12,105408,8
2014,13,101305,11
2014,14,101373,8
2014,15,99226,16
2014,16,101189,18
2014,17,102834,25
2014,18,108138,28
2014,19,115849,43
2014,20,124520,56
2014,21,129554,48
2014,22,135798,61
2014,23,139421,69
2014,24,142236,67
2014,25,136296,66
2014,26,134947,62
2014,27,129356,61
2014,28,128645,53
2014,29,126511,71
2014,30,122865,71
2014,31,120523,59
2014,32,121331,76
2014,33,120416,78
2014,34,124243,90
2014,35,121087,59
2014,36,117510,70
2014,37,119268,70
2014,38,120856,65
2014,39,125647,76
2014,40,130962,95
2014,41,129101,118
2014,42,131158,120
2014,43,131055,126
2014,44,127838,136
2014,45,125674,152
2014,46,131068,153
2014,47,137285,219
2014,48,138342,234
2014,49,138375,251
2014,50,137714,286
2014,51,128140,281
2014,52,122017,291
2014,53,117924,321
2014,54,116249,329
2014,55,116360,361
2014,56,115673,401
2014,57,116588,488
2014,58,116483,509
2014,59,114204,561
2014,60,111448,598
2014,61,113642,724
2014,62,112133,719
2014,63,110262,843
2014,64,114477,913
2014,65,117762,1062
2014,66,120825,1203
2014,67,120826,1361
2014,68,121041,1446
2014,69,118684,1567
2014,70,115197,1626
2014,71,106231,1656
2014,72,96069,1556
2014,73,83575,1527
2014,74,78185,1778
2014,75,76680,1832
2014,76,71869,1961
2014,77,66386,2045
2014,78,62541,2123
2014,79,57605,2142
2014,80,53606,2350
2014,81,50319,2544
2014,82,49195,2848
2014,83,46047,3087
2014,84,43757,3228
2014,85,38810,3403
2014,86,36558,3484
2014,87,31865,3608
2014,88,28761,3496
2014,89,25494,3710
2014,90,21568,3484
2014,91,18171,3194
2014,92,14493,3128
2014,93,12322,2853
2014,94,9963,2392
2014,95,6108,1647
2014,96,4238,1288
2014,97,3027,1060
2014,98,1965,724
2014,99,1188,513
2014,100,1953,983
2015,0,115878,282
2015,1,117932,21
2015,2,117126,19
2015,3,117959,7
2015,4,117323,12
2015,5,121939,3
2015,6,118812,13
2015,7,117296,9
2015,8,115844,6
2015,9,115227,7
2015,10,111478,14
2015,11,111213,6
2015,12,109628,8
2015,13,106775,13
2015,14,102713,16
2015,15,103068,10
2015,16,101333,21
2015,17,103533,18
2015,18,104915,29
2015,19,109623,45
2015,20,117610,55
2015,21,126403,56
2015,22,131931,55
2015,23,138372,62
2015,24,142132,79
2015,25,144757,79
2015,26,138720,77
2015,27,137158,72
2015,28,131326,69
2015,29,130452,71
2015,30,128274,63
2015,31,124410,57
2015,32,122021,67
2015,33,122756,84
2015,34,121610,68
2015,35,125573,74
2015,36,122217,73
2015,37,118600,78
2015,38,120349,68
2015,39,121831,74
2015,40,126462,100
2015,41,131896,97
2015,42,129852,117
2015,43,131978,118
2015,44,131756,120
2015,45,128466,125
2015,46,126219,147
2015,47,131506,185
2015,48,137682,201
2015,49,138550,252
2015,50,138591,264
2015,51,137863,267
2015,52,128174,302
2015,53,122028,323
2015,54,117809,338
2015,55,116144,390
2015,56,116193,423
2015,57,115464,473
2015,58,116269,514
2015,59,116124,558
2015,60,113747,630
2015,61,110925,654
2015,62,113003,718
2015,63,111434,819
2015,64,109538,897
2015,65,113621,1035
2015,66,116632,1193
2015,67,119621,1281
2015,68,119458,1390
2015,69,119599,1580
2015,70,117113,1625
2015,71,113419,1892
2015,72,104443,1765
2015,73,94357,1710
2015,74,81837,1757
2015,75,76379,1971
2015,76,74708,1923
2015,77,69855,2089
2015,78,64245,2224
2015,79,60290,2273
2015,80,55244,2524
2015,81,51049,2588
2015,82,47728,2779
2015,83,46168,3079
2015,84,42990,3216
2015,85,40316,3485
2015,86,35432,3515
2015,87,32881,3540
2015,88,28370,3622
2015,89,25109,3712
2015,90,21851,3459
2015,91,18170,3406
2015,92,14806,3139
2015,93,11550,2868
2015,94,9636,2496
2015,95,7567,2089
2015,96,4485,1329
2015,97,3016,1071
2015,98,2070,796
2015,99,1316,541
2015,100,1896,973
2016,0,119023,292
2016,1,118568,23
2016,2,120165,13
2016,3,119153,10
2016,4,120132,14
2016,5,119333,14
2016,6,123976,16
2016,7,120669,7
2016,8,119168,7
2016,9,117707,5
2016,10,116954,5
2016,11,113211,5
2016,12,112953,9
2016,13,111360,15
2016,14,108622,11
2016,15,104892,11
2016,16,105911,16
2016,17,104610,14
2016,18,106931,34
2016,19,107268,29
2016,20,112278,38
2016,21,120432,43
2016,22,129793,49
2016,23,135551,59
2016,24,142125,59
2016,25,145685,84
2016,26,148438,70
2016,27,142442,67
2016,28,140534,59
2016,29,134588,66
2016,30,133569,75
2016,31,131209,71
2016,32,127117,78
2016,33,124426,73
2016,34,124855,68
2016,35,123625,83
2016,36,127673,76
2016,37,123947,61
2016,38,120291,80
2016,39,121781,97
2016,40,123102,98
2016,41,127729,106
2016,42,133157,123
2016,43,130869,126
2016,44,132959,125
2016,45,132611,140
2016,46,129245,171
2016,47,126930,161
2016,48,132112,217
2016,49,138093,257
2016,50,138954,264
2016,51,138974,284
2016,52,138113,280
2016,53,128430,303
2016,54,122213,339
2016,55,117870,388
2016,56,116129,422
2016,57,116039,402
2016,58,115341,470
2016,59,116039,544
2016,60,115716,622
2016,61,113231,689
2016,62,110413,772
2016,63,112354,788
2016,64,110708,873
2016,65,108662,958
2016,66,112625,1156
2016,67,115530,1265
2016,68,118331,1369
2016,69,118118,1486
2016,70,117978,1651
2016,71,115476,1853
2016,72,111472,1950
2016,73,102537,2023
2016,74,92448,1800
2016,75,80107,1791
2016,76,74485,2084
2016,77,72620,2129
2016,78,67674,2287
2016,79,61900,2380
2016,80,57868,2550
2016,81,52646,2599
2016,82,48461,2725
2016,83,44952,2893
2016,84,43103,3183
2016,85,39712,3452
2016,86,36789,3491
2016,87,31966,3569
2016,88,29224,3405
2016,89,25054,3564
2016,90,21492,3566
2016,91,18259,3489
2016,92,14989,3006
2016,93,11864,2736
2016,94,8960,2463
2016,95,7369,2152
2016,96,5544,1734
2016,97,3170,1093
2016,98,2065,741
2016,99,1426,538
2016,100,1981,981
2017,0,116614,278
2017,1,121975,16
2017,2,120381,13
2017,3,122058,10
2017,4,121016,10
2017,5,122021,9
2017,6,121070,10
2017,7,125729,5
2017,8,122383,10
2017,9,120977,4
2017,10,119359,6
2017,11,118671,9
2017,12,114870,10
2017,13,114492,7
2017,14,113061,19
2017,15,110574,11
2017,16,107555,13
2017,17,108792,24
2017,18,109160,41
2017,19,108757,40
2017,20,108933,46
2017,21,114019,38
2017,22,122839,61
2017,23,132667,57
2017,24,138461,66
2017,25,145054,90
2017,26,148738,61
2017,27,151450,91
2017,28,145332,79
2017,29,143429,79
2017,30,137165,73
2017,31,136071,71
2017,32,133584,71
2017,33,129254,82
2017,34,126419,61
2017,35,126796,61
2017,36,125169,100
2017,37,129247,83
2017,38,125356,71
2017,39,121625,86
2017,40,123017,112
2017,41,124185,104
2017,42,128699,112
2017,43,134121,117
2017,44,131653,133
2017,45,133700,142
2017,46,133217,161
2017,47,129846,150
2017,48,127443,212
2017,49,132471,241
2017,50,138419,232
2017,51,139195,286
2017,52,139111,335
2017,53,138181,286
2017,54,128394,356
2017,55,122179,323
2017,56,117692,423
2017,57,115964,445
2017,58,115807,449
2017,59,114972,499
2017,60,115679,593
2017,61,115173,628
2017,62,112631,683
2017,63,109732,826
2017,64,111492,916
2017,65,109841,901
2017,66,107721,1070
2017,67,111517,1131
2017,68,114318,1312
2017,69,116995,1512
2017,70,116520,1679
2017,71,116256,1733
2017,72,113660,1950
2017,73,109518,2028
2017,74,100530,2042
2017,75,90457,1942
2017,76,78171,1980
2017,77,72401,2228
2017,78,70284,2444
2017,79,65287,2388
2017,80,59491,2444
2017,81,55248,2725
2017,82,49960,2847
2017,83,45542,2925
2017,84,41880,3183
2017,85,39850,3299
2017,86,36338,3558
2017,87,33148,3579
2017,88,28337,3706
2017,89,25492,3722
2017,90,21393,3627
2017,91,18054,3334
2017,92,15005,3087
2017,93,12021,2782
2017,94,9247,2387
2017,95,6749,2174
2017,96,5400,1717
2017,97,3968,1298
2017,98,2132,858
2017,99,1331,618
2017,100,2084,1026
2018,0,116839,235
2018,1,118762,29
2018,2,123525,18
2018,3,121822,11
2018,4,123550,12
2018,5,122475,9
2018,6,123497,5
2018,7,122487,8
2018,8,127148,8
2018,9,123866,1
2018,10,122606,10
2018,11,120841,9
2018,12,120095,9
2018,13,116282,10
2018,14,115934,25
2018,15,114377,14
2018,16,112168,13
2018,17,109105,36
2018,18,111057,34
2018,19,112806,43
2018,20,111073,39
2018,21,110328,64
2018,22,115971,50
2018,23,125252,66
2018,24,134969,70
2018,25,140855,56
2018,26,147423,62
2018,27,151231,88
2018,28,154014,91
2018,29,147799,69
2018,30,145885,77
2018,31,139381,60
2018,32,138232,75
2018,33,135535,79
2018,34,131108,82
2018,35,128100,81
2018,36,128378,70
2018,37,126526,80
2018,38,130552,79
2018,39,126563,83
2018,40,122635,99
2018,41,123958,98
2018,42,125045,106
2018,43,129436,119
2018,44,134762,131
2018,45,132282,126
2018,46,134341,165
2018,47,133675,172
2018,48,130238,169
2018,49,127803,209
2018,50,132747,243
2018,51,138591,248
2018,52,139314,322
2018,53,139149,347
2018,54,138048,338
2018,55,128318,355
2018,56,122035,387
2018,57,117411,422
2018,58,115715,467
2018,59,115488,523
2018,60,114520,599
2018,61,115131,656
2018,62,114551,729
2018,63,111936,772
2018,64,108928,840
2018,65,110550,962
2018,66,108902,1037
2018,67,106604,1148
2018,68,110308,1292
2018,69,112947,1505
2018,70,115428,1637
2018,71,114877,1817
2018,72,114340,1983
2018,73,111644,2045
2018,74,107359,2220
2018,75,98295,2248
2018,76,88283,2198
2018,77,76006,2162
2018,78,70129,2336
2018,79,67906,2526
2018,80,62709,2551
2018,81,56824,2806
2018,82,52406,2893
2018,83,47049,2964
2018,84,42539,3102
2018,85,38765,3209
2018,86,36446,3483
2018,87,32839,3625
2018,88,29472,3584
2018,89,24781,3583
2018,90,21788,3612
2018,91,18013,3226
2018,92,14932,3073
2018,93,12034,2727
2018,94,9480,2438
2018,95,7006,1885
2018,96,4983,1700
2018,97,3873,1396
2018,98,2724,978
2018,99,1403,566
2018,100,2067,1066
2019,0,115383,237
2019,1,118776,23
2019,2,120030,6
2019,3,124681,14
2019,4,122848,14
2019,5,124569,12
2019,6,123335,6
2019,7,124541,4
2019,8,123471,7
2019,9,128168,4
2019,10,124897,8
2019,11,123654,8
2019,12,121905,7
2019,13,121199,7
2019,14,117364,10
2019,15,116944,17
2019,16,115523,20
2019,17,113220,20
2019,18,110326,37
2019,19,112896,41
2019,20,116615,58
2019,21,113130,52
2019,22,112295,41
2019,23,118181,44
2019,24,127478,74
2019,25,137195,79
2019,26,143233,68
2019,27,149623,60
2019,28,153357,81
2019,29,156288,61
2019,30,149862,67
2019,31,147879,76
2019,32,141166,87
2019,33,139859,44
2019,34,137125,75
2019,35,132541,80
2019,36,129376,74
2019,37,129609,88
2019,38,127537,78
2019,39,131535,87
2019,40,127439,101
2019,41,123405,90
2019,42,124745,108
2019,43,125676,116
2019,44,129998,127
2019,45,135272,142
2019,46,132678,150
2019,47,134736,153
2019,48,133927,167
2019,49,130479,180
2019,50,127993,200
2019,51,132894,238
2019,52,138613,275
2019,53,139269,331
2019,54,138986,343
2019,55,137804,392
2019,56,128099,397
2019,57,121763,433
2019,58,117040,415
2019,59,115402,493
2019,60,115014,552
2019,61,113959,620
2019,62,114438,721
2019,63,113841,746
2019,64,111138,773
2019,65,108095,876
2019,66,109510,1027
2019,67,107927,989
2019,68,105509,1228
2019,69,109007,1306
2019,70,111522,1492
2019,71,113904,1595
2019,72,113141,1915
2019,73,112310,2036
2019,74,109538,2220
2019,75,105077,2333
2019,76,95932,2313
2019,77,85993,2273
2019,78,73767,2203
2019,79,67829,2473
2019,80,65302,2622
2019,81,60124,2634
2019,82,54029,2860
2019,83,49510,2946
2019,84,44085,2954
2019,85,39486,3069
2019,86,35646,3318
2019,87,33049,3396
2019,88,29430,3476
2019,89,26018,3319
2019,90,21450,3346
2019,91,18531,3072
2019,92,15006,2979
2019,93,12119,2655
2019,94,9538,2290
2019,95,7317,1942
2019,96,5241,1551
2019,97,3655,1264
2019,98,2709,1019
2019,99,1854,650
2019,100,2207,986
2020,0,113589,268
2020,1,116591,22
2020,2,119425,12
2020,3,120470,6
2020,4,125001,12
2020,5,123143,8
2020,6,124767,7
2020,7,123691,9
2020,8,124917,5
2020,9,123837,3
2020,10,128647,10
2020,11,125330,13
2020,12,124187,12
2020,13,122480,10
2020,14,121723,11
2020,15,117918,17
2020,16,117608,27
2020,17,116079,26
2020,18,113980,32
2020,19,110991,46
2020,20,113570,57
2020,21,117660,45
2020,22,114536,37
2020,23,113938,51
2020,24,119760,56
2020,25,128988,67
2020,26,138653,65
2020,27,144512,60
2020,28,151011,81
2020,29,154595,59
2020,30,157452,78
2020,31,150996,75
2020,32,148991,68
2020,33,142050,70
2020,34,140460,76
2020,35,137857,65
2020,36,133059,78
2020,37,129857,74
2020,38,130139,81
2020,39,127818,80
2020,40,131953,100
2020,41,127705,85
2020,42,123704,108
2020,43,125029,111
2020,44,125844,112
2020,45,130115,143
2020,46,135464,157
2020,47,132842,169
2020,48,134804,152
2020,49,134002,203
2020,50,130474,225
2020,51,127911,237
2020,52,132770,282
2020,53,138414,318
2020,54,139003,360
2020,55,138715,393
2020,56,137411,442
2020,57,127690,420
2020,58,121316,508
2020,59,116541,541
2020,60,114904,560
2020,61,114409,632
2020,62,113283,675
2020,63,113641,751
2020,64,112989,892
2020,65,110223,944
2020,66,107098,1007
2020,67,108404,1155
2020,68,106751,1212
2020,69,104258,1342
2020,70,107566,1555
2020,71,109846,1711
2020,72,112058,1947
2020,73,111095,2135
2020,74,110052,2365
2020,75,107099,2565
2020,76,102442,2708
2020,77,93151,2731
2020,78,83344,2697
2020,79,70979,2721
2020,80,65042,2916
2020,81,62228,3120
2020,82,56875,3321
2020,83,50651,3291
2020,84,46234,3460
2020,85,40534,3524
2020,86,35935,3510
2020,87,32151,3661
2020,88,29194,3897
2020,89,25560,3874
2020,90,22125,3708
2020,91,17922,3541
2020,92,15086,3185
2020,93,11928,3002
2020,94,9315,2640
2020,95,7135,2094
2020,96,5361,1789
2020,97,3710,1270
2020,98,2515,1065
2020,99,1770,759
2020,100,2449,1247
2021,0,114663,211
2021,1,115050,23
2021,2,117612,14
2021,3,120049,8
2021,4,121060,13
2021,5,125441,6
2021,6,123557,7
2021,7,125070,9
2021,8,124154,6
2021,9,125380,10
2021,10,124298,5
2021,11,129177,10
2021,12,125830,8
2021,13,124733,12
2021,14,123029,11
2021,15,122311,17
2021,16,118558,18
2021,17,118268,29
2021,18,116981,35
2021,19,114853,37
2021,20,111831,43
2021,21,114486,54
2021,22,119291,45
2021,23,116611,43
2021,24,115996,53
2021,25,121650,53
2021,26,130935,46
2021,27,140618,67
2021,28,146324,75
2021,29,152788,75
2021,30,156329,77
2021,31,159079,91
2021,32,152621,70
2021,33,150367,76
2021,34,143412,69
2021,35,141558,83
2021,36,138868,83
2021,37,133925,81
2021,38,130747,81
2021,39,130880,94
2021,40,128493,89
2021,41,132533,103
2021,42,128240,98
2021,43,124185,94
2021,44,125433,117
2021,45,126223,131
2021,46,130438,158
2021,47,135752,184
2021,48,132996,163
2021,49,134934,217
2021,50,134095,222
2021,51,130520,280
2021,52,127907,274
2021,53,132703,270
2021,54,138271,372
2021,55,138752,382
2021,56,138475,444
2021,57,137141,433
2021,58,127344,459
2021,59,120926,521
2021,60,116090,563
2021,61,114404,600
2021,62,113844,675
2021,63,112590,773
2021,64,112881,841
2021,65,112116,861
2021,66,109244,1042
2021,67,106045,1112
2021,68,107279,1211
2021,69,105536,1314
2021,70,102886,1417
2021,71,105990,1649
2021,72,108111,1765
2021,73,110180,2024
2021,74,108949,2311
2021,75,107685,2474
2021,76,104546,2563
2021,77,99697,2782
2021,78,90315,2878
2021,79,80553,2713
2021,80,68279,2666
2021,81,62285,2878
2021,82,59265,3022
2021,83,53748,3140
2021,84,47434,3238
2021,85,42966,3372
2021,86,37186,3286
2021,87,32671,3246
2021,88,28783,3499
2021,89,25715,3322
2021,90,22208,3396
2021,91,18804,3090
2021,92,14969,2876
2021,93,12268,2688
2021,94,9499,2230
2021,95,7236,1952
2021,96,5344,1593
2021,97,3944,1231
2021,98,2639,887
2021,99,1729,697
2021,100,2662,1222
2022,0,105186,229
2022,1,116123,24
2022,2,116027,7
2022,3,118350,18
2022,4,120681,10
2022,5,121548,5
2022,6,125706,8
2022,7,123842,10
2022,8,125471,5
2022,9,124588,9
2022,10,125743,4
2022,11,124748,8
2022,12,129637,4
2022,13,126255,15
2022,14,125188,20
2022,15,123557,18
2022,16,122954,17
2022,17,119181,29
2022,18,119196,33
2022,19,117959,47
2022,20,115825,40
2022,21,112865,39
2022,22,116256,57
2022,23,121652,55
2022,24,118892,38
2022,25,118279,56
2022,26,123892,59
2022,27,133123,58
2022,28,142823,62
2022,29,148535,64
2022,30,154920,77
2022,31,158262,76
2022,32,160994,66
2022,33,154508,81
2022,34,152121,69
2022,35,144917,87
2022,36,142871,66
2022,37,140090,81
2022,38,134952,97
2022,39,131681,85
2022,40,131714,98
2022,41,129237,115
2022,42,133298,109
2022,43,128891,103
2022,44,124710,109
2022,45,125958,121
2022,46,126695,112
2022,47,130868,159
2022,48,136063,168
2022,49,133292,194
2022,50,135095,213
2022,51,134184,259
2022,52,130611,251
2022,53,128003,256
2022,54,132591,346
2022,55,138105,361
2022,56,138579,430
2022,57,138216,474
2022,58,136806,481
2022,59,127013,528
2022,60,120479,565
2022,61,115645,590
2022,62,113772,660
2022,63,113244,699
2022,64,111952,792
2022,65,112055,913
2022,66,111275,977
2022,67,108290,1035
2022,68,104990,1142
2022,69,106130,1301
2022,70,104165,1410
2022,71,101489,1579
2022,72,104335,1778
2022,73,106311,2011
2022,74,108083,2130
2022,75,106730,2363
2022,76,105197,2664
2022,77,101810,2897
2022,78,96645,2977
2022,79,87285,3087
2022,80,77551,3069
2022,81,65310,2975
2022,82,59186,3277
2022,83,55885,3361
2022,84,50399,3344
2022,85,44024,3485
2022,86,39516,3403
2022,87,33810,3407
2022,88,29260,3434
2022,89,25343,3419
2022,90,22313,3412
2022,91,18751,3441
2022,92,15599,3009
2022,93,12078,2785
2022,94,9646,2440
2022,95,7263,2040
2022,96,5413,1641
2022,97,3811,1409
2022,98,2733,1019
2022,99,1769,698
2022,100,2687,1379
2023,0,100656,209
2023,1,106254,13
2023,2,116507,9
2023,3,116090,17
2023,4,118166,17
2023,5,120456,6
2023,6,120949,10
2023,7,125227,3
2023,8,123418,9
2023,9,125212,7
2023,10,124443,8
2023,11,125554,10
2023,12,124688,11
2023,13,129648,10
2023,14,126313,20
2023,15,125413,23
2023,16,123875,18
2023,17,123355,27
2023,18,120008,30
2023,19,120027,44
2023,20,118785,45
2023,21,116918,49
2023,22,114523,53
2023,23,118203,53
2023,24,123439,44
2023,25,120474,50
2023,26,119614,46
2023,27,124969,54
2023,28,134037,64
2023,29,143548,71
2023,30,149213,71
2023,31,155629,75
2023,32,158826,98
2023,33,161528,69
2023,34,155010,92
2023,35,152427,95
2023,36,145194,80
2023,37,143067,75
2023,38,140233,97
2023,39,135001,107
2023,40,131788,86
2023,41,131755,99
2023,42,129386,102
2023,43,133391,126
2023,44,128990,103
2023,45,124837,109
2023,46,125950,124
2023,47,126691,165
2023,48,130909,183
2023,49,136058,204
2023,50,133199,212
2023,51,135055,235
2023,52,134109,260
2023,53,130411,278
2023,54,127830,306
2023,55,132407,343
2023,56,137806,419
2023,57,138165,477
2023,58,137799,498
2023,59,136324,557
2023,60,126514,533
2023,61,119971,593
2023,62,115099,598
2023,63,113112,730
2023,64,112502,767
2023,65,111147,895
2023,66,111138,978
2023,67,110302,1061
2023,68,107262,1127
2023,69,103870,1241
2023,70,104851,1361
2023,71,102805,1477
2023,72,99923,1659
2023,73,102660,1769
2023,74,104398,2157
2023,75,105825,2359
2023,76,104266,2588
2023,77,102537,2888
2023,78,98769,3141
2023,79,93443,3207
2023,80,84121,3170
2023,81,74402,3144
2023,82,62214,3037
2023,83,56046,3335
2023,84,52464,3469
2023,85,46932,3452
2023,86,40534,3495
2023,87,35960,3561
2023,88,30336,3402
2023,89,25863,3385
2023,90,22020,3303
2023,91,19021,3209
2023,92,15606,3135
2023,93,12604,2679
2023,94,9570,2458
2023,95,7339,2068
2023,96,5382,1710
2023,97,3855,1377
2023,98,2674,991
2023,99,1863,719
2023,100,2750,1382
